,Mixed_corr,Mixed_pval,Mixed_qval,Mixed_ci_low,Mixed_ci_high,gene_annotation
ENSMUSG00000038046,0.14444274749345323,4.444491462617826e-189,1.0489392904949808e-188,0.13491179920500182,0.15394696970076127,Rnmtl1
ENSMUSG00000020034,0.14442530364345962,4.938856197387727e-189,1.1653896910933538e-188,0.1348943079238359,0.15392957637204394,Tcp11l2
ENSMUSG00000026926,0.1444064152792065,5.5362683683952864e-189,1.3059806012763362e-188,0.1348753682073631,0.15391074270606023,Pmpca
ENSMUSG00000008874,0.1443934446066584,5.987799226646447e-189,1.4123589836931846e-188,0.13486236227518986,0.15389780959090923,Clec3a
ENSMUSG00000084788,0.14432514419050876,9.047187187328182e-189,2.1329608202734928e-188,0.13479387624458403,0.15382970688918002,Gm11342
ENSMUSG00000030641,0.14431436089108923,9.65616980423447e-189,2.2760971681409822e-188,0.13478306364859696,0.15381895479674543,Ddias
ENSMUSG00000091945,0.14419411436304402,1.995885058890654e-188,4.69782091514556e-188,0.13466249058299712,0.1536990561109545,Vmn2r114
ENSMUSG00000075249,0.14409145169420892,3.7079641764099726e-188,8.721779695268984e-188,0.1345595493501249,0.15359669019730338,Fsip2
ENSMUSG00000025208,0.1440091993633181,6.088495489686869e-188,1.431023753233697e-187,0.134477073984892,0.15351467547656683,Mrpl43
ENSMUSG00000107614,0.14400516541535685,6.238344963327506e-188,1.4659632995752006e-187,0.13447302910192768,0.1535106531784869,Gm44196
ENSMUSG00000033849,0.1439723445698881,7.602750638979223e-188,1.7859044554938566e-187,0.1344401192993322,0.15347792710660768,B3galt2
