,Endothelial_corr,Endothelial_pval,Endothelial_qval,Endothelial_ci_low,Endothelial_ci_high,gene_annotation
ENSMUSG00000055125,-0.0976269701374987,8.468236139514257e-87,1.934606250091691e-86,-0.10724556671720827,-0.0879901006940398,M5C1000I18Rik
ENSMUSG00000001119,-0.09762771174463439,8.442963881196454e-87,1.9290121832415347e-86,-0.10724630684887511,-0.08799084364050874,Col6a1
ENSMUSG00000073678,-0.09762829398458282,8.423175214560431e-87,1.924670059263729e-86,-0.10724688793041715,-0.0879914269319828,Pgap1
ENSMUSG00000014232,-0.097628371515483,8.42054365406157e-87,1.924247838742737e-86,-0.10724696530706376,-0.08799150460290431,Cluap1
ENSMUSG00000087417,-0.09763063117782839,8.344205183339467e-87,1.9069805981695114e-86,-0.10724922047358995,-0.08799376834626693,Gm13001
ENSMUSG00000071510,-0.0976330207406446,8.264229087919554e-87,1.888878724321364e-86,-0.1072516052820296,-0.08799616222481275,Olfr172
ENSMUSG00000095218,-0.0976340891279992,8.22871909204256e-87,1.880937632881752e-86,-0.10725267154363916,-0.08799723254179105,Olfr1338
ENSMUSG00000105299,-0.0976361872242487,8.15942693337696e-87,1.8652723470043868e-86,-0.10725476546529174,-0.08799933442749516,Gm43639
ENSMUSG00000037098,-0.09763694509239697,8.134540761441647e-87,1.8597564463629323e-86,-0.10725552182548345,-0.08800009366448017,Rab11fip3
ENSMUSG00000079186,-0.09763698709994825,8.133163572964461e-87,1.859614751754735e-86,-0.10725556374945053,-0.08800013574790445,Gzmc
ENSMUSG00000030556,-0.09763806417457015,8.097931741171613e-87,1.8517315833961575e-86,-0.10725663868095961,-0.08800121476792357,Lrrc28
ENSMUSG00000032475,-0.09763892978203713,8.069727501606522e-87,1.845454076187065e-86,-0.10725750256606496,-0.0880020819388551,Nck1
ENSMUSG00000048142,-0.09763929704649393,8.057790483625338e-87,1.8428958728828068e-86,-0.10725786909974476,-0.08800244986667122,Nat8l
ENSMUSG00000102758,-0.09764305939041244,7.936514610431333e-87,1.8153279925033546e-86,-0.10726162395726059,-0.0880062190063509,Naaladl2
ENSMUSG00000030143,-0.09764354954115352,7.920849659384703e-87,1.811913731829062e-86,-0.1072621131326677,-0.08800671004245066,Gm8882
ENSMUSG00000094545,-0.09764586394530021,7.847298145971136e-87,1.7952559083105044e-86,-0.10726442293139889,-0.08800902862716593,Vmn1r101
ENSMUSG00000047153,-0.0976506551600048,7.697191606543047e-87,1.761079566898191e-86,-0.1072692046117712,-0.08801382849669846,Khnyn
ENSMUSG00000085180,-0.09765220279252852,7.649319615002796e-87,1.7502897967152715e-86,-0.10727074916447087,-0.08801537892495398,AI838599
ENSMUSG00000035310,-0.0976527847364793,7.631395617742499e-87,1.7463512462187887e-86,-0.1072713299503279,-0.08801596192017365,Lin54
ENSMUSG00000093764,-0.09765323392696905,7.617589107129238e-87,1.743354285591322e-86,-0.10727177824690458,-0.0880164119221206,Vmn1r36
ENSMUSG00000031788,-0.09765712952292754,7.4988925479428126e-87,1.7163494904175623e-86,-0.10727566609025482,-0.08802031455559119,Kifc3
ENSMUSG00000109197,-0.0976582490614186,7.465123387532801e-87,1.7087796887069302e-86,-0.10727678340070286,-0.08802143611661714,4933402C05Rik
ENSMUSG00000042800,-0.0976650910484957,7.26201633886443e-87,1.6624431249585034e-86,-0.10728361177071134,-0.08802829046481657,1700015E13Rik
ENSMUSG00000050612,-0.09766798536531453,7.177765209405228e-87,1.643309319482629e-86,-0.10728650032692598,-0.08803119001094716,Txndc2
ENSMUSG00000097889,-0.09766938748514696,7.137301929570269e-87,1.6341978641686957e-86,-0.10728789965603891,-0.08803259466412067,Gm26541
ENSMUSG00000030275,-0.09767114139233193,7.087006694453955e-87,1.6228333180585107e-86,-0.1072896500722682,-0.08803435174030778,Etnk1
ENSMUSG00000041219,-0.09767128250224331,7.082975609100386e-87,1.6220615348813792e-86,-0.10728979090131353,-0.0880344931051826,Arhgap11a
