,Mesenchyme_2_corr,Mesenchyme_2_pval,Mesenchyme_2_qval,Mesenchyme_2_ci_low,Mesenchyme_2_ci_high,gene_annotation
ENSMUSG00000055116,0.007860283982477002,0.018850625573207973,0.019399635250805777,0.0013003533027260373,0.014419538191858369,Arntl
ENSMUSG00000030560,0.007808466322604698,0.019648708744092254,0.02021888119375618,0.0012485325463911683,0.014367728087425279,Ctsc
ENSMUSG00000024306,0.0076538389826611005,0.022208178818881805,0.02284322034445773,0.0010938961758290857,0.014213123084046826,Ccdc178
ENSMUSG00000042102,0.0076426953150060956,0.02240335886035588,0.023041611498874705,0.0010827518694759512,0.014201981014025254,Dmgdh
ENSMUSG00000061911,0.007600199626873209,0.023161416092806177,0.02381636616226856,0.001040253760661942,0.014159491403418527,Myt1l
ENSMUSG00000093445,0.007585198937715399,0.02343427366634601,0.02409446192303723,0.0010252522226786478,0.014144492853929344,Lrch4
ENSMUSG00000038069,0.007489109218551136,0.025249168521604855,0.025949813485719276,0.0009291571362371009,0.014048416770800308,Cdkn2aip
ENSMUSG00000062082,0.0074417933397922815,0.026186703603047368,0.026910598708300655,0.0008818386590748575,0.01400110756210636,Cd200r4
ENSMUSG00000028389,0.0074079532446593805,0.026875542271868044,0.02761564146307855,0.0008479967235937661,0.0139672722193602,Zfp37
ENSMUSG00000019303,0.007301958246167177,0.0291353151903908,0.02993149290157263,0.0007419960579467724,0.013861292009228761,Psmc3ip
ENSMUSG00000026709,0.007282197368754031,0.029574220737182758,0.03037615112693381,0.000722234140297219,0.013841533872542933,Dars2
ENSMUSG00000020641,0.007250633899735696,0.030287065947669556,0.031105130890078624,0.0006906690203679221,0.013809974770582788,Rsad2
ENSMUSG00000072763,0.007229691799494652,0.03076813749686356,0.031592707153571785,0.0006697258319750714,0.013789035560636796,5430403G16Rik
ENSMUSG00000013936,0.007198270925886828,0.03150222281768824,0.03234314457668197,0.0006383033365324083,0.013757619012746363,Myl2
ENSMUSG00000050965,0.007126336333766119,0.03323958933835309,0.03411988230173793,0.0005663650801786791,0.01368569427511055,Prkca
ENSMUSG00000047675,0.0071143844391838885,0.033536054527436084,0.034417133135710265,0.000554412583363773,0.013673744011269933,Rps8
ENSMUSG00000046062,0.00710751075099092,0.03370757773305257,0.034589612861008284,0.0005475385496680073,0.013666871260088708,Ppp1r15b
ENSMUSG00000029049,0.007068720150644275,0.03468966946390041,0.03559009896778538,0.0005087460111506957,0.013628085936005592,Morn1
ENSMUSG00000017724,0.006976659435681301,0.03711870429931386,0.03807046594801422,0.00041668077540912434,0.01353603766405143,Etv4
ENSMUSG00000048424,0.006952852598092175,0.03776992100112405,0.038734407754203726,0.00039287278684683747,0.013512234026123738,Ranbp3l
ENSMUSG00000033047,0.006923180230983744,0.03859516777944788,0.03956449797995682,0.00036319899559917267,0.013482565636601551,Eif3l
ENSMUSG00000011463,0.006893567547009222,0.03943398135258188,0.040420235088747314,0.00033358490186767337,0.01345295691069814,Cpb1
ENSMUSG00000001420,0.00688994364631703,0.03953768759284827,0.04052238146238421,0.0003299608294443618,0.013449333493591394,Tmem79
ENSMUSG00000075502,0.006827472246534453,0.04136216514605326,0.042383610150684765,0.00026748649632671843,0.013386870403119857,Kbtbd6
ENSMUSG00000072949,0.006823624375984576,0.04147683612546926,0.042496758325275885,0.0002636384467748513,0.0133830230427009,Acot1
ENSMUSG00000055720,0.006755876809805717,0.0435403033620811,0.04460639623202653,0.0001958877608175202,0.013315284426333418,Ubl7
ENSMUSG00000036850,0.006684132078981804,0.04581938982802526,0.046931670416905935,0.00012413979180281464,0.013243549107727607,Mrpl41
ENSMUSG00000056201,0.0066245213872845815,0.04778869785525913,0.04893374754787951,6.452646095392791e-05,0.013183946185022308,Cfl1
ENSMUSG00000042460,0.006523215970852603,0.05129850612949678,0.0525168981669705,-3.678333363726366e-05,0.01308265386468667,C1galt1
ENSMUSG00000035458,0.006522022304476502,0.051341114676298094,0.052555138372707644,-3.7977050797869606e-05,0.013081460351817413,Tnni3
ENSMUSG00000037681,0.006508529381568135,0.05182481510183886,0.05304484657301828,-5.147054646220686e-05,0.013067969162814427,Esyt3
ENSMUSG00000000088,0.00642764387046631,0.05480501490027723,0.056060776289154284,-0.00013235944096017362,0.012987093995819678,Cox5a
ENSMUSG00000028271,0.00641458626110895,0.05529926387615697,0.05656056446369742,-0.0001454175884624585,0.012974038048299335,Gtf2b
ENSMUSG00000030615,0.006394283381677214,0.056075131575385316,0.05734826301430284,-0.00016572130019581384,0.012953737748364986,Tmem126a
ENSMUSG00000038403,0.006385677262562372,0.0564067363381619,0.0576755995277729,-0.00017432777047995856,0.012945132721032777,Hfe2
ENSMUSG00000045294,0.006328966858212371,0.058632910057426206,0.05993959318894521,-0.00023104046457462065,0.012888429486738004,Insig1
ENSMUSG00000024518,0.00618457291101097,0.06463222896295018,0.06602536414644006,-0.0003754400513334377,0.012744053605208638,Rax
ENSMUSG00000042148,0.006152738140307795,0.06602089348775753,0.06743707199975232,-0.0004072760285932714,0.012712222780677034,Cox10
ENSMUSG00000021951,0.0061156859084921305,0.06766801382203798,0.06910540627250611,-0.00044432964796530303,0.0126751751250374,Eef1akmt1
