,Notochord_corr,Notochord_pval,Notochord_qval,Notochord_ci_low,Notochord_ci_high,gene_annotation
ENSMUSG00000023991,0.22358994706501598,0.0,0.0,0.217348745508214,0.2298128668774671,Foxp4
ENSMUSG00000033717,0.22353464355166924,0.0,0.0,0.21729328181148524,0.22975772759365765,Adra2a
ENSMUSG00000035171,0.22350005709763424,0.0,0.0,0.21725859520029908,0.2297232438273921,1110059E24Rik
ENSMUSG00000049382,0.22347503386250206,0.0,0.0,0.21723349951148233,0.22969829487692836,Krt8
ENSMUSG00000047379,0.22336781183431484,0.0,0.0,0.21712596712001894,0.2295913910584153,B4gat1
ENSMUSG00000027669,0.22335112599963144,0.0,0.0,0.21710923300039053,0.2295747547298484,Gnb4
ENSMUSG00000075701,0.223345703385533,0.0,0.0,0.21710379469529142,0.22956934820361768,Selenos
ENSMUSG00000049357,0.22333146461685122,0.0,0.0,0.21708951472682605,0.229555151676834,4933408B17Rik
ENSMUSG00000028800,0.22322307523935697,0.0,0.0,0.216980811812954,0.22944708376934314,Hdac1
ENSMUSG00000022829,0.22315057690181536,0.0,0.0,0.216908103846928,0.22937480036760108,Stxbp5l
ENSMUSG00000045333,0.22314487656488724,0.0,0.0,0.21690238703044862,0.22936911692754886,Zfp423
ENSMUSG00000019944,0.22311884070281357,0.0,0.0,0.2168762759047027,0.22934315823529433,Rhobtb1
ENSMUSG00000031586,0.22304587709019144,0.0,0.0,0.21680310141869696,0.22927041083831026,Rbpms
ENSMUSG00000027559,0.2230133380471395,0.0,0.0,0.216770468356619,0.2292379681969277,Car3
ENSMUSG00000038112,0.22298433681585242,0.0,0.0,0.2167413833402959,0.2292090528743696,AW551984
ENSMUSG00000041594,0.22298363098331356,0.0,0.0,0.21674067546873338,0.22920834913254212,Tmtc4
ENSMUSG00000061232,0.22297484011142907,0.0,0.0,0.21673185920214552,0.22919958429911602,H2-K1
ENSMUSG00000046442,0.22294544575582997,0.0,0.0,0.2167023799407555,0.22917027700191933,Ppm1e
ENSMUSG00000046610,0.22294199863423741,0.0,0.0,0.21669892286287526,0.22916684008906105,Oacyl
ENSMUSG00000021919,0.22291672370783314,0.0,0.0,0.21667357493993053,0.22914164001022372,Chat
ENSMUSG00000022723,0.22287660308052096,0.0,0.0,0.2166333384574806,0.22910163817646176,Crybg3
ENSMUSG00000068154,0.22285155424209552,0.0,0.0,0.21660821729702756,0.2290766634947209,Insm1
ENSMUSG00000035355,0.2227626611196067,0.0,0.0,0.21651906758542444,0.22898803347274552,Kcnh4
ENSMUSG00000031555,0.22273448320628447,0.0,0.0,0.21649080835857,0.2289599389371704,Adam9
ENSMUSG00000032425,0.22258385380785406,0.0,0.0,0.216339744463517,0.22880975507149146,Zfp949
ENSMUSG00000073424,0.22254834194194295,0.0,0.0,0.2163041302057369,0.22877434819966888,Cyp4f15
ENSMUSG00000079286,0.2224860309386865,0.0,0.0,0.21624163958043688,0.22871222138479863,Gm11084
ENSMUSG00000026199,0.2224735481842578,0.0,0.0,0.216229120848501,0.22869977552270557,Ankzf1
ENSMUSG00000037578,0.22243878814410334,0.0,0.0,0.21619426063457906,0.22866511820388521,Pkd2l1
ENSMUSG00000063801,0.22241972923193135,0.0,0.0,0.21617514680393984,0.2286461156070689,Ap3s2
ENSMUSG00000034762,0.22232059996083856,0.0,0.0,0.21607573196794116,0.228547279167055,Glis1
ENSMUSG00000078485,0.22230493034901452,0.0,0.0,0.21606001722800994,0.22853165583202353,Plekhn1
ENSMUSG00000026525,0.22218182305491907,0.0,0.0,0.21593655550041346,0.22840891199698232,Opn3
ENSMUSG00000038624,0.22217472108393674,0.0,0.0,0.21592943308851084,0.22840183098765104,Nepn
