[34mINFO    [0m File                                                                   
         [35m/home/icb/jonas.flor/gastrulation_atlas/scvi/training/10k/2k_genes/[0m[95mmode[0m
         [95ml.pt[0m already downloaded                                                
[34mINFO    [0m Found [1;36m98.55000000000001[0m% reference vars in query data.                 
[34mINFO    [0m File                                                                   
         [35m/home/icb/jonas.flor/gastrulation_atlas/scvi/training/10k/2k_genes/[0m[95mmode[0m
         [95ml.pt[0m already downloaded                                                

Training:   0%|          | 0/200 [00:00<?, ?it/s]
Epoch 1/200:   0%|          | 0/200 [00:00<?, ?it/s]
Epoch 1/200:   0%|          | 1/200 [00:02<09:51,  2.97s/it]
Epoch 1/200:   0%|          | 1/200 [00:02<09:51,  2.97s/it, v_num=1, train_loss_step=735, train_loss_epoch=788]
Epoch 2/200:   0%|          | 1/200 [00:02<09:51,  2.97s/it, v_num=1, train_loss_step=735, train_loss_epoch=788]
Epoch 2/200:   1%|          | 2/200 [00:04<07:46,  2.36s/it, v_num=1, train_loss_step=735, train_loss_epoch=788]
Epoch 2/200:   1%|          | 2/200 [00:04<07:46,  2.36s/it, v_num=1, train_loss_step=734, train_loss_epoch=747]
Epoch 3/200:   1%|          | 2/200 [00:04<07:46,  2.36s/it, v_num=1, train_loss_step=734, train_loss_epoch=747]
Epoch 67/200:  33%|███▎      | 66/200 [02:08<04:19,  1.93s/it, v_num=1, train_loss_step=693, train_loss_epoch=706]
Epoch 67/200:  34%|███▎      | 67/200 [02:10<04:17,  1.93s/it, v_num=1, train_loss_step=693, train_loss_epoch=706]
Epoch 67/200:  34%|███▎      | 67/200 [02:10<04:17,  1.93s/it, v_num=1, train_loss_step=636, train_loss_epoch=706]
Epoch 68/200:  34%|███▎      | 67/200 [02:10<04:17,  1.93s/it, v_num=1, train_loss_step=636, train_loss_epoch=706]
Epoch 68/200:  34%|███▍      | 68/200 [02:12<04:15,  1.93s/it, v_num=1, train_loss_step=636, train_loss_epoch=706]
Epoch 68/200:  34%|███▍      | 68/200 [02:12<04:15,  1.93s/it, v_num=1, train_loss_step=749, train_loss_epoch=706]
Epoch 69/200:  34%|███▍      | 68/200 [02:12<04:15,  1.93s/it, v_num=1, train_loss_step=749, train_loss_epoch=706]
Epoch 69/200:  34%|███▍      | 69/200 [02:14<04:13,  1.93s/it, v_num=1, train_loss_step=749, train_loss_epoch=706]
Epoch 69/200:  34%|███▍      | 69/200 [02:14<04:13,  1.93s/it, v_num=1, train_loss_step=696, train_loss_epoch=706]
Epoch 70/200:  34%|███▍      | 69/200 [02:14<04:13,  1.93s/it, v_num=1, train_loss_step=696, train_loss_epoch=706]
Epoch 70/200:  35%|███▌      | 70/200 [02:16<04:11,  1.94s/it, v_num=1, train_loss_step=696, train_loss_epoch=706]
Epoch 70/200:  35%|███▌      | 70/200 [02:16<04:11,  1.94s/it, v_num=1, train_loss_step=662, train_loss_epoch=706]
Epoch 71/200:  35%|███▌      | 70/200 [02:16<04:11,  1.94s/it, v_num=1, train_loss_step=662, train_loss_epoch=706]
Epoch 71/200:  36%|███▌      | 71/200 [02:18<04:09,  1.93s/it, v_num=1, train_loss_step=662, train_loss_epoch=706]
Epoch 71/200:  36%|███▌      | 71/200 [02:18<04:09,  1.93s/it, v_num=1, train_loss_step=771, train_loss_epoch=706]
Epoch 72/200:  36%|███▌      | 71/200 [02:18<04:09,  1.93s/it, v_num=1, train_loss_step=771, train_loss_epoch=706]
Epoch 72/200:  36%|███▌      | 72/200 [02:19<04:07,  1.93s/it, v_num=1, train_loss_step=771, train_loss_epoch=706]
Epoch 72/200:  36%|███▌      | 72/200 [02:19<04:07,  1.93s/it, v_num=1, train_loss_step=654, train_loss_epoch=706]
Epoch 73/200:  36%|███▌      | 72/200 [02:19<04:07,  1.93s/it, v_num=1, train_loss_step=654, train_loss_epoch=706]
Epoch 73/200:  36%|███▋      | 73/200 [02:21<04:05,  1.93s/it, v_num=1, train_loss_step=654, train_loss_epoch=706]
Epoch 73/200:  36%|███▋      | 73/200 [02:21<04:05,  1.93s/it, v_num=1, train_loss_step=802, train_loss_epoch=706]
Epoch 74/200:  36%|███▋      | 73/200 [02:21<04:05,  1.93s/it, v_num=1, train_loss_step=802, train_loss_epoch=706]
Epoch 74/200:  37%|███▋      | 74/200 [02:23<04:03,  1.93s/it, v_num=1, train_loss_step=802, train_loss_epoch=706]
Epoch 74/200:  37%|███▋      | 74/200 [02:23<04:03,  1.93s/it, v_num=1, train_loss_step=731, train_loss_epoch=706]
Epoch 75/200:  37%|███▋      | 74/200 [02:23<04:03,  1.93s/it, v_num=1, train_loss_step=731, train_loss_epoch=706]
Epoch 75/200:  38%|███▊      | 75/200 [02:25<04:01,  1.93s/it, v_num=1, train_loss_step=731, train_loss_epoch=706]
Epoch 75/200:  38%|███▊      | 75/200 [02:25<04:01,  1.93s/it, v_num=1, train_loss_step=710, train_loss_epoch=706]
Epoch 76/200:  38%|███▊      | 75/200 [02:25<04:01,  1.93s/it, v_num=1, train_loss_step=710, train_loss_epoch=706]
Epoch 76/200:  38%|███▊      | 76/200 [02:27<03:59,  1.93s/it, v_num=1, train_loss_step=710, train_loss_epoch=706]
Epoch 76/200:  38%|███▊      | 76/200 [02:27<03:59,  1.93s/it, v_num=1, train_loss_step=721, train_loss_epoch=706]
Epoch 77/200:  38%|███▊      | 76/200 [02:27<03:59,  1.93s/it, v_num=1, train_loss_step=721, train_loss_epoch=706]
Epoch 77/200:  38%|███▊      | 77/200 [02:29<03:57,  1.93s/it, v_num=1, train_loss_step=721, train_loss_epoch=706]
Epoch 77/200:  38%|███▊      | 77/200 [02:29<03:57,  1.93s/it, v_num=1, train_loss_step=688, train_loss_epoch=706]
Epoch 78/200:  38%|███▊      | 77/200 [02:29<03:57,  1.93s/it, v_num=1, train_loss_step=688, train_loss_epoch=706]
Epoch 78/200:  39%|███▉      | 78/200 [02:31<03:55,  1.93s/it, v_num=1, train_loss_step=688, train_loss_epoch=706]
Epoch 78/200:  39%|███▉      | 78/200 [02:31<03:55,  1.93s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 79/200:  39%|███▉      | 78/200 [02:31<03:55,  1.93s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 79/200:  40%|███▉      | 79/200 [02:33<03:53,  1.93s/it, v_num=1, train_loss_step=682, train_loss_epoch=706]
Epoch 79/200:  40%|███▉      | 79/200 [02:33<03:53,  1.93s/it, v_num=1, train_loss_step=712, train_loss_epoch=706]
Epoch 80/200:  40%|███▉      | 79/200 [02:33<03:53,  1.93s/it, v_num=1, train_loss_step=712, train_loss_epoch=706]
Epoch 80/200:  40%|████      | 80/200 [02:35<03:52,  1.93s/it, v_num=1, train_loss_step=712, train_loss_epoch=706]
Epoch 80/200:  40%|████      | 80/200 [02:35<03:52,  1.93s/it, v_num=1, train_loss_step=727, train_loss_epoch=706]
Epoch 81/200:  40%|████      | 80/200 [02:35<03:52,  1.93s/it, v_num=1, train_loss_step=727, train_loss_epoch=706]
Epoch 81/200:  40%|████      | 81/200 [02:37<03:50,  1.93s/it, v_num=1, train_loss_step=727, train_loss_epoch=706]
Epoch 81/200:  40%|████      | 81/200 [02:37<03:50,  1.93s/it, v_num=1, train_loss_step=651, train_loss_epoch=706]
Epoch 82/200:  40%|████      | 81/200 [02:37<03:50,  1.93s/it, v_num=1, train_loss_step=651, train_loss_epoch=706]
Epoch 82/200:  41%|████      | 82/200 [02:39<03:48,  1.94s/it, v_num=1, train_loss_step=651, train_loss_epoch=706]
Epoch 82/200:  41%|████      | 82/200 [02:39<03:48,  1.94s/it, v_num=1, train_loss_step=687, train_loss_epoch=706]
Epoch 83/200:  41%|████      | 82/200 [02:39<03:48,  1.94s/it, v_num=1, train_loss_step=687, train_loss_epoch=706]
Epoch 83/200:  42%|████▏     | 83/200 [02:41<03:46,  1.94s/it, v_num=1, train_loss_step=687, train_loss_epoch=706]
Epoch 83/200:  42%|████▏     | 83/200 [02:41<03:46,  1.94s/it, v_num=1, train_loss_step=731, train_loss_epoch=706]
Epoch 84/200:  42%|████▏     | 83/200 [02:41<03:46,  1.94s/it, v_num=1, train_loss_step=731, train_loss_epoch=706]
Epoch 84/200:  42%|████▏     | 84/200 [02:43<03:44,  1.94s/it, v_num=1, train_loss_step=731, train_loss_epoch=706]
Epoch 84/200:  42%|████▏     | 84/200 [02:43<03:44,  1.94s/it, v_num=1, train_loss_step=609, train_loss_epoch=706]
Epoch 85/200:  42%|████▏     | 84/200 [02:43<03:44,  1.94s/it, v_num=1, train_loss_step=609, train_loss_epoch=706]
Epoch 85/200:  42%|████▎     | 85/200 [02:45<03:42,  1.94s/it, v_num=1, train_loss_step=609, train_loss_epoch=706]
Epoch 85/200:  42%|████▎     | 85/200 [02:45<03:42,  1.94s/it, v_num=1, train_loss_step=706, train_loss_epoch=706]
Epoch 86/200:  42%|████▎     | 85/200 [02:45<03:42,  1.94s/it, v_num=1, train_loss_step=706, train_loss_epoch=706]
Epoch 86/200:  43%|████▎     | 86/200 [02:47<03:40,  1.94s/it, v_num=1, train_loss_step=706, train_loss_epoch=706]
Epoch 86/200:  43%|████▎     | 86/200 [02:47<03:40,  1.94s/it, v_num=1, train_loss_step=694, train_loss_epoch=706]
Epoch 87/200:  43%|████▎     | 86/200 [02:47<03:40,  1.94s/it, v_num=1, train_loss_step=694, train_loss_epoch=706]
Epoch 87/200:  44%|████▎     | 87/200 [02:48<03:38,  1.94s/it, v_num=1, train_loss_step=694, train_loss_epoch=706]
Epoch 87/200:  44%|████▎     | 87/200 [02:48<03:38,  1.94s/it, v_num=1, train_loss_step=736, train_loss_epoch=706]
Epoch 88/200:  44%|████▎     | 87/200 [02:48<03:38,  1.94s/it, v_num=1, train_loss_step=736, train_loss_epoch=706]
Epoch 88/200:  44%|████▍     | 88/200 [02:50<03:36,  1.94s/it, v_num=1, train_loss_step=736, train_loss_epoch=706]
Epoch 88/200:  44%|████▍     | 88/200 [02:50<03:36,  1.94s/it, v_num=1, train_loss_step=634, train_loss_epoch=706]
Epoch 89/200:  44%|████▍     | 88/200 [02:50<03:36,  1.94s/it, v_num=1, train_loss_step=634, train_loss_epoch=706]
Epoch 89/200:  44%|████▍     | 89/200 [02:52<03:35,  1.94s/it, v_num=1, train_loss_step=634, train_loss_epoch=706]
Epoch 89/200:  44%|████▍     | 89/200 [02:52<03:35,  1.94s/it, v_num=1, train_loss_step=748, train_loss_epoch=706]
Epoch 90/200:  44%|████▍     | 89/200 [02:52<03:35,  1.94s/it, v_num=1, train_loss_step=748, train_loss_epoch=706]
Epoch 90/200:  45%|████▌     | 90/200 [02:54<03:33,  1.94s/it, v_num=1, train_loss_step=748, train_loss_epoch=706]
Epoch 90/200:  45%|████▌     | 90/200 [02:54<03:33,  1.94s/it, v_num=1, train_loss_step=718, train_loss_epoch=706]
Epoch 91/200:  45%|████▌     | 90/200 [02:54<03:33,  1.94s/it, v_num=1, train_loss_step=718, train_loss_epoch=706]
Epoch 91/200:  46%|████▌     | 91/200 [02:56<03:31,  1.94s/it, v_num=1, train_loss_step=718, train_loss_epoch=706]
Epoch 91/200:  46%|████▌     | 91/200 [02:56<03:31,  1.94s/it, v_num=1, train_loss_step=717, train_loss_epoch=706]
Epoch 92/200:  46%|████▌     | 91/200 [02:56<03:31,  1.94s/it, v_num=1, train_loss_step=717, train_loss_epoch=706]
Epoch 92/200:  46%|████▌     | 92/200 [02:58<03:29,  1.94s/it, v_num=1, train_loss_step=717, train_loss_epoch=706]
Epoch 92/200:  46%|████▌     | 92/200 [02:58<03:29,  1.94s/it, v_num=1, train_loss_step=740, train_loss_epoch=706]
Epoch 93/200:  46%|████▌     | 92/200 [02:58<03:29,  1.94s/it, v_num=1, train_loss_step=740, train_loss_epoch=706]
Epoch 93/200:  46%|████▋     | 93/200 [03:00<03:27,  1.94s/it, v_num=1, train_loss_step=740, train_loss_epoch=706]
Epoch 93/200:  46%|████▋     | 93/200 [03:00<03:27,  1.94s/it, v_num=1, train_loss_step=711, train_loss_epoch=706]
Epoch 94/200:  46%|████▋     | 93/200 [03:00<03:27,  1.94s/it, v_num=1, train_loss_step=711, train_loss_epoch=706]
Epoch 94/200:  47%|████▋     | 94/200 [03:02<03:25,  1.93s/it, v_num=1, train_loss_step=711, train_loss_epoch=706]
Epoch 94/200:  47%|████▋     | 94/200 [03:02<03:25,  1.93s/it, v_num=1, train_loss_step=705, train_loss_epoch=706]
Epoch 95/200:  47%|████▋     | 94/200 [03:02<03:25,  1.93s/it, v_num=1, train_loss_step=705, train_loss_epoch=706]
Epoch 95/200:  48%|████▊     | 95/200 [03:04<03:23,  1.93s/it, v_num=1, train_loss_step=705, train_loss_epoch=706]
Epoch 95/200:  48%|████▊     | 95/200 [03:04<03:23,  1.93s/it, v_num=1, train_loss_step=681, train_loss_epoch=706]
Epoch 96/200:  48%|████▊     | 95/200 [03:04<03:23,  1.93s/it, v_num=1, train_loss_step=681, train_loss_epoch=706]
Epoch 96/200:  48%|████▊     | 96/200 [03:06<03:21,  1.94s/it, v_num=1, train_loss_step=681, train_loss_epoch=706]
Epoch 96/200:  48%|████▊     | 96/200 [03:06<03:21,  1.94s/it, v_num=1, train_loss_step=668, train_loss_epoch=706]
Epoch 97/200:  48%|████▊     | 96/200 [03:06<03:21,  1.94s/it, v_num=1, train_loss_step=668, train_loss_epoch=706]
Epoch 97/200:  48%|████▊     | 97/200 [03:08<03:19,  1.94s/it, v_num=1, train_loss_step=668, train_loss_epoch=706]
Epoch 97/200:  48%|████▊     | 97/200 [03:08<03:19,  1.94s/it, v_num=1, train_loss_step=784, train_loss_epoch=706]
Epoch 98/200:  48%|████▊     | 97/200 [03:08<03:19,  1.94s/it, v_num=1, train_loss_step=784, train_loss_epoch=706]
Epoch 98/200:  49%|████▉     | 98/200 [03:10<03:17,  1.94s/it, v_num=1, train_loss_step=784, train_loss_epoch=706]
Epoch 98/200:  49%|████▉     | 98/200 [03:10<03:17,  1.94s/it, v_num=1, train_loss_step=718, train_loss_epoch=706]
Epoch 99/200:  49%|████▉     | 98/200 [03:10<03:17,  1.94s/it, v_num=1, train_loss_step=718, train_loss_epoch=706]
Epoch 99/200:  50%|████▉     | 99/200 [03:12<03:15,  1.94s/it, v_num=1, train_loss_step=718, train_loss_epoch=706]
Epoch 99/200:  50%|████▉     | 99/200 [03:12<03:15,  1.94s/it, v_num=1, train_loss_step=673, train_loss_epoch=706]
Epoch 100/200:  50%|████▉     | 99/200 [03:12<03:15,  1.94s/it, v_num=1, train_loss_step=673, train_loss_epoch=706]
Epoch 100/200:  50%|█████     | 100/200 [03:14<03:13,  1.94s/it, v_num=1, train_loss_step=673, train_loss_epoch=706]
Epoch 100/200:  50%|█████     | 100/200 [03:14<03:13,  1.94s/it, v_num=1, train_loss_step=642, train_loss_epoch=706]
Epoch 101/200:  50%|█████     | 100/200 [03:14<03:13,  1.94s/it, v_num=1, train_loss_step=642, train_loss_epoch=706]
Epoch 101/200:  50%|█████     | 101/200 [03:16<03:11,  1.94s/it, v_num=1, train_loss_step=642, train_loss_epoch=706]
Epoch 101/200:  50%|█████     | 101/200 [03:16<03:11,  1.94s/it, v_num=1, train_loss_step=691, train_loss_epoch=706]
Epoch 102/200:  50%|█████     | 101/200 [03:16<03:11,  1.94s/it, v_num=1, train_loss_step=691, train_loss_epoch=706]
Epoch 102/200:  51%|█████     | 102/200 [03:18<03:09,  1.94s/it, v_num=1, train_loss_step=691, train_loss_epoch=706]
Epoch 102/200:  51%|█████     | 102/200 [03:18<03:09,  1.94s/it, v_num=1, train_loss_step=750, train_loss_epoch=706]
Epoch 103/200:  51%|█████     | 102/200 [03:18<03:09,  1.94s/it, v_num=1, train_loss_step=750, train_loss_epoch=706]
Epoch 103/200:  52%|█████▏    | 103/200 [03:19<03:07,  1.94s/it, v_num=1, train_loss_step=750, train_loss_epoch=706]
Epoch 103/200:  52%|█████▏    | 103/200 [03:19<03:07,  1.94s/it, v_num=1, train_loss_step=713, train_loss_epoch=706]
Epoch 104/200:  52%|█████▏    | 103/200 [03:19<03:07,  1.94s/it, v_num=1, train_loss_step=713, train_loss_epoch=706]
Epoch 104/200:  52%|█████▏    | 104/200 [03:21<03:05,  1.94s/it, v_num=1, train_loss_step=713, train_loss_epoch=706]
Epoch 104/200:  52%|█████▏    | 104/200 [03:21<03:05,  1.94s/it, v_num=1, train_loss_step=717, train_loss_epoch=706]
Epoch 105/200:  52%|█████▏    | 104/200 [03:21<03:05,  1.94s/it, v_num=1, train_loss_step=717, train_loss_epoch=706]
Epoch 105/200:  52%|█████▎    | 105/200 [03:23<03:03,  1.94s/it, v_num=1, train_loss_step=717, train_loss_epoch=706]
Epoch 105/200:  52%|█████▎    | 105/200 [03:23<03:03,  1.94s/it, v_num=1, train_loss_step=685, train_loss_epoch=706]
Epoch 106/200:  52%|█████▎    | 105/200 [03:23<03:03,  1.94s/it, v_num=1, train_loss_step=685, train_loss_epoch=706]
Epoch 106/200:  53%|█████▎    | 106/200 [03:25<03:01,  1.94s/it, v_num=1, train_loss_step=685, train_loss_epoch=706]
Epoch 106/200:  53%|█████▎    | 106/200 [03:25<03:01,  1.94s/it, v_num=1, train_loss_step=665, train_loss_epoch=706]
Epoch 107/200:  53%|█████▎    | 106/200 [03:25<03:01,  1.94s/it, v_num=1, train_loss_step=665, train_loss_epoch=706]
Epoch 107/200:  54%|█████▎    | 107/200 [03:27<02:59,  1.93s/it, v_num=1, train_loss_step=665, train_loss_epoch=706]
Epoch 107/200:  54%|█████▎    | 107/200 [03:27<02:59,  1.93s/it, v_num=1, train_loss_step=702, train_loss_epoch=706]
Epoch 108/200:  54%|█████▎    | 107/200 [03:27<02:59,  1.93s/it, v_num=1, train_loss_step=702, train_loss_epoch=706]
Epoch 108/200:  54%|█████▍    | 108/200 [03:29<02:58,  1.94s/it, v_num=1, train_loss_step=702, train_loss_epoch=706]
Epoch 108/200:  54%|█████▍    | 108/200 [03:29<02:58,  1.94s/it, v_num=1, train_loss_step=694, train_loss_epoch=706]
Epoch 109/200:  54%|█████▍    | 108/200 [03:29<02:58,  1.94s/it, v_num=1, train_loss_step=694, train_loss_epoch=706]
Epoch 109/200:  55%|█████▍    | 109/200 [03:31<02:56,  1.94s/it, v_num=1, train_loss_step=694, train_loss_epoch=706]
Epoch 109/200:  55%|█████▍    | 109/200 [03:31<02:56,  1.94s/it, v_num=1, train_loss_step=741, train_loss_epoch=706]
Epoch 110/200:  55%|█████▍    | 109/200 [03:31<02:56,  1.94s/it, v_num=1, train_loss_step=741, train_loss_epoch=706]
Epoch 110/200:  55%|█████▌    | 110/200 [03:33<02:54,  1.94s/it, v_num=1, train_loss_step=741, train_loss_epoch=706]
Epoch 110/200:  55%|█████▌    | 110/200 [03:33<02:54,  1.94s/it, v_num=1, train_loss_step=666, train_loss_epoch=706]
Epoch 111/200:  55%|█████▌    | 110/200 [03:33<02:54,  1.94s/it, v_num=1, train_loss_step=666, train_loss_epoch=706]
Epoch 111/200:  56%|█████▌    | 111/200 [03:35<02:52,  1.93s/it, v_num=1, train_loss_step=666, train_loss_epoch=706]
Epoch 111/200:  56%|█████▌    | 111/200 [03:35<02:52,  1.93s/it, v_num=1, train_loss_step=658, train_loss_epoch=706]
Epoch 112/200:  56%|█████▌    | 111/200 [03:35<02:52,  1.93s/it, v_num=1, train_loss_step=658, train_loss_epoch=706]
Epoch 112/200:  56%|█████▌    | 112/200 [03:37<02:50,  1.93s/it, v_num=1, train_loss_step=658, train_loss_epoch=706]
Epoch 112/200:  56%|█████▌    | 112/200 [03:37<02:50,  1.93s/it, v_num=1, train_loss_step=721, train_loss_epoch=706]
Epoch 113/200:  56%|█████▌    | 112/200 [03:37<02:50,  1.93s/it, v_num=1, train_loss_step=721, train_loss_epoch=706]
Epoch 113/200:  56%|█████▋    | 113/200 [03:39<02:48,  1.94s/it, v_num=1, train_loss_step=721, train_loss_epoch=706]
Epoch 113/200:  56%|█████▋    | 113/200 [03:39<02:48,  1.94s/it, v_num=1, train_loss_step=674, train_loss_epoch=706]
Epoch 114/200:  56%|█████▋    | 113/200 [03:39<02:48,  1.94s/it, v_num=1, train_loss_step=674, train_loss_epoch=706]
Epoch 114/200:  57%|█████▋    | 114/200 [03:41<02:46,  1.93s/it, v_num=1, train_loss_step=674, train_loss_epoch=706]
Epoch 114/200:  57%|█████▋    | 114/200 [03:41<02:46,  1.93s/it, v_num=1, train_loss_step=701, train_loss_epoch=706]
Epoch 115/200:  57%|█████▋    | 114/200 [03:41<02:46,  1.93s/it, v_num=1, train_loss_step=701, train_loss_epoch=706]
Epoch 115/200:  57%|█████▊    | 115/200 [03:43<02:44,  1.93s/it, v_num=1, train_loss_step=701, train_loss_epoch=706]
Epoch 115/200:  57%|█████▊    | 115/200 [03:43<02:44,  1.93s/it, v_num=1, train_loss_step=778, train_loss_epoch=706]
Epoch 116/200:  57%|█████▊    | 115/200 [03:43<02:44,  1.93s/it, v_num=1, train_loss_step=778, train_loss_epoch=706]
Epoch 116/200:  58%|█████▊    | 116/200 [03:45<02:42,  1.93s/it, v_num=1, train_loss_step=778, train_loss_epoch=706]
Epoch 116/200:  58%|█████▊    | 116/200 [03:45<02:42,  1.93s/it, v_num=1, train_loss_step=753, train_loss_epoch=706]
Epoch 117/200:  58%|█████▊    | 116/200 [03:45<02:42,  1.93s/it, v_num=1, train_loss_step=753, train_loss_epoch=706]
Epoch 117/200:  58%|█████▊    | 117/200 [03:47<02:40,  1.93s/it, v_num=1, train_loss_step=753, train_loss_epoch=706]
Epoch 117/200:  58%|█████▊    | 117/200 [03:47<02:40,  1.93s/it, v_num=1, train_loss_step=696, train_loss_epoch=706]
Epoch 118/200:  58%|█████▊    | 117/200 [03:47<02:40,  1.93s/it, v_num=1, train_loss_step=696, train_loss_epoch=706]
Epoch 118/200:  59%|█████▉    | 118/200 [03:48<02:38,  1.94s/it, v_num=1, train_loss_step=696, train_loss_epoch=706]
Epoch 118/200:  59%|█████▉    | 118/200 [03:48<02:38,  1.94s/it, v_num=1, train_loss_step=683, train_loss_epoch=706]
Epoch 119/200:  59%|█████▉    | 118/200 [03:49<02:38,  1.94s/it, v_num=1, train_loss_step=683, train_loss_epoch=706]
Epoch 119/200:  60%|█████▉    | 119/200 [03:50<02:36,  1.94s/it, v_num=1, train_loss_step=683, train_loss_epoch=706]
Epoch 119/200:  60%|█████▉    | 119/200 [03:50<02:36,  1.94s/it, v_num=1, train_loss_step=701, train_loss_epoch=706]
Epoch 120/200:  60%|█████▉    | 119/200 [03:50<02:36,  1.94s/it, v_num=1, train_loss_step=701, train_loss_epoch=706]
Epoch 120/200:  60%|██████    | 120/200 [03:52<02:34,  1.94s/it, v_num=1, train_loss_step=701, train_loss_epoch=706]
Epoch 120/200:  60%|██████    | 120/200 [03:52<02:34,  1.94s/it, v_num=1, train_loss_step=695, train_loss_epoch=706]
Epoch 121/200:  60%|██████    | 120/200 [03:52<02:34,  1.94s/it, v_num=1, train_loss_step=695, train_loss_epoch=706]
Epoch 121/200:  60%|██████    | 121/200 [03:54<02:32,  1.94s/it, v_num=1, train_loss_step=695, train_loss_epoch=706]
Epoch 121/200:  60%|██████    | 121/200 [03:54<02:32,  1.94s/it, v_num=1, train_loss_step=731, train_loss_epoch=706]
Epoch 122/200:  60%|██████    | 121/200 [03:54<02:32,  1.94s/it, v_num=1, train_loss_step=731, train_loss_epoch=706]
Epoch 122/200:  61%|██████    | 122/200 [03:56<02:31,  1.94s/it, v_num=1, train_loss_step=731, train_loss_epoch=706]
Epoch 122/200:  61%|██████    | 122/200 [03:56<02:31,  1.94s/it, v_num=1, train_loss_step=722, train_loss_epoch=706]
Epoch 123/200:  61%|██████    | 122/200 [03:56<02:31,  1.94s/it, v_num=1, train_loss_step=722, train_loss_epoch=706]
Epoch 123/200:  62%|██████▏   | 123/200 [03:58<02:28,  1.93s/it, v_num=1, train_loss_step=722, train_loss_epoch=706]
Epoch 123/200:  62%|██████▏   | 123/200 [03:58<02:28,  1.93s/it, v_num=1, train_loss_step=753, train_loss_epoch=706]
Epoch 124/200:  62%|██████▏   | 123/200 [03:58<02:28,  1.93s/it, v_num=1, train_loss_step=753, train_loss_epoch=706]
Epoch 124/200:  62%|██████▏   | 124/200 [04:00<02:26,  1.93s/it, v_num=1, train_loss_step=753, train_loss_epoch=706]
Epoch 124/200:  62%|██████▏   | 124/200 [04:00<02:26,  1.93s/it, v_num=1, train_loss_step=676, train_loss_epoch=706]
Epoch 125/200:  62%|██████▏   | 124/200 [04:00<02:26,  1.93s/it, v_num=1, train_loss_step=676, train_loss_epoch=706]
Epoch 125/200:  62%|██████▎   | 125/200 [04:02<02:24,  1.93s/it, v_num=1, train_loss_step=676, train_loss_epoch=706]
Epoch 125/200:  62%|██████▎   | 125/200 [04:02<02:24,  1.93s/it, v_num=1, train_loss_step=619, train_loss_epoch=706]
Epoch 126/200:  62%|██████▎   | 125/200 [04:02<02:24,  1.93s/it, v_num=1, train_loss_step=619, train_loss_epoch=706]
Epoch 126/200:  63%|██████▎   | 126/200 [04:04<02:23,  1.93s/it, v_num=1, train_loss_step=619, train_loss_epoch=706]
Epoch 126/200:  63%|██████▎   | 126/200 [04:04<02:23,  1.93s/it, v_num=1, train_loss_step=782, train_loss_epoch=706]
Epoch 127/200:  63%|██████▎   | 126/200 [04:04<02:23,  1.93s/it, v_num=1, train_loss_step=782, train_loss_epoch=706]
Epoch 127/200:  64%|██████▎   | 127/200 [04:06<02:21,  1.93s/it, v_num=1, train_loss_step=782, train_loss_epoch=706]
Epoch 127/200:  64%|██████▎   | 127/200 [04:06<02:21,  1.93s/it, v_num=1, train_loss_step=784, train_loss_epoch=706]
Epoch 128/200:  64%|██████▎   | 127/200 [04:06<02:21,  1.93s/it, v_num=1, train_loss_step=784, train_loss_epoch=706]
Epoch 128/200:  64%|██████▍   | 128/200 [04:08<02:19,  1.94s/it, v_num=1, train_loss_step=784, train_loss_epoch=706]
Epoch 128/200:  64%|██████▍   | 128/200 [04:08<02:19,  1.94s/it, v_num=1, train_loss_step=685, train_loss_epoch=706]
Epoch 129/200:  64%|██████▍   | 128/200 [04:08<02:19,  1.94s/it, v_num=1, train_loss_step=685, train_loss_epoch=706]
Epoch 129/200:  64%|██████▍   | 129/200 [04:10<02:17,  1.94s/it, v_num=1, train_loss_step=685, train_loss_epoch=706]
Epoch 129/200:  64%|██████▍   | 129/200 [04:10<02:17,  1.94s/it, v_num=1, train_loss_step=651, train_loss_epoch=706]
Epoch 130/200:  64%|██████▍   | 129/200 [04:10<02:17,  1.94s/it, v_num=1, train_loss_step=651, train_loss_epoch=706]
Epoch 130/200:  65%|██████▌   | 130/200 [04:12<02:15,  1.94s/it, v_num=1, train_loss_step=651, train_loss_epoch=706]
Epoch 130/200:  65%|██████▌   | 130/200 [04:12<02:15,  1.94s/it, v_num=1, train_loss_step=749, train_loss_epoch=706]
Epoch 131/200:  65%|██████▌   | 130/200 [04:12<02:15,  1.94s/it, v_num=1, train_loss_step=749, train_loss_epoch=706]
Epoch 131/200:  66%|██████▌   | 131/200 [04:14<02:13,  1.94s/it, v_num=1, train_loss_step=749, train_loss_epoch=706]
Epoch 131/200:  66%|██████▌   | 131/200 [04:14<02:13,  1.94s/it, v_num=1, train_loss_step=711, train_loss_epoch=706]
Epoch 132/200:  66%|██████▌   | 131/200 [04:14<02:13,  1.94s/it, v_num=1, train_loss_step=711, train_loss_epoch=706]
Epoch 132/200:  66%|██████▌   | 132/200 [04:16<02:11,  1.94s/it, v_num=1, train_loss_step=711, train_loss_epoch=706]
Epoch 132/200:  66%|██████▌   | 132/200 [04:16<02:11,  1.94s/it, v_num=1, train_loss_step=750, train_loss_epoch=706]
