,Pharyngeal Mesoderm/Neural Crest_corr,Pharyngeal Mesoderm/Neural Crest_pval,Pharyngeal Mesoderm/Neural Crest_qval,Pharyngeal Mesoderm/Neural Crest_ci_low,Pharyngeal Mesoderm/Neural Crest_ci_high,gene_annotation
ENSMUSG00000096972,-0.024896816496169562,4.357831883185722e-05,5.154325483956829e-05,-0.03682543088733513,-0.01296110826663427,Gm26883
ENSMUSG00000085798,-0.024903989542706152,4.3357601601325246e-05,5.128466707692525e-05,-0.036832598648748806,-0.012968284557016976,Gm2018
ENSMUSG00000029695,-0.024904392499438058,4.334523398723099e-05,5.127250842428673e-05,-0.036833001308544534,-0.01296868769601332,Aass
ENSMUSG00000063142,-0.024904569824237475,4.333979256575798e-05,5.1268541897108645e-05,-0.03683317850267324,-0.012968865101021097,Kcnma1
ENSMUSG00000024107,-0.02490483772676209,4.333157288843135e-05,5.1261288308603956e-05,-0.03683344620777896,-0.012969133124726032,Lhcgr
ENSMUSG00000090919,-0.024906952190144147,4.3266749647393114e-05,5.118706872947505e-05,-0.036835559112940834,-0.012971248544603263,Pabpc4l
ENSMUSG00000001661,-0.024908922443576998,4.32064302572602e-05,5.111817057036683e-05,-0.036837527914330745,-0.012973219689392869,Hoxc6
ENSMUSG00000063646,-0.024910728740302472,4.315120050188897e-05,5.1055287683599726e-05,-0.036839332879765194,-0.012975026803381426,Jakmip1
ENSMUSG00000034324,-0.024914253191988506,4.304362878934274e-05,5.093046621859966e-05,-0.03684285473360803,-0.01297855284993816,Tmem132c
ENSMUSG00000021852,-0.02491810871601518,4.292624359325057e-05,5.079402056491821e-05,-0.03684670741542153,-0.012982410118991036,Slc35f4
ENSMUSG00000053007,-0.024923503220040066,4.276251222708838e-05,5.060271834391141e-05,-0.036852097942133635,-0.0129878070651871,9430076C15Rik
ENSMUSG00000052293,-0.024925771115218386,4.2693855206089315e-05,5.052390866245264e-05,-0.03685436416500871,-0.012990075987282497,Taf9
ENSMUSG00000026433,-0.0249280055695704,4.2626312829349605e-05,5.044641051702456e-05,-0.03685659697159612,-0.012992311453529583,Rab29
ENSMUSG00000090023,-0.024928502961011696,4.261129163802999e-05,5.043106446357736e-05,-0.03685709399622741,-0.012992809070235818,Gm16302
ENSMUSG00000035364,-0.024928572685456583,4.2609186365358894e-05,5.043100383929288e-05,-0.03685716366925232,-0.01299287882625887,4930524J08Rik
ENSMUSG00000027428,-0.024928585111974887,4.2608811167147e-05,5.043100383929288e-05,-0.036857176086606366,-0.012992891258405147,Rbbp9
ENSMUSG00000022543,-0.024929762508822055,4.2573275825352285e-05,5.0393359756245746e-05,-0.03685835261513583,-0.012994069188512595,4930451G09Rik
ENSMUSG00000049036,-0.024930282929657595,4.255757782052444e-05,5.037720701265686e-05,-0.036858872652155976,-0.012994589845064911,Tmem121
ENSMUSG00000052914,-0.024930531340423587,4.255008667967397e-05,5.037076799225435e-05,-0.03685912087971435,-0.012994838368347103,Cyp2j6
ENSMUSG00000028427,-0.024942262639124038,4.21977355189407e-05,4.9956063573992574e-05,-0.0368708435246849,-0.013006574982349554,Aqp7
ENSMUSG00000096140,-0.024942715329847084,4.21841945138368e-05,4.994244110829015e-05,-0.03687129588140955,-0.013007027878246901,Ankrd66
ENSMUSG00000024552,-0.02494355930234631,4.2158960390185515e-05,4.9914973019233006e-05,-0.03687213923120687,-0.013007872233275253,Slc14a2
ENSMUSG00000035385,-0.024944709121760743,4.212460472453661e-05,4.9876702121760365e-05,-0.03687328820223133,-0.01300902257387082,Ccl2
ENSMUSG00000104531,-0.02494558746688189,4.2098378384907414e-05,4.984805334488772e-05,-0.03687416589924755,-0.013009901317142638,Gm43731
ENSMUSG00000085421,-0.024945749353604125,4.209354633102429e-05,4.984473567663299e-05,-0.03687432766651634,-0.01301006327724955,4732490B19Rik
ENSMUSG00000092004,-0.024946579955023012,4.2068762511380674e-05,4.981779082522637e-05,-0.036875157655038834,-0.01301089425519724,Gm17482
ENSMUSG00000049946,-0.024955243250180757,4.181108747955737e-05,4.951742896136667e-05,-0.03688381455661587,-0.013019561478588583,BC030500
ENSMUSG00000072294,-0.024957653092271583,4.173967743150438e-05,4.943524169311604e-05,-0.0368862226199058,-0.01302197241370287,Klf12
ENSMUSG00000086141,-0.02496121528310061,4.163433211807055e-05,4.931285262978765e-05,-0.03688978218108547,-0.013025536220476246,9030622O22Rik
ENSMUSG00000074388,-0.024961232014169818,4.163383792282628e-05,4.931285262978765e-05,-0.0368897988998029,-0.013025552959136016,Gm5544
ENSMUSG00000020169,-0.02496351047187968,4.156658976270514e-05,4.923736729164551e-05,-0.03689207567537001,-0.013027832450600298,Best3
ENSMUSG00000085456,-0.024966405982591897,4.148127811371229e-05,4.913868282581608e-05,-0.036894969048202095,-0.013030729275207808,Gm15398
ENSMUSG00000097386,-0.02497539304887338,4.1217545131915874e-05,4.882862089644384e-05,-0.03690394947767218,-0.013039720420824458,9130213A22Rik
ENSMUSG00000050211,-0.024980357494142666,4.1072542270850554e-05,4.865919020623059e-05,-0.036908910255948245,-0.013044687120341463,Pla2g4e
ENSMUSG00000032744,-0.02498366729930152,4.097613763947514e-05,4.854732091513746e-05,-0.03691221761598906,-0.013047998428738801,Heyl
ENSMUSG00000029843,-0.024984538328224965,4.095080290461772e-05,4.8519646410297e-05,-0.03691308800139659,-0.013048869853307355,Slc13a4
ENSMUSG00000033510,-0.024985945806061616,4.090989643286579e-05,4.8473518518397796e-05,-0.036914494439350784,-0.013050277970497175,Otud7a
ENSMUSG00000038456,-0.024986834388555708,4.088409093280448e-05,4.844527995087914e-05,-0.0369153823653119,-0.01305116695665825,Dennd2a
ENSMUSG00000025475,-0.024987157312493957,4.0874716661743054e-05,4.843650965196754e-05,-0.03691570505065176,-0.013051490027299694,Adgra1
ENSMUSG00000022652,-0.024987437723149823,4.0866578177910976e-05,4.842920298407521e-05,-0.036915985254118946,-0.013051770565347138,Morc1
ENSMUSG00000028970,-0.024991264793452737,4.0755656981720896e-05,4.8300086412859556e-05,-0.036919809496504294,-0.013055599374489829,Abcb1b
ENSMUSG00000073407,-0.02499299106758062,4.070571737242492e-05,4.824323097739799e-05,-0.036921534494930894,-0.013057326433069595,Gm6034
ENSMUSG00000043629,-0.024994299191786706,4.066791315247757e-05,4.820075325704221e-05,-0.03692284165239744,-0.013058635151759692,1700019D03Rik
ENSMUSG00000079363,-0.02499588463061596,4.062213931624452e-05,4.814882516618883e-05,-0.03692442591948934,-0.013060221311154878,Gbp4
ENSMUSG00000057777,-0.02499641190647077,4.060692696064755e-05,4.81331178843151e-05,-0.036924952805641405,-0.013060748826664546,Mab21l2
ENSMUSG00000080316,-0.02499709225249566,4.058730638782531e-05,4.811218358603163e-05,-0.03692563264882156,-0.013061429481926826,Spaca6
ENSMUSG00000023902,-0.025002587621107686,4.042915430804998e-05,4.792702412105853e-05,-0.03693112395539391,-0.013066927348751901,Zscan10
ENSMUSG00000034112,-0.025003674939260083,4.0397931582182516e-05,4.7892323332001216e-05,-0.036932210469742426,-0.01306801516128831,Atp2c2
ENSMUSG00000024735,-0.025006604021689735,4.031393574124138e-05,4.779505289096327e-05,-0.03693513738669698,-0.013070945575659632,Prpf19
ENSMUSG00000059244,-0.025006795368615154,4.0308454351122305e-05,4.779086204504321e-05,-0.036935328592152206,-0.013071137009603374,Gm10062
ENSMUSG00000000394,-0.02500695021034206,4.030401921923305e-05,4.778791132808277e-05,-0.036935483319397985,-0.013071291921747871,Gcg
ENSMUSG00000026073,-0.025007304180160558,4.029388220018417e-05,4.777819935182661e-05,-0.03693583702750928,-0.013071646052543882,Il1r2
ENSMUSG00000086221,-0.02501143005508686,4.017590333587001e-05,4.764060752003286e-05,-0.03693995985175388,-0.013075773804046146,4930412B13Rik
ENSMUSG00000086547,-0.02501528298547145,4.006602532881916e-05,4.751260886172566e-05,-0.03694380993290594,-0.01307962848723037,Gm11755
ENSMUSG00000023828,-0.02501666551345459,4.002666791177404e-05,4.746822926966508e-05,-0.036945191438426714,-0.013081011644248432,Slc22a3
ENSMUSG00000043531,-0.025016803366035394,4.002274557540251e-05,4.746587041673666e-05,-0.03694532918905477,-0.013081149559553138,Sorcs1
ENSMUSG00000106631,-0.025021541266383392,3.988815899153888e-05,4.730853966283091e-05,-0.036950063585079844,-0.013085889615955422,Gm42669
ENSMUSG00000024270,-0.025021754386604925,3.988211512346702e-05,4.7303656546442623e-05,-0.03695027654765735,-0.01308610283317319,Slc39a6
ENSMUSG00000031565,-0.025029569829433523,3.96610765903013e-05,4.704375827069315e-05,-0.03695808620869108,-0.013093921833751097,Fgfr1
ENSMUSG00000097641,-0.025031929494441288,3.9594568705592466e-05,4.696713937866974e-05,-0.03696044412775336,-0.013096282573213483,Gm26865
ENSMUSG00000056671,-0.025032058862976343,3.959092547566976e-05,4.6965086837640426e-05,-0.03696057340056318,-0.013096412000659316,Prelid2
ENSMUSG00000006445,-0.025033255383872435,3.955724456122299e-05,4.692739990660741e-05,-0.03696176903608414,-0.013097609066436186,Epha2
ENSMUSG00000072974,-0.02503434159856904,3.952669220903141e-05,4.689342097686104e-05,-0.036962854446997984,-0.01309869577581112,Gm4787
ENSMUSG00000027859,-0.0250362745626073,3.9472378408736485e-05,4.683124744811531e-05,-0.036964785980601926,-0.013100629620219687,Ngf
ENSMUSG00000026616,-0.025037173491186025,3.944714380835693e-05,4.680357003734496e-05,-0.03696568424392411,-0.013101528958246705,Cr2
ENSMUSG00000040759,-0.025038882210249462,3.939921908355459e-05,4.674896708580284e-05,-0.0369673916983884,-0.013103238455658922,Cmtm5
ENSMUSG00000031790,-0.0250393706037159,3.938553118865189e-05,4.673498437696492e-05,-0.03696787973038884,-0.013103727071609188,Mmp15
ENSMUSG00000110464,-0.025042294790615757,3.930367120551721e-05,4.664010321110965e-05,-0.03697080175294311,-0.013106652590718804,RP24-423G4.3
ENSMUSG00000053046,-0.025042562017572396,3.929619848460082e-05,4.663348954487503e-05,-0.03697106878210075,-0.013106919939429683,Brsk2
ENSMUSG00000052921,-0.02504808804574339,3.914197082056925e-05,4.645271015016513e-05,-0.03697659071957346,-0.01311244848575826,Arhgef15
ENSMUSG00000047547,-0.025050656677438336,3.90704778015373e-05,4.637010542772484e-05,-0.0369791574495648,-0.013115018288202256,Cltb
ENSMUSG00000029601,-0.02505132325331193,3.905194518250158e-05,4.635035087115821e-05,-0.03697982353190878,-0.013115685167918266,Iqcd
ENSMUSG00000020287,-0.0250558899267028,3.892520345166876e-05,4.620215591710763e-05,-0.0369843868238713,-0.013120253923201791,Mpg
ENSMUSG00000053153,-0.025062824093299914,3.873350139046481e-05,4.597906136144138e-05,-0.036991315855060374,-0.013127191251956737,Spag16
ENSMUSG00000078519,-0.025065604427718796,3.865688818439952e-05,4.5890335494796294e-05,-0.03699409413005577,-0.013129972854602155,2310026L22Rik
ENSMUSG00000043015,-0.025066687506934665,3.862708245588168e-05,4.585716979144176e-05,-0.03699517640697335,-0.013131056427905642,Nemp2
ENSMUSG00000030674,-0.025069088854711232,3.856107649272754e-05,4.578102272966377e-05,-0.03699757597583545,-0.013133458871247956,Qprt
ENSMUSG00000020354,-0.02507323905629873,3.844725201675347e-05,4.5648093791543644e-05,-0.03700172310263616,-0.013137610966604823,Sgcd
ENSMUSG00000066975,-0.025073632452581093,3.84364791934661e-05,4.56375102600822e-05,-0.03700211620743914,-0.013138004542418334,Cryba4
ENSMUSG00000050158,-0.02507665075536882,3.8353920797903844e-05,4.554168706437758e-05,-0.03700513227375089,-0.013141024222768074,Olfr165
ENSMUSG00000030680,-0.02508308410274934,3.817851344331441e-05,4.533559982879935e-05,-0.03701156085347992,-0.013147460507073268,Pagr1a
ENSMUSG00000012428,-0.025088550763739243,3.8030061782303184e-05,4.516150311386253e-05,-0.03701702346243835,-0.013152929664457535,Steap4
ENSMUSG00000035576,-0.02509128162462051,3.7956108392464655e-05,4.507586210949948e-05,-0.03701975229886741,-0.0131556617726757,L3mbtl1
ENSMUSG00000042487,-0.025100597136839396,3.7704864293372735e-05,4.477965598272565e-05,-0.037029060903936824,-0.013164981541150865,Leo1
ENSMUSG00000027200,-0.025101254430320512,3.768719650713109e-05,4.4760838266402986e-05,-0.037029717709978004,-0.01316563913502761,Sema6d
ENSMUSG00000023886,-0.02510152518911205,3.7679920904521784e-05,4.475436205543123e-05,-0.037029988267975496,-0.013165910017564066,Smoc2
ENSMUSG00000079442,-0.025104530447672933,3.759925559848989e-05,4.4660712310310775e-05,-0.0370329912977267,-0.013168916649736257,St6galnac4
ENSMUSG00000111699,-0.02510578527385446,3.75656228596872e-05,4.462292188548261e-05,-0.03703424519321946,-0.013170172049524125,RP24-538A12.2
ENSMUSG00000086095,-0.025108306162156646,3.749814252338444e-05,4.454491945200962e-05,-0.037036764211697056,-0.013172694090288914,Gm15328
ENSMUSG00000038543,-0.02510918269553911,3.747470603366475e-05,4.451923271585314e-05,-0.03703764009489077,-0.013173571024427583,BC028528
ENSMUSG00000020167,-0.025109268726675647,3.7472406508133805e-05,4.451865501730868e-05,-0.03703772606221075,-0.013173657094899052,Tcf3
ENSMUSG00000071648,-0.025111131278793563,3.742265519643161e-05,4.446169999432804e-05,-0.03703958723267322,-0.013175520498651517,Rom1
ENSMUSG00000048764,-0.025111302390530433,3.741808771435392e-05,4.445842477559124e-05,-0.03703975821747394,-0.013175691688631787,Tmprss11f
ENSMUSG00000034683,-0.025112494320735396,3.7386286224597006e-05,4.4422789497474025e-05,-0.037040949263447656,-0.013176884163884075,Ppp1r1c
ENSMUSG00000045709,-0.025115142192761085,3.731573102315071e-05,4.434110096217192e-05,-0.037043595171033034,-0.013179533246853451,Smkr-ps
ENSMUSG00000106237,-0.025115695603447775,3.7301000819346e-05,4.432574280608795e-05,-0.037044148171126536,-0.013180086910651026,Gm8066
ENSMUSG00000043897,-0.025116948028750873,3.726768523160387e-05,4.428829660243651e-05,-0.03704539966718804,-0.013181339908797112,Vmn2r2
ENSMUSG00000087610,-0.025118272036226023,3.723249621249915e-05,4.42486203112096e-05,-0.03704672269227026,-0.01318266452189676,Gm16253
ENSMUSG00000079546,-0.025121431302609278,3.71486576892865e-05,4.415112032081335e-05,-0.03704987961435812,-0.013185825233553721,Gm11146
ENSMUSG00000038517,-0.02512288640655841,3.711010341143573e-05,4.410743374921673e-05,-0.03705133363848489,-0.013187281003251379,Tbkbp1
ENSMUSG00000027676,-0.02512601696244146,3.7027285270552226e-05,4.4011130323518506e-05,-0.037054461871033305,-0.013190412991618043,Ccdc39
ENSMUSG00000026222,-0.025126938458514166,3.700294074663874e-05,4.398432346702853e-05,-0.03705538268317535,-0.013191334909394673,Sp100
ENSMUSG00000027777,-0.025128560970978413,3.696011336272745e-05,4.393554291089786e-05,-0.037057003991368166,-0.013192958164418045,Schip1
ENSMUSG00000037095,-0.02512925565268483,3.694179112982667e-05,4.3915889014647e-05,-0.03705769815744435,-0.013193653164071752,Lrg1
ENSMUSG00000005131,-0.025135360705159246,3.6781140798849026e-05,4.372702735296055e-05,-0.037063798677924385,-0.013199761011249806,4930550C14Rik
ENSMUSG00000050447,-0.02514487511335308,3.653209715813022e-05,4.343305648280535e-05,-0.03707330602146712,-0.013209279776620241,Lypd6
ENSMUSG00000029561,-0.02514711691362371,3.6473650577915184e-05,4.336566920043456e-05,-0.03707554615683887,-0.013211522603850785,Oasl2
ENSMUSG00000021725,-0.02515012235363537,3.639543421412825e-05,4.327476879390173e-05,-0.03707854936463769,-0.01321452942083117,Parp8
ENSMUSG00000066677,-0.02515557606209025,3.625390833849622e-05,4.3108579887967805e-05,-0.037083999021941406,-0.013219985628501676,Ifi208
ENSMUSG00000025485,-0.02515754274116768,3.620300054816209e-05,4.305013171203931e-05,-0.037085964239946326,-0.01322195320900354,Ric8a
ENSMUSG00000110661,-0.025157978631031364,3.6191726663928194e-05,4.303881008683353e-05,-0.03708639980596904,-0.013222389298669208,RP23-264J18.4
ENSMUSG00000048807,-0.025163973077998853,3.603702361404176e-05,4.285691468985e-05,-0.037092389798949216,-0.013228386493815228,Slc35e4
ENSMUSG00000107705,-0.025165479080284256,3.5998255918310405e-05,4.281288409738215e-05,-0.03709389468211175,-0.013229893186668456,Gm45062
ENSMUSG00000021944,-0.025166118437792494,3.5981809475461555e-05,4.279539728922792e-05,-0.03709453356449173,-0.01323053283736643,Gata4
ENSMUSG00000070643,-0.02516635475704138,3.5975732349122786e-05,4.279024225538526e-05,-0.03709476970812129,-0.013230769264986541,Sox13
ENSMUSG00000018378,-0.025167001624933523,3.595910264140864e-05,4.2772534666530935e-05,-0.03709541609529039,-0.013231416429526044,Cuedc1
ENSMUSG00000041695,-0.025169592916817352,3.589255874915423e-05,4.269545069812183e-05,-0.03709800546134284,-0.013234008909851524,Kcnj2
ENSMUSG00000051951,-0.0251705244542403,3.586866562532076e-05,4.266909629501794e-05,-0.03709893630641406,-0.013234940874543777,Xkr4
ENSMUSG00000038637,-0.02517683364106696,3.570723754794795e-05,4.2479120858475535e-05,-0.0371052408034839,-0.013241252955758018,Lrrc56
ENSMUSG00000020774,-0.025183326717444752,3.55418248478974e-05,4.228438647407942e-05,-0.0371117290524243,-0.013247749011877375,Aspa
ENSMUSG00000066842,-0.025184521803666433,3.551145912636428e-05,4.225030744671912e-05,-0.03711292325002013,-0.01324894464664657,Hmcn1
ENSMUSG00000032068,-0.025191109374473743,3.5344518427235825e-05,4.205372505090836e-05,-0.03711950592192028,-0.013255535241777685,Plet1
ENSMUSG00000025277,-0.025193852236043444,3.527522942940937e-05,4.197331748332165e-05,-0.037122246743430704,-0.01325827936288845,Abhd6
ENSMUSG00000085180,-0.025194607343467425,3.5256176881965986e-05,4.195268040546837e-05,-0.037123001289196614,-0.013259034817094556,AI838599
ENSMUSG00000027068,-0.025199214074432662,3.5140153299648385e-05,4.181664617162501e-05,-0.03712760459332486,-0.0132636436639903,Dhrs9
ENSMUSG00000039323,-0.025200006567636695,3.512023041819895e-05,4.179496375491351e-05,-0.03712839649696112,-0.013264436521247732,Igfbp2
ENSMUSG00000022861,-0.025203942311865835,3.502144658655656e-05,4.16794259133852e-05,-0.037132329313008854,-0.013268374073690841,Dgkg
ENSMUSG00000037996,-0.025204380196266602,3.5010472385749466e-05,4.166838518662664e-05,-0.037132766871602156,-0.013268812159293392,Slc24a2
ENSMUSG00000071192,-0.02520594987401092,3.497116015789293e-05,4.162361470799822e-05,-0.037134335381391666,-0.01327038255832042,Wfikkn1
ENSMUSG00000000385,-0.02520672918770415,3.4951657996244376e-05,4.160241950471672e-05,-0.0371351141151968,-0.013271162230138007,Tmprss2
ENSMUSG00000108986,-0.025209182504622417,3.489033166301621e-05,4.1531437166216136e-05,-0.03713756560650489,-0.013273616674543683,Gm45009
ENSMUSG00000021478,-0.02521134392984379,3.48363865197188e-05,4.146923451307326e-05,-0.037139725423205296,-0.013275779093225016,Drd1
ENSMUSG00000054256,-0.025212081441512362,3.481799773427283e-05,4.144935416853503e-05,-0.037140462385996165,-0.013276516943903017,Msi1
ENSMUSG00000026123,-0.025213512276902057,3.47823482117308e-05,4.140892272193253e-05,-0.03714189215647942,-0.013277948437036922,Plekhb2
ENSMUSG00000073805,-0.025214257507400185,3.4763794389895816e-05,4.138884103679188e-05,-0.03714263683231665,-0.013278694010131249,Fam196a
ENSMUSG00000073791,-0.025217547519306435,3.468199604434981e-05,4.1293456519125e-05,-0.037145924395371246,-0.013281985534675267,Efcab7
ENSMUSG00000060268,-0.025218005156421464,3.467063247328321e-05,4.1281928636471844e-05,-0.03714638169183319,-0.013282443382217075,Gm1661
ENSMUSG00000027358,-0.025219164540857545,3.464185966261322e-05,4.124966964627187e-05,-0.03714754021323149,-0.013283603299773773,Bmp2
ENSMUSG00000024154,-0.025222906606148347,3.454914627389591e-05,4.1141266821063756e-05,-0.03715127949273594,-0.013287347086000437,Gtf2a1l
ENSMUSG00000051435,-0.025225888970697562,3.4475424015725246e-05,4.105546929398488e-05,-0.03715425963682001,-0.013290330822346883,Fhad1
ENSMUSG00000107499,-0.025226672228804207,3.445608713050113e-05,4.10344320541358e-05,-0.03715504231173093,-0.013291114440763743,Ccdc142
ENSMUSG00000050558,-0.025229771350806247,3.437967771798366e-05,4.0945420680666255e-05,-0.0371581391260555,-0.01329421498855111,Prokr2
ENSMUSG00000093985,-0.025229943895387096,3.437542833268351e-05,4.094234580498912e-05,-0.03715831154214896,-0.013294387612519745,Gm10406
ENSMUSG00000051346,-0.025232804488028844,3.430505100786072e-05,4.0860506105127654e-05,-0.03716117000451256,-0.013297249521424252,Spryd4
ENSMUSG00000020737,-0.025232872664610384,3.4303375373824235e-05,4.086049253726628e-05,-0.037161238130320746,-0.013297317729378703,Hn1
ENSMUSG00000022098,-0.025233096648308584,3.429787088244606e-05,4.08559180003792e-05,-0.03716146194721009,-0.013297541816148572,Bmp1
ENSMUSG00000019777,-0.025235547780493705,3.423768809535236e-05,4.0786206604419756e-05,-0.03716391125386915,-0.013299994076361475,Hdac2
ENSMUSG00000031669,-0.025236209942588798,3.4221447206382043e-05,4.076883748901412e-05,-0.037164572922782184,-0.013300656543212726,Gins3
ENSMUSG00000028078,-0.025237023381736612,3.4201505950840164e-05,4.074705813786043e-05,-0.03716538575606162,-0.013301470356755395,Dclk2
ENSMUSG00000022231,-0.025241247528505668,3.409812938542293e-05,4.062586852384645e-05,-0.037169606756334204,-0.013305696447991542,Sema5a
ENSMUSG00000022595,-0.025242165148309768,3.407571195630513e-05,4.060112976566066e-05,-0.037170523692562345,-0.013306614490252475,Lypd2
ENSMUSG00000050350,-0.0252482475884028,3.39274716035186e-05,4.0426463616092635e-05,-0.03717660160106637,-0.013312699731108067,Gpr18
ENSMUSG00000028536,-0.025250021158974328,3.388436186389102e-05,4.037705554660514e-05,-0.03717837385011173,-0.013314474118516686,2610528J11Rik
ENSMUSG00000032850,-0.02525856445056928,3.367743007033987e-05,4.0134368657750925e-05,-0.03718691077486232,-0.013323021345870056,Rnft2
ENSMUSG00000060470,-0.02526085230671079,3.362221872824565e-05,4.007051668442732e-05,-0.03718919692569518,-0.013325310256286556,Adgrg3
ENSMUSG00000049728,-0.025261473530785783,3.360724197977715e-05,4.00546118974509e-05,-0.0371898176867043,-0.013325931766651576,Zfp668
ENSMUSG00000059854,-0.02527262556561551,3.3339459186828644e-05,3.973931459146601e-05,-0.03720096140714353,-0.013337088942445919,Hydin
ENSMUSG00000029999,-0.02527599258599075,3.3259009390485623e-05,3.964534633952532e-05,-0.0372043259166564,-0.013340457515564402,Tgfa
ENSMUSG00000097929,-0.02527810165299725,3.320871042584936e-05,3.958731104949765e-05,-0.03720643341074673,-0.013342567555331338,Tunar
ENSMUSG00000020843,-0.025284076848054338,3.3066600524001604e-05,3.9419819182582536e-05,-0.03721240414900088,-0.013348545506891954,Timm22
ENSMUSG00000048264,-0.025287627061789685,3.2982438468007674e-05,3.932139600206489e-05,-0.03721595171428494,-0.013352097358831744,Dip2c
ENSMUSG00000052131,-0.025295347414892467,3.2800120099271603e-05,3.910593641904125e-05,-0.037223666306984246,-0.013359821275440505,Akr1b7
ENSMUSG00000091345,-0.025300070599364885,3.268905316050878e-05,3.89754095375297e-05,-0.037228385966635996,-0.013364546640709261,Col6a5
ENSMUSG00000036923,-0.02530117461721468,3.266314344942046e-05,3.894640852654904e-05,-0.037229489160502026,-0.013365651168384828,Stox1
ENSMUSG00000089837,-0.02530347920207455,3.2609121007674915e-05,3.8883882417699586e-05,-0.03723179202524119,-0.013367956817575653,Npcd
ENSMUSG00000007594,-0.025306668380547234,3.25345025330957e-05,3.879678984858738e-05,-0.037234978823131766,-0.013371147469122251,Hapln4
ENSMUSG00000022288,-0.025307552135103772,3.251385369602181e-05,3.8774049735026595e-05,-0.037235861917961285,-0.013372031631925917,4930447A16Rik
ENSMUSG00000101028,-0.025308298930200857,3.249641460856694e-05,3.875513535092707e-05,-0.037236608155557724,-0.01337277877201677,Gm28723
ENSMUSG00000020183,-0.02530856789118123,3.249013603418982e-05,3.874952977321619e-05,-0.037236876915748944,-0.013373047857251168,Cpm
ENSMUSG00000109554,-0.02530933865729724,3.247214979777531e-05,3.872995976851977e-05,-0.037237647106450465,-0.013373818979453667,RP24-274B19.1
ENSMUSG00000068240,-0.025315798953785367,3.232176679699523e-05,3.85580884505042e-05,-0.037244102579455075,-0.013380282261094405,Gm11808
ENSMUSG00000039661,-0.02531857117363661,3.225743804526342e-05,3.8483217633008136e-05,-0.03724687272916465,-0.013383055762229732,Dusp26
ENSMUSG00000053477,-0.025319046125609406,3.224642910052553e-05,3.847195331532644e-05,-0.037247347326450984,-0.013383530933737597,Tcf4
ENSMUSG00000055254,-0.025323968505758528,3.213254290036068e-05,3.833794310864299e-05,-0.03725226603032921,-0.013388455589455452,Ntrk2
ENSMUSG00000030068,-0.025325553832501062,3.2095945554705894e-05,3.829613914852209e-05,-0.037253850172950236,-0.01339004164920248,Gm20696
ENSMUSG00000036594,-0.025327849491864098,3.204302032761406e-05,3.823484812809003e-05,-0.03725614411751969,-0.013392338370111598,H2-Aa
ENSMUSG00000020090,-0.025330592995061234,3.1979879043327766e-05,3.816136040203078e-05,-0.0372588855712315,-0.01339508314210947,Npffr1
ENSMUSG00000033470,-0.025331516340240307,3.195865500143188e-05,3.813788750827041e-05,-0.037259808226601576,-0.013396006914352757,Cysltr2
ENSMUSG00000026042,-0.025335612785812978,3.1864655249403475e-05,3.802756115701911e-05,-0.03726390161157293,-0.013400105254852933,Col5a2
ENSMUSG00000075254,-0.02533594993995024,3.1856930397618996e-05,3.802019031316068e-05,-0.03726423851379242,-0.013400442564968295,Heg1
ENSMUSG00000027939,-0.025336841666913877,3.183650778725185e-05,3.799766366207804e-05,-0.037265129574454665,-0.01340133470448596,Nup210l
ENSMUSG00000022514,-0.02533695340313551,3.183394964640116e-05,3.799645754586491e-05,-0.03726524122718528,-0.013401446492403263,Il1rap
ENSMUSG00000032359,-0.02534097130478153,3.1742091602952303e-05,3.7888659294845884e-05,-0.03726925612639563,-0.01340546625316234,Ctsh
ENSMUSG00000030120,-0.025342310088523105,3.171154004484014e-05,3.785403204885818e-05,-0.03727059390962596,-0.013406805656454824,Mlf2
ENSMUSG00000015568,-0.025344253677896476,3.1667236306213916e-05,3.78029846740003e-05,-0.037272536046423534,-0.01340875014534212,Lpl
ENSMUSG00000022996,-0.025346535908062608,3.16152883849459e-05,3.7742806594728765e-05,-0.03727481657080966,-0.01341103343186399,Wnt10b
ENSMUSG00000006715,-0.025348639547441692,3.156747724809932e-05,3.768756145856234e-05,-0.03727691863778068,-0.013413138045046314,Gmnn
ENSMUSG00000021379,-0.025351439805637917,3.150394006112848e-05,3.761353512841988e-05,-0.037279716802703144,-0.013415939599684176,Id4
ENSMUSG00000029861,-0.025358524032618946,3.1343742716065266e-05,3.7424090413112604e-05,-0.03728679573318501,-0.013423027107301887,Fam131b
ENSMUSG00000030283,-0.0253635490552475,3.1230580197187546e-05,3.7290789077003625e-05,-0.037291816998146064,-0.013428054457696665,St8sia1
ENSMUSG00000025888,-0.02536899912120693,3.1108284657329786e-05,3.714656898530037e-05,-0.03729726298791343,-0.013433507048999408,Casp1
ENSMUSG00000023982,-0.02537831096149439,3.0900385920659e-05,3.690011065778307e-05,-0.037306567862086144,-0.013442823205664936,Guca1a
ENSMUSG00000051185,-0.02538126363631901,3.083473983042659e-05,3.682350952461859e-05,-0.037309518327605956,-0.013445777249594882,Fam174a
ENSMUSG00000105324,-0.02538327607298797,3.0790073784821496e-05,3.677195697854545e-05,-0.03731152925837326,-0.013447790619516044,Gm42705
ENSMUSG00000035298,-0.025383324360957738,3.0789002788678196e-05,3.677195697854545e-05,-0.037311577510208076,-0.013447838929880183,Klhl35
