,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000018143,-0.12536589049698524,1.905811696143028e-142,8.054994489192848e-142,-0.13492184379280675,-0.11578661896319442,Mafk
ENSMUSG00000025395,-0.1253822778109466,1.7497416050170005e-142,7.398484587809728e-142,-0.13493818969320379,-0.11580304474000627,Prim1
ENSMUSG00000060771,-0.1253982395399039,1.6100029122277829e-142,6.81050301280788e-142,-0.13495411107912303,-0.11581904393795561,Tsga10
ENSMUSG00000102095,-0.12543803461013475,1.3082330181764736e-142,5.536322548355791e-142,-0.1349938055464047,-0.11585893244585017,C730036E19Rik
ENSMUSG00000028042,-0.12545799946253397,1.178828549059813e-142,4.9908067276029345e-142,-0.1350137199155956,-0.11587894418677906,Zbtb7b
ENSMUSG00000052459,-0.12559242201383636,5.843782015217192e-143,2.4793305113352533e-142,-0.1351478023645061,-0.11601368263912222,Atp6v1a
ENSMUSG00000051344,-0.12571208237666914,3.1269438151978093e-143,1.3283533624459683e-142,-0.13526715968032124,-0.11613362450756101,Plekhm3
ENSMUSG00000024081,-0.12576786136502902,2.335799553314458e-143,9.92689992908822e-143,-0.13532279731029562,-0.11618953481359878,Cebpz
ENSMUSG00000036330,-0.12579506055434644,2.0260023077931969e-143,8.613955390277198e-143,-0.13534992754797542,-0.11621679805862185,Slc18a1
ENSMUSG00000030590,-0.12580525795163847,1.9207383777392792e-143,8.169878254952272e-143,-0.13536009909053776,-0.11622701947511004,Fam98c
ENSMUSG00000043687,-0.12580785135992195,1.8948500874011993e-143,8.0631918612817e-143,-0.13536268592310946,-0.1162296189922937,1190005I06Rik
ENSMUSG00000064202,-0.12588870587579293,1.2410082569910163e-143,5.292146085249537e-143,-0.13544333536311637,-0.11631066403075495,4430402I18Rik
ENSMUSG00000028944,-0.1259000203393046,1.1696195023508644e-143,4.989844293305735e-143,-0.13545462111901804,-0.11632200516542307,Prkag2
ENSMUSG00000026031,-0.12593576186588776,9.699502935336103e-144,4.139779315124244e-143,-0.13549027194416557,-0.11635783096056036,Cflar
ENSMUSG00000093658,-0.1259789937911499,7.733661602524892e-144,3.302161230796282e-143,-0.1355333941265108,-0.11640116484795436,Gm20617
ENSMUSG00000005615,-0.12606198970695578,5.005513376673838e-144,2.1381945222869877e-143,-0.1356161792582772,-0.1164843566111289,Pcyt1a
ENSMUSG00000021676,-0.12610379459881085,4.0200608709429826e-144,1.7179747311722147e-143,-0.1356578779280717,-0.1165262602018434,Iqgap2
ENSMUSG00000067212,-0.1261395488009587,3.332512629552634e-144,1.424759568000271e-143,-0.13569354125550426,-0.1165620988445847,H2-T23
