,Mixed_corr,Mixed_pval,Mixed_qval,Mixed_ci_low,Mixed_ci_high,gene_annotation
ENSMUSG00000029544,-0.08175623539148497,2.5798566835965268e-61,3.8853263307176607e-60,-0.0914039660138703,-0.07209315845466986,Cabp1
ENSMUSG00000037843,-0.0817568356070094,2.5746501364563238e-61,3.8833335391498095e-60,-0.09140456521992202,-0.07209375956851778,Vstm2l
ENSMUSG00000014599,-0.08177262021319173,2.4414222961619455e-61,3.687949087857924e-60,-0.09142032327625065,-0.07210956780153781,Csf1
ENSMUSG00000021556,-0.08179464378665655,2.2669367345842167e-61,3.429556330687166e-60,-0.09144230979778718,-0.07213162434861257,Golm1
ENSMUSG00000032243,-0.08180179330781573,2.2130095025151005e-61,3.353044700780455e-60,-0.09144944728874217,-0.07213878457603956,Itga11
ENSMUSG00000021687,-0.08180575089706967,2.183709869073196e-61,3.3136720319775357e-60,-0.09145339821829779,-0.07214274809213408,Scamp1
ENSMUSG00000048677,-0.08183081277414903,2.0069337762722978e-61,3.050051331720817e-60,-0.09147841791503988,-0.07216784750868084,Tpcn2
ENSMUSG00000017969,-0.08183578037164743,1.9736258230343017e-61,3.006585456218521e-60,-0.09148337715038776,-0.07217282254845452,Ptgis
ENSMUSG00000028603,-0.08184965723802715,1.8834706014450404e-61,2.8755276357939547e-60,-0.09149723065476177,-0.07218672020720232,Scp2
ENSMUSG00000049516,-0.08185603736119834,1.8434088352677115e-61,2.8186679438344215e-60,-0.09150360003560395,-0.07219310989127428,Spty2d1
ENSMUSG00000038312,-0.08186281415356911,1.8017858027360654e-61,2.7592431894886146e-60,-0.09151036541690205,-0.0721998968398411,Edem2
ENSMUSG00000045594,-0.08186444345684901,1.7919190673939874e-61,2.748342127904889e-60,-0.09151199197655387,-0.07220152858504736,Glb1
ENSMUSG00000019998,-0.08187364483583305,1.737199379109432e-61,2.668509030890064e-60,-0.09152117786011922,-0.07221074375561455,Stx7
ENSMUSG00000031098,-0.08188992891766633,1.6444085443446384e-61,2.5298592989917514e-60,-0.09153743451501001,-0.07222705224905754,Syt8
ENSMUSG00000097648,-0.08189872380804404,1.5963642296749592e-61,2.4597291674498602e-60,-0.09154621459019692,-0.07223586032608134,9330185C12Rik
ENSMUSG00000019326,-0.0819252182792807,1.4599216731697921e-61,2.2529655450151115e-60,-0.09157266442183473,-0.07226239453099463,Aoc3
ENSMUSG00000019779,-0.08192627027033084,1.4547507922303709e-61,2.2484556294132475e-60,-0.09157371464014132,-0.07226344809999484,Frk
ENSMUSG00000035845,-0.08202981981916732,1.0256794018030303e-61,1.587739012078994e-60,-0.09167708958931782,-0.07236715307508768,Alg12
ENSMUSG00000041782,-0.08203517094497526,1.0073096522718332e-61,1.5617203911191212e-60,-0.09168243168669583,-0.07237251223852939,Lad1
ENSMUSG00000028854,-0.08204587065558923,9.715561239306505e-62,1.508627521631445e-60,-0.09169311334307197,-0.07238322802226747,Slc9a1
ENSMUSG00000032109,-0.08206184253628354,9.205244857200815e-62,1.431608842488463e-60,-0.09170905826936171,-0.07239922390009941,Nlrx1
ENSMUSG00000062312,-0.08210508985802725,7.953595610268088e-62,1.2388778209140325e-60,-0.091752232581392,-0.07244253622423578,Erbb2
ENSMUSG00000020272,-0.08212089275537605,7.539837467673196e-62,1.1762616954248355e-60,-0.09176800879139302,-0.07245836288304042,Stk10
ENSMUSG00000021710,-0.08212099557265344,7.537216929042738e-62,1.1762616954248355e-60,-0.09176811143502052,-0.07245846585493122,Nln
ENSMUSG00000028607,-0.08212495419505193,7.437009294506776e-62,1.1638512197976176e-60,-0.09177206337147771,-0.07246243043033941,Cpt2
ENSMUSG00000035493,-0.08213566442090556,7.172497669975696e-62,1.1242159357328678e-60,-0.09178275550670167,-0.07247315676385149,Tgfbi
ENSMUSG00000005103,-0.08216981163677192,6.390157627454124e-62,1.0031644627086537e-60,-0.09181684502969438,-0.07250735535039224,Wdr1
ENSMUSG00000022969,-0.08217119386138463,6.36034652504577e-62,1.0000544850700896e-60,-0.09181822491851578,-0.07250873965488604,Il10rb
ENSMUSG00000031935,-0.08220716630545626,5.6314101448519265e-62,8.86836243283768e-61,-0.0918541365605074,-0.07254476624102792,Med17
ENSMUSG00000031887,-0.08221930919719593,5.404645159917583e-62,8.524676908387354e-61,-0.0918662589221752,-0.0725569274147076,Tradd
ENSMUSG00000042388,-0.08222469099278708,5.307073815976683e-62,8.384002868841522e-61,-0.09187163161781246,-0.07256231731387276,Dlgap3
ENSMUSG00000036412,-0.08223261682152692,5.166566242665666e-62,8.174946586496305e-61,-0.09187954404392884,-0.07257025507786158,Arsi
ENSMUSG00000005615,-0.08231599831857035,3.895288997201019e-62,6.1731996786070024e-61,-0.09196278446854524,-0.07265376221057786,Pcyt1a
ENSMUSG00000061288,-0.08233228902882332,3.6860377870637513e-62,5.850853630259923e-61,-0.09197904760094375,-0.07267007748279586,Taok3
ENSMUSG00000024187,-0.08233603810362161,3.639489505472274e-62,5.786151836998846e-61,-0.09198279032836339,-0.07267383221091234,Fam234a
ENSMUSG00000054792,-0.08238026719734011,3.132622898432632e-62,4.988253022981899e-61,-0.09202694451934998,-0.07271812801939759,Klhl18
ENSMUSG00000018906,-0.0823937133929577,2.992954130356225e-62,4.7734515635665466e-61,-0.09204036793608424,-0.0727315945046913,P4ha2
ENSMUSG00000024098,-0.08239637022539195,2.9661000908879575e-62,4.7381790589264496e-61,-0.09204302026722638,-0.07273425534657742,Twsg1
ENSMUSG00000029999,-0.08245339310531247,2.4442428637825692e-62,3.9170558714464254e-61,-0.09209994650412857,-0.07279136431344121,Tgfa
ENSMUSG00000039865,-0.0824552210840825,2.4291216916716882e-62,3.8990717362306395e-61,-0.09210177138377652,-0.07279319505294292,Slc44a3
ENSMUSG00000030059,-0.0824708313572276,2.303731060604197e-62,3.703747685858837e-61,-0.09211735518890805,-0.07280882890438363,Tmf1
ENSMUSG00000030104,-0.08247686514279932,2.2570112495980315e-62,3.634478662798762e-61,-0.09212337874262261,-0.0728148718048658,Edem1
ENSMUSG00000038112,-0.08253033047956196,1.8821722360694326e-62,3.040665971033009e-61,-0.09217675338411721,-0.07286841793978724,AW551984
ENSMUSG00000024963,-0.08257265252450201,1.6299992896779258e-62,2.637539303685964e-61,-0.09221900359726842,-0.07291080398236065,Dnajc4
ENSMUSG00000043719,-0.08257748384751591,1.603443998973105e-62,2.5987747147051943e-61,-0.09222382671803074,-0.0729156426133195,Col6a6
ENSMUSG00000024535,-0.08258042162034522,1.5875077905008564e-62,2.5771230365273642e-61,-0.0922267595031122,-0.07291858483009851,Snx24
ENSMUSG00000058488,-0.08259455526501625,1.5130172067029544e-62,2.4641974050536714e-61,-0.09224086914935557,-0.072932739856992,Kl
ENSMUSG00000032763,-0.08259684632671493,1.5012747458052725e-62,2.4490615755387806e-61,-0.09224315632054783,-0.07293503438511238,Ilvbl
ENSMUSG00000069520,-0.08262702203144075,1.3548292775062232e-62,2.213773329258535e-61,-0.0922732807736917,-0.07296525575582198,Tmem19
ENSMUSG00000042331,-0.08265515700712811,1.2311435752900212e-62,2.014964935008218e-61,-0.09230136794794301,-0.0729934333251681,Specc1
ENSMUSG00000026932,-0.08266657863192088,1.1842040766032563e-62,1.941318158365994e-61,-0.09231277016296896,-0.07300487224560884,Nacc2
