,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000093485,0.006935204942326351,0.1620060407258681,0.17026383681121188,-0.0027853522542521194,0.016654451648184583,Gm20708
ENSMUSG00000042216,0.0069321510831708705,0.16219094146364288,0.170440249541449,-0.0027884062365121217,0.01665139848914172,Sgsm1
ENSMUSG00000074867,0.006917809533917029,0.16306140376010114,0.17130098094348267,-0.0028027483614647894,0.016637060225336096,Zfp808
ENSMUSG00000068220,0.006902289315369819,0.16400736937699467,0.17227664850524652,-0.0028182691985195025,0.01662154355775006,Lgals1
ENSMUSG00000053469,0.006899883659033473,0.16415436477859835,0.17239483803675523,-0.0028206749503061844,0.01661913845139879,Tg
ENSMUSG00000051736,0.0068823997746492215,0.16522568462899279,0.17350171650634547,-0.0028381595250260025,0.016601658560829426,Fam229b
ENSMUSG00000043259,0.006794866910411612,0.17066847499343263,0.1791418862112235,-0.0029256957560574964,0.016514145602252363,Fam13c
ENSMUSG00000108025,0.006790686801508639,0.1709317146334145,0.1793993646446416,-0.0029298760220139363,0.016509966440213564,Gm43998
ENSMUSG00000028909,0.006761032708192424,0.1728078980381369,0.1813304281617386,-0.002959531219728827,0.016480319054292775,Ptpru
ENSMUSG00000007050,0.006747023042353048,0.1736996121142943,0.18224699623784946,-0.002973541401379364,0.016466312551325146,Lsm2
ENSMUSG00000028015,0.006693841835156738,0.1771158957238529,0.18577291349260844,-0.0030267245318765707,0.0164131433157828,Ctso
ENSMUSG00000033721,0.006687976118222937,0.17749574433924864,0.1861518031874658,-0.00303259045757729,0.016407278915918415,Vav3
ENSMUSG00000038079,0.006679733362530873,0.1780305485338708,0.186673533117197,-0.0030408335055070114,0.016399038009898406,Tmem237
ENSMUSG00000017692,0.0066469029596775,0.18017254616391565,0.1888997128998906,-0.003073665059216766,0.016366214961074557,Rhbdl3
ENSMUSG00000079597,0.006643110499152908,0.18042121109746634,0.1891405924074498,-0.0030774576513343116,0.016362423348713667,Gm5483
ENSMUSG00000008398,0.006624389511351418,0.18165244906257882,0.19041137218299667,-0.0030961792846299985,0.01634370654366622,Elk3
ENSMUSG00000021815,0.00661105017279974,0.18253354399067068,0.1913148977996758,-0.003109519078960719,0.016330370181312757,Mss51
ENSMUSG00000038239,0.006589153523497837,0.18398673273225363,0.19281778739494196,-0.0031314164689277067,0.01630847840997054,Hrc
ENSMUSG00000007379,0.006519976108473059,0.18863401683358882,0.19762599982565618,-0.003200596162666163,0.01623931634451132,Dennd2c
ENSMUSG00000103428,0.006503438831442087,0.1897576898481924,0.19876158986927037,-0.0032171339706575123,0.016222782723111718,Gm20754
ENSMUSG00000020717,0.006485623958660182,0.19097368216231403,0.1999724420547791,-0.003234949409470181,0.016204971782431868,Pecam1
ENSMUSG00000018405,0.006479650387742192,0.19138270222039278,0.2003587753563576,-0.0032409231688046267,0.016198999528620677,Mrm1
ENSMUSG00000011256,0.0064358547270651385,0.19440116188960765,0.20347620042872896,-0.0032847201896810895,0.016155213503224686,Adam19
ENSMUSG00000026404,0.006409030817326869,0.19626707183509884,0.20540771515970574,-0.003311544914097592,0.01612839547648289,Ddx59
ENSMUSG00000020262,0.0064082843068920415,0.19631918717907992,0.2054407567801171,-0.003312291447004867,0.016127649129572076,Adarb1
ENSMUSG00000021068,0.006392499258140689,0.19742354662520023,0.20653158973239905,-0.00332807696840191,0.016111867536018898,Nin
ENSMUSG00000032577,0.00637583956437641,0.1985940224001972,0.20769088307906,-0.0033447371557465103,0.016095211483651752,Mapkapk3
ENSMUSG00000023826,0.006365689924740796,0.1993095976613638,0.20841743977973837,-0.003354887093442471,0.016085064059832184,Park2
ENSMUSG00000006517,0.006363973853125159,0.19943077100198714,0.20852234525510993,-0.003356603215255338,0.016083348362662418,Mvd
ENSMUSG00000036242,0.0063349903094692475,0.2014854615900432,0.21064867913229818,-0.0033855875980661576,0.016054371134553016,3632451O06Rik
ENSMUSG00000018372,0.006296886817004667,0.20421011012442047,0.21347492172738916,-0.003423692168883815,0.016016275920041192,Cep95
ENSMUSG00000070509,0.006257721311156135,0.20703853434682784,0.21636381476311825,-0.0034628587537219027,0.015977118893458597,Rgma
ENSMUSG00000023572,0.006242590135058025,0.20813884493096624,0.21749095604071708,-0.0034779903386894426,0.015961990985250803,Ccndbp1
ENSMUSG00000103144,0.00623815684530536,0.20846202701273575,0.21780590012823714,-0.003482423747393766,0.015957558652115855,Pcdhga1
ENSMUSG00000035270,0.006203530746385694,0.21099875334482676,0.22043329852154905,-0.003517050762234702,0.015922940011692078,Impg2
ENSMUSG00000062093,0.0061627739813628285,0.21401312777924353,0.223559101409426,-0.003557808575478679,0.015882191995860356,Gm10110
ENSMUSG00000070730,0.006153108049211585,0.21473255567604765,0.2242871899687149,-0.0035674747514895847,0.01587252813394345,Rmdn3
ENSMUSG00000020621,0.006064746561248207,0.22139014835455506,0.23112031355523027,-0.0036558383845019227,0.015784185486932945,Rdh14
ENSMUSG00000036568,0.006028785246403683,0.22414157381568245,0.2339194049422693,-0.0036918005288758744,0.015748231796524015,Gltscr1l
ENSMUSG00000005503,0.00595760834279173,0.22965925066269133,0.23965277122267695,-0.003762979000213546,0.015677069909570848,Evx1
ENSMUSG00000017195,0.005929971629969315,0.23182749637665845,0.24189012560168868,-0.0037906162952083783,0.01564943900090917,Zpbp2
ENSMUSG00000032089,0.0059209806275202686,0.23253601120256828,0.24260408054519383,-0.0037996074838531754,0.01564044988351712,Il10ra
ENSMUSG00000109554,0.0059090822459015166,0.23347599525877805,0.24353394728150418,-0.003811506109460757,0.015628553994102238,RP24-274B19.1
ENSMUSG00000020651,0.0058917468567761784,0.23485032471531397,0.24494193232719438,-0.0038288418491400225,0.015611222231077365,Slc26a4
ENSMUSG00000033916,0.0058600037578782896,0.23738170784233703,0.24755627056245388,-0.0038605855747980604,0.015579485756848704,Chmp2a
ENSMUSG00000019828,0.005859004394723172,0.23746171477636502,0.2476138840212357,-0.003861584957367282,0.015578486601939057,Grm1
ENSMUSG00000054161,0.005855491854678158,0.23774307255329763,0.24788142274350708,-0.0038650975654945068,0.015574974793676725,Fam83e
ENSMUSG00000003283,0.005854278467161957,0.23784032073132855,0.24795696489921656,-0.0038663109764735864,0.015573761658895076,Hck
ENSMUSG00000009733,0.0058342855700251935,0.23944671769917114,0.24960566840318058,-0.0038863042560849685,0.015553772921926874,Tfcp2
ENSMUSG00000051166,0.005807518279247951,0.24160938292896483,0.2517288840685193,-0.003913072046767179,0.015527011188786568,Eml5
ENSMUSG00000030159,0.005687835052321921,0.2514472234156181,0.261896910129797,-0.004032757338504851,0.015407352641109495,Clec1b
ENSMUSG00000021023,0.005632170257121034,0.2561167560612506,0.26670494226934355,-0.004088422999167257,0.015351699229400386,1110008L16Rik
ENSMUSG00000026058,0.005620701040004481,0.25708630639314056,0.267630966472143,-0.004099892387119205,0.015340232350264714,Khdrbs2
ENSMUSG00000025226,0.005620195073084098,0.2571291368950621,0.267647691157554,-0.004100398361517125,0.015339726486425969,Fbxl15
ENSMUSG00000017176,0.005493423661359228,0.26801680008042106,0.2788936525290542,-0.004227171489909921,0.015212980745291165,Nt5c3b
ENSMUSG00000040136,0.005474481539290869,0.2696704366856,0.28055600986849766,-0.004246113841650747,0.015194042432087202,Abcc8
ENSMUSG00000036745,0.005418239565419851,0.2746215140150895,0.28561779928766456,-0.004302356456348166,0.015137811726208138,Ttll7
ENSMUSG00000097772,0.005385030669515913,0.27757392189328434,0.2886584046311193,-0.004335565701760598,0.01510460945478713,5430416N02Rik
ENSMUSG00000051390,0.005361365982837301,0.27969095404752276,0.29082973281431085,-0.004359230624415829,0.01508094947564122,Zbtb22
ENSMUSG00000063659,0.005347065910636878,0.28097553802852404,0.29213509880279065,-0.004373530833934455,0.0150666522428279,Zbtb18
