,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000021866,0.17195114167731446,1.1923195601801813e-268,1.9019294308186015e-268,0.1625023833835256,0.1813683668264188,Anxa11
ENSMUSG00000029910,0.17193968863405482,1.2960163139405222e-268,2.0670116649769094e-268,0.16249089304523012,0.18135695305054353,Mad2l1
ENSMUSG00000022790,0.17190441317875435,1.675502917281443e-268,2.671827327828804e-268,0.162455502737054,0.18132179852312705,Igsf11
ENSMUSG00000034040,0.17189747845382208,1.7622545901683696e-268,2.8097171399368136e-268,0.16244854543630438,0.18131488756831332,Wbscr17
ENSMUSG00000069733,0.17188162912336227,1.9777490805663951e-268,3.1527962387476413e-268,0.16243264451228737,0.18129909256102414,Ube2u
ENSMUSG00000097367,0.1718684008077561,2.1776316598942086e-268,3.4708824671568514e-268,0.16241937313894395,0.18128590958140797,Gm26718
ENSMUSG00000074651,0.1718463074252243,2.557474988273335e-268,4.075657351830016e-268,0.16239720785079326,0.18126389190961417,Mcidas
ENSMUSG00000032489,0.17181536294781272,3.2032903057160895e-268,5.104031717202182e-268,0.1623661626768227,0.18123305345845495,Kif9
ENSMUSG00000046318,0.17180119576522387,3.5510633178130166e-268,5.657261936933275e-268,0.16235194939898612,0.1812189348112476,Ccbe1
ENSMUSG00000025508,0.1717959309797383,3.6897065416627475e-268,5.877200607936839e-268,0.16234666748465848,0.18121368806141264,Rplp2
ENSMUSG00000046442,0.17175980739861565,4.798492046435355e-268,7.642127801298543e-268,0.1623104263910127,0.1811776882148973,Ppm1e
ENSMUSG00000021013,0.17173119992013783,5.90821493496271e-268,9.407985565227246e-268,0.1622817258685055,0.18114917870810682,Ttc8
ENSMUSG00000033124,0.17172174489957434,6.32870239941436e-268,1.0075947141242413e-267,0.16227224009959612,0.18113975606455807,Atg9a
ENSMUSG00000035403,0.17171570142808557,6.613002164678103e-268,1.0526905706268868e-267,0.16226617697525736,0.18113373328694296,Crb2
ENSMUSG00000033948,0.1716720474806249,9.082950966213553e-268,1.4456391797252194e-267,0.16222238109010262,0.1810902287970378,Zswim5
ENSMUSG00000010054,0.17163935799526628,1.1518939317911234e-267,1.8330584528821187e-267,0.16218958534159378,0.18105765120618733,Tusc2
ENSMUSG00000051236,0.17163406632363307,1.1970542845652685e-267,1.9046209778285897e-267,0.16218427647037748,0.18105237764574336,Msrb3
ENSMUSG00000036800,0.17160684921525915,1.4588363540926614e-267,2.320401390317578e-267,0.16215697090655617,0.18102525368164502,Fam135b
ENSMUSG00000022763,0.17140371472703775,6.376780677267587e-267,1.0141190644509522e-266,0.16195317668948256,0.18082281392182648,Aifm3
ENSMUSG00000057715,0.1713778461554501,7.693439893136026e-267,1.2233168855360193e-266,0.1619272241612587,0.18079703376453918,A830018L16Rik
ENSMUSG00000028057,0.17134812914260963,9.544447150367376e-267,1.5174001828882951e-266,0.16189741071777367,0.18076741830333026,Rit1
ENSMUSG00000047507,0.17134428475041694,9.814363301233103e-267,1.5600641076511054e-266,0.161893553851926,0.1807635870472903,Baiap3
ENSMUSG00000073599,0.17133554265069081,1.0456879507197689e-266,1.661932534519658e-266,0.16188478338833945,0.18075487481794686,Ecscr
ENSMUSG00000022453,0.17128255554231078,1.5356539250489655e-266,2.4402573097870104e-266,0.16183162439452228,0.18070206872656738,Naga
ENSMUSG00000038070,0.17126119955145339,1.7928405548699183e-266,2.848491507578517e-266,0.16181019914225053,0.1806807856776753,Cntln
ENSMUSG00000027661,0.17125490639468358,1.8765346634746023e-266,2.9809923168778436e-266,0.16180388557731315,0.18067451401367013,Slc2a10
ENSMUSG00000032322,0.17124724176503978,1.9837582069236802e-266,3.150823073258704e-266,0.16179619609297785,0.18066687555969238,Pstpip1
ENSMUSG00000061911,0.17122688682249035,2.299168355332293e-266,3.651212252393668e-266,0.1617757751494421,0.1806465901262944,Myt1l
ENSMUSG00000038244,0.17122474383734237,2.3351614097810314e-266,3.7077824861559724e-266,0.1617736252161268,0.18064445445866095,Mical2
ENSMUSG00000068428,0.1711261338953927,4.771370499474337e-266,7.57480631762873e-266,0.16167469564974762,0.1805461811376989,Gmnc
ENSMUSG00000058248,0.17109574436318994,5.94621156635703e-266,9.436933131815633e-266,0.16164420765423987,0.18051589530716705,Kcnh1
ENSMUSG00000034324,0.17106816752102405,7.260620958533127e-266,1.1521137668253138e-265,0.16161654147761226,0.18048841255314907,Tmem132c
ENSMUSG00000091415,0.1709896987940576,1.2814081213804414e-265,2.033013043598987e-265,0.1615378186345321,0.18041021146951436,Ak9
ENSMUSG00000103144,0.1709421061174817,1.8082740032241016e-265,2.8684549543529533e-265,0.1614900718906245,0.18036278106534975,Pcdhga1
ENSMUSG00000031732,0.17092495739649236,2.047147497686378e-265,3.246863596647705e-265,0.1614728676665254,0.18034569080405402,Phlpp2
ENSMUSG00000106892,0.1708828847669949,2.7753995083016096e-265,4.401204421664461e-265,0.16143065889017438,0.18030376157532713,Gm42791
ENSMUSG00000038879,0.17085826274262395,3.316365328561546e-265,5.258229472905574e-265,0.16140595720507592,0.18027922345702835,Nipal2
ENSMUSG00000035357,0.17080058313310909,5.032511935042692e-265,7.97798341002329e-265,0.16134809102853223,0.18022174036015598,Pdzrn3
ENSMUSG00000075270,0.1707655579487656,6.482415378732347e-265,1.0274869834731887e-264,0.16131295258553083,0.18018683447412795,Pde11a
ENSMUSG00000020354,0.17075979501035712,6.758116976988389e-265,1.0710169535639285e-264,0.16130717101417974,0.1801810911624319,Sgcd
