,Neural crest_corr,Neural crest_pval,Neural crest_qval,Neural crest_ci_low,Neural crest_ci_high,gene_annotation
ENSMUSG00000035200,0.19936048756784272,0.0,0.0,0.1930529653444786,0.20565153332924316,Chrnb4
ENSMUSG00000027808,0.1993561342330527,0.0,0.0,0.19304860078864736,0.2056471915455018,Serp1
ENSMUSG00000016194,0.19935498665693666,0.0,0.0,0.1930474502546109,0.20564604701429928,Hsd11b1
ENSMUSG00000031818,0.19930746374628946,0.0,0.0,0.1929998048671131,0.20559865018314094,Cox4i1
ENSMUSG00000052363,0.1992785942136516,0.0,0.0,0.1929708609459503,0.20556985722769602,Zdhhc19
ENSMUSG00000002055,0.1992261494441856,0.0,0.0,0.1929182810694039,0.20551755154149284,Spag5
ENSMUSG00000022508,0.19921818372237424,0.0,0.0,0.19291029482964137,0.2055096069415911,Bcl6
ENSMUSG00000026715,0.19920816107721295,0.0,0.0,0.1929002463695331,0.20549961087129973,Serpinc1
ENSMUSG00000009292,0.1992024631635619,0.0,0.0,0.1928945337805719,0.20549392806498273,Trpm2
ENSMUSG00000037239,0.19912717003873212,0.0,0.0,0.19281904677405012,0.2054188345309892,Spred3
ENSMUSG00000024485,0.19911288682123904,0.0,0.0,0.19280472678533817,0.20540458916781398,Slc4a9
