,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000070699,0.08959416726748416,2.503032079076813e-73,4.634386371184619e-73,0.07994341963634662,0.09922812007662474,Sars2
ENSMUSG00000024978,0.08956474409162964,2.7902757887721662e-73,5.1652643257537323e-73,0.07991394793821203,0.09919875084934303,Gpam
ENSMUSG00000057778,0.08947341673424326,3.908340042876609e-73,7.23364805270518e-73,0.07982247007872906,0.09910759083742368,Cyb5d2
ENSMUSG00000021990,0.08945984156562513,4.108966349059923e-73,7.603564672575728e-73,0.07980887255291134,0.09909404052972581,Spata13
ENSMUSG00000032826,0.08941484777552253,4.8502586200536744e-73,8.97365147095962e-73,0.0797638046873727,0.09904912911357097,Ank2
ENSMUSG00000033389,0.08941325920640451,4.87873721119103e-73,9.024671126879449e-73,0.07976221350363823,0.09904754345206383,Arhgap44
ENSMUSG00000097743,0.08938563064305713,5.401570350835031e-73,9.989958111401945e-73,0.07973453947446896,0.09901996545036892,Gm16973
ENSMUSG00000052852,0.08934549031016092,6.26224257760284e-73,1.1579590565094009e-72,0.07969433311277456,0.09897989854991844,Reep1
ENSMUSG00000031824,0.0892372642909567,9.326227650523477e-73,1.723249750651049e-72,0.07958592922376784,0.09887187036298037,6430548M08Rik
ENSMUSG00000021794,0.08922162052813706,9.878513774432891e-73,1.82496097809586e-72,0.07957025976925823,0.09885625517746602,Glud1
ENSMUSG00000036962,0.08915847458523386,1.2459499504860406e-72,2.300923269595643e-72,0.07950701017050481,0.09879322453843135,Cfap221
ENSMUSG00000072294,0.08907881157497365,1.6694552959713432e-72,3.0824506941863795e-72,0.07942721650202361,0.09871370688175443,Klf12
ENSMUSG00000093658,0.08897944740089689,2.4038846057588845e-72,4.437667723387271e-72,0.07932768953047359,0.09861452383566702,Gm20617
ENSMUSG00000046442,0.08895053190453303,2.6727438910115634e-72,4.933082117038693e-72,0.07929872669533604,0.09858566101254039,Ppm1e
ENSMUSG00000022538,0.08894612820597501,2.7162407670007964e-72,5.012439134528135e-72,0.07929431578872798,0.09858126533445438,Lsg1
ENSMUSG00000035513,0.08890872355645434,3.115331072939043e-72,5.747843308005614e-72,0.07925684992986817,0.09854392879499603,Ntng2
ENSMUSG00000086596,0.08887079544255502,3.579706150341514e-72,6.603405553111075e-72,0.0792188597778703,0.09850606971663559,Susd5
ENSMUSG00000045519,0.08884124339249727,3.9888363323462156e-72,7.35404928529907e-72,0.07918925940967163,0.09847657143694126,Zfp560
ENSMUSG00000021876,0.08878038799605996,4.984012638596294e-72,9.18542690489549e-72,0.07912830456716412,0.09841582671440266,Rnase4
ENSMUSG00000063049,0.08877950717738564,5.000100683840912e-72,9.213378816732839e-72,0.0791274223096411,0.09841494749709094,Ing2
ENSMUSG00000042507,0.08874784715375438,5.614058617722418e-72,1.034277564060873e-71,0.07909571057827186,0.09838334502262631,Elmsan1
ENSMUSG00000021338,0.08867295490987669,7.38219585342448e-72,1.3592700890120567e-71,0.0790206960967537,0.09830858883477452,Carmil1
ENSMUSG00000018899,0.08867031514459325,7.453751969881168e-72,1.3721929252358556e-71,0.07901805202489193,0.09830595386314342,Irf1
ENSMUSG00000002396,0.08865472644643115,7.890636066279107e-72,1.4523534081132167e-71,0.07900243789771133,0.09829039347034917,Ocel1
