,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000052105,-0.020234208180213917,4.496845116178872e-05,5.88900617624263e-05,-0.029948687181577036,-0.010515907062341666,Mtcl1
ENSMUSG00000030588,-0.020234290168247532,4.4965251750899336e-05,5.88900617624263e-05,-0.029948769129624988,-0.010515989074886593,Yif1b
ENSMUSG00000029177,-0.020242308382562437,4.465339856998634e-05,5.8492793515832254e-05,-0.02995678343281662,-0.010524009686975162,Cenpa
ENSMUSG00000005611,-0.02024548437228619,4.453044256765662e-05,5.833937189526611e-05,-0.029959957873011266,-0.010527186626795351,Mrvi1
ENSMUSG00000020493,-0.020249620383671892,4.437080138073745e-05,5.81378424800019e-05,-0.029964091866190496,-0.010531323875761814,Prr11
ENSMUSG00000025049,-0.020253086623740445,4.4237430154127836e-05,5.797068556431377e-05,-0.029967556414617954,-0.010534791153257873,Taf5
ENSMUSG00000020846,-0.02025847457159848,4.4030871592238e-05,5.7707564341072085e-05,-0.02997294173251381,-0.010540180714164437,Rflnb
ENSMUSG00000029757,-0.020263915756262324,4.382320069349715e-05,5.7442916101058e-05,-0.029978380260657196,-0.010545623528387938,Dync1i1
ENSMUSG00000030123,-0.020266547186764527,4.3723101850748065e-05,5.7319221094321004e-05,-0.029981010406223828,-0.010548255747173817,Plxnd1
ENSMUSG00000074867,-0.020280932937971206,4.3179694526681014e-05,5.661425793454964e-05,-0.02999538913044618,-0.01056264581022446,Zfp808
ENSMUSG00000019828,-0.020281948883593266,4.314156138294182e-05,5.657167765924708e-05,-0.029996404579658957,-0.010563662060508268,Grm1
ENSMUSG00000031626,-0.02029085405747084,4.280867345214907e-05,5.6142522560195506e-05,-0.030005305401450355,-0.010572569905728387,Sorbs2
ENSMUSG00000032181,-0.020293064781460354,4.272641181777931e-05,5.6041988218493325e-05,-0.030007515044788644,-0.010574781293122048,Scg3
ENSMUSG00000032425,-0.020305241228945912,4.227600384034482e-05,5.545848595086556e-05,-0.030019685538453248,-0.010586961396275263,Zfp949
ENSMUSG00000022948,-0.02031448551322625,4.19370687528985e-05,5.502108206887759e-05,-0.030028925300705712,-0.010596208457841852,Setd4
ENSMUSG00000075028,-0.020318810378711447,4.177938731169147e-05,5.482139786339256e-05,-0.03003324805002579,-0.010600534623229239,Prdm11
ENSMUSG00000030054,-0.020324709516086118,4.156521574521679e-05,5.454752722469395e-05,-0.03003914430035518,-0.010606435534263317,Gp9
ENSMUSG00000030607,-0.020347444042197592,4.074952864138803e-05,5.3498133965324966e-05,-0.030061867693837504,-0.010629176902163704,Acan
ENSMUSG00000047867,-0.020359681551885497,4.031677347946161e-05,5.2936939967780473e-05,-0.030074099206911818,-0.010641418098802516,Gimap6
ENSMUSG00000025940,-0.02038301200144776,3.9503793051206415e-05,5.1876287657526484e-05,-0.030097418216047393,-0.01066475558549757,Tmem70
ENSMUSG00000051331,-0.020394171054755127,3.912046446292526e-05,5.137964862480333e-05,-0.03010857179361148,-0.010675918008438447,Cacna1c
ENSMUSG00000019942,-0.020401445739019808,3.8872472914870347e-05,5.106065009177768e-05,-0.03011584290688872,-0.01068319489070078,Cdk1
