,Aidpocytes,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Olfactory_sensory_neurons,Olidendrocytes,Primitive_erythroid,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Intestine,0.005177669412434304,0.0018296152775283375,0.031868324824319935,0.00023497799088259297,0.07070686921220541,0.04083807167540708,0.005342598730059713,0.16602677701074364,0.0068374502125764965,0.00015713595183443793,0.02294878930031769,0.01687782318201798,0.017597616348667907,0.010451437348169713,0.2061828448656409,0.026438838817213022,0.0064252193522818125,0.0012360184197312237,0.18530272610590406,0.05777936635580193,0.011427241786518442,0.0022741095976841832,0.031279535220994394,0.003291031696343161,0.00039708094811970066,6.767965775300572e-05,0.008239304941737944,0.005466344496300361,0.0007908729304494332,0.056506628330361165
Lung_and_airways,0.0015893565938417684,0.00095774572239704,0.020718688425219477,0.0001646119803312791,0.05043350600793944,0.01963516723817524,0.008803295090530584,0.07681864603838931,0.0038896264102589065,9.428447210729257e-05,0.008273569047480252,0.005039493621431318,0.00639005526220959,0.006544143515584252,0.015504804649335145,0.5787994343760551,0.0017849509845448046,0.0005490987170173053,0.10922554282902153,0.031224281017664834,0.005762649312246066,0.001365283056914127,0.01962140601562679,0.00149169601187226,0.0002921498711113404,3.7424339603581746e-05,0.0005910499101270375,0.00197918529502456,0.000410129379900247,0.022008724808039566
Mast_cells,0.0041891839099805215,0.0024168747329870455,0.01746498037656672,0.00022772124654998766,0.07474965556582748,0.03517300614130378,0.0017279171046684894,0.05225950820172535,0.003742490406612291,8.628044399445198e-05,0.00596113080249468,0.004902604471802023,0.00435259469924877,0.005155045507709087,0.087225272719699,0.006024352238103113,0.16653780537629295,0.007204545617879127,0.07293631837004334,0.022396840018565477,0.006177914291204854,0.0011326724128653625,0.013245437213483991,0.0012076657657451584,0.0002534001235300871,4.366195908668508e-05,0.003720058105555591,0.02143333466693632,0.0008841174950001699,0.3771676100145381
Megakaryocytes,0.0010743927378577946,0.0009875455169611946,0.012126713129609631,0.0054057320464615585,0.11932088332026058,0.022724990049768783,0.0008819288296829178,0.07678249677888606,0.006455186295849368,0.0012545674380800937,0.004338458337858345,0.0028380803144505244,0.019986087899057346,0.003454185078383378,0.02896890769722159,0.007221668911253902,0.016134445340541485,0.3569856628470988,0.1026224197553775,0.020317398430857888,0.0065821777078113935,0.001067012472639593,0.02494283215816333,0.0009446636451745277,0.0001626378682843827,5.4541975022765724e-05,0.0008942774676530655,0.007158930836133512,0.0022569772115220697,0.1460541979020766
Mesoderm,0.004000761298415599,0.00076869422232903,0.0268268736228467,0.00025254509710311056,0.02973394098011118,0.015300024284560593,0.0006709753236548425,0.03230981701183801,0.003708913925436534,0.0004097941601636711,0.002418603831122485,0.008311860679892138,0.006145777265826065,0.008883072444494518,0.004619679127625505,0.006452791458824061,0.0012447080036875958,0.00034223782922251553,0.7619280343239994,0.036481188213453614,0.009387737489971758,0.0021080243026990295,0.01920686543243327,0.0020766992698418893,0.0003943830717108452,2.4840277827458013e-05,0.00030054380070775494,0.0010102837652118221,0.00023970819863900988,0.014440621286350009
Muscle_cells,0.007078445940717301,0.00105863522604256,0.022283964125202154,0.007950086508335412,0.04597967533663637,0.016147129943443347,0.00035715909677050997,0.028288977056549012,0.0035024930076311793,6.815261679671108e-05,0.0025305513342194436,0.007651161319961301,0.003964394512612477,0.009001129593293642,0.0062181409650039895,0.005178999250374103,0.0013128384240030445,0.000553433627286558,0.16018754586310593,0.6130202569456217,0.007335038330156468,0.0016979334125126054,0.023820007375982402,0.0012917475780740244,0.0002824309719942745,1.1884284562099645e-05,0.00037672303944784227,0.0019713296539616548,0.00013254207948114547,0.020747192580220737
Neural_crest_PNS_glia,0.0033814550482528113,0.0009838680166150255,0.04632250170190218,0.00032727777958188684,0.04021318586505059,0.02750817284458588,0.0010710828823381456,0.06899509505374363,0.013544823829943639,0.0005874570280072056,0.004038336178068263,0.005617549583021035,0.01023258723583526,0.0130453303927939,0.011885980017403899,0.00782027273482083,0.0025542443345821443,0.0007638257148254591,0.27990263402027404,0.06339077583907651,0.24397265650956304,0.003800427733443744,0.1130762311679921,0.0029314206600538676,0.0017778958237212913,4.2801122161290224e-05,0.0009254742664322655,0.002150994935420145,0.0003001423287797764,0.028835499351710137
Neural_crest_PNS_neurons,0.0005032225358858471,0.0005227368832838808,0.2680028161446866,4.672588521970731e-05,0.017085306785115884,0.004194476300511356,0.0002526078411137186,0.009419847330396598,0.0050877900320318815,0.004855006464947112,0.0011122555195027272,0.0026345203685042497,0.0019359090133945103,0.02232641483517846,0.0013959979048541456,0.0013504809197594865,0.0005063336183478911,0.00018314358864157126,0.06399353852701337,0.008280661226845466,0.003971277903520691,0.5377267160761887,0.017520476487619906,0.01940413563707706,0.0005115944839369122,1.5495154659840243e-05,9.80210345623737e-05,0.0004300516784874068,6.482227244278006e-05,0.006567617546269942
Neuroectoderm_and_glia,0.0010009421092463727,0.0007381722340980864,0.0800445214796762,0.00010696965186525833,0.03527498271837414,0.009659733518474201,0.0018008159065372494,0.028015907735663485,0.011704789884612132,0.0002896263605548425,0.0016604886733574363,0.004124380739429333,0.004505624076956822,0.06278380962982565,0.0036867968213949516,0.004855326784935104,0.001199536945362795,0.0003860499796675826,0.10590819347517694,0.02537546348809697,0.017388504182221,0.0024197306212233208,0.5737288021755599,0.0030596159220508444,0.003600133548187744,2.575949495746243e-05,0.00022055524333010698,0.0012681337284553562,0.00016119361307753924,0.015005439257631153
Olfactory_sensory_neurons,0.0022002903631400065,0.0013457150414100622,0.15733243777072273,7.104940709856625e-05,0.02855242648267671,0.011248635308341784,0.0034511029341844977,0.030075535659989768,0.011879268292651825,0.006115397070713338,0.0017477775971068282,0.0028041922936545625,0.003813726888597544,0.026989451110596013,0.003243011241577187,0.0029095297679745794,0.0010750725804758335,0.0003262978041197216,0.11302306684118621,0.012955265327213096,0.004587901829664864,0.014152170385638173,0.02631278191936266,0.5177940213183537,0.0005438760941431915,2.908696707194198e-05,0.00030974887109179385,0.0009806576574858845,0.00018336359355977614,0.013947141580197196
Olidendrocytes,0.0003286663014033737,0.0002869851337321768,0.1242995201574703,6.812603609407371e-05,0.017897982350960347,0.003684140550295266,0.00022946663632720244,0.00907030711805474,0.007844497537636268,0.00014441802502924164,0.0005093674465374198,0.0014383450777395786,0.001340153176460015,0.027101651137904765,0.0011046150590259323,0.0015391343212935405,0.0005769260525186751,0.00017873103406876791,0.05724901025100853,0.007905710577184245,0.011723163669102829,0.002919913069482253,0.10838513197809801,0.0012744676930279536,0.6056698032566473,1.147404522401219e-05,4.998076894122547e-05,0.00046523064314390734,7.344244741511976e-05,0.006629638448172885
Primitive_erythroid,0.0023863755886258447,0.0026223892625218364,0.026338707936084498,0.00038784405163833297,0.3307704662729512,0.04029928563226662,0.0005227547427415329,0.16524134752245592,0.007655071176132208,0.00039795699254544577,0.005592468254203989,0.010109210494500457,0.023740893482600677,0.007288664656990576,0.016308199787912404,0.008390182718554096,0.0024284462237368566,0.0012014291842787589,0.13628642406126243,0.045423951483583344,0.015963463282667636,0.0024768538105436624,0.06025566969888393,0.001723324432690093,0.00045407892804673604,1.714763329867328e-05,0.0003096034375850812,0.004834163054136946,0.0008665541628432793,0.07970707203371692
Primordial_germ_cells,0.04770605932579703,0.002676904133623116,0.029691340368652445,5.7823901368073454e-05,0.08489332126148158,0.029664481023945508,0.0009487359204984919,0.21585143942496418,0.006191588854089918,9.498492584973857e-05,0.017213587778515442,0.015478750713269037,0.027592012496242064,0.010034014157831242,0.12293595088059253,0.017331133733190937,0.003037348343951044,0.0008917377530590172,0.12260517488402965,0.10279665030654819,0.013552610666183112,0.0022168146880987435,0.04221206791032055,0.006683926975561965,0.00026241068715382796,7.686476711350039e-06,0.026301372554296897,0.006876877001476184,0.0002351185248055845,0.04395807432789255
T_cells,0.005211044897431202,0.005123131773985664,0.04367347319512998,0.00031311969265708576,0.16031941350642268,0.042448776591080345,0.0024863129294636233,0.08120836104353826,0.006954841598831492,0.00016117794016077817,0.009813887740830928,0.011347268410165675,0.006348749456037418,0.012876493518281578,0.08039168802458727,0.010800063326557367,0.031210129261263164,0.0036616261552906712,0.156110297515654,0.058898477200231676,0.009184412417108542,0.002835613600975966,0.03274234670873275,0.0029126614498899833,0.0006150470419445648,8.455029233986385e-05,0.006027083685725535,0.022413467399981235,0.0003946940602032106,0.19343178956549748
Testis_and_adrenal,0.0009708881251369805,0.00016189255967177216,0.005006479559697142,0.03525728728574886,0.006003037088646512,0.053875379206706944,0.024306910086491298,0.26462233038243704,0.0016796020772962476,0.00047250956362776607,0.08384811869232425,0.002287878652449136,0.03076154921637593,0.0014731878166156043,0.11980018006857343,0.036123622170180676,0.0004326433404376031,0.0001648327886924328,0.2090744224933805,0.008568443348776078,0.01973554676149536,0.0003160588381689711,0.022528547769520776,0.0005626564373760946,5.4739262791917336e-05,5.1540996482219285e-06,0.006915930185517398,0.0002939924885632698,0.06031560146315196,0.004380578170499802
White_blood_cells,0.002559467650118911,0.005775696054798324,0.02466031317091054,0.00019821386110776385,0.12101990567111551,0.03968284970895287,0.0017341103870462855,0.03767928803049809,0.004497146639207235,9.879341682045303e-05,0.0038080862212088026,0.007624511038977487,0.004438992530122478,0.0071976351516813385,0.023647213037263224,0.006030495663244332,0.04815386171071532,0.004902612352122962,0.09792192893898785,0.035947583133214424,0.006847911888075779,0.0018139264768491968,0.018217611813368468,0.0017610084960392803,0.00036833332939149844,6.512179155725094e-05,0.0010981784287568065,0.016607185602768314,0.0005036579610223348,0.4751383598440569
