,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Notochord,Olfactory_sensory_neurons,Olidendrocytes,Primitive_erythroid,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Hepatocytes,1.2679115307958329e-08,0.000454786976641889,2.9434092435351504e-05,0.004028220490072034,0.0003724392729846923,1.1937798195283294e-05,0.0009555721425979929,6.437276607808691e-05,4.145593861435938e-07,2.526040735656163e-05,0.9825196501652284,2.02110536413278e-05,7.86991461843101e-05,3.0174682940034348e-05,9.46836039914391e-06,9.41560243882073e-06,3.004777388839361e-05,0.006843133679446262,0.0015353135433841191,0.00028846681914517495,0.00011560620251924396,0.0016496232432209761,3.142222980409801e-06,2.2171048974711942e-05,5.910623944377419e-09,9.485688453261642e-05,1.0550899285578317e-07,8.091223748229664e-06,1.6381383060130028e-05,0.000782984359787563
Intermediate_mesoderm_and_kidney,3.83565359706891e-07,0.006386594540340126,0.00749773969932031,0.08739847162609789,0.04284262391402197,0.00047426721448125123,0.3432231332957791,0.0024522115156208764,0.00015073962652451233,0.006251434020024358,0.006955660587288797,0.002707906600514877,0.0014131747072691984,0.00485573395148879,0.0013399308415632948,0.0018638953798211476,0.006696167103179569,0.21776488966027138,0.0225758949332763,0.01686145966051232,0.0020341575652642434,0.024753992131324704,3.442868268699082e-05,0.0005716201409655427,0.00012248775179268947,0.02456534528855458,1.3480031720389054e-06,0.0028925564395257883,0.00026931727859789826,0.16504243427535972
Intermediate_neuronal_progenitors,6.638255692131016e-08,0.06910987443730246,0.0001454291684034183,0.0114825856292229,0.002133217948792537,0.00016990799361608132,0.0076375275768063655,0.0009440998299909047,7.146271926995286e-05,0.00026320524400504536,0.0014226488342849117,0.00043712543362268573,0.702902759236482,0.00015601306776309975,9.587356520821291e-05,6.658805305005898e-05,0.00020255140398815015,0.06644991276162926,0.011057640818466935,0.0022383696263048817,0.0016193251933293174,0.11608048195523278,2.9061288964396507e-05,0.0009841057821341757,4.092404342156237e-05,0.0004491652812564898,8.24940918577837e-06,4.893227188426667e-05,7.549717970260181e-05,0.003677397864121757
Intestine,3.9881163379861205e-07,0.00190562546132774,0.000530192022864293,0.044629356946226106,0.01479580815708043,3.455249178162928e-05,0.060736324881689736,0.0007866184974019802,1.9028889589383123e-05,0.0201959679061883,0.010557449181337004,0.015546212988709337,0.00041853583940889405,0.3677160980184982,0.0016456679352253205,0.0003971585506725631,0.0020716741172201727,0.22847189012036823,0.182077702856954,0.010661086764212475,0.001390385881583636,0.010928328863138909,1.8323836517570806e-05,0.0002804624274638032,9.040630311168085e-07,0.00026832787560023306,0.00028088606284761415,0.00042182201132816164,0.00038290887779233594,0.02283029966230704
Lung_and_airways,2.639026089611625e-07,0.001173278497740105,0.00018308449133423615,0.025355734671104833,0.010743679003096718,4.3513502425196474e-05,0.06974776525446831,0.0005542618792046884,1.0417311835122073e-05,0.020257928443101304,0.0018615685743305602,0.0005210557488999313,0.00025244879699202333,0.007110356038417984,0.6677049698847641,0.00022655007066672858,0.0005074368448713124,0.15076800513326225,0.011288684293019149,0.010414366149260473,0.0006356412496252087,0.006960320909612691,1.4536484097665338e-05,0.00016467691601385715,7.009384406758879e-07,0.0003202062074818621,0.0005488203944727713,0.00019581532111961694,0.0001454801321579245,0.012288432955573702
Mast_cells,1.9372451746827265e-07,0.0018037552959429058,0.0001608053718321938,0.15436689567723202,0.004133525773391792,5.868382509150753e-05,0.00887259562262722,0.0003577148311776372,5.466553379576779e-06,0.0002640352761110523,0.001090498874817197,0.00011559341519336582,0.0003336789380110194,0.0002813142493705652,6.722223775598748e-05,0.033391762550970115,0.250657886462832,0.026733232682998747,0.006982550030449662,0.0021809414046185856,0.0005734295123086846,0.006400416610182454,1.3789614978907741e-05,0.00013023665825316329,3.203116139280274e-07,0.0024838999398861155,7.87860154266849e-06,0.0011477235247979323,7.119764637650507e-05,0.49731275478173903
Megakaryocytes,5.981004384892239e-07,0.0013851573704314463,0.0022650619905989224,0.26443261378463784,0.05991475763196872,3.551142135118748e-05,0.020895371585213932,0.0002949464885824981,6.59610389356888e-05,0.00034589460734835587,0.0017147348567363465,0.0001998748229278835,0.0002512320979014948,0.00033182593187065806,0.00014620377883989248,0.0021290975070205253,0.31001794889644296,0.035235800475760096,0.05380059874383563,0.002550492341360061,0.0007202192919840477,0.006398068854764127,1.2093264773742198e-05,8.527758624744981e-05,0.00010291674881291717,0.061031454396988254,0.00011412427032326882,0.0018622558895180555,7.432433763236368e-05,0.1735855818867532
Mesoderm,7.937920162339092e-05,0.0023505669945891724,0.000827636774596986,0.017130412787166534,0.011813333689603052,0.0002489494600011047,0.014472145184586515,0.00042320230659164494,2.1643204372013795e-05,0.0005353348874480296,0.0035146378333370497,0.0055731839673744225,0.0005439354771158216,0.00046155158137439344,0.0011045831891976917,9.697208942740213e-05,0.0003572841363632911,0.8859017218935966,0.03330790000646408,0.003201359767073717,0.0009443601356296675,0.010206310451363427,3.158269579999776e-05,0.00023269680363858798,1.8382508631826849e-06,0.00044120986578715266,9.690379001078265e-05,0.00012669366432329778,0.00011903552220374329,0.005833634388477273
Muscle_cells,1.0703518199027664e-06,0.0018101821523110405,0.011113411952727914,0.022116233072962514,0.0061025029247120735,3.560767502225328e-05,0.00997514668698567,0.0004214112201049765,7.960839104359413e-06,0.000342897465981888,0.0019424226261901187,0.0009608077412520102,0.00045556776719984725,0.000364560291403091,0.00022118182505770267,0.00011253798792629508,0.000792936494822805,0.1052978803345967,0.8174299153073191,0.0034022783559308004,0.0008279457259581878,0.008747193193001875,2.158763567382559e-05,0.0001295490097962571,1.0750131650767873e-07,0.00021302111084650665,0.00011035012925906611,7.780769518313272e-05,7.26117736835538e-05,0.006893313151849994
Neural_crest_PNS_glia,3.3610656776992844e-07,0.004434400441304898,0.0007277211158604021,0.04691235936089071,0.01686836670153038,0.00010621679152954383,0.03696960752743914,0.0014074412819488505,2.1123122737026662e-05,0.001215211869956996,0.005061425500591914,0.0012148364305268997,0.0009414153022896603,0.005868034240542516,0.0016425427336438949,0.0007290038381427334,0.0018084920840209552,0.17974183787045478,0.09630295330523811,0.5369103200905815,0.004755192654186482,0.026062353777130152,5.1418099784068433e-05,0.0003878662715059002,1.3305866032554645e-06,0.0005945393040348765,0.0026678064663600977,0.00031553789440163594,0.00027835545008665207,0.026001953780108184
Neural_crest_PNS_neurons,1.9446999102031447e-05,0.026765090891623333,0.0018881163240225677,0.021120937183583006,0.007140164608336014,5.588967083870153e-05,0.018660476115358104,0.0005907878994582141,4.3277191429735134e-05,0.0005130831181759131,0.002959090467741088,0.00047965626351666104,0.0013898254602565236,0.0011549916621353443,0.0003956877850533267,0.0001320328861242814,0.003552501728224602,0.10868923927134092,0.0313183585468063,0.0064395595183127435,0.7251598712233311,0.012887589415298224,2.0058763426865185e-05,0.018758818189637275,1.0513408419059424e-05,0.000664334732968871,0.00025123700772721857,0.0002471487345245083,9.645975497241541e-05,0.008595755178255067
Neuroectoderm_and_glia,2.2367797728780273e-07,0.026856560877628926,0.0011501004019724202,0.035266828602896344,0.007145297412223866,0.002372512648421752,0.045761921564026226,0.01270265906456851,4.843726603636433e-05,0.0011636559187729817,0.004434736547523719,0.0028607280185761986,0.008366625017094795,0.0012714646583363329,0.0006979553305852566,0.0002300417452863742,0.0009959583632565064,0.2374736870298498,0.056696114502733,0.02486700994334048,0.004471034845704044,0.5115478156419188,7.04618157956421e-05,0.0009774620636686738,3.044282927448905e-05,0.0007600728597183464,0.00026062672858601923,0.00020557450370473502,0.00019396386497108262,0.011120026255551089
Notochord,1.2394278927164856e-07,0.0049477579569073065,0.0006733899496703521,0.04466946876650472,0.009583608553346763,0.00030312970398248945,0.03544204078328912,0.0022112304298963726,2.9786016842180105e-05,0.0004924731589828982,0.00510261453921992,0.0007198220813360789,0.0010604638845696291,0.0007546120995021329,0.000452516745586586,0.0005054572500173692,0.0018746693326725623,0.818612700931736,0.021639043915987914,0.007311769284063553,0.0027069249752470145,0.018670639667599756,0.0002763139020106317,0.0003018417431534946,4.1646114379771954e-06,0.003300372295804299,1.5817817134309105e-08,0.0006652757440607931,0.00017829584540668522,0.01750947607055904
Olfactory_sensory_neurons,8.611203284592248e-06,0.013485868661624725,0.00045458623882928495,0.023188393907258582,0.0059655165254018,0.0055922154235996824,0.054695208437565444,0.0007786892935744314,0.004967875386760772,0.003642321385495934,0.0016768116287211518,0.002103098699378076,0.0029081681709313863,0.001639463963110148,0.000342531309425609,0.00013642858741767433,0.0006370919385504882,0.1462847314138884,0.018065493822055023,0.0036041688243378697,0.018636927285289793,0.018988250105327297,1.421150612437505e-05,0.6616752245898743,1.824516611832005e-05,0.0010815715810653377,0.0001741425247404134,0.0001528225134228424,0.0001449702270894741,0.008936359679736836
Olidendrocytes,4.910361797518381e-10,0.29384483659095506,8.599450595993832e-05,0.002519240077257594,0.0011763034420240845,7.707627596444142e-05,0.00480338030554491,0.0005994360345970738,0.0001665679133071969,3.608400801541681e-05,0.0001531974513709631,4.910902925636803e-05,0.016512929327372933,3.021609641166867e-05,2.0730101524224384e-05,7.698630145809382e-05,0.0002795856430645406,0.5930945040313131,0.0025598618133674624,0.009335789470397215,0.01949803286396531,0.05032182550251395,5.149766286117012e-06,0.00040439336554254227,0.0017452321963388742,0.0010201387819006055,6.631035764973125e-12,1.3652695468047618e-05,2.7757902821882797e-05,0.0015419880083331011
Primitive_erythroid,2.7869199786473857e-08,0.0005008019361754883,0.00018501821837927336,0.8099396840753881,0.0006716703835585278,2.264603279776647e-05,0.0018093499521489556,7.989476147788054e-05,3.1169153792931473e-05,5.414619895832875e-05,0.00040199176857146014,3.9905624024256285e-05,9.08195229376169e-05,5.664909527233375e-05,1.8685233059437473e-05,4.605425478674456e-05,0.013641620867804018,0.008753953161675815,0.0011722171373856284,0.00031594959505381476,0.00014504804206843817,0.001766763138133229,3.312476311386242e-06,3.0489388456593324e-05,4.591079838927692e-05,0.15328455725582696,4.0778033157067315e-07,0.00013659808081645968,1.8585998106937702e-05,0.006736072199110961
Primordial_germ_cells,1.001759455201475e-06,0.0017790738352724054,0.00011019957229532939,0.59824581527546,0.003243220033710336,2.2934786239400823e-05,0.012293467327966117,0.0004887222536076825,1.1815981494949095e-06,0.00029812305725724226,0.0034603378526248617,0.00026347558992354447,0.00038727081916888257,0.0003172813216385708,0.0002460888173645491,0.00016477043638099683,0.0008845590570475811,0.03521099428412791,0.013791804121840738,0.002806199741587389,0.001228358855731096,0.010079437127660082,1.0556887126588483e-05,0.00020632320898971535,3.595353195740749e-10,9.130936144880803e-05,0.23923602435980124,7.321319035040909e-05,7.475321215013641e-05,0.07498350189608845
Testis_and_adrenal,5.171696663085662e-07,0.00026456254960039843,0.0049094683416382725,0.020319178669691507,0.021826079082235113,2.3887405368664514e-06,0.12420245986258718,0.0007410675159614414,1.8960983623805312e-05,0.007609851646825822,0.014919308922954405,0.006712658786299001,9.608449166998231e-05,0.008318058202491287,0.002368526995322271,0.000348264292752358,0.0025039031132408937,0.6138763418442601,0.13090687970374232,0.01273338867286703,0.0029824986077404796,0.003569227870739202,8.065993016840551e-07,0.00028740096560949866,3.79793262930371e-09,1.240521212762785e-05,0.0005790269924876671,0.00023561452654383123,4.533890380530002e-05,0.019609726935745666
White_blood_cells,1.435266337949796e-06,0.003228563638849944,0.003058528348145674,0.4449535089871444,0.01989907619800222,8.306356320947568e-05,0.020468686133090466,0.0006763645332958045,1.5495423483328716e-05,0.0009563173683491911,0.008378753584767083,0.00039905726558091964,0.0005857014432285041,0.0008933970394874833,0.0004197492453855648,0.002234315072981764,0.034607854344219834,0.06767899661119237,0.02585519895360851,0.005712358380673739,0.001640075846316845,0.014771431942195348,2.2453312731794945e-05,0.00018712463824106164,1.826391448988798e-05,0.0064894227511832535,0.0014853591824177418,0.005712727184419721,0.00020351699268200078,0.3293632028342881
