,B_cells,CNS_neurons,Cardiocytes,Definitive_erythroid,Endothelium,Ependymal_cells,Epithelial_cells,Eye_and_other,Glands,Gut,Hepatocytes,Intermediate_mesoderm_and_kidney,Intermediate_neuronal_progenitors,Intestine,Lung_and_airways,Mast_cells,Megakaryocytes,Mesoderm,Muscle_cells,Neural_crest_PNS_glia,Neural_crest_PNS_neurons,Neuroectoderm_and_glia,Notochord,Olfactory_sensory_neurons,Olidendrocytes,Primitive_erythroid,Primordial_germ_cells,T_cells,Testis_and_adrenal,White_blood_cells
Megakaryocytes,0.0006193886123665631,0.00011031710202067402,2.2192318714581284e-05,0.03011654129031829,0.0200068118577062,0.00011208093955519495,0.006449933691769018,2.040902163263821e-05,4.001346985529383e-07,0.0025182725683738833,0.001693806970733036,0.02995527162073844,0.00016291223146044256,0.00046763243139527204,0.0017359295239953547,0.0029503035376626384,0.7769157400626358,0.001941573219020851,0.0005919767639115838,0.0011679894957394217,0.0002245330984446497,0.002092688213543449,6.574445022054045e-05,0.00023398398471781166,0.0008195305778342544,0.047013577858899855,0.0009304990526436441,0.005982173698292831,8.350780309025684e-07,0.06507695059292365
Mesoderm,0.004194103767134892,0.0017128586095482132,0.0004690023331640491,0.00850459957636561,0.051456285251565995,0.003333882524181984,0.01880920173449717,0.0004074588767526303,0.00027083842044536155,0.06042596498327183,0.03116494878970289,0.010424962565831466,0.0037126402502541318,0.043024895082242345,0.10838041019877197,0.001657427336057546,0.010090343943124708,0.48480652170982264,0.011429972342654736,0.02207215007275214,0.0045281198241186186,0.049829178985438545,0.013547797144013236,0.010539387654593373,0.0010386089858945705,0.00695755212935128,0.0008566099813587562,0.005231003892471427,0.006412540746094313,0.024710732288523593
Muscle_cells,0.0006385807378193423,0.0011171663030534915,0.022692908716841653,0.01378707655475778,0.03980157347423763,0.0007841216087131616,0.015399287280261846,0.00032967106545947906,2.732969895921893e-08,0.05022181444816841,0.02821576361444201,0.0076330512788055005,0.002833289699173051,0.041901288750672956,0.04394950188620097,0.0019021177202214166,0.05805987405010888,0.050868848976035975,0.4378399170045464,0.050250532712490616,0.004445519982452146,0.03176535822100297,0.010847188134116717,0.0031236141592549884,6.652301962696272e-06,0.0032003209170684533,0.013955811724473981,0.004413865723569174,0.0003933821765319165,0.059621873447857486
Neural_crest_PNS_glia,0.0006963533591823765,0.0016736629813962863,0.0001443962054616045,0.01337767535787632,0.04288172956961136,0.0024358529282521107,0.012137247791822722,0.0004742815647544068,7.919273885764257e-06,0.03453330957483125,0.011375454821201605,0.008893557539166813,0.0026290089912063023,0.03808062029030689,0.04591820614399171,0.00694988040331747,0.014969248776209143,0.026313685900057258,0.0057303624253777245,0.5901030708973376,0.005471265699455706,0.05150910301829047,0.004230950823430025,0.007244175999157711,0.001470764818962552,0.00627041448300873,0.003695003104253811,0.007471985409849529,0.0002855343536233162,0.05302527749472144
Neural_crest_PNS_neurons,0.0002924761260564132,0.003173892207176207,3.803489081129525e-05,0.004213118531377647,0.005642225595746132,0.0005234498619271439,0.0024548219932592342,0.00010868171559527904,0.0052560484926904094,0.00792424301066549,0.019091429512156918,0.011439014419915518,0.0019328738890090898,0.009612983255459537,0.01124447044400953,0.0005484613449992596,0.0034100579209691917,0.007254640228967583,0.0011909845253977728,0.006935037789963102,0.8441112780468321,0.01544991254893591,0.00042098755497025947,0.02090490644809448,0.00015146406332884076,0.003180257098589561,0.0011110655220254921,0.0011884027827618955,0.00013062589499191214,0.011064154283316887
Neuroectoderm_and_glia,9.952010492530695e-05,0.014564743206916992,0.0001130963133148839,0.01020384324280421,0.00666376111441162,0.017429400913443596,0.006391640318136269,0.0017816785210517665,2.042212188267043e-05,0.012657994475437657,0.004664477575191623,0.003975584832828232,0.035933000387310024,0.007858815068821742,0.009831776174243138,0.0008700498719746729,0.0052351799029338566,0.019776672643355826,0.0027289751924978955,0.014043837762532351,0.003690853231257768,0.7781216569373725,0.0039396748994368815,0.005806547660610425,0.0012070502032630777,0.004477927622578562,0.000769057142432175,0.004259263341469023,0.0001398584332022249,0.02274364078436313
Notochord,3.189849109578891e-28,5.186111447986943e-12,1.7174051863029887e-11,3.2646166114670836e-12,1.1844841366805283e-05,8.519295297225853e-07,0.23965026092226355,8.24064528569538e-18,5.412847891070494e-34,0.003893804680216201,0.004417288518994682,6.383995835470136e-27,6.2280743525615865e-18,0.005854310848975296,3.590955036992476e-08,8.443270494093761e-08,1.4258527312540757e-11,0.11881252951740451,6.57259339678683e-08,5.383169186227716e-05,5.1018886156345036e-08,0.3149899496853074,0.3123150720803424,7.823112877794755e-11,1.6457376264055203e-36,5.60141942096994e-12,3.7887918921429785e-09,9.28251068502662e-18,6.820243252366677e-29,1.4284154097586709e-08
Olfactory_sensory_neurons,0.00042994551914071885,0.006908131554950315,5.3358779209643484e-05,0.004924076327034598,0.003965103680787311,0.00975125133053938,0.004392432212499729,0.00014392466063639132,2.65146328144703e-05,0.007473373598276978,0.0016491331075746552,0.0025362107915978043,0.00588912538764626,0.002346758818107519,0.005567266347469214,0.0007121585923973453,0.0049789754665462965,0.00996106527589809,0.001314615996153312,0.003488034139834801,0.02045237349146536,0.01888050395529615,0.000983788435664036,0.8598463855532734,0.0009887155979285366,0.008185055411706025,0.00012198398780583405,0.0016178105163327063,1.3360250292931167e-05,0.012398566581120126
Olidendrocytes,1.0787503520710848e-08,0.16068274226423976,4.9321805647295356e-08,0.0001702322222724291,0.0001209888353848419,0.00012873800622568347,0.0007210651059438733,2.729531847357502e-05,0.20648713555300302,0.00046001389188053937,0.07521534221293885,0.0004601773971893973,0.031282881100213836,0.0008037448919354709,6.981820320173416e-07,7.269182826346066e-08,0.01195321061104712,0.014325262045761789,0.006507177413422849,0.00011402629737427188,0.002132181405001745,0.023593807919121832,0.0005602744275912163,0.0004010843433941216,0.41318831137145545,0.049428795039328496,3.481391814248339e-12,0.0003263249606187064,4.964990370796483e-07,0.0009078598804931612
Primitive_erythroid,7.814032345725586e-05,0.0002483935451152619,2.6023012420224268e-05,0.33140740662368867,0.0018691723722156703,0.0002877012086585226,0.0008893055723880827,3.3461536949268696e-05,8.941295936892314e-09,0.0023913598311393765,0.0012204243421149394,0.002078748129474688,0.0003206808552844645,0.00020964180840396095,0.0011470761681941066,0.0006292764610720866,0.029116726308037754,0.0031297345064516253,0.00035529063660060846,0.0009045477144568524,0.0003649600934835909,0.0042510168803621805,0.0002844719348583628,0.0004452570399377341,0.0006486544903872048,0.5954708612204312,8.163245396600526e-06,0.0020548708806843287,5.888328200857474e-08,0.020128565433757434
Primordial_germ_cells,0.0019571633200211,0.0004110774048576228,2.4104605721303042e-05,0.06648383601546183,0.13253482312876133,0.00018456751675377037,0.008669568592312948,8.949873298636806e-05,3.0489792036710967e-10,0.08529532145148261,0.02603884803010275,0.00036886518280912446,0.0007022863844207212,0.0247386975862467,0.18286495209618525,0.005727220884903352,0.028696851798134013,0.005976011121650484,0.002504293643716798,0.010278888308479117,0.005351865315494527,0.010322007609552371,1.7746763413837028e-05,0.0019656837568705772,2.1890545726747595e-09,0.001233940630863868,0.2427193215330042,0.017829860330449962,5.783088259514748e-05,0.13695486487879585
T_cells,0.00012914784497426672,0.0005486408066083621,1.7930508427251363e-05,0.09485751417496267,0.17946501207886653,0.00026077114516448306,0.011884029055116554,4.738395369384121e-05,5.954853456080648e-16,0.05960726286782045,0.024671753863590423,5.4931696857422406e-05,0.0006103142633995995,0.035603826033186195,0.07406927084543016,0.0005943403362242546,0.048426315248093835,0.011008120239992153,0.0034346913181626496,0.010493864442312447,0.002167107606181379,0.009420305708751282,5.907615282764878e-09,0.0018615224153756234,2.3360948992342234e-12,0.004260356215512308,0.027045488172995145,0.08452491567481855,8.345239955771025e-08,0.3149350941211305
Testis_and_adrenal,0.001630886800561879,0.0009385353731513391,0.0001507767586506281,0.06038720136490061,0.045624069686434274,0.00038080481892376067,0.01386445289502,0.0002628865466614018,1.974812016052958e-12,0.11024269417392682,0.044847298233548175,0.0038362473561152632,0.0017417587735644646,0.3957884295793503,0.031008120501779236,0.012712606177873845,0.047985967056116186,0.022851539684028647,0.007038449840315368,0.012574304776098435,0.001941819551059128,0.026020327478538857,0.00014570246217511347,0.0018961577367315413,6.554368044208558e-08,0.006016126344052813,0.022840581742659693,0.011656260071113254,8.173532081797618e-05,0.11553419335017573
White_blood_cells,0.0027557065377984817,0.0008815689702208752,0.00012645571166209886,0.09387682740942992,0.08412371900806527,0.0010517320303479114,0.005731824541232942,0.00014708379444285875,5.90067736596159e-07,0.02130593255511742,0.012035063932840403,0.00787875552364101,0.001245927812233635,0.005984933346742922,0.01854126972060352,0.05008807226793144,0.1520219056920568,0.013412917550985623,0.002910371516570304,0.007188130447787985,0.0014522550024449424,0.01662189205127076,0.0008542570033426266,0.0015685250424418073,0.0008714457262743825,0.0796821669723387,0.03296892099783201,0.031658758700992516,7.746002055690967e-06,0.35300524406355854
