,Amnion_corr,Amnion_pval,Amnion_qval,Amnion_ci_low,Amnion_ci_high,gene_annotation
ENSMUSG00000014791,-0.03991247145257799,5.560930434743912e-11,9.36498894365765e-11,-0.05182733480029274,-0.02798624693512522,Elmo3
ENSMUSG00000063506,-0.039914747706393264,5.547001342180429e-11,9.343104837763903e-11,-0.05182960856197785,-0.027988525035197685,Arhgap22
ENSMUSG00000036197,-0.03993945637906174,5.397980152522931e-11,9.098230494729361e-11,-0.051854290174693604,-0.028013253756908416,Gxylt1
ENSMUSG00000033326,-0.039946001610393196,5.3591656401143634e-11,9.03433182756973e-11,-0.05186082823551021,-0.028019804301598776,Kdm4a
ENSMUSG00000061758,-0.039946112142743545,5.358512511214516e-11,9.03433182756973e-11,-0.05186093864675999,-0.028019914923687068,Akr1b10
ENSMUSG00000018986,-0.03995354856574157,5.3147495109211784e-11,8.962478095988497e-11,-0.051868366921654516,-0.02802735738476788,Slfn3
ENSMUSG00000020133,-0.03998117891297571,5.155187879537194e-11,8.696335829178803e-11,-0.05189596698271204,-0.02805501017833975,2310011J03Rik
ENSMUSG00000026398,-0.03998879940071218,5.112011308276499e-11,8.624955809476125e-11,-0.05190357911427712,-0.028062636860018468,Nr5a2
ENSMUSG00000041775,-0.04000203222440403,5.0378750060226627e-11,8.502742626198586e-11,-0.05191679742435589,-0.028075880442665395,Mapk1ip1
ENSMUSG00000034818,-0.04003054667458549,4.881680992962166e-11,8.240514842947612e-11,-0.05194528058601669,-0.028104418090768548,Celf5
ENSMUSG00000055850,-0.04007606016325404,4.642134922774615e-11,7.838795884455615e-11,-0.051990744093185236,-0.028149968647200634,Rnf181
ENSMUSG00000053062,-0.04007964688753098,4.6237538770076406e-11,7.809075961843677e-11,-0.051994326876533596,-0.0281535582947356,Jam2
ENSMUSG00000092274,-0.04010476968514996,4.4969870609588856e-11,7.596261927295415e-11,-0.052019422061773686,-0.028178701576601826,Neat1
ENSMUSG00000047250,-0.04015109790745678,4.272075702244002e-11,7.218782869624876e-11,-0.052065699325433625,-0.02822506761288829,Ptgs1
ENSMUSG00000034842,-0.04015894842648714,4.235069926829095e-11,7.158671275911249e-11,-0.05207354120422909,-0.02823292454474703,Art3
ENSMUSG00000020775,-0.04016144035055878,4.2233892060840566e-11,7.141341234501279e-11,-0.05207603038539659,-0.02823541850469684,Mrpl38
ENSMUSG00000073856,-0.04018361244159691,4.120837445936939e-11,6.971472586596073e-11,-0.0520981780647098,-0.028257608716659204,Iqck
ENSMUSG00000087259,-0.04023585184985877,3.8887528464186555e-11,6.579954054853901e-11,-0.052150359910449536,-0.028309890865893753,2610035D17Rik
ENSMUSG00000020363,-0.04023662912563202,3.8853980741355135e-11,6.575390208386383e-11,-0.0521511363292526,-0.028310668778107183,Gfpt2
ENSMUSG00000022788,-0.040254013514806584,3.8111015409138565e-11,6.450747361059337e-11,-0.052168501547845414,-0.02832806740554576,Fgd4
ENSMUSG00000037071,-0.04025619938147063,3.8018586454751653e-11,6.436192052607356e-11,-0.05217068500354177,-0.028330255063002515,Scd1
ENSMUSG00000059820,-0.04027297311657408,3.7316574609510755e-11,6.318417644685194e-11,-0.052187440233756176,-0.028347042543954953,AU019823
ENSMUSG00000073424,-0.04027443418407155,3.7256030247880676e-11,6.309234588972172e-11,-0.05218889968907729,-0.028348504809095985,Cyp4f15
