,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000029477,0.006861304757072734,0.26004016554611464,0.2696101164750156,-0.005078672303138973,0.018799325708603064,Morn3
ENSMUSG00000027207,0.006860934015995832,0.26006591835180004,0.2696101164750156,-0.005079043052105677,0.01879895508110163,Galk2
ENSMUSG00000040860,0.006853298721585106,0.26059668171953,0.27013235380898726,-0.005086678508274447,0.01879132212501196,Crocc
ENSMUSG00000025144,0.006798383839454638,0.26443613522637033,0.27402708313613505,-0.005141594512792028,0.018736424019655733,Stra13
ENSMUSG00000030417,0.006709457480079627,0.2707359068014149,0.2804681516641613,-0.005230522536965883,0.018647524675069933,Pdcd5
ENSMUSG00000016458,0.006662093582863121,0.27413293891372637,0.2839284711690589,-0.005277887243806144,0.018600175089408963,Wt1
ENSMUSG00000027500,0.0066454824979378935,0.27533118664900114,0.28514000274337314,-0.005294498599986777,0.018583569011034085,Stmn2
ENSMUSG00000024600,0.006633145356367538,0.27622344148451916,0.2860344221647708,-0.00530683593875549,0.018571235583592985,Slc27a6
ENSMUSG00000048794,0.006535702165405669,0.2833400577023928,0.2933126891329118,-0.005404280559527443,0.018473821600489486,Cfap100
ENSMUSG00000028772,0.00647234305078472,0.2880334594753853,0.2980478678346288,-0.005467640482178763,0.01841048135568533,Zcchc17
ENSMUSG00000027580,0.006457755952408074,0.28912139862788333,0.29914267835269875,-0.005482227753010732,0.018395898588115286,Helz2
ENSMUSG00000077450,0.006429860601818542,0.29120959757859577,0.3012720852251146,-0.005510123419241424,0.018368011505314707,Rab11b
ENSMUSG00000058297,0.006354888745248056,0.29687200857371543,0.30706662036999943,-0.005585096032044968,0.018293061777301025,Spock2
ENSMUSG00000024593,0.006354331048442822,0.2969144038585697,0.30707870913079915,-0.005585653733972662,0.01829250424460183,Megf10
ENSMUSG00000053553,0.006327893485213991,0.2989287934919631,0.3090661636600115,-0.005612091531509324,0.018266074452285806,3110082I17Rik
ENSMUSG00000062585,0.006294048251960462,0.30152088799796095,0.31158508628496534,-0.005645937040360384,0.018232239142964003,Cnr2
ENSMUSG00000050315,0.006287785801403887,0.3020021440568057,0.31205015918248163,-0.005652199538912177,0.01822597852565439,Synpo2
ENSMUSG00000044562,0.006230134202294849,0.3064565510115349,0.3165219489893978,-0.005709851535863342,0.018168343759286342,Rasip1
ENSMUSG00000026923,0.006114135524932812,0.31555037856291757,0.32581350393693087,-0.00582585077318878,0.01805237871005456,Notch1
ENSMUSG00000038623,0.006076787044561204,0.31851568644813755,0.32880735671326267,-0.00586319936546713,0.018015040988687555,Tm6sf1
ENSMUSG00000028946,0.006072992432966645,0.31881798010222573,0.32908544601798695,-0.005866993986567261,0.01801124746834623,Hes3
ENSMUSG00000027244,0.006050389881225268,0.3206224780749394,0.3308797503353348,-0.005889596587804264,0.017988651409518636,Atg13
ENSMUSG00000025034,0.006048524924716379,0.320771666294994,0.33099955246619955,-0.005891461547852227,0.017986786988201185,Trim8
ENSMUSG00000032232,0.005961723215456009,0.3277655889230715,0.33811181031882764,-0.005978263329935167,0.01790001009679485,Cgnl1
ENSMUSG00000039239,0.005951270401315904,0.3286144353074155,0.33895248613451834,-0.0059887161407062624,0.01788956025913105,Tgfb2
ENSMUSG00000024774,0.005889946119932705,0.333623102664117,0.34408323294566523,-0.006050040349766447,0.017828253387521392,Ankrd22
ENSMUSG00000033029,0.005862493109287699,0.3358812046700751,0.34637640988973406,-0.006077493298933497,0.017800808141612234,1700088E04Rik
ENSMUSG00000061524,0.005825479696280827,0.3389412159194056,0.3494959949674218,-0.006114506600561788,0.017763805168900526,Zic2
ENSMUSG00000102252,0.00574410609682118,0.3457312910959711,0.3564240114391455,-0.006195879840128567,0.01768245440733972,Snrpn
ENSMUSG00000026068,0.005735504094464935,0.34645410150652245,0.3571323590418745,-0.006204481795199083,0.017673854809939882,Il18rap
ENSMUSG00000066456,0.005590642438568776,0.3587708531047674,0.3696001371224554,-0.006349342389337285,0.017529033389273703,Hmgn3
ENSMUSG00000020475,0.0055376991981960074,0.3633401692687136,0.3742688187770021,-0.006402285116621007,0.017476104728857994,Pgam2
ENSMUSG00000046658,0.005520128997974363,0.3648645936912618,0.37576168248327685,-0.006419855131771322,0.017458539352479315,Zfp316
