,Pharyngeal Mesoderm/Neural Crest_corr,Pharyngeal Mesoderm/Neural Crest_pval,Pharyngeal Mesoderm/Neural Crest_qval,Pharyngeal Mesoderm/Neural Crest_ci_low,Pharyngeal Mesoderm/Neural Crest_ci_high,gene_annotation
ENSMUSG00000032172,-0.13071765369162067,2.727280349074662e-103,3.2443523005223654e-103,-0.1424349149064361,-0.11896376077895457,Olfm2
ENSMUSG00000070866,-0.13073515197279237,2.5602404160102837e-103,3.045790420287067e-103,-0.14245235620537164,-0.11898131130922818,Zfp804a
ENSMUSG00000072663,-0.13081622626902253,1.9100816894818125e-103,2.272439096775571e-103,-0.14253316639244407,-0.11906262778561134,Spef2
ENSMUSG00000026678,-0.13081685901762863,1.9057180796959347e-103,2.26735754471286e-103,-0.14253379707918204,-0.11906326242494526,Rgs5
ENSMUSG00000031603,-0.13081731320427345,1.9025920163920226e-103,2.2637479615438303e-103,-0.14253424978581306,-0.1190637179687595,Fgf20
ENSMUSG00000021010,-0.13082231224025737,1.8685210358035528e-103,2.2233172662134744e-103,-0.1425392325316012,-0.1190687319428475,Npas3
ENSMUSG00000020167,-0.13082688675924745,1.837877081884726e-103,2.1869606026478842e-103,-0.14254379214323482,-0.11907332013192656,Tcf3
ENSMUSG00000029624,-0.1308293265639961,1.8217388077036903e-103,2.167862117426377e-103,-0.1425462239969903,-0.11907576722777771,Ptcd1
ENSMUSG00000034613,-0.13083707645334178,1.7714085588240595e-103,2.1080714912630657e-103,-0.14255394862955814,-0.11908354027780815,Ppm1h
ENSMUSG00000063882,-0.1308395393689335,1.755705985156749e-103,2.089485862703272e-103,-0.1425564035182445,-0.11908601055416944,Uqcrh
ENSMUSG00000022901,-0.13084132664612294,1.7443980496524356e-103,2.0761287951459888e-103,-0.14255818497041614,-0.11908780317297918,Cd86
ENSMUSG00000048502,-0.13086208748622882,1.618251984444335e-103,1.9260870041728384e-103,-0.14257887814211284,-0.11910862606644786,Duxbl1
ENSMUSG00000097324,-0.13088722415364992,1.4776391968721969e-103,1.758811148572559e-103,-0.1426039328647337,-0.11913383788025105,Carmn
ENSMUSG00000045215,-0.1308995243061942,1.4133438580479352e-103,1.6823629595070738e-103,-0.14261619291366912,-0.11914617480977838,Asxl3
ENSMUSG00000021418,-0.13089974353005718,1.4122236203190869e-103,1.681110997627841e-103,-0.1426164114227386,-0.11914639468914522,Rpp40
ENSMUSG00000098132,-0.13090172100538902,1.402158642678999e-103,1.6692105796671247e-103,-0.14261838245033331,-0.11914837807740128,Rassf10
ENSMUSG00000056553,-0.13093852543025425,1.2273657045348823e-103,1.461197826588781e-103,-0.14265506685408352,-0.1191852925696972,Ptprn2
ENSMUSG00000031725,-0.13094537104951628,1.1973386776136664e-103,1.4255193100945948e-103,-0.1426618901458799,-0.11919215866507402,Ces1f
ENSMUSG00000029917,-0.130951495342515,1.1710973824512664e-103,1.3943447424442796e-103,-0.14266799446312523,-0.11919830127756197,C130060K24Rik
ENSMUSG00000024728,-0.13097270430721453,1.0845775795278387e-103,1.291394215934408e-103,-0.14268913424314758,-0.11921957369121525,1700025F22Rik
ENSMUSG00000033450,-0.13097567784559644,1.0729683380969838e-103,1.2776331847789489e-103,-0.14269209808084787,-0.11922255612612719,Tagap
ENSMUSG00000046862,-0.13098481001933826,1.0380841184452109e-103,1.2361548780709485e-103,-0.142701200461056,-0.11923171562374722,Pramef8
ENSMUSG00000034194,-0.13101973233346373,9.148090818950215e-104,1.0894112906187403e-103,-0.14273600882355167,-0.11926674244547383,R3hcc1
ENSMUSG00000030806,-0.13103777937018166,8.569438691316909e-104,1.0205513132965306e-103,-0.14275399696136895,-0.11928484350074607,Stx1b
ENSMUSG00000037759,-0.13108478399590068,7.228043444830285e-104,8.608854305689005e-104,-0.14280084814491853,-0.11933198885781246,Ptger2
ENSMUSG00000025716,-0.13109979883452658,6.845398172921792e-104,8.153505842991114e-104,-0.14281581395795453,-0.11934704866187387,Myo3a
ENSMUSG00000094083,-0.1311141417485791,6.49876965829505e-104,7.74101458618572e-104,-0.14283011003534357,-0.11936143453417752,Gm1604a
ENSMUSG00000020638,-0.1311351793395237,6.021785937316896e-104,7.173551107860477e-104,-0.14285107891937038,-0.11938253514342909,Cmpk2
ENSMUSG00000071362,-0.1311495033615853,5.717170312847371e-104,6.811003227765959e-104,-0.14286535615441998,-0.11939690207931244,Gm10330
ENSMUSG00000102085,-0.1311545885420986,5.612767946978089e-104,6.686950632482824e-104,-0.14287042472387257,-0.1194020024958737,4930435C17Rik
ENSMUSG00000030427,-0.13117195999125267,5.270260637758444e-104,6.279198290786884e-104,-0.14288773942346455,-0.11941942599746233,Lilra6
ENSMUSG00000005465,-0.13119245898086765,4.8928181565431096e-104,5.829781198653132e-104,-0.14290817143715204,-0.11943998642029757,Il27ra
ENSMUSG00000033006,-0.13123294932751672,4.224708941325032e-104,5.033974954011754e-104,-0.14294852946118147,-0.11948059814168739,Sox10
ENSMUSG00000028581,-0.131235498219545,4.1858362344684613e-104,4.987898040607147e-104,-0.14295107002211663,-0.11948315467564542,Laptm5
ENSMUSG00000079546,-0.13123671918040358,4.167342203433555e-104,4.966101333723275e-104,-0.142952286992191,-0.11948437929716824,Gm11146
ENSMUSG00000057177,-0.13124954810511535,3.977882007253452e-104,4.740557180957517e-104,-0.1429650739826471,-0.11949724668750729,Gsk3a
ENSMUSG00000070354,-0.131272975644489,3.653802632391351e-104,4.354553770713676e-104,-0.14298842493369213,-0.11952074448106956,Gm21975
ENSMUSG00000108723,-0.13128502207108966,3.4975582032094015e-104,4.1685460682134574e-104,-0.1430004319735429,-0.11953282703745713,Gm44837
ENSMUSG00000030607,-0.1312977376899956,3.339861666938309e-104,3.980789535738112e-104,-0.14301310601398026,-0.11954558079697604,Acan
ENSMUSG00000101634,-0.13131414599423483,3.146808522236914e-104,3.75087109612393e-104,-0.14302946065945807,-0.1195620383238028,1700066B17Rik
ENSMUSG00000046168,-0.13131679938192817,3.116653178689322e-104,3.715107483768522e-104,-0.14303210536938946,-0.11956469967188985,Kcnrg
ENSMUSG00000085025,-0.1313215417327008,3.063473515596587e-104,3.6518936567744906e-104,-0.14303683221014185,-0.11956945625054767,Gm13715
ENSMUSG00000031647,-0.131322634365428,3.0513498803483353e-104,3.6376179782623124e-104,-0.14303792126930062,-0.11957055216144141,Mfap3l
ENSMUSG00000046169,-0.1313448738297335,2.814729538569686e-104,3.3556977581316366e-104,-0.14306008799097097,-0.11959285835582584,Adamts6
ENSMUSG00000062961,-0.1313468608298802,2.79450136744923e-104,3.3317436786098915e-104,-0.14306206849130523,-0.11959485131859444,Ccdc177
ENSMUSG00000050122,-0.13135880467445876,2.6759302249683607e-104,3.19053219130843e-104,-0.14307397326357765,-0.11960683100644907,Vwa3b
ENSMUSG00000043313,-0.13136333169285266,2.6323125071316302e-104,3.138678873055985e-104,-0.1430784854716959,-0.11961137161124312,Pcdhb19
ENSMUSG00000057454,-0.1313788058144186,2.4885070324567346e-104,2.967354281732771e-104,-0.14309390896553437,-0.11962689217715597,Lypd3
ENSMUSG00000039115,-0.13139048358776356,2.385196401029438e-104,2.844302396331767e-104,-0.14310554852815308,-0.11963860500421325,Itga9
ENSMUSG00000022149,-0.13139138467319186,2.377404877010327e-104,2.835148850804233e-104,-0.14310644666501401,-0.11963950879460732,C9
ENSMUSG00000087085,-0.13139360995571914,2.3582718870402296e-104,2.812468614689451e-104,-0.14310866466580113,-0.11964174075728723,Gm12068
ENSMUSG00000069265,-0.13141764168194303,2.1611844810717777e-104,2.5776731299137375e-104,-0.14313261774607017,-0.11966584463275036,Hist1h3a
ENSMUSG00000078851,-0.13144267060510664,1.9733738931564314e-104,2.3537833183432136e-104,-0.14315756474527339,-0.11969094871371544,Hist3h2a
ENSMUSG00000034190,-0.1314450090420215,1.9566815763105205e-104,2.3339865938675556e-104,-0.14315989552732253,-0.1196932941733451,Chmp7
ENSMUSG00000034212,-0.13146574394109775,1.8147000823068556e-104,2.164732116451167e-104,-0.14318056254508907,-0.11971409134850869,Ankmy1
ENSMUSG00000035486,-0.13147504520767136,1.754396184876173e-104,2.0928980676876633e-104,-0.1431898333581271,-0.11972342055425711,Plk5
ENSMUSG00000020471,-0.13149499159028216,1.6317329785836348e-104,1.946662200689281e-104,-0.14320971442680025,-0.11974342685887417,Pold2
ENSMUSG00000095681,-0.13150727283935362,1.560503828263695e-104,1.8617760820025386e-104,-0.1432219554565219,-0.11975574500745713,Gm8281
ENSMUSG00000038060,-0.13151643660736786,1.5093844402977723e-104,1.8008750499655413e-104,-0.1432310892121599,-0.11976493631074156,Dlec1
ENSMUSG00000047225,-0.13151934046593283,1.4935367754753527e-104,1.7820535020396976e-104,-0.14323398355984343,-0.11976784889523473,Olfr684
ENSMUSG00000020297,-0.13152345186274603,1.4713825697738345e-104,1.7557049403716554e-104,-0.14323808149043502,-0.11977197264690513,Nsg2
ENSMUSG00000034880,-0.13152611760192634,1.457193808992649e-104,1.7388589258025526e-104,-0.1432407384981991,-0.11977464639691959,Mrpl34
ENSMUSG00000037525,-0.13154145303513634,1.3781807860936472e-104,1.6446531865544485e-104,-0.14325602369813956,-0.11979002791807361,Bcdin3d
ENSMUSG00000109473,-0.1315582367020491,1.296597747247438e-104,1.5473712093724346e-104,-0.14327275238149376,-0.1198068620318076,B930025P03Rik
ENSMUSG00000078972,-0.13156166191773216,1.2805499170115308e-104,1.528293873345669e-104,-0.14327616637529353,-0.119810297543523,Gm15557
ENSMUSG00000104414,-0.13156771418343127,1.2526768000757485e-104,1.4951009088260062e-104,-0.14328219881153959,-0.11981636800272752,Gm37799
ENSMUSG00000109593,-0.1315816591120341,1.1907375704146792e-104,1.4212439877890718e-104,-0.1432960980481034,-0.11983035485403991,Gm45431
ENSMUSG00000073411,-0.13159696198744233,1.12627824981646e-104,1.34437180171587e-104,-0.14331135077669774,-0.11984570373992842,H2-D1
ENSMUSG00000024526,-0.13160800423765978,1.0819396247744025e-104,1.2915101938672272e-104,-0.1433223568385162,-0.11985677919388163,Cidea
ENSMUSG00000049608,-0.1316174016121356,1.0455804374707675e-104,1.2481689551603192e-104,-0.1433317234130073,-0.11986620482830199,Gpr55
ENSMUSG00000026592,-0.13165209840971057,9.215848593339942e-105,1.1002018606616856e-104,-0.14336630647331813,-0.11990100598502786,Tex35
ENSMUSG00000047414,-0.13165761306452048,9.032762711297181e-105,1.0783972287272958e-104,-0.14337180304827016,-0.11990653722917799,Flrt2
ENSMUSG00000002111,-0.1316583113964914,9.009838584348112e-105,1.0757126868455302e-104,-0.14337249909070027,-0.11990723766194286,Spi1
ENSMUSG00000022881,-0.13166133783026734,8.91115899486222e-105,1.0639827634190403e-104,-0.14337551560192166,-0.11991027320028304,Rfc4
ENSMUSG00000019808,-0.13167135914418404,8.59203847004088e-105,1.0259300093203175e-104,-0.1433855040581109,-0.11992032466336185,Adat2
ENSMUSG00000023903,-0.13167558981894467,8.460763440672004e-105,1.0103042847885756e-104,-0.14338972086068483,-0.11992456806684725,Mmp25
ENSMUSG00000097767,-0.13169272338114357,7.949271810554707e-105,9.492729644588481e-105,-0.14340679823837715,-0.1199417531827544,Miat
ENSMUSG00000015222,-0.1317453245835275,6.563873085289872e-105,7.838718419672013e-105,-0.1434592269069172,-0.11999451270252923,Map2
ENSMUSG00000072679,-0.13175295615315355,6.3839739908929564e-105,7.62424989903706e-105,-0.14346683343925756,-0.12000216724691921,D6Ertd474e
ENSMUSG00000030518,-0.13176483399819378,6.1137158934681385e-105,7.301841349245013e-105,-0.14347867231328304,-0.12001408085287238,Fam189a1
ENSMUSG00000097633,-0.13182591363463814,4.894119250033736e-105,5.845515461511398e-105,-0.14353955149549485,-0.1200753444366928,Gm16617
ENSMUSG00000108869,-0.1318363121057607,4.712149387217841e-105,5.628445232545484e-105,-0.14354991583155904,-0.12008577423275628,Gm44532
ENSMUSG00000057069,-0.13184656956926652,4.539263255766404e-105,5.4222045079097376e-105,-0.1435601396203747,-0.12009606259896506,Ero1lb
ENSMUSG00000042761,-0.13185348996834598,4.426212452858587e-105,5.287421210654601e-105,-0.14356703729875103,-0.12010300384858548,Mrap2
ENSMUSG00000029524,-0.13187980573945454,4.021388692576149e-105,4.804064576689841e-105,-0.14359326666086306,-0.12012939891723991,Sirt4
ENSMUSG00000063888,-0.13188300064061026,3.974826124302115e-105,4.748670673148048e-105,-0.14359645107029945,-0.1201326034467504,Rpl7l1
ENSMUSG00000022508,-0.13189135419027948,3.855607772179586e-105,4.606466278469742e-105,-0.14360477718664416,-0.12014098217235872,Bcl6
ENSMUSG00000028378,-0.1318969489300447,3.7777638021087144e-105,4.5136822652865426e-105,-0.14361035355217766,-0.12014659377449403,Ptgr1
ENSMUSG00000015085,-0.13197692366834346,2.82208092602286e-105,3.3719939116076143e-105,-0.14369006555631095,-0.12022680963622784,Entpd2
ENSMUSG00000070811,-0.1319820476521246,2.769818309799485e-105,3.309708431508101e-105,-0.14369517270152565,-0.12023194907402453,Sult2a2
ENSMUSG00000026237,-0.13200262123153003,2.569521345698135e-105,3.070519229026604e-105,-0.143715678665227,-0.1202525847100098,Nmur1
ENSMUSG00000097727,-0.1320068639573688,2.530048969777233e-105,3.023497800241939e-105,-0.14371990744596527,-0.12025684023454691,F630040K05Rik
ENSMUSG00000032355,-0.13200982774356754,2.5028347873619325e-105,2.9911214806907207e-105,-0.14372286149046146,-0.12025981296162325,Mlip
ENSMUSG00000085790,-0.1320364530958665,2.271086955576538e-105,2.714293284005022e-105,-0.1437493993182268,-0.12028651864428572,Gm12729
ENSMUSG00000050840,-0.13206640357901145,2.0358920513631925e-105,2.4333181601143562e-105,-0.1437792513261257,-0.1203165595102475,Cdh20
ENSMUSG00000026841,-0.13207344221128683,1.984244210870932e-105,2.3717036105984673e-105,-0.14378626681274131,-0.12032361938641865,Fibcd1
ENSMUSG00000097709,-0.13207634137724078,1.96335289002392e-105,2.3468471351444637e-105,-0.14378915644480916,-0.12032652730293794,2810429I04Rik
ENSMUSG00000103906,-0.13211992956484894,1.6744596212482342e-105,2.001622894049693e-105,-0.14383260126890468,-0.12037024707726886,Tigd5
ENSMUSG00000037089,-0.13212785623715262,1.6266784963987996e-105,1.944600761689713e-105,-0.1438405018651743,-0.12037819768400009,Slc35b2
ENSMUSG00000110752,-0.13217243088568892,1.3822437753219387e-105,1.6524735439306733e-105,-0.143884929850595,-0.12042290695286105,RP23-396C4.2
ENSMUSG00000005947,-0.13217270857843025,1.3808420663728342e-105,1.6508781853129055e-105,-0.1438852066295012,-0.12042318548441427,Itgae
ENSMUSG00000108022,-0.13219025909541454,1.2950706482040412e-105,1.5484087925349703e-105,-0.14390269938728373,-0.12044078901907858,Gm7298
ENSMUSG00000095224,-0.13221566042870195,1.1802602580363118e-105,1.4112082329457256e-105,-0.14392801711116832,-0.12046626709936073,F930015N05Rik
ENSMUSG00000021460,-0.1322165147895199,1.1765804994101392e-105,1.4068769503490838e-105,-0.14392886865956037,-0.12046712404179355,Auh
ENSMUSG00000107730,-0.13224257577020454,1.0696712761511779e-105,1.2791042846319754e-105,-0.14395484384312496,-0.12049326377913691,Gm44238
ENSMUSG00000016831,-0.13224523967265728,1.0593048485157962e-105,1.26676989142077e-105,-0.1439574989746548,-0.12049593573285902,Tox4
ENSMUSG00000014846,-0.1323309254288882,7.743434437326924e-106,9.26043849514129e-106,-0.1440429025198122,-0.12058188055300373,Tppp3
ENSMUSG00000071856,-0.13233279732439723,7.690589454691552e-106,9.1976887472155e-106,-0.14404476824817605,-0.12058375811000248,Mcc
ENSMUSG00000039720,-0.13235549593617563,7.077720868471223e-106,8.465543078029205e-106,-0.1440673920705025,-0.12060652537971528,Got1l1
ENSMUSG00000000325,-0.1323574309763364,7.027785785577698e-106,8.406226084356603e-106,-0.14406932073435047,-0.12060846627348681,Arvcf
ENSMUSG00000099957,-0.1323735136488915,6.626133726964389e-106,7.926179550033115e-106,-0.14408535040810228,-0.12062459760055194,2610027F03Rik
ENSMUSG00000000386,-0.13239908258254612,6.034201343669083e-106,7.218461868532613e-106,-0.14411083506929637,-0.12065024390004098,Mx1
ENSMUSG00000019890,-0.1324004924920863,6.00314158126732e-106,7.181656293099217e-106,-0.1441122403314741,-0.12065165807610612,Nts
ENSMUSG00000033882,-0.1324025350664607,5.958427211179493e-106,7.128511104613533e-106,-0.14411427617300412,-0.12065370683159612,Rbm46
ENSMUSG00000087038,-0.13244936894776083,5.019593199150264e-106,6.005606560378992e-106,-0.1441609556507279,-0.12070068246622437,2900079G21Rik
ENSMUSG00000045813,-0.13246660484883463,4.71256698659965e-106,5.638545061159582e-106,-0.14417813471476018,-0.12071797054889452,Gm9801
ENSMUSG00000031609,-0.13246949507349862,4.662949640079061e-106,5.579450244320928e-106,-0.14418101540793923,-0.12072086952439562,Sap30
ENSMUSG00000105076,-0.13249824936406376,4.196838242785404e-106,5.021969613844782e-106,-0.14420967486077865,-0.12074971088627398,A930003O13Rik
ENSMUSG00000097792,-0.13251840543787616,3.898113306162208e-106,4.664740356430986e-106,-0.14422976444388774,-0.12076992800683098,Gm27042
ENSMUSG00000110229,-0.1325421630858354,3.573140910269234e-106,4.2760652967893463e-106,-0.14425344370790252,-0.12079375762214417,Gm31784
ENSMUSG00000040310,-0.1325472906670713,3.506630137442311e-106,4.196674781110584e-106,-0.14425855436987725,-0.12079890073777391,Alx4
ENSMUSG00000036814,-0.13255002920497885,3.471615645491436e-106,4.1549725713223036e-106,-0.14426128387129208,-0.12080164757254687,Slc6a20a
ENSMUSG00000030083,-0.13265936246091142,2.325162737361773e-106,2.7829861808465974e-106,-0.14437025620913935,-0.12091131221910881,Abtb1
ENSMUSG00000044528,-0.1326681164071577,2.2516921580875436e-106,2.6951806681632887e-106,-0.1443789812456058,-0.12092009271108803,Tram1l1
ENSMUSG00000032198,-0.132690190378651,2.0765513427180349e-106,2.4856656704408945e-106,-0.14440098231004495,-0.12094223362852648,Dock6
ENSMUSG00000097084,-0.1326981676329773,2.016659144657989e-106,2.414091434404824e-106,-0.14440893321383502,-0.12095023507914675,Foxl1
ENSMUSG00000036242,-0.132724294635335,1.8323090138813813e-106,2.193517524443692e-106,-0.1444349739026634,-0.12097644133958796,3632451O06Rik
ENSMUSG00000056606,-0.13273217814238567,1.7800596173620893e-106,2.1310719585271122e-106,-0.14444283136246458,-0.12098434876502304,Gm1000
ENSMUSG00000046782,-0.13273801725726045,1.7423206412383268e-106,2.0859928991897107e-106,-0.14444865118384653,-0.12099020559660316,Ttc6
ENSMUSG00000041482,-0.13273813455480324,1.741570769197409e-106,2.0851967972951717e-106,-0.1444487680938087,-0.12099032325005177,Piezo2
ENSMUSG00000085869,-0.1327439375508817,1.704872068148277e-106,2.0413566943270661e-106,-0.14445455191491846,-0.12099614385407266,Gm16079
ENSMUSG00000041144,-0.1327814814191332,1.4853911841050138e-106,1.7786443792502095e-106,-0.14449197170679745,-0.12103380166063107,Dnah7b
ENSMUSG00000045045,-0.13279051447025247,1.4369381394280192e-106,1.7207094180967043e-106,-0.1445009749001545,-0.1210428621303427,Lrfn4
ENSMUSG00000042596,-0.13281206232245996,1.3276295751276528e-106,1.5898917826814032e-106,-0.1445224515204648,-0.12106447539601523,Tfap2d
ENSMUSG00000033152,-0.1328197420828722,1.2907110494998871e-106,1.545755703981329e-106,-0.14453010589081197,-0.12107217847280022,Podxl2
ENSMUSG00000052560,-0.13282577576420962,1.2624257100217864e-106,1.5119549284124342e-106,-0.14453611962320523,-0.12107823047387388,Cpne8
ENSMUSG00000097284,-0.132836861293486,1.2120601859119145e-106,1.4517050433928155e-106,-0.14454716849853905,-0.12108934966381209,4930480K23Rik
ENSMUSG00000023307,-0.13283881857451518,1.2033781525403754e-106,1.4413767392512099e-106,-0.14454911930757877,-0.1210913128883346,March5
ENSMUSG00000020598,-0.13284673927457652,1.1688729464176447e-106,1.4001155574204036e-106,-0.14455701381594555,-0.1210992576413879,Nrcam
ENSMUSG00000052889,-0.13289425573342245,9.816445402686988e-107,1.1759044083078206e-106,-0.1446043731189261,-0.12114691842627326,Prkcb
ENSMUSG00000097338,-0.13290687474888402,9.371642582278787e-107,1.1226765976097036e-106,-0.14461695038925862,-0.1211595757797145,Gm2464
ENSMUSG00000024269,-0.1329096093441771,9.277935423869072e-107,1.111505174816207e-106,-0.1446196759377026,-0.12116231868351739,Tpgs2
ENSMUSG00000046085,-0.13291863414468935,8.97526414657056e-107,1.0752973470287435e-106,-0.14462867088024778,-0.12117137090531749,4931422A03Rik
ENSMUSG00000002249,-0.1329197701508912,8.937870021012597e-107,1.0708695332612789e-106,-0.14462980312790966,-0.1211725103633411,Tead3
ENSMUSG00000021587,-0.13293514588423078,8.446774494555837e-107,1.0120794855806691e-106,-0.1446451279867603,-0.1211879328197971,Pcsk1
ENSMUSG00000111375,-0.132949832146973,8.002866064933796e-107,9.589378605478505e-107,-0.14465976565105526,-0.1212026637158179,Btbd8
ENSMUSG00000110623,-0.13294988824072138,8.001215998208674e-107,9.587869353702932e-107,-0.14465982155917345,-0.12120271998005165,RP23-459B8.1
ENSMUSG00000024726,-0.13297108233431382,7.401447658305286e-107,8.869598931409185e-107,-0.14468094551013236,-0.12122397849413556,Carnmt1
ENSMUSG00000111085,-0.13297285292876201,7.353420758287505e-107,8.812475543392142e-107,-0.1446827102442499,-0.12122575447088053,RP23-340G24.12
ENSMUSG00000071350,-0.13298121398265184,7.130797365846948e-107,8.546096696586659e-107,-0.14469104362363605,-0.12123414094192472,Setdb2
ENSMUSG00000108634,-0.13302553145888385,6.058362387728214e-107,7.261162477105351e-107,-0.1447352143843836,-0.12127859316890528,Gm44783
ENSMUSG00000021365,-0.13302963239627383,5.967660123411665e-107,7.152801764792188e-107,-0.14473930174303176,-0.12128270657789747,Nedd9
ENSMUSG00000021493,-0.13303729598128625,5.80177776579703e-107,6.954315662053835e-107,-0.14474693995183746,-0.12129039347017105,Pdlim7
ENSMUSG00000109844,-0.13305947450066793,5.3471892751053296e-107,6.4097349420167e-107,-0.14476904502426774,-0.12131263944902282,Gm31816
ENSMUSG00000073052,-0.13305958019307662,5.3451103206441317e-107,6.407555714684572e-107,-0.14476915036663476,-0.12131274546293991,D130052B06Rik
ENSMUSG00000034751,-0.13309771562949957,4.6452773748810686e-107,5.568889165433594e-107,-0.14480715948534856,-0.12135099692200296,Mast4
ENSMUSG00000063415,-0.1331343190794866,4.0597358848500413e-107,4.8671632132837646e-107,-0.14484364165959035,-0.12138771176655375,Cyp26b1
ENSMUSG00000037855,-0.13315036347768447,3.826873335402832e-107,4.5882114528181625e-107,-0.14485963288892836,-0.12140380500248714,Zfp365
ENSMUSG00000037214,-0.13315744968731022,3.7283166076819774e-107,4.4702656322609714e-107,-0.14486669561391316,-0.12141091278387721,Thap1
ENSMUSG00000042845,-0.1331614839953902,3.673342195209875e-107,4.4045662032034016e-107,-0.14487071655122669,-0.12141495937369326,Wfdc12
ENSMUSG00000033740,-0.1331638363050998,3.641662010863744e-107,4.366792951928041e-107,-0.14487306106457978,-0.12141731884477312,St18
ENSMUSG00000045667,-0.13318978919158891,3.309724592982616e-107,3.9689537074782253e-107,-0.1448989279256259,-0.12144335075102604,Smtnl2
ENSMUSG00000027716,-0.133196151829753,3.2330652930411633e-107,3.877214823169377e-107,-0.14490526947125493,-0.12144973276422853,Trpc3
ENSMUSG00000039492,-0.13324350344041305,2.715545510897104e-107,3.2567444990008644e-107,-0.1449524640782079,-0.12149722859704426,Ccdc27
ENSMUSG00000092219,-0.13327106933176833,2.4532495767484265e-107,2.942317600914824e-107,-0.1449799385448173,-0.12152487847255973,Gm20443
ENSMUSG00000089929,-0.1332798967666886,2.374721278564359e-107,2.8482734162829576e-107,-0.14498873669894274,-0.12153373280561021,Bcl2a1b
ENSMUSG00000030546,-0.1332923526279354,2.2681630761751007e-107,2.7205989470052797e-107,-0.1450011512406754,-0.1215462266243668,Plin1
ENSMUSG00000100301,-0.1332991624271256,2.2119375447658787e-107,2.6532876001119724e-107,-0.14500793844833187,-0.12155305717704938,6030407O03Rik
ENSMUSG00000104109,-0.13331430257797436,2.091865608148144e-107,2.5093801930548314e-107,-0.14502302836772646,-0.1215682434728933,Gm30292
ENSMUSG00000108063,-0.1333166152711726,2.0741060150276614e-107,2.488197541334855e-107,-0.14502533338747392,-0.12157056321533088,Gm3279
ENSMUSG00000085067,-0.1333183797327183,2.060657646457902e-107,2.4721850249613685e-107,-0.14502709199450045,-0.12157233305515643,Gm15631
ENSMUSG00000024440,-0.13333610838334126,1.9302700314434066e-107,2.3158712769741263e-107,-0.14504476181699585,-0.12159011574887219,Pcdh12
ENSMUSG00000074127,-0.13333744909404868,1.9207511936338136e-107,2.304563519821013e-107,-0.14504609807858374,-0.12159146054683877,Cmtm2a
ENSMUSG00000073435,-0.13334037395617815,1.9001473724125032e-107,2.2799539774934893e-107,-0.14504901323447317,-0.1215943943257839,Nme3
ENSMUSG00000110358,-0.13336143327131736,1.758166805882762e-107,2.1096970538113276e-107,-0.1450700026576616,-0.12161551784899287,Gm45318
ENSMUSG00000035394,-0.1333682396738373,1.7145817710715858e-107,2.057498125285903e-107,-0.14507678646874386,-0.12162234500593314,Cfap53
ENSMUSG00000029245,-0.13337028167381193,1.7017172438978412e-107,2.0421605050188082e-107,-0.1450788216908096,-0.12162439323269215,Epha5
ENSMUSG00000030385,-0.1333731178327487,1.6840091818846305e-107,2.0210085753070412e-107,-0.14508164843566074,-0.12162723804025248,2900092C05Rik
ENSMUSG00000004562,-0.13339210045500646,1.5701299327306514e-107,1.8844322289877768e-107,-0.14510056804382396,-0.12164627855335772,Arhgef40
ENSMUSG00000031822,-0.13339459493623174,1.5557480626254485e-107,1.867262731403012e-107,-0.14510305424381406,-0.12164878064258511,Gse1
ENSMUSG00000021130,-0.13346721320914878,1.1900515735415073e-107,1.4284807975746106e-107,-0.1451754313721421,-0.12172162046184176,Galnt16
ENSMUSG00000073565,-0.133484469481242,1.1166118679113186e-107,1.3403928314163542e-107,-0.14519263032264734,-0.12173892939857019,Prr16
ENSMUSG00000015090,-0.13350091997654157,1.0508166857403429e-107,1.2614732675678125e-107,-0.14520902616638648,-0.12175543010599572,Ptgds
ENSMUSG00000022296,-0.1335024890897774,1.0447466917873031e-107,1.2542477520298208e-107,-0.14521059006640466,-0.12175700400900169,Baalc
ENSMUSG00000048442,-0.13350786971343195,1.0241966306303957e-107,1.2296369523343508e-107,-0.14521595281304506,-0.12176240105763671,Smim5
ENSMUSG00000030216,-0.13351041014576742,1.0146347043261587e-107,1.2182166003528706e-107,-0.145218484804606,-0.12176494924517915,Wbp11
ENSMUSG00000090550,-0.13352017404553654,9.787062602583976e-108,1.1751367420708224e-107,-0.14522821626166776,-0.12177474295275842,Prlh
ENSMUSG00000070368,-0.13352153770454114,9.737904555708804e-108,1.1692914982724241e-107,-0.14522957538943473,-0.12177611077500383,Prok1
ENSMUSG00000097539,-0.13353145946444822,9.387579518283254e-108,1.127280897646926e-107,-0.14523946417946731,-0.1217860628273132,4930477E14Rik
ENSMUSG00000072476,-0.13353953731874546,9.111669743730523e-108,1.0942025705457167e-107,-0.14524751518943618,-0.12179416534607715,Gm9008
ENSMUSG00000030525,-0.1335449593157667,8.93102791099803e-108,1.0725621075661497e-107,-0.14525291916720523,-0.12179960389919763,Chrna7
ENSMUSG00000097887,-0.13356072180468959,8.425920668999707e-108,1.0119513000307236e-107,-0.14526862926772358,-0.12181541452297687,Gm26542
ENSMUSG00000105337,-0.1336142661859813,6.913617422399865e-108,8.3036461674377e-108,-0.14532199564415257,-0.12186912246046623,Gm43832
ENSMUSG00000095406,-0.1336612535100552,5.811449941707864e-108,6.980222052189789e-108,-0.14536882670575807,-0.12191625336827011,Gm18025
