,Endothelium_corr,Endothelium_pval,Endothelium_qval,Endothelium_ci_low,Endothelium_ci_high,gene_annotation
ENSMUSG00000059430,0.13017937611917935,0.0,0.0,0.12372503665159332,0.13662270128539963,Actg2
ENSMUSG00000044600,0.13016610549902302,0.0,0.0,0.12371174390999388,0.13660945387079143,Smim7
ENSMUSG00000042894,0.1301384595488143,0.0,0.0,0.12368405188284348,0.13658185625601857,Olfr1260
ENSMUSG00000028691,0.13013156013248603,0.0,0.0,0.12367714096896612,0.1365749689008848,Prdx1
ENSMUSG00000028439,0.13010901883737688,0.0,0.0,0.12365456211422542,0.1365524670069327,Fam219a
ENSMUSG00000078173,0.1301036290653141,0.0,0.0,0.12364916336239752,0.136547086654961,Lenep
ENSMUSG00000079516,0.13010262678884082,0.0,0.0,0.12364815941609848,0.13654608613019625,Reg3a
ENSMUSG00000106808,0.13004700919588466,0.0,0.0,0.12359244918310243,0.13649056572116472,Gm42745
ENSMUSG00000041556,0.13003510597584664,0.0,0.0,0.12358052614162404,0.13647868329507162,Fbxo2
ENSMUSG00000069785,0.13001464104917065,0.0,0.0,0.12356002714076747,0.1364582541146027,Gm11444
ENSMUSG00000015750,0.12998813807354898,0.0,0.0,0.12353348004577715,0.13643179742373882,Aph1a
ENSMUSG00000085578,0.12993571220563846,0.0,0.0,0.12348096693200425,0.13637946308521304,Gm11527
ENSMUSG00000095595,0.12992545339061162,0.0,0.0,0.12347069104873452,0.13636922217666017,Fam177a
ENSMUSG00000024681,0.12986776184246174,0.0,0.0,0.12341290354126865,0.13631163130184062,Ms4a3
ENSMUSG00000025993,0.1298569830007396,0.0,0.0,0.12340210677577265,0.13630087126466336,Slc40a1
ENSMUSG00000051367,0.12985306403309305,0.0,0.0,0.12339818129178523,0.13629695913359002,Six1
ENSMUSG00000019338,0.12979008460555339,0.0,0.0,0.12333509717166669,0.13623408954503646,Zfp687
ENSMUSG00000038848,0.1297791689777204,0.0,0.0,0.12332416340376501,0.13622319294927726,Ythdf1
ENSMUSG00000038059,0.12977680105754386,0.0,0.0,0.12332179154868177,0.1362208291575105,Smim3
ENSMUSG00000021890,0.1297578634002459,0.0,0.0,0.12330282242426288,0.1362019245149061,Eaf1
ENSMUSG00000016942,0.12973643551260663,0.0,0.0,0.12328135893738353,0.1361805339776084,Tmprss6
ENSMUSG00000047014,0.12970411179293123,0.0,0.0,0.12324898152809415,0.13614826658912133,Catsperb
ENSMUSG00000026209,0.12964755364315805,0.0,0.0,0.1231923294684419,0.13609180697146764,Dnpep
ENSMUSG00000020884,0.1296287569097072,0.0,0.0,0.12317350153396826,0.1360730429752586,Asgr1
ENSMUSG00000034111,0.12962689141502232,0.0,0.0,0.12317163294296998,0.13607118072935145,Tmed8
ENSMUSG00000059383,0.12949633705419972,0.0,0.0,0.12304086200414126,0.13594085361714733,Gfral
ENSMUSG00000030283,0.1294446810673365,0.0,0.0,0.122989120386516,0.13588928748336473,St8sia1
ENSMUSG00000078869,0.12944009058471095,0.0,0.0,0.12298452229588917,0.13588470498397137,Gm14409
ENSMUSG00000086732,0.12936145460203627,0.0,0.0,0.12290575602951082,0.13580620571300855,Gm6117
ENSMUSG00000091955,0.1293215059092837,0.0,0.0,0.12286574118111804,0.13576632644161443,Gm9844
ENSMUSG00000043140,0.12928950140301695,0.0,0.0,0.12283368369004863,0.13573437753652565,Tmem186
ENSMUSG00000023185,0.1292799096481914,0.0,0.0,0.12282407605829447,0.13572480244277002,Ceacam14
ENSMUSG00000038991,0.1292216349479115,0.0,0.0,0.12276570492375419,0.13566662894093276,Txndc5
ENSMUSG00000102121,0.12916441589841945,0.0,0.0,0.1227083912303759,0.13560950921342613,Gm28065
ENSMUSG00000085654,0.12915475663797366,0.0,0.0,0.12269871599715759,0.13559986671549357,Gm12536
ENSMUSG00000030730,0.12914349806046585,0.0,0.0,0.122687438803759,0.1355886276743851,Atp2a1
ENSMUSG00000015627,0.1291142662473368,0.0,0.0,0.12265815866404484,0.13555944657789276,Gata5
ENSMUSG00000002372,0.1289937946527103,0.0,0.0,0.12253748802211005,0.13543918388117415,Ranbp3
ENSMUSG00000055960,0.12897441547303984,0.0,0.0,0.12251807684131638,0.13541983828729443,Skint4
ENSMUSG00000049796,0.12896685219223222,0.0,0.0,0.12251050107249248,0.13541228811297182,Crh
ENSMUSG00000043061,0.12895128810082526,0.0,0.0,0.12249491128499833,0.1353967509903794,Tmem18
ENSMUSG00000056220,0.12889212062549948,0.0,0.0,0.12243564615411522,0.1353376860090789,Pla2g4a
ENSMUSG00000041390,0.12887901612089447,0.0,0.0,0.12242252002683365,0.13532460419881334,Mdfic
ENSMUSG00000001334,0.12887081425488783,0.0,0.0,0.12241430462874464,0.1353164165356288,Fndc5
ENSMUSG00000025402,0.1288586593213422,0.0,0.0,0.12240212964266275,0.13530428264864497,Nab2
ENSMUSG00000053219,0.12881613116606072,0.0,0.0,0.12235953134207961,0.1352618281166779,Raet1e
ENSMUSG00000015484,0.1287422133812333,0.0,0.0,0.12228549169497181,0.13518803823951814,Fam163a
ENSMUSG00000084937,0.12872721626888675,0.0,0.0,0.12227046986686706,0.13517306706951726,Gm11228
ENSMUSG00000019866,0.1287201008870042,0.0,0.0,0.12226334275962455,0.13516596399495448,Aim1
ENSMUSG00000052488,0.12871121427600837,0.0,0.0,0.1222544415054149,0.13515709275400406,Cherp
ENSMUSG00000051726,0.12868829118872677,0.0,0.0,0.1222314806506362,0.13513420930911182,Kcnf1
ENSMUSG00000038697,0.1286503572850347,0.0,0.0,0.12219348426318859,0.13509634099188758,Taf5l
ENSMUSG00000079407,0.12863396273256864,0.0,0.0,0.12217706271189264,0.13507997477923384,1700110I01Rik
ENSMUSG00000030319,0.12860641126621522,0.0,0.0,0.12214946588127497,0.1350524709307404,Cand2
ENSMUSG00000019893,0.12859334553295748,0.0,0.0,0.12213637863840994,0.13503942777583036,Ros1
ENSMUSG00000034203,0.12853134964924737,0.0,0.0,0.12207428072389655,0.13497753899416787,Chchd4
ENSMUSG00000022788,0.12852186546004896,0.0,0.0,0.12206478093038721,0.13496807118510665,Fgd4
ENSMUSG00000074261,0.12849821054782323,0.0,0.0,0.12204108710395334,0.1349444571221358,Erich4
ENSMUSG00000024130,0.12842681571693276,0.0,0.0,0.1219695748675267,0.13487318553732985,Abca3
ENSMUSG00000022540,0.12829113972753886,0.0,0.0,0.12183367594992821,0.13473774357622528,Rogdi
ENSMUSG00000071984,0.12814060199624402,0.0,0.0,0.12168289115455815,0.134587465226404,Fndc1
ENSMUSG00000026436,0.12806509977699185,0.0,0.0,0.12160726513252035,0.13451209298829495,Elk4
ENSMUSG00000062074,0.12800463268656476,0.0,0.0,0.12154669894683412,0.13445172994142957,Wisp3
ENSMUSG00000099798,0.12799736430931738,0.0,0.0,0.12153941866119244,0.1344444740673978,Gm29168
ENSMUSG00000012017,0.12796407013580427,0.0,0.0,0.12150606994791345,0.13441123715838643,Scarf2
ENSMUSG00000066268,0.1278931259714639,0.0,0.0,0.12143500961733318,0.13434041496647442,Olfr586
ENSMUSG00000100314,0.1278536034132521,0.0,0.0,0.12139542237233408,0.13430096032978603,1700010J16Rik
ENSMUSG00000066629,0.12780730820642333,0.0,0.0,0.12134905142001406,0.13425474465762527,Rpl36-ps3
ENSMUSG00000029082,0.1278040962077029,0.0,0.0,0.1213458341670562,0.13425153817604363,Bst1
ENSMUSG00000066031,0.1277624054913295,0.0,0.0,0.12130407526467189,0.13420991905811877,Gm13023
ENSMUSG00000074873,0.12772973744673113,0.0,0.0,0.12127135380679976,0.13417730710079495,AI606181
ENSMUSG00000007034,0.12769896028213293,0.0,0.0,0.12124052633341682,0.13414658276427108,Slc44a4
ENSMUSG00000106602,0.12768806795026505,0.0,0.0,0.12122961619977535,0.1341357091257923,4930405L22Rik
ENSMUSG00000060245,0.1276866228309186,0.0,0.0,0.12122816871872984,0.13413426648643895,Vmn1r228
ENSMUSG00000029054,0.12757748146001255,0.0,0.0,0.12111884906194376,0.1340253123358598,Gabrd
ENSMUSG00000098292,0.12756866960961277,0.0,0.0,0.121110022823943,0.1340165155944442,Gm27194
ENSMUSG00000048583,0.12752963970569475,0.0,0.0,0.12107092920599741,0.1339775525998029,Igf2
ENSMUSG00000038092,0.1275075924386857,0.0,0.0,0.12104884595697425,0.13395554311978908,Hsd3b5
ENSMUSG00000085318,0.12747659988396368,0.0,0.0,0.12101780283198409,0.13392460367270959,Gm12524
ENSMUSG00000110338,0.12747190818887033,0.0,0.0,0.12101310348259572,0.13391992001602793,Gm45584
ENSMUSG00000083012,0.1274128833682426,0.0,0.0,0.12095398239029122,0.13386099629965872,Fam220a
ENSMUSG00000039913,0.12737867068971115,0.0,0.0,0.12091971393058658,0.13382684220352467,Pak7
ENSMUSG00000070003,0.1273632612881293,0.0,0.0,0.12090427941017458,0.13381145918247042,Ssbp4
ENSMUSG00000037798,0.12734343065592144,0.0,0.0,0.1208844164566943,0.13379166249525878,Mat1a
ENSMUSG00000022780,0.1272229305315671,0.0,0.0,0.12076372004449146,0.1336713685258083,Mfi2
ENSMUSG00000048827,0.12718387186756738,0.0,0.0,0.12072459779713345,0.1336323766436588,Pkd1l3
ENSMUSG00000003809,0.12714596052094043,0.0,0.0,0.12068662475404855,0.13359453009812433,Gcdh
ENSMUSG00000108434,0.12711017619905066,0.0,0.0,0.12065078221453696,0.13355880692439123,RP23-291B1.2
ENSMUSG00000096278,0.12707999216270932,0.0,0.0,0.12062054908478975,0.13352867445342412,Dcpp2
ENSMUSG00000022570,0.1270604100175742,0.0,0.0,0.12060093509630705,0.1335091257553786,Tsta3
ENSMUSG00000046854,0.12704020615623382,0.0,0.0,0.1205806983859064,0.13348895639778433,Pip5kl1
ENSMUSG00000020704,0.127035656010179,0.0,0.0,0.12057614084259942,0.13348441402163996,Asic2
ENSMUSG00000059230,0.127031014982085,0.0,0.0,0.12057149226978525,0.1334797809183691,Defb4
ENSMUSG00000086109,0.1270169459255248,0.0,0.0,0.12055740034349473,0.133465735883812,Gm13391
ENSMUSG00000096254,0.12699503692021785,0.0,0.0,0.12053545572953751,0.13344386428155522,Olfr724
ENSMUSG00000058802,0.12696090118435796,0.0,0.0,0.1205012645255345,0.13340978680969962,Olfr97
ENSMUSG00000030827,0.12694111151361823,0.0,0.0,0.12048144270500499,0.1333900309096423,Fgf21
ENSMUSG00000061808,0.12689032441485376,0.0,0.0,0.12043057312239842,0.1333393304546054,Ttr
ENSMUSG00000029767,0.1268486692678454,0.0,0.0,0.12038885034816607,0.13329774634684988,Calu
ENSMUSG00000002546,0.12683202664462243,0.0,0.0,0.12037218071198753,0.13328113209983378,Golga2
ENSMUSG00000034796,0.12679349606922033,0.0,0.0,0.12033358761086181,0.13324266720638941,Cpne7
ENSMUSG00000033287,0.1267789412064306,0.0,0.0,0.12031900913416178,0.1332281371497977,Kctd17
