,Forebrain/Midbrain/Hindbrain_corr,Forebrain/Midbrain/Hindbrain_pval,Forebrain/Midbrain/Hindbrain_qval,Forebrain/Midbrain/Hindbrain_ci_low,Forebrain/Midbrain/Hindbrain_ci_high,gene_annotation
ENSMUSG00000026739,0.3870438013409184,0.0,0.0,0.38145231349800673,0.39260696744541657,Bmi1
ENSMUSG00000102362,0.3869555892732863,0.0,0.0,0.3813636556434353,0.39251920534578894,4930509J09Rik
ENSMUSG00000031832,0.38619978202310135,0.0,0.0,0.3806040330757023,0.391767249300512,Taf1c
ENSMUSG00000020577,0.3859288581696349,0.0,0.0,0.3803317434363442,0.39149770412473583,Tspan13
ENSMUSG00000000560,0.3858028389515016,0.0,0.0,0.38020508925864477,0.3913723258677255,Gabra2
ENSMUSG00000042372,0.3856043892294554,0.0,0.0,0.38000564005480175,0.3911748850848874,Dmrt3
ENSMUSG00000006720,0.385283085061006,0.0,0.0,0.3796827187582893,0.39085521337334533,Zfp184
ENSMUSG00000021179,0.3850928783621247,0.0,0.0,0.3794915553896934,0.39066597242827783,Nrde2
ENSMUSG00000109127,0.38482029223619335,0.0,0.0,0.37921759908965524,0.39039476950746144,Gm45158
ENSMUSG00000099115,0.38475584826187587,0.0,0.0,0.37915283132654437,0.39033065240484666,Gm17190
ENSMUSG00000102424,0.3846165742787219,0.0,0.0,0.37901285777031024,0.39019208466026334,Paupar
ENSMUSG00000103793,0.3843914392618868,0.0,0.0,0.37878659244276824,0.38996809073698097,Pcdhga6
ENSMUSG00000051219,0.383448633947279,0.0,0.0,0.3778390609668896,0.3890300568485409,3100002H09Rik
ENSMUSG00000007653,0.3817535214604722,0.0,0.0,0.3761354806546547,0.3873434940133925,Gabrb2
ENSMUSG00000089926,0.3811007266628472,0.0,0.0,0.375479434992666,0.386693981742961,Gm15734
ENSMUSG00000111830,0.38093987027672943,0.0,0.0,0.37531777842000097,0.38653393335837155,CH36-165I3.2
ENSMUSG00000110967,0.3805386054236417,0.0,0.0,0.3749145189495523,0.3861346826397135,RP23-395M5.7
ENSMUSG00000048310,0.3805106365880448,0.0,0.0,0.37488641116511173,0.38610685411451273,Pskh1
ENSMUSG00000050875,0.38026013040362866,0.0,0.0,0.37463466092998854,0.3858576041825617,A730017C20Rik
ENSMUSG00000104529,0.38005560574180297,0.0,0.0,0.37442912118355937,0.3856541045765484,Rbakdn
ENSMUSG00000105320,0.38003433323226327,0.0,0.0,0.37440774312731395,0.3856329386512863,Gm43016
ENSMUSG00000074991,0.37964320116190475,0.0,0.0,0.3740146714633415,0.3852437652679284,Gabrr3
ENSMUSG00000072511,0.3796018743405927,0.0,0.0,0.3739731398236433,0.3852026452841527,Hhla1
ENSMUSG00000078153,0.37920746470541505,0.0,0.0,0.373576776604735,0.38481020851965225,Psme2b
ENSMUSG00000097476,0.3788359821629586,0.0,0.0,0.3732034559210096,0.3844405823121153,Gm26583
ENSMUSG00000025226,0.3786961588200436,0.0,0.0,0.37306294118749705,0.3843014572147509,Fbxl15
ENSMUSG00000038550,0.37808072105653645,0.0,0.0,0.3724444633138599,0.38368908977913974,Ciart
ENSMUSG00000073967,0.3773506695365228,0.0,0.0,0.37171081201177625,0.38296267398233386,Olfr557
ENSMUSG00000046807,0.3770286514737369,0.0,0.0,0.37138720836183053,0.38264225739298635,Lrrc75b
ENSMUSG00000045009,0.37701265576556187,0.0,0.0,0.3713711339279992,0.3826263412001184,Prrt3
ENSMUSG00000056682,0.3767977153765258,0.0,0.0,0.37115513600053773,0.3824124689651751,4930465K10Rik
ENSMUSG00000016344,0.376422377258897,0.0,0.0,0.3707779526281548,0.3820389946613852,Ppdpf
ENSMUSG00000072949,0.37605451796818806,0.0,0.0,0.3704082866571748,0.3816729602668029,Acot1
ENSMUSG00000097115,0.37462779246330724,0.0,0.0,0.3689745709453076,0.38025329586664336,1810019N24Rik
ENSMUSG00000027221,0.3746059473338449,0.0,0.0,0.3689526189952805,0.38023155864635216,Chst1
ENSMUSG00000008601,0.37443799379029563,0.0,0.0,0.36878384438584527,0.38006443454138655,Rab25
ENSMUSG00000036924,0.3739330007758004,0.0,0.0,0.3682763848835779,0.3795619332220516,Cst13
ENSMUSG00000043531,0.37380662807840764,0.0,0.0,0.3681493954836881,0.37943618354292075,Sorcs1
ENSMUSG00000032360,0.37375470411364564,0.0,0.0,0.3680972181896219,0.3793845155033755,Hcrtr2
ENSMUSG00000071451,0.3737314077615921,0.0,0.0,0.3680738081897102,0.37936133396403854,Psmg4
ENSMUSG00000096035,0.3735201002583345,0.0,0.0,0.36786147018118703,0.37915106753657574,Gm1045
ENSMUSG00000091007,0.37272771584757525,0.0,0.0,0.36706522672253167,0.3783625818889215,D630036H23Rik
ENSMUSG00000041945,0.37176047098787446,0.0,0.0,0.3660932824614471,0.37740008507378636,Mfsd9
ENSMUSG00000063975,0.3713549028742644,0.0,0.0,0.36568574755656125,0.3769965042011256,Slco1a5
ENSMUSG00000032940,0.37131878120619993,0.0,0.0,0.3656494508228994,0.37696055942152595,Rbm11
ENSMUSG00000046650,0.37131806267491546,0.0,0.0,0.3656487288093896,0.3769598444087299,Olfr1440
ENSMUSG00000109945,0.3713178886917575,0.0,0.0,0.3656485539830563,0.3769596712775279,Gm45601
ENSMUSG00000039754,0.3712597847739718,0.0,0.0,0.3655901684983863,0.3769018518593555,Alkbh4
ENSMUSG00000042401,0.37113054962786796,0.0,0.0,0.3654603072492029,0.3767732493416484,Crtac1
ENSMUSG00000029575,0.37106622158753283,0.0,0.0,0.36539566764229986,0.3767092361171141,Mmab
ENSMUSG00000017064,0.37078593189541476,0.0,0.0,0.36511402103275836,0.3764303175092068,Prl5a1
ENSMUSG00000051965,0.37074207526232955,0.0,0.0,0.3650699521781689,0.3763866753156495,Nanos2
ENSMUSG00000085044,0.3707361202212887,0.0,0.0,0.3650639683227454,0.37638074939019234,1700109G15Rik
ENSMUSG00000045275,0.36992742193420824,0.0,0.0,0.36425136137779807,0.3755760007272951,Lca5l
ENSMUSG00000030669,0.36990189988434224,0.0,0.0,0.3642257161136375,0.37555060318663186,Calca
ENSMUSG00000098041,0.3698998108596726,0.0,0.0,0.3642236170040423,0.37554852435288383,Gm26981
ENSMUSG00000109313,0.36986218849724356,0.0,0.0,0.36418581302666747,0.37551108551448237,Gm44693
ENSMUSG00000102215,0.3697324367956042,0.0,0.0,0.3640554351163601,0.3753819666076107,Gm2464
ENSMUSG00000075408,0.3694492450765012,0.0,0.0,0.3637708774279032,0.37510015524362456,6030408B16Rik
ENSMUSG00000097093,0.3693741265568017,0.0,0.0,0.36369539675343954,0.3750254026971781,C330013E15Rik
ENSMUSG00000097119,0.36936462275841925,0.0,0.0,0.36368584714149893,0.3750159451955359,B230354K17Rik
ENSMUSG00000101061,0.3692057188399908,0.0,0.0,0.3635261773952274,0.3748578151863248,Platr1
ENSMUSG00000053375,0.36844104200556926,0.0,0.0,0.36275781991350514,0.37409685795565023,Atp6v1e2
ENSMUSG00000001289,0.3682216193621764,0.0,0.0,0.36253734254177333,0.37387850123963035,Pfdn5
ENSMUSG00000057262,0.36812465027223196,0.0,0.0,0.3624399075401782,0.3737820030134247,Gm10020
ENSMUSG00000108754,0.36806169243056475,0.0,0.0,0.36237664726872887,0.3737193508176735,Gm44748
ENSMUSG00000037852,0.3679911921372705,0.0,0.0,0.3623058083762421,0.3736491927258977,Cpe
ENSMUSG00000041670,0.367957417135065,0.0,0.0,0.362271871182543,0.37361558164130876,Rims1
ENSMUSG00000020471,0.36781988951240746,0.0,0.0,0.36213368329189005,0.3734787213174426,Pold2
ENSMUSG00000002031,0.3676065677191579,0.0,0.0,0.3619193378385261,0.3732664340970205,Ift46
ENSMUSG00000087537,0.36758150248980337,0.0,0.0,0.36189415236897926,0.37324149039066506,Gm13799
ENSMUSG00000055839,0.36746443724912053,0.0,0.0,0.3617765256655926,0.3731249926055166,Tceb2
ENSMUSG00000073860,0.36735838507893304,0.0,0.0,0.3616699650094073,0.3730194543526188,Gm829
ENSMUSG00000035486,0.3671761466365507,0.0,0.0,0.36148685313952605,0.3728380986757679,Plk5
ENSMUSG00000027555,0.36684759669993205,0.0,0.0,0.36115672964645945,0.3725111391466467,Car13
ENSMUSG00000003444,0.3667570832764051,0.0,0.0,0.36106578296873343,0.37242106362326977,Med29
ENSMUSG00000038143,0.3666138145117891,0.0,0.0,0.3609218286509627,0.3722784877688022,Stox2
ENSMUSG00000030519,0.36653898386122563,0.0,0.0,0.3608466400372421,0.3722040189255692,Apba2
ENSMUSG00000109823,0.366093064324572,0.0,0.0,0.3603985889147705,0.3717602539043215,Gm45388
ENSMUSG00000056966,0.3658452926196419,0.0,0.0,0.3601496339464707,0.3715136782196564,Gjc3
ENSMUSG00000003477,0.36486025198455846,0.0,0.0,0.35915989715570007,0.3705333845711775,Inmt
ENSMUSG00000091086,0.36477304908105385,0.0,0.0,0.3590722791323944,0.37044660129620915,Rpl6l
ENSMUSG00000046204,0.3645590696433465,0.0,0.0,0.358857281494984,0.37023365112785744,Pnma2
ENSMUSG00000057093,0.36448265247148753,0.0,0.0,0.35878050084629165,0.3701576013881586,Zfp607b
ENSMUSG00000036975,0.36439084730841,0.0,0.0,0.35868825911572766,0.37006623754582474,Tmem177
ENSMUSG00000041124,0.3643710071667458,0.0,0.0,0.35866832464149073,0.37004649276417473,Msantd4
ENSMUSG00000108118,0.36424057725518477,0.0,0.0,0.35853727471319136,0.3699166896256383,Gm44201
ENSMUSG00000020792,0.3642074432433466,0.0,0.0,0.3585039832300228,0.36988371480198623,Exoc7
ENSMUSG00000021263,0.3639859649045011,0.0,0.0,0.35828145267498385,0.36966330016064974,Degs2
ENSMUSG00000001901,0.3639114818219374,0.0,0.0,0.3582066158781517,0.36958917465558866,Kcnh6
ENSMUSG00000036510,0.3635339285609041,0.0,0.0,0.3578272707741275,0.36921343283623453,Cdh8
ENSMUSG00000089789,0.36342806734895206,0.0,0.0,0.3577209074899194,0.36910807919657024,Rdh1
ENSMUSG00000028417,0.36303602860107315,0.0,0.0,0.35732701069362793,0.3687179188838343,Tal2
ENSMUSG00000091905,0.36272344974861565,0.0,0.0,0.35701295184417425,0.3684068363036903,Gm6395
ENSMUSG00000029788,0.36272267865122076,0.0,0.0,0.35701217709738714,0.36840606889585975,Cpa5
ENSMUSG00000027341,0.36244178790939996,0.0,0.0,0.35672995749950975,0.36812652165113313,Tmem230
ENSMUSG00000078780,0.3618581336104702,0.0,0.0,0.35614354534485837,0.36754565567729747,Gm5150
ENSMUSG00000034384,0.361699628218515,0.0,0.0,0.3559842917678972,0.36738790675603566,Barhl2
ENSMUSG00000037031,0.36124469942902926,0.0,0.0,0.3555272174446968,0.3669351473072002,Tspan15
ENSMUSG00000073430,0.36069728766955916,0.0,0.0,0.3549772276085998,0.3663903423222034,Gm10505
ENSMUSG00000078640,0.3606469990977782,0.0,0.0,0.354926702397604,0.36634029302879645,Gm11627
ENSMUSG00000098164,0.3602824589021232,0.0,0.0,0.3545604478111415,0.3659774863692038,Gm5493
ENSMUSG00000001493,0.3601430386304913,0.0,0.0,0.3544203723261179,0.3658387286397022,Meox1
ENSMUSG00000105602,0.3600102077182767,0.0,0.0,0.35428691740648677,0.3657065287206305,Gm10636
ENSMUSG00000079169,0.35993600346448695,0.0,0.0,0.35421236466059947,0.36563267686285106,Gm15130
ENSMUSG00000045515,0.3598391573430569,0.0,0.0,0.3541150638214753,0.3655362905557643,Pou3f3
ENSMUSG00000000394,0.3597442794145296,0.0,0.0,0.35401974053660357,0.36544186297834214,Gcg
ENSMUSG00000108603,0.3594631685112461,0.0,0.0,0.3537373107989292,0.3651620857180882,5330411O13Rik
ENSMUSG00000022951,0.3592146785219168,0.0,0.0,0.3534876558859252,0.36491477375484993,Rcan1
ENSMUSG00000038982,0.3591005611809769,0.0,0.0,0.3533730038350626,0.36480119714486686,Bloc1s5
ENSMUSG00000071076,0.3590467867464254,0.0,0.0,0.35331897749385827,0.3647476774550402,Jund
ENSMUSG00000104904,0.3590433613684417,0.0,0.0,0.35331553607096583,0.3647442683027659,Gm43082
ENSMUSG00000026090,0.35887682882248745,0.0,0.0,0.35314822365223714,0.36457852442223865,2010300C02Rik
ENSMUSG00000051437,0.35881500922098797,0.0,0.0,0.3530861146424823,0.364516997494279,Ubqlnl
ENSMUSG00000034173,0.3586999589585694,0.0,0.0,0.35297052590707934,0.36440249178363476,Zbed5
