,Notochord_corr,Notochord_pval,Notochord_qval,Notochord_ci_low,Notochord_ci_high,gene_annotation
ENSMUSG00000028779,0.327165537984377,0.0,0.0,0.3212951054757498,0.33301082615252225,Pef1
ENSMUSG00000110604,0.3271250305370219,0.0,0.0,0.32125442535396537,0.33297049374662324,RP24-423G4.1
ENSMUSG00000105197,0.32704204964415096,0.0,0.0,0.3211710907992667,0.3328878713653807,Gm43446
ENSMUSG00000095390,0.3270191743512441,0.0,0.0,0.3211481180286032,0.3328650948873767,Olfr229
ENSMUSG00000108575,0.3270165037456051,0.0,0.0,0.3211454360432479,0.33286243581756664,Gm45229
ENSMUSG00000058537,0.3269236141092634,0.0,0.0,0.3210521506535295,0.3327699473652969,AW822073
ENSMUSG00000047444,0.32691756981244124,0.0,0.0,0.3210460806091186,0.3327639291694874,Olfr139
ENSMUSG00000100180,0.32691608026109126,0.0,0.0,0.3210445847126289,0.3327624460503756,Gm28140
ENSMUSG00000079029,0.3268484322531494,0.0,0.0,0.3209766485709037,0.3326950901321898,Gm5662
ENSMUSG00000075599,0.3268197445557135,0.0,0.0,0.3209478387019397,0.3326665262841367,Smok3a
ENSMUSG00000073955,0.3267311146967871,0.0,0.0,0.3208588314660562,0.3325782789867308,Olfr593
ENSMUSG00000041044,0.32667484271109637,0.0,0.0,0.32080231993378616,0.3325222498400387,Lrit1
ENSMUSG00000097998,0.32659354894013587,0.0,0.0,0.32072068017379013,0.33244130681547657,Gm27019
ENSMUSG00000107924,0.3265141120469774,0.0,0.0,0.3206409052788255,0.33236221257389803,4930518I17Rik
ENSMUSG00000102484,0.32649355710131917,0.0,0.0,0.3206202628860054,0.3323417462787419,Gm37923
ENSMUSG00000096000,0.32648513460389034,0.0,0.0,0.320611804558252,0.33233336010473324,Olfr773
ENSMUSG00000022683,0.3264792554412222,0.0,0.0,0.3206059003854686,0.33232750629638336,Pla2g10
ENSMUSG00000111465,0.3264754942763696,0.0,0.0,0.3206021232207596,0.3323237613515926,RP24-93F20.9
ENSMUSG00000027702,0.3264505945577563,0.0,0.0,0.32057711758437357,0.33229896900861783,Lrrc34
ENSMUSG00000047980,0.3264238459231654,0.0,0.0,0.32055025517626035,0.3322723357137847,9230110F15Rik
ENSMUSG00000074739,0.32639982094239317,0.0,0.0,0.32052612801489794,0.3322484143204604,Gm10750
ENSMUSG00000078719,0.32635370605112396,0.0,0.0,0.32047981701384554,0.33220249823964854,Msmp
ENSMUSG00000071466,0.32626985658832264,0.0,0.0,0.3203956110418608,0.3321190101975117,Gm11360
ENSMUSG00000094197,0.3262647945952152,0.0,0.0,0.32039052752926095,0.3321139700204408,Olfr474
ENSMUSG00000086339,0.3262451210310528,0.0,0.0,0.32037077033226,0.3320943812416841,Gm11916
ENSMUSG00000044542,0.32624404629116077,0.0,0.0,0.32036969102376767,0.33209331113335744,Prop1
ENSMUSG00000078080,0.32622592913988,0.0,0.0,0.3203514968607777,0.33207527205523224,Olfr585
ENSMUSG00000045150,0.32621533771535416,0.0,0.0,0.32034086041662785,0.33206472627088546,Olfr1161
ENSMUSG00000050158,0.32611521113804415,0.0,0.0,0.320240308317173,0.33196503108310454,Olfr165
ENSMUSG00000096497,0.32610764454110014,0.0,0.0,0.32023270956876637,0.3319574970810918,Olfr787
ENSMUSG00000084889,0.3260914936473219,0.0,0.0,0.32021649005025166,0.3319414157586657,Gm12148
ENSMUSG00000110459,0.3260912559148666,0.0,0.0,0.3202162513077029,0.33194117905023784,RP24-82M4.3
ENSMUSG00000053368,0.32602296074689296,0.0,0.0,0.3201476659935891,0.3318731780317226,Rxfp2
ENSMUSG00000015519,0.32601890015246,0.0,0.0,0.3201435881500101,0.3318691349244839,2310057J18Rik
ENSMUSG00000095241,0.3259922049509763,0.0,0.0,0.3201167795544341,0.33184255468214036,Gm5478
ENSMUSG00000054589,0.32597915776070435,0.0,0.0,0.3201036769466029,0.3318295636743833,Gm9949
ENSMUSG00000071552,0.3259177778921185,0.0,0.0,0.3200420363989794,0.3317684480839157,Tigit
ENSMUSG00000044633,0.3258750187720057,0.0,0.0,0.319999095711162,0.33172587303911333,B530045E10Rik
ENSMUSG00000070550,0.32580212874444503,0.0,0.0,0.31992589622692136,0.33165329674357275,Mrgprb4
ENSMUSG00000075218,0.3257508269770979,0.0,0.0,0.3198743766985283,0.3316022157468955,Olfr995
ENSMUSG00000107419,0.3257491782956809,0.0,0.0,0.3198727210195157,0.3316005741598016,Gm43902
ENSMUSG00000069041,0.3257331129691547,0.0,0.0,0.31985658750785695,0.3315845779609777,Slc25a31
ENSMUSG00000026401,0.32570605007195247,0.0,0.0,0.31982940975687707,0.33155763150546,Cd55b
ENSMUSG00000085230,0.3256772662576106,0.0,0.0,0.3198005037958714,0.3315289715267984,Gm16013
ENSMUSG00000024863,0.32566892628764654,0.0,0.0,0.3197921284365506,0.3315206674356013,Mbl2
ENSMUSG00000097839,0.3256475695104632,0.0,0.0,0.3197706810394144,0.3314994025316933,Gm26909
ENSMUSG00000094291,0.3255986462931474,0.0,0.0,0.3197215502563775,0.33145068975144665,Vmn1r28
ENSMUSG00000091383,0.32549621918156285,0.0,0.0,0.31961868868133436,0.3313487031161641,Hist1h2al
ENSMUSG00000099392,0.3254246788022991,0.0,0.0,0.31954684493254126,0.3312774703071557,Gm29414
ENSMUSG00000057799,0.32537843649829795,0.0,0.0,0.31950040657235856,0.33123142677506096,Vmn1r216
ENSMUSG00000094918,0.3253464543052677,0.0,0.0,0.31946828879908395,0.33119958204074035,Gm8765
ENSMUSG00000078722,0.32534569967808863,0.0,0.0,0.319467530973021,0.33119883065676997,Gm12394
ENSMUSG00000100111,0.32533132747038324,0.0,0.0,0.31945309784259573,0.3311845202159898,A330087D11Rik
ENSMUSG00000099683,0.3253048364494151,0.0,0.0,0.31942649453530597,0.3311581430374835,Gm28214
ENSMUSG00000022342,0.3252570362115712,0.0,0.0,0.3193784917121475,0.33111054819314234,Kcnv1
ENSMUSG00000078958,0.3252544406623617,0.0,0.0,0.3193758851634347,0.33110796379593155,Atp6ap1l
ENSMUSG00000062782,0.32522325133881136,0.0,0.0,0.31934456367170555,0.33107690847310367,Olfr527
ENSMUSG00000066896,0.32519940111872886,0.0,0.0,0.31932061239236637,0.3310531607137193,Olfr18
ENSMUSG00000028004,0.32519461541517236,0.0,0.0,0.31931580641151,0.33104839556868265,Npy2r
ENSMUSG00000111399,0.32509747884130064,0.0,0.0,0.3192182583297753,0.33095167621149385,RP23-217J11.6
ENSMUSG00000025014,0.32507677813308283,0.0,0.0,0.3191974699415049,0.33093106440013614,Dntt
ENSMUSG00000025165,0.3250681023682155,0.0,0.0,0.31918875743119474,0.33092242589070275,Sectm1a
ENSMUSG00000022054,0.3250020960208675,0.0,0.0,0.31912247155228324,0.33085670295541114,Nefm
ENSMUSG00000102057,0.32498335529921957,0.0,0.0,0.3191036514756741,0.330838042690619,Gm29594
ENSMUSG00000091312,0.3249734326124791,0.0,0.0,0.3190936867745839,0.33082816260167425,Gm17490
ENSMUSG00000051793,0.32494714926613044,0.0,0.0,0.3190672921463421,0.3308019920827385,Olfr284
ENSMUSG00000020090,0.3248613053602613,0.0,0.0,0.31898108484678483,0.33071651661917956,Npffr1
