,Pharyngeal Mesoderm/Neural Crest_2_corr,Pharyngeal Mesoderm/Neural Crest_2_pval,Pharyngeal Mesoderm/Neural Crest_2_qval,Pharyngeal Mesoderm/Neural Crest_2_ci_low,Pharyngeal Mesoderm/Neural Crest_2_ci_high,gene_annotation
ENSMUSG00000022394,-0.14928978997085715,1.3578382863280537e-134,7.078056391916428e-134,-0.1609424783276398,-0.13759548666242136,L3mbtl2
ENSMUSG00000066368,-0.14929556249431575,1.3256799924164666e-134,6.911891096582945e-134,-0.1609482295071057,-0.1376012789941202,Actl11
ENSMUSG00000094080,-0.14930296966514084,1.2855265168709531e-134,6.703960714149456e-134,-0.16095560928864552,-0.1376087115836004,Olfr8
ENSMUSG00000065954,-0.14930319800673253,1.2843081846747268e-134,6.69903007226129e-134,-0.16095583678588432,-0.13760894070879645,Tacc1
ENSMUSG00000044222,-0.1493342758213916,1.1288015368008116e-134,5.889149029225144e-134,-0.16098679967062005,-0.1376401251854808,Defb13
ENSMUSG00000094493,-0.1493347887643046,1.1263992417484918e-134,5.877864863636338e-134,-0.16098731071640895,-0.13764063988905728,Olfr700
ENSMUSG00000061295,-0.14933930726949318,1.1054567569078965e-134,5.769807460799888e-134,-0.1609918125095949,-0.13764517390417289,Olfr1261
ENSMUSG00000037953,-0.1493395715265061,1.1042440738441495e-134,5.764703487353085e-134,-0.16099207578922006,-0.1376454390682724,A4gnt
ENSMUSG00000045684,-0.149346927544595,1.0710149375907572e-134,5.592419980376068e-134,-0.16099940459948608,-0.13765282033724555,Lcn6
ENSMUSG00000089911,-0.14935403167331576,1.0398715752448537e-134,5.430956586983971e-134,-0.1610064824508314,-0.1376599488534269,Mfsd14a
ENSMUSG00000033075,-0.14937158211680188,9.667540730726453e-135,5.050158723846722e-134,-0.16102396797205742,-0.13767755955027544,Senp1
ENSMUSG00000018677,-0.14937833369299688,9.400134805941473e-135,4.911515423610875e-134,-0.1610306945710044,-0.13768433430763555,Slc25a39
ENSMUSG00000029735,-0.14938128510557036,9.285571512708124e-135,4.852689480204553e-134,-0.161033635064578,-0.1376872958540653,Tpk1
ENSMUSG00000075208,-0.14938233508168938,9.245152215827024e-135,4.832594788226211e-134,-0.16103468115617187,-0.1376883494353922,Olfr1019
ENSMUSG00000028558,-0.14938598230240047,9.106110681098387e-135,4.760929076710554e-134,-0.16103831488330547,-0.13769200917944033,Calr4
ENSMUSG00000046351,-0.14938613918203936,9.10017707548185e-135,4.758840203561883e-134,-0.1610384711825316,-0.13769216659775863,Zfp322a
ENSMUSG00000109649,-0.1493972456491467,8.68976380278324e-135,4.545187066168175e-134,-0.16104953655719234,-0.13770331120277066,Gm45521
ENSMUSG00000005897,-0.1494133717653621,8.126531547686934e-135,4.2514937685661537e-134,-0.16106560300371453,-0.13771949269886669,Nr2c1
ENSMUSG00000002105,-0.14941355762497197,8.120257215805171e-135,4.249116691441785e-134,-0.16106578817557254,-0.13771967919678707,Slc39a13
ENSMUSG00000075197,-0.14942487059866275,7.747316382474723e-135,4.0548307785657514e-134,-0.16107705928537577,-0.13773103102496817,Olfr1046
ENSMUSG00000087335,-0.14943191220440077,7.523869495951044e-135,3.938721617581877e-134,-0.16108407483197493,-0.13773809681670343,4930526F13Rik
ENSMUSG00000058281,-0.14943587823144286,7.400862410689017e-135,3.87515406072162e-134,-0.16108802618127113,-0.13774207646649186,Gm10038
ENSMUSG00000027620,-0.14943801982334065,7.335277381198096e-135,3.8416324714841225e-134,-0.1610901598472629,-0.13774422541461429,Rbm39
ENSMUSG00000052040,-0.14943999111880119,7.275420551270489e-135,3.811097191696032e-134,-0.16109212384697824,-0.1377462034814399,Klf13
ENSMUSG00000102897,-0.14944923491799061,7.001179439417977e-135,3.6682235936105455e-134,-0.16110133343372648,-0.1377554790341605,Gm37853
ENSMUSG00000094282,-0.14944927824605272,6.999918610024361e-135,3.6682235936105455e-134,-0.16110137660142132,-0.13775552251106438,Cfap73
ENSMUSG00000032897,-0.1494499419212372,6.980634229198377e-135,3.65902074285394e-134,-0.1611020378201833,-0.13775618846613036,Nfyc
ENSMUSG00000035626,-0.14945231421026384,6.912135324368416e-135,3.623889525600968e-134,-0.16110440132870854,-0.13775856890461818,Olfr1509
ENSMUSG00000104941,-0.149457520542953,6.764147697545275e-135,3.5470601082898677e-134,-0.16110958839084405,-0.1377637931229567,Gm8953
ENSMUSG00000024660,-0.14945992847775771,6.696777152910883e-135,3.512481791460542e-134,-0.16111198741277805,-0.13776620933011471,Incenp
