,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000048895,-0.06621267010552015,9.064542786733379e-41,1.8360915312257893e-40,-0.0758841995816424,-0.05652868319425096,Cdk5r1
ENSMUSG00000042439,-0.06621275648779452,9.062411191816162e-41,1.8358112176688977e-40,-0.07588428584467931,-0.05652876967965372,Zfp532
ENSMUSG00000035528,-0.06621327117205354,9.049721017756579e-41,1.8333917850314343e-40,-0.07588479981849272,-0.056529284978376976,Npffr2
ENSMUSG00000075167,-0.06622330972104276,8.805711869081389e-41,1.7842521895657858e-40,-0.07589482450971975,-0.05653933551308393,Olfr1101
ENSMUSG00000110605,-0.06622426077493535,8.782936509698803e-41,1.7797842290040031e-40,-0.07589577425062413,-0.05654028770260731,RP24-122D14.3
ENSMUSG00000027654,-0.0662297066258131,8.653645590276225e-41,1.7537293151668336e-40,-0.07590121258283292,-0.056545740056585025,Fam83d
ENSMUSG00000026289,-0.06623928817670674,8.430746200775457e-41,1.7088391044451335e-40,-0.07591078090381675,-0.05655533305057926,Atg16l1
ENSMUSG00000109572,-0.06624368032750334,8.3304874977102e-41,1.6886569438885472e-40,-0.07591516698947169,-0.05655973044745247,Cfap99
ENSMUSG00000070695,-0.06627867405884315,7.572914129711462e-41,1.5353442420534749e-40,-0.07595011238443347,-0.05659476598945745,Cntnap5a
ENSMUSG00000002486,-0.06628677240121568,7.40759630905485e-41,1.5019514788992873e-40,-0.07595819953728757,-0.05660287401116372,Tchp
ENSMUSG00000024154,-0.06628699885189383,7.403025545474723e-41,1.5011486884084524e-40,-0.07595842567505943,-0.05660310073251952,Gtf2a1l
ENSMUSG00000021012,-0.06629339186150492,7.275137593243544e-41,1.4755818107337093e-40,-0.07596480985049173,-0.05660950138413996,Zc3h14
