,Cardiac_2_corr,Cardiac_2_pval,Cardiac_2_qval,Cardiac_2_ci_low,Cardiac_2_ci_high,gene_annotation
ENSMUSG00000052102,0.46589167910300483,0.0,0.0,0.4582465429481425,0.4734678832987542,Gnpda1
ENSMUSG00000029234,0.46588072832589594,0.0,0.0,0.4582354933542576,0.47345703206040646,Tmem165
ENSMUSG00000063225,0.4658469003773926,0.0,0.0,0.45820136016665214,0.47342351158168333,Olfr917
ENSMUSG00000048226,0.4658121739285209,0.0,0.0,0.4581663203947123,0.47338910074643514,Olfr1212
ENSMUSG00000021345,0.4658044178693389,0.0,0.0,0.4581584943589101,0.47338141517554977,Prl8a6
ENSMUSG00000048424,0.4657881861438232,0.0,0.0,0.45814211619155965,0.47336533096279776,Ranbp3l
ENSMUSG00000042202,0.4657803454778665,0.0,0.0,0.45813420478935735,0.4733575615504443,Slc35e2
ENSMUSG00000034538,0.46577904126449116,0.0,0.0,0.4581328888098595,0.4733562691892516,Zfp418
ENSMUSG00000036921,0.46577072219275023,0.0,0.0,0.4581244946873711,0.47334802571722395,4930549C01Rik
ENSMUSG00000022429,0.4657392344688831,0.0,0.0,0.4580927229084377,0.47331682412659226,Dmc1
ENSMUSG00000026420,0.4657317506495758,0.0,0.0,0.4580851715794458,0.4733094083109736,Il24
ENSMUSG00000043066,0.46570092847216865,0.0,0.0,0.4580540713744257,0.4732788661960517,Vmn1r66
ENSMUSG00000074970,0.4656888642697003,0.0,0.0,0.4580418983534191,0.47326691160873385,Gm10794
ENSMUSG00000016998,0.4656868754217992,0.0,0.0,0.45803989156647895,0.47326494083120496,Svs4
ENSMUSG00000032534,0.4656674660115664,0.0,0.0,0.45802030709105906,0.47324570776796493,Cep63
ENSMUSG00000029086,0.46566744878876826,0.0,0.0,0.4580202897129214,0.4732456907016438,Prom1
ENSMUSG00000111379,0.465658408205475,0.0,0.0,0.4580111675896875,0.47323673225540325,RP24-174O15.3
ENSMUSG00000039065,0.46565060193390867,0.0,0.0,0.4580032909121323,0.4732289969054487,Fam173b
ENSMUSG00000041779,0.4656492036766344,0.0,0.0,0.458001880043883,0.4732276113515111,Tram2
ENSMUSG00000006576,0.46564649495627203,0.0,0.0,0.4579991468935017,0.4732249272400947,Slc4a3
ENSMUSG00000026333,0.4656340641620264,0.0,0.0,0.45798660398745566,0.4732126093788265,Gin1
ENSMUSG00000035093,0.46562855055301655,0.0,0.0,0.4579810406528608,0.4732071458596561,Secisbp2l
ENSMUSG00000096872,0.4656187146184091,0.0,0.0,0.45797111601239865,0.47319739928075083,Scgb2a2
ENSMUSG00000095199,0.4656181304529792,0.0,0.0,0.4579705265787043,0.4731968204221819,Zfp967
ENSMUSG00000087682,0.4655900722481659,0.0,0.0,0.45794221534040463,0.4731690171049133,Gm14003
ENSMUSG00000067545,0.4655755838794435,0.0,0.0,0.4579275963192736,0.4731546603461392,Olfr1419
ENSMUSG00000105353,0.46555288827800717,0.0,0.0,0.45790469606301504,0.47313217089970544,Gm42428
ENSMUSG00000109049,0.4655524233742638,0.0,0.0,0.4579042269671649,0.47313171021880185,Gm44599
ENSMUSG00000039540,0.4655432773309387,0.0,0.0,0.45789499845346093,0.47312264725048864,4921524L21Rik
ENSMUSG00000107521,0.46553531801221726,0.0,0.0,0.4578869673664635,0.4731147602262593,Gm43994
ENSMUSG00000094296,0.46552740922541047,0.0,0.0,0.45787898726825776,0.4731069232737599,Gm21798
ENSMUSG00000094606,0.4655255273739273,0.0,0.0,0.45787708844880853,0.47310505851467083,Vmn2r50
ENSMUSG00000074345,0.4654988083217312,0.0,0.0,0.4578501284882271,0.4730785821377251,Tnfaip8l3
ENSMUSG00000020312,0.46549435062250294,0.0,0.0,0.4578456305981818,0.4730741649241271,Shc2
ENSMUSG00000060918,0.4654451023429681,0.0,0.0,0.4577959383199999,0.47302536390100963,Olfr51
ENSMUSG00000030352,0.4654341318735369,0.0,0.0,0.457784868952636,0.4730144930553812,Tspan9
ENSMUSG00000096365,0.4654307407242676,0.0,0.0,0.4577814472328983,0.47301113270097117,Olfr1463
ENSMUSG00000057375,0.46541848853125073,0.0,0.0,0.45776908459093196,0.4729989917676772,Yipf1
ENSMUSG00000099863,0.46540480372153586,0.0,0.0,0.45775527642125957,0.4729854312235885,1700031L13Rik
ENSMUSG00000059406,0.46537549686952046,0.0,0.0,0.45772570539880886,0.47295639048188537,Tmprss9
ENSMUSG00000020368,0.4653664191209604,0.0,0.0,0.4577165458273299,0.4729473951572098,Canx
ENSMUSG00000074369,0.4653463165839217,0.0,0.0,0.45769626210045294,0.4729274751409933,Obox2
ENSMUSG00000068431,0.46533896791709817,0.0,0.0,0.4576888472000094,0.4729201931943963,Olfr742
ENSMUSG00000110534,0.4653206671431283,0.0,0.0,0.45767038148557465,0.47290205857283724,RP23-136G17.1
ENSMUSG00000036951,0.4653118096305384,0.0,0.0,0.4576614441447288,0.4728932814751446,C130079G13Rik
ENSMUSG00000073768,0.46528084651507645,0.0,0.0,0.4576302019866031,0.4728625994533873,Olfr1330
ENSMUSG00000062546,0.4652761688327291,0.0,0.0,0.4576254821501616,0.4728579642350344,V1ra8
ENSMUSG00000014786,0.46526050412040587,0.0,0.0,0.45760967627453936,0.4728424417238943,Slc9a5
ENSMUSG00000075190,0.46524802460381864,0.0,0.0,0.4575970843016563,0.47283007549054074,Olfr1054
ENSMUSG00000061295,0.4652381283370012,0.0,0.0,0.45758709885908627,0.47282026905529656,Olfr1261
ENSMUSG00000026452,0.46521133503836964,0.0,0.0,0.4575600641343936,0.4727937189585645,Syt2
ENSMUSG00000063409,0.46521011331767625,0.0,0.0,0.4575588314054931,0.4727925083270618,Lrrc43
ENSMUSG00000090957,0.465178013098414,0.0,0.0,0.45752644196056114,0.4727606994615652,Gm7535
ENSMUSG00000029141,0.465157436922442,0.0,0.0,0.4575056804021956,0.47274031003237765,Slc4a1ap
ENSMUSG00000107313,0.46515315033444743,0.0,0.0,0.45750135519495816,0.4727360623478945,Gm43332
ENSMUSG00000042447,0.4651189836405586,0.0,0.0,0.457466880695336,0.4727022057258776,Mios
ENSMUSG00000108483,0.46508519685174055,0.0,0.0,0.4574327895459477,0.4726687255391763,Gm45184
ENSMUSG00000106906,0.4650716324013128,0.0,0.0,0.4574191029095944,0.4726552841747615,Gm34728
ENSMUSG00000030967,0.4650604072616339,0.0,0.0,0.457407776658787,0.47264416089114397,Zranb1
ENSMUSG00000022892,0.46505326775202066,0.0,0.0,0.45740057284089836,0.4726370861636392,App
ENSMUSG00000059105,0.465036833681671,0.0,0.0,0.45738399074645064,0.47262080120818173,Olfr1504
ENSMUSG00000105589,0.4650351617191893,0.0,0.0,0.4573823037246543,0.47261914441599745,Fbxw14
ENSMUSG00000063052,0.4650027134234625,0.0,0.0,0.45734956317903364,0.4725869905243329,Lrrc40
ENSMUSG00000101189,0.46499453999065843,0.0,0.0,0.45734131613439044,0.47257889124607105,1700029M03Rik
ENSMUSG00000092043,0.46497063571863556,0.0,0.0,0.45731719658248204,0.4725552038413418,Esp6
ENSMUSG00000045528,0.46497007996536527,0.0,0.0,0.457316635824278,0.47255465312991474,Olfr891
ENSMUSG00000104982,0.4649658114173238,0.0,0.0,0.45731232883527945,0.47255042330632413,Gm43643
ENSMUSG00000101338,0.4649614532147304,0.0,0.0,0.45730793138470394,0.4725461046411712,Gm28139
ENSMUSG00000101084,0.46494872060530124,0.0,0.0,0.4572950841133531,0.472533487539381,Gm28228
ENSMUSG00000032536,0.46494014180003945,0.0,0.0,0.45728642805453495,0.47252498655754,Trak1
ENSMUSG00000052056,0.4649282302243129,0.0,0.0,0.4572744092155088,0.4725131830364274,Zfp217
ENSMUSG00000035032,0.46489882493356505,0.0,0.0,0.4572447391431739,0.4724840444810509,Nek11
ENSMUSG00000061602,0.4648883170873495,0.0,0.0,0.4572341366826008,0.4724736319474793,Vmn1r78
ENSMUSG00000101453,0.46487264878103673,0.0,0.0,0.4572183273003487,0.47245810575843256,Gm28189
ENSMUSG00000033669,0.4648667064817186,0.0,0.0,0.4572123314983981,0.4724522173567101,Zfp7
ENSMUSG00000030528,0.4648618448850518,0.0,0.0,0.45720742612993004,0.47244739985499123,Blm
ENSMUSG00000066176,0.4648582051447407,0.0,0.0,0.45720375361921073,0.47244379312702733,Gm12511
ENSMUSG00000017802,0.46485645473646225,0.0,0.0,0.4572019874512213,0.47244205859481464,Fam134c
ENSMUSG00000035946,0.4648546181609348,0.0,0.0,0.45720013434024537,0.47244023867682,Gsx2
ENSMUSG00000057722,0.4648325669115743,0.0,0.0,0.4571778845595631,0.4724183874247516,Lepr
ENSMUSG00000029679,0.4648244820535356,0.0,0.0,0.45716972691450936,0.47241037589127466,Hyal6
ENSMUSG00000102057,0.4648163570317613,0.0,0.0,0.45716152874542826,0.47240232455705894,Gm29594
ENSMUSG00000110100,0.4647853288101793,0.0,0.0,0.45713022119738356,0.47237157772539956,Gm45261
ENSMUSG00000031495,0.46477620068945974,0.0,0.0,0.4571210109058696,0.47236253238261544,Cd209d
ENSMUSG00000043119,0.46477308021222513,0.0,0.0,0.457117862338663,0.47235944020291604,Olfr448
ENSMUSG00000052625,0.46476372218072176,0.0,0.0,0.457108420069002,0.4723501670320645,Olfr851
ENSMUSG00000094043,0.4647597838978136,0.0,0.0,0.457104446335383,0.4723462644618547,Gm7971
ENSMUSG00000024125,0.4647560481314875,0.0,0.0,0.4571006769415948,0.47234256257151364,Sbpl
ENSMUSG00000068606,0.46475387477345176,0.0,0.0,0.45709848402022557,0.472340408921398,Gm4841
ENSMUSG00000096901,0.4647222604862327,0.0,0.0,0.45706658516969034,0.4723090813009758,Gm3029
ENSMUSG00000109190,0.46472026975560077,0.0,0.0,0.4570645765209547,0.4723071086209198,Gm44621
ENSMUSG00000092019,0.4647058179401466,0.0,0.0,0.4570499946304108,0.4722927878423085,Gm4027
ENSMUSG00000067848,0.4646925001067392,0.0,0.0,0.45703655693208245,0.47227959076020726,4933402N22Rik
ENSMUSG00000092618,0.4646918517571579,0.0,0.0,0.4570359027472289,0.47227894828905226,Btnl6
ENSMUSG00000026616,0.4646428847950976,0.0,0.0,0.4569864950969316,0.4722304252751069,Cr2
ENSMUSG00000101918,0.46463354985544,0.0,0.0,0.45697707615092853,0.4722211749633932,Olfr1225
ENSMUSG00000044505,0.46462548591530706,0.0,0.0,0.4569689396437237,0.47221318412733376,Lingo4
ENSMUSG00000058568,0.4646052765222831,0.0,0.0,0.45694854839281684,0.47219315793814637,Defb50
ENSMUSG00000106688,0.46457353692155406,0.0,0.0,0.4569165231937876,0.4721617060500216,Gm42851
ENSMUSG00000070643,0.46457086290812033,0.0,0.0,0.45691382512003503,0.47215905627505794,Sox13
ENSMUSG00000090308,0.4645646465535591,0.0,0.0,0.4569075528323153,0.47215289626782275,Gm5174
ENSMUSG00000095822,0.46454258276216776,0.0,0.0,0.4568852905227551,0.47213103246477545,Gm9117
ENSMUSG00000059230,0.4645281958631313,0.0,0.0,0.45687077418327915,0.4721167759649579,Defb4
ENSMUSG00000097879,0.4644875604552832,0.0,0.0,0.45682977319643303,0.472076508844743,Gm26869
ENSMUSG00000003623,0.46448752953158146,0.0,0.0,0.4568297419945366,0.4720764782012975,Crot
ENSMUSG00000099360,0.46448210498397596,0.0,0.0,0.4568242686471129,0.4720711028151602,1700022H16Rik
ENSMUSG00000029184,0.46445338860115876,0.0,0.0,0.45679529393826285,0.4720426466731313,Olfr109
ENSMUSG00000110893,0.464443189989659,0.0,0.0,0.4567850035862893,0.4720325404822343,RP23-188F7.1
ENSMUSG00000061000,0.4644282142200189,0.0,0.0,0.456769893107496,0.47201770042055696,Olfr507
ENSMUSG00000060509,0.4644097915913684,0.0,0.0,0.4567513047707728,0.4719994447288389,Xcr1
ENSMUSG00000079410,0.4644047413690324,0.0,0.0,0.4567462091238066,0.47199444026803344,Gm2897
ENSMUSG00000027534,0.464400861591787,0.0,0.0,0.45674229444993464,0.4719905956462437,Snx16
ENSMUSG00000022055,0.46438294138477937,0.0,0.0,0.45672421306361205,0.471972837814153,Nefl
ENSMUSG00000026069,0.4643745653211474,0.0,0.0,0.45671576166550937,0.47196453764388474,Il1rl1
ENSMUSG00000006673,0.46436646318320346,0.0,0.0,0.45670758665810274,0.4719565089160539,Qrich1
ENSMUSG00000030001,0.4643628773698646,0.0,0.0,0.45670396859488765,0.4719529555918813,Figla
ENSMUSG00000022463,0.4643264335998655,0.0,0.0,0.4566671970734351,0.4719168420057008,Srebf2
ENSMUSG00000100010,0.464318862546803,0.0,0.0,0.4566595579345519,0.47190933954386144,1700010I02Rik
ENSMUSG00000026584,0.46429752192836904,0.0,0.0,0.4566380254078736,0.4718881922584175,Scyl3
ENSMUSG00000002846,0.4642655576848676,0.0,0.0,0.4566057737386058,0.471856517575133,Timmdc1
ENSMUSG00000025997,0.46425915566642867,0.0,0.0,0.4565993141549783,0.4718501735494498,Ikzf2
ENSMUSG00000091122,0.46424493606553985,0.0,0.0,0.4565849666982391,0.47183608275416294,Gm8247
ENSMUSG00000097331,0.4642259685851074,0.0,0.0,0.4565658286774959,0.47181728708107745,F420014N23Rik
ENSMUSG00000034826,0.46420805623428946,0.0,0.0,0.4565477552797515,0.4717995369739129,Nup54
ENSMUSG00000073117,0.4642048319665582,0.0,0.0,0.45654450202384417,0.4717963419097897,Gm7347
ENSMUSG00000105618,0.4642017697572801,0.0,0.0,0.45654141228358597,0.4717933074361004,Gm42916
ENSMUSG00000099411,0.4641797693312919,0.0,0.0,0.4565192140668531,0.4717715062710126,2310015D24Rik
ENSMUSG00000101275,0.464170229821627,0.0,0.0,0.4565095887969622,0.47176205315912084,1700012E03Rik
ENSMUSG00000035834,0.46415002428344304,0.0,0.0,0.45648920161683904,0.47174203061341613,Polr3g
ENSMUSG00000038199,0.46414230147587604,0.0,0.0,0.4564814093855926,0.4717343777457786,4931409K22Rik
ENSMUSG00000089917,0.464127228464554,0.0,0.0,0.4564662008797948,0.4717194412366151,Uckl1
ENSMUSG00000050447,0.4641156818928829,0.0,0.0,0.45645455051658534,0.4717079992284912,Lypd6
ENSMUSG00000101559,0.46409523575788086,0.0,0.0,0.4564339205987731,0.4716877382435093,Gm28258
ENSMUSG00000026062,0.46409263909440507,0.0,0.0,0.4564313005954309,0.4716851650935515,Slc9a2
ENSMUSG00000049530,0.46408469878176634,0.0,0.0,0.4564232889128604,0.4716772966818744,Clrn2
ENSMUSG00000017000,0.4640662148085493,0.0,0.0,0.45640463880491305,0.47165898007968177,Svs6
ENSMUSG00000104614,0.46405355912206087,0.0,0.0,0.45639186937246373,0.47164643898572906,Fbxw27
ENSMUSG00000003505,0.4640517829160662,0.0,0.0,0.45639007720265223,0.4716446788623735,Psg18
ENSMUSG00000009093,0.464016404540495,0.0,0.0,0.4563543808735849,0.4716096208073387,Gstt4
ENSMUSG00000020160,0.46400914820620337,0.0,0.0,0.45634705932801695,0.4716024301699001,Meis1
ENSMUSG00000020412,0.4639802953348377,0.0,0.0,0.4563179471717274,0.4715738385144981,Ascc2
ENSMUSG00000092152,0.4639745822881522,0.0,0.0,0.45631218278697155,0.47156817718829264,Gm17026
ENSMUSG00000075382,0.46396606859676265,0.0,0.0,0.4563035925918015,0.4715597405705898,Olfr353
ENSMUSG00000010538,0.46393354124010566,0.0,0.0,0.45627077295842594,0.4715275076683825,Tsacc
ENSMUSG00000030315,0.4639092605746536,0.0,0.0,0.45624627413103497,0.47150344679084094,Vgll4
ENSMUSG00000058399,0.4639065986542479,0.0,0.0,0.4562435882939635,0.4715008089653772,Vmn1r64
ENSMUSG00000029060,0.46389734510435315,0.0,0.0,0.4562342516044047,0.4714916391749116,Mib2
ENSMUSG00000078687,0.4638597552572398,0.0,0.0,0.4561963240440064,0.47145438955916086,Mup8
ENSMUSG00000038023,0.463855693627209,0.0,0.0,0.45619222592529907,0.47145036468993234,Atp6v0a2
ENSMUSG00000110665,0.46384811403846227,0.0,0.0,0.456184578244277,0.47144285370131045,RP23-189N8.4
ENSMUSG00000030301,0.46383932744239037,0.0,0.0,0.45617571271403057,0.47143414662817257,Ccdc91
ENSMUSG00000067370,0.4638293489953847,0.0,0.0,0.456165644627731,0.47142425848913144,B3galt4
ENSMUSG00000068647,0.4637913766631314,0.0,0.0,0.456127331196903,0.4713866298005141,Olfr1278
ENSMUSG00000085285,0.4637776779295991,0.0,0.0,0.4561135094171051,0.47137305503157867,Gm14968
ENSMUSG00000054266,0.46373331871156015,0.0,0.0,0.45606875177620965,0.47132909721081245,Serpinb9d
ENSMUSG00000073876,0.46373294690749683,0.0,0.0,0.45606837663286365,0.47132872877096677,Gm13305
ENSMUSG00000104778,0.46370934300859185,0.0,0.0,0.45604456074591,0.4713053384432478,Gm43476
ENSMUSG00000094353,0.46364858822805294,0.0,0.0,0.45598326037349335,0.4712451333308182,Olfr150
ENSMUSG00000057381,0.46364380502455804,0.0,0.0,0.45597843421882134,0.47124039339950313,Tas2r123
ENSMUSG00000074402,0.4636430355073846,0.0,0.0,0.4559776577917459,0.4712396308438753,Vmn1r55
ENSMUSG00000075220,0.4636384072247203,0.0,0.0,0.45597298794952845,0.4712350444313835,Olfr993
ENSMUSG00000075165,0.4636178878532493,0.0,0.0,0.45595228432993723,0.4712147106852908,Olfr1105
ENSMUSG00000054005,0.463599201280975,0.0,0.0,0.4559334299738829,0.4711961931512299,Mill1
ENSMUSG00000070417,0.4635848782418106,0.0,0.0,0.4559189783350709,0.4711819996733459,Olfr2
ENSMUSG00000067995,0.463575444410305,0.0,0.0,0.4559094598039588,0.47117265117488266,Gtf2f2
ENSMUSG00000039391,0.46357412292441974,0.0,0.0,0.4559081264535396,0.4711713416422663,Ccdc81
ENSMUSG00000111733,0.4635666678515483,0.0,0.0,0.4559006044483507,0.4711639540023224,CAAA01216754.1
ENSMUSG00000091423,0.463564124066228,0.0,0.0,0.4558980378249466,0.4711614332259083,Gm17509
ENSMUSG00000028078,0.46356165893453866,0.0,0.0,0.45589555056144687,0.4711589903915734,Dclk2
ENSMUSG00000025236,0.46354699795116133,0.0,0.0,0.4558807579550782,0.47114446201579996,Adpgk
ENSMUSG00000075164,0.4635401345928481,0.0,0.0,0.45587383298054246,0.4711376607346823,Olfr1106
ENSMUSG00000107192,0.46353790950498525,0.0,0.0,0.4558715879170153,0.47113545577193555,Gm19583
ENSMUSG00000078880,0.46346757298049146,0.0,0.0,0.45580061999861554,0.47106575536696416,Gm14308
ENSMUSG00000102569,0.4634630239898328,0.0,0.0,0.45579603017612813,0.47106124751385137,Gm37041
ENSMUSG00000095360,0.46345258733737327,0.0,0.0,0.45578549984561373,0.4710509052408881,Gm3594
ENSMUSG00000075192,0.4634308512319143,0.0,0.0,0.45576356864654755,0.4710293656900912,Olfr1053
ENSMUSG00000085512,0.4634295241747531,0.0,0.0,0.45576222967861346,0.47102805063291275,Gm11958
ENSMUSG00000095241,0.4633960750978061,0.0,0.0,0.4557284803967014,0.47099490400981514,Gm5478
ENSMUSG00000050244,0.46336524183909145,0.0,0.0,0.455697370429478,0.4709643495331444,Heatr1
ENSMUSG00000108854,0.46335757718591203,0.0,0.0,0.4556896369939122,0.47095675417787664,D830036C21Rik
ENSMUSG00000106812,0.4633556246099342,0.0,0.0,0.45568766689575624,0.4709548192554121,Gm28563
ENSMUSG00000097102,0.4633332492569898,0.0,0.0,0.45566509075449396,0.47093264619595304,2310069G16Rik
ENSMUSG00000022855,0.4632711430251838,0.0,0.0,0.4556024272555364,0.4708711014105,Senp2
ENSMUSG00000043004,0.46326305434648773,0.0,0.0,0.4555942660042917,0.4708630858487984,Gng2
ENSMUSG00000109497,0.4632471734780537,0.0,0.0,0.4555782426546434,0.4708473485306137,Olfr492
ENSMUSG00000033540,0.4632298725409151,0.0,0.0,0.45556078650126314,0.4708302039744959,Idua
ENSMUSG00000075153,0.4632175150818909,0.0,0.0,0.4555483181802745,0.47081795820949357,Olfr1135
ENSMUSG00000044813,0.46320698699940477,0.0,0.0,0.4555376956500083,0.47080752528373193,Shb
ENSMUSG00000066072,0.4631919568102786,0.0,0.0,0.45552253062833736,0.4707926309393606,Cyp4a10
ENSMUSG00000085426,0.46318280542819273,0.0,0.0,0.45551329715338124,0.47078356226650414,Gm14272
ENSMUSG00000111265,0.4631746157855669,0.0,0.0,0.45550503404660986,0.47077544663964577,RP23-12L5.1
ENSMUSG00000037681,0.46316021297556015,0.0,0.0,0.45549050204123703,0.47076117399520656,Esyt3
ENSMUSG00000069584,0.4631202334472059,0.0,0.0,0.4554501639119367,0.47072155576146885,Gm10272
ENSMUSG00000028233,0.4631177318078461,0.0,0.0,0.455447639834884,0.47071907672838104,Tgs1
ENSMUSG00000050553,0.46306340510587796,0.0,0.0,0.45539282589650987,0.47066524092456435,Gk2
ENSMUSG00000021596,0.46306029522298037,0.0,0.0,0.4553896881239649,0.4706621591409745,Mctp1
ENSMUSG00000041684,0.4630456987279931,0.0,0.0,0.45537496072913547,0.4706476945299549,Bivm
ENSMUSG00000071275,0.46301286791366353,0.0,0.0,0.4553418355068328,0.47061516033752765,Fpr-rs6
ENSMUSG00000109067,0.4630025539863494,0.0,0.0,0.4553314290944992,0.4706049395908643,Gm44784
ENSMUSG00000095138,0.4629897577859527,0.0,0.0,0.45531851815344565,0.4705922589942522,Olfr781
ENSMUSG00000073972,0.46298544803603214,0.0,0.0,0.45531416975969125,0.47058798817888575,Olfr553
ENSMUSG00000051362,0.46297987177576844,0.0,0.0,0.4553085434998361,0.4705824622943821,Olfr589
ENSMUSG00000095248,0.4629789632507482,0.0,0.0,0.4553076268285757,0.47058156197689194,Olfr681
ENSMUSG00000014609,0.46297423533184856,0.0,0.0,0.45530285651731023,0.47057687676931353,Chrne
ENSMUSG00000028696,0.4629431041019863,0.0,0.0,0.45527144616369136,0.47054602676368074,Ipp
ENSMUSG00000073963,0.46293903909132306,0.0,0.0,0.4552673447074018,0.47054199847295375,Olfr572
ENSMUSG00000078606,0.46293851238475897,0.0,0.0,0.4552668132785737,0.470541476524197,Gm4070
ENSMUSG00000110819,0.46290600475693233,0.0,0.0,0.45523401420947746,0.4705092625316016,Olfr1252
ENSMUSG00000085952,0.4628663229537624,0.0,0.0,0.4551939766744856,0.470469939139157,Gm12315
ENSMUSG00000001138,0.4628417561207557,0.0,0.0,0.4551691896249938,0.47044559418154697,Cnnm3
ENSMUSG00000020354,0.46283701852276404,0.0,0.0,0.4551644095606584,0.47044089936984884,Sgcd
ENSMUSG00000095932,0.4628315864040536,0.0,0.0,0.45515892875068226,0.47043551630927205,Vmn1r49
ENSMUSG00000016624,0.4628197138357514,0.0,0.0,0.455146949763612,0.47042375096162764,Phf21b
ENSMUSG00000108130,0.4627830548790593,0.0,0.0,0.45510996223496997,0.47038742305334846,Gm44019
ENSMUSG00000021115,0.4627822763148167,0.0,0.0,0.4551091766927916,0.4703866515196445,Vrk1
ENSMUSG00000036707,0.4627770437309937,0.0,0.0,0.4551038972118849,0.47038146618644733,Cab39
ENSMUSG00000093795,0.46274557991871235,0.0,0.0,0.45507215141625307,0.47035028648368776,Gm9476
ENSMUSG00000039427,0.46272448548221995,0.0,0.0,0.4550508679392159,0.47032938251349027,Alg1
ENSMUSG00000020212,0.46269590064595545,0.0,0.0,0.4550220269502021,0.4703010557623658,Mdm1
ENSMUSG00000073678,0.4626872362920302,0.0,0.0,0.4550132849569589,0.4702924696335704,Pgap1
ENSMUSG00000053436,0.4626766926456474,0.0,0.0,0.4550026468333383,0.47028202117735274,Mapk14
ENSMUSG00000091897,0.4626357865771007,0.0,0.0,0.45496137424322824,0.4702414843968571,Gm17019
ENSMUSG00000090987,0.46262554249268034,0.0,0.0,0.454951038376175,0.4702313327880171,Gm4781
ENSMUSG00000094553,0.4626062039994775,0.0,0.0,0.4549315266239465,0.47021216886211664,Vmn1r50
ENSMUSG00000045824,0.46260572060970356,0.0,0.0,0.4549310389034414,0.47021168983577843,Olfr574
ENSMUSG00000097898,0.46259302803012864,0.0,0.0,0.45491823261158526,0.4701991118272657,4930455B14Rik
ENSMUSG00000042817,0.46257677884982124,0.0,0.0,0.4549018378601949,0.4701830093175854,Flt3
ENSMUSG00000094600,0.46254403548980055,0.0,0.0,0.4548688011789429,0.47015056149488377,Vmn1r217
ENSMUSG00000075202,0.46252346449670345,0.0,0.0,0.45484804591779143,0.470130176162384,Olfr1042
ENSMUSG00000066368,0.46251613897585475,0.0,0.0,0.45484065477939806,0.47012291675503104,Actl11
ENSMUSG00000056553,0.4625074615771731,0.0,0.0,0.45483189965524323,0.4701143176693346,Ptprn2
ENSMUSG00000110293,0.4625070548696478,0.0,0.0,0.4548314893047807,0.4701139146322841,Gm45557
ENSMUSG00000037992,0.4624989601568998,0.0,0.0,0.454823322087215,0.4701058929724518,Rara
ENSMUSG00000062987,0.4624865098355541,0.0,0.0,0.4548107602501295,0.470093555009932,Gm10081
ENSMUSG00000043336,0.4624854590682007,0.0,0.0,0.45480970007134364,0.4700925137251686,Filip1l
ENSMUSG00000107341,0.4624708849728119,0.0,0.0,0.4547949954420579,0.47007807115068756,1700065J11Rik
ENSMUSG00000022885,0.46246765478517715,0.0,0.0,0.45479173632358993,0.4700748701126611,St6gal1
ENSMUSG00000055421,0.4624630267996817,0.0,0.0,0.45478706688839127,0.4700702838903241,Pcdh9
ENSMUSG00000063230,0.46246288817233694,0.0,0.0,0.4547869270194626,0.4700701465139527,Olfr535
ENSMUSG00000070797,0.46245166521952746,0.0,0.0,0.4547756035521179,0.47005902483586065,Psg27
ENSMUSG00000029193,0.4624421468914975,0.0,0.0,0.454765999978386,0.47004959239830446,Cckar
ENSMUSG00000063804,0.4624112399227737,0.0,0.0,0.45473481622060075,0.47001896431260903,Lin28b
ENSMUSG00000041301,0.4624065187639292,0.0,0.0,0.45473005278281514,0.4700142857526112,Cftr
ENSMUSG00000069911,0.4624063746268704,0.0,0.0,0.4547299073549864,0.4700141429160892,Fam196b
ENSMUSG00000105646,0.4623389206550413,0.0,0.0,0.4546618493672263,0.46994729753215175,Gm43291
ENSMUSG00000021385,0.46233258177842296,0.0,0.0,0.45465545373380756,0.469941015842099,Ippk
ENSMUSG00000066990,0.4623187498567609,0.0,0.0,0.4546414979671424,0.469927308703294,Gm10192
ENSMUSG00000051236,0.4623158106770153,0.0,0.0,0.454638532471747,0.4699243960384982,Msrb3
ENSMUSG00000049761,0.4623011539977359,0.0,0.0,0.4546237445679064,0.46990987157768765,Pmis2
ENSMUSG00000097039,0.4622734479317102,0.0,0.0,0.45459579045477444,0.4698824154378964,Pvt1
ENSMUSG00000106679,0.46227294484387343,0.0,0.0,0.45459528286302825,0.4698819168880939,Gm42524
ENSMUSG00000033760,0.4622510639309846,0.0,0.0,0.4545732060654203,0.4698602333442589,Rbm4b
ENSMUSG00000048814,0.4622432554873221,0.0,0.0,0.454565327720432,0.4698524953316841,Lonrf2
ENSMUSG00000059459,0.4622187618801459,0.0,0.0,0.45454061485384567,0.46982822264588786,Gm10065
ENSMUSG00000079546,0.4621908112013333,0.0,0.0,0.4545124139833978,0.46980052405563816,Gm11146
ENSMUSG00000096054,0.46218070981955806,0.0,0.0,0.4545022221860945,0.4697905137750416,Syne1
ENSMUSG00000061829,0.46217361924997546,0.0,0.0,0.4544950681513864,0.46978348715190243,Vmn1r214
ENSMUSG00000054517,0.462149014510096,0.0,0.0,0.4544702431910564,0.46975910430288265,Trim65
ENSMUSG00000066688,0.4621332194268048,0.0,0.0,0.45445430674290227,0.4697434516569456,Gm13083
ENSMUSG00000048398,0.4621272466503698,0.0,0.0,0.4544482805118273,0.46973753274073804,Gm5065
ENSMUSG00000038446,0.4621212652974779,0.0,0.0,0.454442245628243,0.46973160532472713,Cdc40
ENSMUSG00000001062,0.46210731582935527,0.0,0.0,0.4544281713207541,0.46971778164334016,Vps9d1
