,Gut_corr,Gut_pval,Gut_qval,Gut_ci_low,Gut_ci_high,gene_annotation
ENSMUSG00000034532,0.12394681329620647,2.887661419022464e-303,4.8993237513105934e-303,0.11748233937670433,0.13040078334758576,Fbxo16
ENSMUSG00000040329,0.12373825306244916,3.0438421020570377e-302,5.159054410266166e-302,0.11727344884776127,0.13019257053332714,Il7
ENSMUSG00000048924,0.12370318857650922,4.520834991264926e-302,7.659835634132373e-302,0.11723832888664706,0.130157564401884,Ccdc125
ENSMUSG00000026098,0.1236831192793271,5.669232887323525e-302,9.600733086068627e-302,0.11721822784530557,0.13013752849688823,Pms1
ENSMUSG00000038503,0.12366649294905895,6.838370975045369e-302,1.1578684346504181e-301,0.11720157522072545,0.13012092982625298,Mesdc2
ENSMUSG00000022051,0.12365709125498692,7.603138958802667e-302,1.2871405042835055e-301,0.11719215865961305,0.1301115437712774,Bnip3l
ENSMUSG00000024968,0.12362869149145275,1.047237037368751e-301,1.7725745385388475e-301,0.1171637139941647,0.130083191241847,Rcor2
ENSMUSG00000038544,0.12356452005368045,2.1583479455251648e-301,3.6520269805840354e-301,0.11709944113614551,0.13001912649427189,Inip
ENSMUSG00000042502,0.12342109279530357,1.0851490155232184e-300,1.8351919761935032e-300,0.11695578739283818,0.12987593750045046,Cd2bp2
ENSMUSG00000034450,0.12314136822140648,2.51722962818828e-299,4.253514072639879e-299,0.11667562188625592,0.12959667683667953,Gulo
ENSMUSG00000054855,0.12307816029176089,5.117015297575479e-299,8.64068777030645e-299,0.11661231446384333,0.1295335735925852,Rnd1
ENSMUSG00000036111,0.12292314409201402,2.9101458420720687e-298,4.909152904979873e-298,0.11645705448249143,0.12937881391071898,Lmo1
ENSMUSG00000023991,0.12255612954260366,1.7670982983781743e-296,2.975413871658822e-296,0.11608946401843004,0.12901240543629466,Foxp4
ENSMUSG00000018569,0.12239620844128625,1.0534009083419721e-295,1.7719106952766562e-295,0.11592929252502716,0.1288527478716457,Cldn7
ENSMUSG00000026112,0.12229824974725742,3.140506241241746e-295,5.280824350498984e-295,0.11583118062096401,0.12875495044008364,Coa5
ENSMUSG00000051243,0.12228844367396326,3.5032242971495443e-295,5.889751676445098e-295,0.11582135921765592,0.1287451605029188,Islr2
ENSMUSG00000075502,0.12190854863675996,2.4009491814470594e-293,4.0297905025966087e-293,0.11544087125706105,0.12836588962332524,Kbtbd6
ENSMUSG00000049422,0.12188952363111773,2.965984705188415e-293,4.977319525404288e-293,0.11542181660793491,0.12834689582560438,Chchd10
ENSMUSG00000033847,0.12134122214994761,1.2913706926065148e-290,2.160566659873707e-290,0.11487266284568233,0.12779949172244617,Pla2g4c
ENSMUSG00000005447,0.12130811685089228,1.8620255461250242e-290,3.1147968319254334e-290,0.11483950621423554,0.12776644047924463,Pafah1b3
ENSMUSG00000058454,0.12112145946679784,1.463064601254368e-289,2.445778337101919e-289,0.11465255967278991,0.12758008760946496,Dhcr7
ENSMUSG00000022793,0.12104411197908656,3.434244760734923e-289,5.737127899657405e-289,0.11457509249770442,0.12750286617341822,B4galt4
ENSMUSG00000002477,0.12077653432038903,6.544648831181359e-288,1.0916845423154893e-287,0.11430710139664949,0.12723572397673175,Snrpd1
ENSMUSG00000048001,0.12076715371210953,7.256188465778205e-288,1.210171525313243e-287,0.11429770631119056,0.12722635861766712,Hes5
ENSMUSG00000028883,0.12065661051835165,2.446985024027687e-287,4.078308373379479e-287,0.11418699260226793,0.12711599503732635,Sema3a
ENSMUSG00000054793,0.12064658853941318,2.731924021407876e-287,4.5524479610196235e-287,0.11417695517216446,0.12710598933444905,Cadm4
ENSMUSG00000032518,0.12045548396892501,2.227755204127885e-286,3.7067474278334192e-286,0.11398555622314907,0.12691519487325534,Rpsa
ENSMUSG00000031932,0.12038789573589916,4.675675195182769e-286,7.777237516937407e-286,0.11391786399180519,0.12684771620261498,Gpr83
ENSMUSG00000001420,0.12027402187407761,1.628893185375774e-285,2.7071517124410403e-285,0.11380381504763067,0.1267340267982288,Tmem79
ENSMUSG00000062961,0.12020175634864809,3.5942308458128186e-285,5.972467340998369e-285,0.11373143850158386,0.1266618782433582,Ccdc177
ENSMUSG00000063765,0.120168232416168,5.187780654543344e-285,8.617575838111867e-285,0.11369786309002718,0.12662840855023896,Chadl
ENSMUSG00000072845,0.12016512940664865,5.366995676316875e-285,8.913794513065729e-285,0.11369475531629909,0.12662531056042664,Tmprss11a
ENSMUSG00000034098,0.12002981724901958,2.35792938954389e-284,3.9116280516653784e-284,0.11355923553016418,0.12649021717333314,Fstl5
ENSMUSG00000056296,0.11958274055640149,3.0975921493366964e-282,5.1284638234051265e-282,0.1131114745368005,0.1260438616032274,Synpr
ENSMUSG00000000567,0.11956726256898247,3.6662370456286204e-282,6.0679196385776575e-282,0.11309597290566985,0.1260284085345267,Sox9
ENSMUSG00000057177,0.11949727670960847,7.853533429256289e-282,1.2991784002078228e-281,0.1130258801773137,0.12595853530943857,Gsk3a
ENSMUSG00000038866,0.11916833315026387,2.801503176538961e-280,4.626759994283998e-280,0.11269643518127845,0.12563012028858336,Zcchc2
ENSMUSG00000003038,0.11906517672710187,8.576012763545304e-280,1.4158845572965665e-279,0.11259312180107182,0.12552712932293955,Hmgn2
ENSMUSG00000032725,0.11903834214023958,1.1471282747689106e-279,1.8935758910018334e-279,0.11256624640713853,0.12550033775452543,Folr2
ENSMUSG00000032717,0.11901760461171725,1.4362029101699708e-279,2.369971798960348e-279,0.11254547734976351,0.1254796334638186,Mdfi
ENSMUSG00000044626,0.1189093670305118,4.63835117762791e-279,7.650257591337474e-279,0.11243707529846274,0.12537156927290818,Liph
ENSMUSG00000045746,0.11881875592231224,1.2365951257446928e-278,2.038231623116355e-278,0.1123463266225662,0.12528110320050534,B230317F23Rik
ENSMUSG00000029798,0.11854851294187271,2.292695753825651e-277,3.773363650140966e-277,0.11207567399471949,0.12501129214368753,Herc6
ENSMUSG00000052013,0.11843596287795284,7.719806541923378e-277,1.269496224621506e-276,0.11196295360523333,0.12489892168419067,Btla
ENSMUSG00000021255,0.11791125357187453,2.1819648385769202e-274,3.578751580411547e-274,0.11143745243851608,0.1243750475070692,Esrrb
ENSMUSG00000028648,0.11781669625319383,6.017059109766736e-274,9.864031327486453e-274,0.11134275280445842,0.12428064030288886,Ndufs5
ENSMUSG00000028354,0.11778529235753303,8.425817362268274e-274,1.3806025499374528e-273,0.11131130166974695,0.1242492862366043,Fmn2
ENSMUSG00000018042,0.11769102558878548,2.3137119132784904e-273,3.7898639038140705e-273,0.1112168931788816,0.12415516896585478,Cyb5r3
ENSMUSG00000028453,0.11744575308834695,3.1919048873789556e-272,5.224066918787161e-272,0.11097125247953067,0.12391028489890399,Fancg
ENSMUSG00000030036,0.11744062816688042,3.371617790316505e-272,5.5172930622099577e-272,0.11096611987305642,0.12390516808528164,Mogs
ENSMUSG00000026694,0.11733292097599513,1.065454919936768e-271,1.741793231873088e-271,0.11085825125119161,0.12379763121222763,Mettl13
ENSMUSG00000005370,0.11732291055394761,1.185641291185034e-271,1.9376389788936656e-271,0.11084822583332328,0.12378763661199019,Msh6
ENSMUSG00000029247,0.11725667439878741,2.4042876275850165e-271,3.926008536226349e-271,0.11078189048822745,0.12372150511225784,Paics
ENSMUSG00000021556,0.11724572094814911,2.7023592381981483e-271,4.412015082772487e-271,0.11077092064014198,0.12371056896291893,Golm1
ENSMUSG00000033998,0.11710890954085734,1.162232806784561e-270,1.8959752149829705e-270,0.110633904557447,0.12357397352098794,Kcnk1
ENSMUSG00000073155,0.11704770960069819,2.2307533987262727e-270,3.6372956118152175e-270,0.11057261313937612,0.12351287010945144,1810058I24Rik
ENSMUSG00000098905,0.11701447322643566,3.1780784842695698e-270,5.1810865410328825e-270,0.11053932710605928,0.12347968613727078,Zfp953
ENSMUSG00000020424,0.11650759589092193,6.930960286447313e-268,1.1264359314882681e-267,0.11003169423615747,0.12297360617744338,Gatsl3
ENSMUSG00000002486,0.11636800866537175,3.0407101903112535e-267,4.940227766549559e-267,0.10989189953985933,0.1228342379478913,Tchp
ENSMUSG00000041870,0.11622912201499255,1.321730305256545e-266,2.1456660799619237e-266,0.10975280671429581,0.12269556894126447,Ankrd13a
ENSMUSG00000074457,0.11614751630082239,3.131436881981863e-266,5.081026905698301e-266,0.10967107997594866,0.12261409099040486,S100a16
ENSMUSG00000097154,0.11604786622562552,8.970272753366282e-266,1.4545601999945323e-265,0.10957128223489936,0.12251459681086856,Gm26510
ENSMUSG00000054477,0.11560906008686313,9.133467213750618e-264,1.4791040022268205e-263,0.10913182740741033,0.12207647560762039,Kcnn2
ENSMUSG00000059743,0.11545000880350197,4.8580074883536056e-263,7.864671342647896e-263,0.10897254162313855,0.12191767196615413,Fdps
ENSMUSG00000004937,0.11530730801997485,2.1716327189661756e-262,3.5139688009161416e-262,0.10882963072854138,0.12177519308506948,Sgta
ENSMUSG00000020167,0.11511189011116359,1.6827205877461645e-261,2.721087625721482e-261,0.10863392552295688,0.12158007862238922,Tcf3
ENSMUSG00000039942,0.1150338846854033,3.8065428362425697e-261,6.154475078807712e-261,0.10855580555649512,0.12150219418434159,Ptger4
ENSMUSG00000027386,0.11499953582306882,5.452058067071713e-261,8.809271396141077e-261,0.10852140628274988,0.12146789857240554,Fbln7
ENSMUSG00000026827,0.11489410039463763,1.6413458688419462e-260,2.6511805343917724e-260,0.10841581621104933,0.12136262650208575,Gpd2
ENSMUSG00000028961,0.11488101980421306,1.8816971088289727e-260,3.0384258175827108e-260,0.10840271644537533,0.12134956616814233,Pgd
ENSMUSG00000020973,0.11470874696393242,1.1364199124014291e-259,1.833822676135919e-259,0.10823019127484766,0.12117755989899816,Dnaaf2
ENSMUSG00000027111,0.11467926489787934,1.5455130438914376e-259,2.493567350583152e-259,0.10820066606513931,0.12114812341390391,Itga6
ENSMUSG00000025932,0.11464885798991402,2.122062890859737e-259,3.4232342165828956e-259,0.10817021467209012,0.12111776350483726,Eya1
ENSMUSG00000019852,0.11450556032653808,9.443143424036515e-259,1.5223510275731928e-258,0.10802670752893084,0.12097468716875595,Arfgef3
ENSMUSG00000063445,0.1144486765685658,1.7070959562678044e-258,2.751161895677364e-258,0.10796974069026419,0.12091789119482912,Nmral1
ENSMUSG00000026773,0.11439345314317875,3.032267058164291e-258,4.88523772863588e-258,0.10791443664985831,0.12086275295071273,Pfkfb3
ENSMUSG00000001988,0.11425324748453132,1.3022160434754893e-257,2.0969662535837188e-257,0.10777402649948267,0.12072276337776869,Npas1
ENSMUSG00000036863,0.11418363939669457,2.68293075216484e-257,4.316863639846886e-257,0.10770431698338723,0.12065326247469768,Syde2
ENSMUSG00000070695,0.11415386174688803,3.6546323085960105e-257,5.8793956058494376e-257,0.10767449596303427,0.12062353065810144,Cntnap5a
ENSMUSG00000041263,0.11388382120264673,6.004870936632304e-256,9.649479248967226e-256,0.1074040626424751,0.12035390522538947,Rusc1
ENSMUSG00000041346,0.11364753687295029,6.914497629860846e-255,1.1088033402599177e-254,0.10716743542171207,0.12011798333349293,Wrap53
ENSMUSG00000043719,0.11359310591903762,1.2131410174489197e-254,1.9447595662855395e-254,0.1071129255827269,0.12006363576794381,Col6a6
ENSMUSG00000109511,0.11358150977680294,1.3674463586813598e-254,2.1917716920682155e-254,0.10710131263960111,0.12005205738601803,Nup62
ENSMUSG00000022208,0.11350652394267485,2.965013944810748e-254,4.7508635552167095e-254,0.10702621820609229,0.11997718635548499,Jph4
ENSMUSG00000033720,0.11330486514809544,2.3703061061266814e-253,3.7937037550042914e-253,0.10682426772285102,0.11977583593614488,Sfxn5
ENSMUSG00000036553,0.11327949871987102,3.0778425048198436e-253,4.92454800771175e-253,0.10679886464130535,0.11975050826039565,Sh3tc1
ENSMUSG00000036622,0.11326889541792702,3.432874757790885e-253,5.491720937115477e-253,0.10678824602058554,0.11973992115469619,Atp13a2
ENSMUSG00000025357,0.11315603053574821,1.0965728992607859e-252,1.7536748748773164e-252,0.10667521817215199,0.11962722857923228,Dgka
ENSMUSG00000062329,0.11313172456088139,1.4079590210221516e-252,2.2512936057277767e-252,0.10665087712366714,0.11960295968959225,Cytl1
ENSMUSG00000014905,0.11311089281928731,1.7442436042028494e-252,2.788558919588888e-252,0.10663001532796924,0.11958215972620408,Dnajb9
ENSMUSG00000061802,0.1129747727005888,7.062691075939655e-252,1.1285859820932655e-251,0.10649369896824998,0.11944624711488978,Armc4
ENSMUSG00000030757,0.11293997275074881,1.0095436575203781e-251,1.6126895487545977e-251,0.10645884888728403,0.11941150017666476,Zkscan2
ENSMUSG00000040234,0.11288057088511068,1.8571762268182096e-251,2.9648407196970144e-251,0.10639936148697729,0.11935218876271668,Tm7sf3
ENSMUSG00000039754,0.11281760970537331,3.542308833938998e-251,5.6514180503174826e-251,0.10633630969804905,0.1192893234040403,Alkbh4
ENSMUSG00000041607,0.1125356972741054,6.352755619276309e-250,1.0119075532456688e-249,0.10605399219791367,0.1190078393809288,Mbp
ENSMUSG00000021905,0.11248430445813554,1.0743827681056552e-249,1.7110730500169695e-249,0.10600252565024501,0.11895652455192306,Dph3
ENSMUSG00000026235,0.11247886037002812,1.1358626934842716e-249,1.8086985565036173e-249,0.10599707375370539,0.11895108872302099,Epha4
ENSMUSG00000044352,0.11233461813279236,4.956674500683124e-249,7.890280962564667e-249,0.10585262477239318,0.1188070651738158,Sowaha
ENSMUSG00000053226,0.11227902959833626,8.740920703066075e-249,1.390980379227574e-248,0.10579695663527271,0.11875156084534558,Dand5
ENSMUSG00000029072,0.11222401336416117,1.5320170616825237e-248,2.4371890895363087e-248,0.10574186165797061,0.11869662791040284,Tas1r3
ENSMUSG00000007589,0.11205109789308543,8.921291782784473e-248,1.4183293772312358e-247,0.10556869895714728,0.11852397399000962,Tinf2
ENSMUSG00000056553,0.11200962946105143,1.3606539060977942e-247,2.1621705166022472e-247,0.1055271712931444,0.1184825682246355,Ptprn2
ENSMUSG00000063268,0.11200309813734753,1.454167317128439e-247,2.3104024739886224e-247,0.1055206306424012,0.11847604676894756,Parp10
ENSMUSG00000022321,0.11184199100141766,7.483675921313162e-247,1.1884509959207816e-246,0.10535929361541213,0.11831518286904427,Cdh10
ENSMUSG00000032344,0.11180274771770221,1.114976642588147e-246,1.7700851604828496e-246,0.10531999438536904,0.11827599878251761,Mb21d1
ENSMUSG00000005732,0.1117980040431645,1.170015871965991e-246,1.857168050739668e-246,0.10531524394948742,0.11827126226228951,Ranbp1
ENSMUSG00000019996,0.1117942197887806,1.2158632919257959e-246,1.929329247740076e-246,0.10531145430147064,0.11826748371502677,Map7
ENSMUSG00000032373,0.11167700054572717,3.996410817452575e-246,6.33948416474076e-246,0.10519406808108808,0.11815044116017488,Car12
ENSMUSG00000029049,0.1116765163020693,4.0160938611802385e-246,6.369696845646692e-246,0.10519358314800596,0.11814995764605944,Morn1
ENSMUSG00000042032,0.11148247057352137,2.871186547045996e-245,4.550216397854194e-245,0.10499926140208378,0.11795620401209281,Mat2b
ENSMUSG00000029211,0.11122111365820606,4.038536798665934e-244,6.389078941094659e-244,0.10473753350609735,0.11769523973499253,Gabra4
ENSMUSG00000053040,0.11114832252956303,8.423771059721389e-244,1.332453505175797e-243,0.10466463921465782,0.11762255780173829,Aph1c
ENSMUSG00000049502,0.11112665568372944,1.0483392247980982e-243,1.657977581524748e-243,0.10464294167506973,0.11760092344536602,Dtx3l
ENSMUSG00000006715,0.11107454639337816,1.77373841445903e-243,2.803886206859042e-243,0.10459075859076702,0.11754889226779484,Gmnn
ENSMUSG00000028643,0.11091877403357629,8.530200383560663e-243,1.3482219667394757e-242,0.10443476584867459,0.11739335320165718,Svbp
ENSMUSG00000049960,0.11085787945483953,1.5751637439465113e-242,2.4884103379881696e-242,0.10437378520476222,0.11733254973579214,Mrps16
ENSMUSG00000032491,0.11063390829439619,1.4987450423211698e-241,2.365816957097348e-241,0.1041494979147662,0.11710891327222761,Nradd
ENSMUSG00000038555,0.11041969565263232,1.2870381838284562e-240,2.030348925427443e-240,0.10393498353441571,0.11689502013007147,Reep2
ENSMUSG00000030591,0.11029850353310877,4.3361469482340157e-240,6.838269907323791e-240,0.1038136209716535,0.11677400850335269,Psmd8
ENSMUSG00000062101,0.11021443600899476,1.006175188179742e-239,1.586276506668362e-239,0.10372943532935411,0.11669006606901351,Zfp119b
ENSMUSG00000043257,0.11017871730575715,1.4385012450740115e-239,2.267141442197024e-239,0.10369366646805783,0.11665440048605304,Pigv
ENSMUSG00000062257,0.11017849190895772,1.4417490430219586e-239,2.271902053296499e-239,0.10369344075479776,0.11665417542440705,Opcml
ENSMUSG00000031727,0.11015357118744001,1.849977210837105e-239,2.914726974692146e-239,0.10366848504831655,0.11662929175461792,Pmfbp1
ENSMUSG00000022205,0.11011937969936537,2.6042462923793507e-239,4.101821219687117e-239,0.10363424557379643,0.11659515108866934,Sub1
ENSMUSG00000003452,0.11010346918760783,3.0533420580816776e-239,4.808412689892406e-239,0.1036183127374847,0.11657926422103135,Bicd1
ENSMUSG00000043391,0.11007108344408155,4.2206840545888345e-239,6.6436078302988115e-239,0.10358588156275553,0.11654692659471919,2510009E07Rik
ENSMUSG00000036902,0.10998331459814009,1.014447558901031e-238,1.5962982830858082e-238,0.10349798966269877,0.11645928808257187,Neto2
ENSMUSG00000021587,0.10993843250236225,1.5880386574500368e-238,2.498094474516339e-238,0.10345304468024001,0.11641447259623196,Pcsk1
ENSMUSG00000042817,0.10987781808753191,2.9079428189045885e-238,4.572956154905785e-238,0.10339234537738116,0.11635394809728983,Flt3
ENSMUSG00000022783,0.10982874881371875,4.744172299530589e-238,7.459390408066964e-238,0.10334320741942253,0.11630495157798526,Spag6l
ENSMUSG00000022375,0.10958683616119502,5.281139006565495e-237,8.293245927395564e-237,0.10310095661522807,0.1160633971461115,Lrrc6
ENSMUSG00000042677,0.10953632530476974,8.728678521618897e-237,1.3696341631286517e-236,0.10305037525054052,0.11601296098872761,Zc3h12a
ENSMUSG00000002043,0.1094253737315477,2.629820299192279e-236,4.123914535349347e-236,0.1029392689174385,0.11590217338130983,Trappc6a
ENSMUSG00000034032,0.10935852779413115,5.108087273822861e-236,8.00640638530229e-236,0.10287232981865223,0.11583542615197027,Rpap1
ENSMUSG00000090667,0.10927961156839062,1.117945581318109e-235,1.751167890535885e-235,0.10279330368512761,0.115756626382608,Gm765
ENSMUSG00000063904,0.10925442042575381,1.4353304022572546e-235,2.2476204232027162e-235,0.10276807747565773,0.11573147239727943,Dpp3
ENSMUSG00000037373,0.10918188610805445,2.9465114757360475e-235,4.611850799399041e-235,0.10269544223459089,0.1156590450223738,Ctbp1
ENSMUSG00000030468,0.10903451590229904,1.2684511039736738e-234,1.9844353942016174e-234,0.10254786719276403,0.11551189188345684,Siglecg
ENSMUSG00000038462,0.10901935830263985,1.4737693783224702e-234,2.3052860602572663e-234,0.10253268854111186,0.11549675659384204,Uqcrfs1
ENSMUSG00000021707,0.10893568729085155,3.372299735708077e-234,5.270865482507154e-234,0.10244890137520725,0.1154132086809346,Dhfr
ENSMUSG00000027698,0.10891641391925726,4.080326082799617e-234,6.376505833410872e-234,0.1024296012608967,0.11539396365181848,Nceh1
ENSMUSG00000072663,0.10882349425113444,1.0221694158901276e-233,1.5961421235011362e-233,0.10233655273086328,0.11530118055857927,Spef2
ENSMUSG00000049409,0.10863479900192063,6.5820025479403625e-233,1.0271539556710927e-232,0.10214759614654678,0.11511276230896735,Prokr1
ENSMUSG00000035183,0.10847959479626554,3.037746354810572e-232,4.7368569387347146e-232,0.10199217734036893,0.11495778558957896,Slc24a5
ENSMUSG00000038930,0.10844116813338797,4.434520293329585e-232,6.913813990223862e-232,0.10195369759393946,0.1149194152008144,Rccd1
ENSMUSG00000030428,0.10838880780130652,7.423682731345044e-232,1.156877470990345e-231,0.10190126496123655,0.1148671315169594,Ttyh1
ENSMUSG00000054169,0.10835858460819874,9.993873246756582e-232,1.5564356403607822e-231,0.10187100005149999,0.11483695255005505,Ceacam10
ENSMUSG00000036693,0.10832314721690972,1.4160424196142752e-231,2.2046433436311306e-231,0.10183551376179717,0.11480156699977913,Nop14
ENSMUSG00000035112,0.10824492623401565,3.0545981825688137e-231,4.754238416449516e-231,0.10175718490383757,0.11472346038740101,Wnk4
ENSMUSG00000014226,0.10806830724889308,1.7294967678993157e-230,2.687640664956202e-230,0.10158032263820525,0.11454709935044115,Cacybp
ENSMUSG00000041301,0.1078890544711699,1.0018886624285565e-229,1.5562110320418709e-229,0.10140082337144612,0.11436810794991502,Cftr
ENSMUSG00000036186,0.10782022494042784,1.965221305083622e-229,3.050638474206181e-229,0.10133189930602439,0.11429937867108864,Fam69b
ENSMUSG00000027808,0.1077723789286758,3.1382676973557448e-229,4.870817472226828e-229,0.10128398761633589,0.11425160231169558,Serp1
ENSMUSG00000023050,0.10771453219251659,5.5250161361187625e-229,8.573892203784548e-229,0.10122606151449631,0.1141938397465391,Map3k12
ENSMUSG00000034259,0.10758138751256906,2.028666342234137e-228,3.1442441758123635e-228,0.10109273432730799,0.11406088863485417,Exosc4
ENSMUSG00000053117,0.1074684624090254,6.105776527918043e-228,9.456057810001614e-228,0.10097965461504627,0.1139481275220768,E330013P04Rik
ENSMUSG00000050627,0.10724460067776954,5.405627896223373e-227,8.36525517830915e-227,0.10075548688443688,0.11372459039115554,Gpd1l
ENSMUSG00000039529,0.10712852512142997,1.671605738430471e-226,2.5856237253371556e-226,0.100639252922375,0.11360868288650983,Atp8b1
ENSMUSG00000036992,0.10707437310560759,2.829292616048758e-226,4.375645864597523e-226,0.1005850270671009,0.11355460921047,Nxt1
ENSMUSG00000022722,0.10694093482459087,1.033559301596762e-225,1.5974641446626923e-225,0.10045140699970401,0.11342136380598157,Arl6
ENSMUSG00000025980,0.10682931908502898,3.0508529265156537e-225,4.712469766011204e-225,0.1003396393829666,0.11330990922081204,Hspd1
ENSMUSG00000063796,0.10679397922466455,4.296897066118493e-225,6.636134465047866e-225,0.10030425146927423,0.11327462035127829,Slc22a8
ENSMUSG00000025931,0.10672306403308109,8.540053677316241e-225,1.318316405883952e-224,0.10023323990038581,0.11320380743178567,Paqr8
ENSMUSG00000043668,0.10643009350930073,1.4510564121381254e-223,2.2375580757719744e-223,0.09993987191574454,0.11291125872481375,Tox3
ENSMUSG00000031578,0.10628813324692474,5.708788409220988e-223,8.797639712160561e-223,0.09979771946768146,0.11276950245161267,Mak16
ENSMUSG00000024644,0.1062815567007043,6.0824986558502004e-223,9.37210886879846e-223,0.09979113402455947,0.1127629353491369,Cndp2
ENSMUSG00000034758,0.10605123725407664,5.589808415789853e-222,8.60632550545012e-222,0.09956050335519617,0.11253294627791804,Tle6
ENSMUSG00000066235,0.10583470281517719,4.478121618968378e-221,6.885180840972291e-221,0.09934367695680704,0.11231672180751118,Pomgnt2
ENSMUSG00000074218,0.1057994919618478,6.278669653452937e-221,9.649100435612323e-221,0.09930841868595901,0.1122815613004024,Cox7a1
ENSMUSG00000027371,0.1056981620948156,1.6594627101267032e-220,2.54870635866488e-220,0.09920695245164005,0.11218037622925943,Fahd2a
ENSMUSG00000003070,0.10518011110298717,2.352149554812823e-218,3.604274524690198e-218,0.09868820638850402,0.11166306340888421,Efna2
ENSMUSG00000057729,0.10514118916244712,3.409347666794958e-218,5.222652675850119e-218,0.09864923236872394,0.11162419678635176,Prtn3
ENSMUSG00000035528,0.10504387647637893,8.618889595383386e-218,1.3198912090939334e-217,0.09855178956121716,0.11152702231965288,Npffr2
ENSMUSG00000061898,0.10499429857596741,1.3820008127408404e-217,2.1157391499400496e-217,0.09850214541569818,0.11147751479019961,Rbak
ENSMUSG00000038879,0.1049383685532247,2.353523797357503e-217,3.6025161447382564e-217,0.09844614069904466,0.11142166411599928,Nipal2
ENSMUSG00000026355,0.10484700950896643,5.6119961876106756e-217,8.58628547676052e-217,0.09835465973427061,0.11133043459574164,Mcm6
ENSMUSG00000020392,0.10474136396473727,1.5314812671484803e-216,2.34243081546112e-216,0.09824887334070602,0.11122493869391015,Cdkn2aipnl
ENSMUSG00000029868,0.10469893606672041,2.2913032304257422e-216,3.5035217590607676e-216,0.098206388918029,0.1111825708520711,Trpv6
ENSMUSG00000041841,0.10454280291004615,1.007724855804342e-215,1.5396865634902092e-215,0.09805004795639788,0.11102665849705079,Rpl37
ENSMUSG00000029363,0.10429737656029692,1.0291779114172999e-214,1.571024135883529e-214,0.09780429560499715,0.11078157858117395,Rfc5
ENSMUSG00000049538,0.10399532424200313,1.782912858966521e-213,2.7190984580852847e-213,0.09750184315534632,0.11047995154513236,Adamts16
ENSMUSG00000026035,0.10394050772868718,2.988980687342623e-213,4.557762560754228e-213,0.09744695415470045,0.11042521208406138,Ppil3
ENSMUSG00000096976,0.10371362672070511,2.5291521199240534e-212,3.851891745239192e-212,0.09721977354776573,0.11019864957055128,Gm26882
ENSMUSG00000004127,0.10368535742549434,3.2990531572095654e-212,5.021389889207862e-212,0.09719146697004043,0.11017041991242349,Trmt10a
ENSMUSG00000035910,0.10364526486584948,4.808601910771406e-212,7.317914945626855e-212,0.09715132155297067,0.11013038354961294,Dcdc2a
ENSMUSG00000036395,0.10361197732055297,6.573939433032507e-212,1.0001429230233541e-211,0.09711799013793314,0.11009714264672558,Glb1l2
ENSMUSG00000087085,0.10317096455987552,4.100592203445327e-210,6.22433546363893e-210,0.0966763975403212,0.10965674646249106,Gm12068
ENSMUSG00000020847,0.10282136241105595,1.0720640895484306e-208,1.6255710228179387e-208,0.0963263375566598,0.10930763128023066,Rph3al
ENSMUSG00000011158,0.10281523594125361,1.1350499038734086e-208,1.7208155001112926e-208,0.09632020307803,0.1093015133298214,Brf1
ENSMUSG00000070031,0.10274169859458414,2.2516810639651762e-208,3.4126721187711065e-208,0.09624656963817284,0.10922807820492496,Sp140
ENSMUSG00000099957,0.10246470011648201,2.9588996626812066e-207,4.478431455548974e-207,0.09596920983708719,0.10895146413736909,2610027F03Rik
ENSMUSG00000091415,0.10245180298062923,3.335325209445519e-207,5.047404977974453e-207,0.09595629590249835,0.10893858487531548,Ak9
ENSMUSG00000024981,0.10241874942414936,4.533113740326776e-207,6.857963298527649e-207,0.09592319930318931,0.10890557711694154,Acsl5
ENSMUSG00000002396,0.10231807022941934,1.1535119686012844e-206,1.7443096455485928e-206,0.09582238909102461,0.10880503733241356,Ocel1
ENSMUSG00000053965,0.10227828714457106,1.6679805481682155e-206,2.521131421052321e-206,0.09578255427175582,0.10876530929851054,Pde5a
ENSMUSG00000029074,0.10204200066381158,1.4865389585893422e-205,2.24484892568611e-205,0.09554596094986703,0.10852934935867113,Ttll10
ENSMUSG00000027579,0.10197030072676581,2.8840231363766437e-205,4.354557053263844e-205,0.09547416804858017,0.10845774836425041,Srms
ENSMUSG00000081534,0.1014790845149852,2.6686351913698716e-203,4.022057560467026e-203,0.09498231675634757,0.10796720819809544,Slc48a1
ENSMUSG00000047719,0.10134136506179055,9.458426021236416e-203,1.4244617501862072e-202,0.0948444198186316,0.10782967771686337,Ubiad1
ENSMUSG00000038975,0.10127493705222154,1.7402315624532113e-202,2.619647090852343e-202,0.09477790628978683,0.10776334076781156,Rabggtb
ENSMUSG00000026627,0.1011229583912617,7.010328710127039e-202,1.0545019118722984e-201,0.09462573218999983,0.10761157022418748,Tmem206
ENSMUSG00000017386,0.10105621494255074,1.2918003039279022e-201,1.9422647781204364e-201,0.09455890300768195,0.10754491807740021,Traf4
ENSMUSG00000049717,0.10104700235083017,1.4054722396786377e-201,2.112856644135054e-201,0.09454967858675929,0.10753571808349421,Lig4
ENSMUSG00000040420,0.1009003460735821,5.375622631472318e-201,8.073930056281644e-201,0.09440283414936904,0.10738926220261254,Cdh18
ENSMUSG00000048904,0.10088925753414119,5.9489978378667825e-201,8.933770592982103e-201,0.09439173139481837,0.10737818880349606,Neurog1
