,Somitic mesoderm_corr,Somitic mesoderm_pval,Somitic mesoderm_qval,Somitic mesoderm_ci_low,Somitic mesoderm_ci_high,gene_annotation
ENSMUSG00000023072,-0.209765522355367,0.0,0.0,-0.21602825195766234,-0.20348553320256155,Cep89
ENSMUSG00000072774,-0.20988170449063676,0.0,0.0,-0.2161441099300387,-0.20360203082191564,Zfp951
ENSMUSG00000021097,-0.20989813479549055,0.0,0.0,-0.21616049437802418,-0.20361850575641155,Clmn
ENSMUSG00000048371,-0.2099102568148888,0.0,0.0,-0.21617258256268823,-0.2036306607051346,Pdp2
ENSMUSG00000026753,-0.20992455892620004,0.0,0.0,-0.21618684475176822,-0.20364500167045432,Ppp6c
ENSMUSG00000014243,-0.2099299580386935,0.0,0.0,-0.21619222879274175,-0.20365041545121448,Zswim7
ENSMUSG00000071657,-0.20993031132916165,0.0,0.0,-0.216192581096993,-0.20365076970151283,Bscl2
ENSMUSG00000068854,-0.20994846268558381,0.0,0.0,-0.21621068178137223,-0.20366897037429874,Hist2h2be
ENSMUSG00000074785,-0.20997056016841661,0.0,0.0,-0.21623271757018978,-0.2036911279007896,Plxnc1
ENSMUSG00000095105,-0.2099931036327744,0.0,0.0,-0.21625519808882118,-0.2037137326272629,Edaradd
ENSMUSG00000023186,-0.21001018283842987,0.0,0.0,-0.21627222960159992,-0.2037308582503075,Vwa5a
ENSMUSG00000047793,-0.21002463814009467,0.0,0.0,-0.21628664453453833,-0.20374535284119086,Sned1
ENSMUSG00000002057,-0.21005756846328674,0.0,0.0,-0.21631948288437758,-0.203778372678616,Foxn1
ENSMUSG00000037913,-0.210063532111762,0.0,0.0,-0.2163254298750557,-0.20378435253955687,Tmem156
ENSMUSG00000045591,-0.2100755816340417,0.0,0.0,-0.2163374457389207,-0.20379643482047285,Olig3
ENSMUSG00000040364,-0.2100756098055001,0.0,0.0,-0.21633747383168442,-0.2037964630685223,Sec1
ENSMUSG00000028777,-0.210152461382105,0.0,0.0,-0.21641411069103186,-0.20387352362398944,Gnat3
ENSMUSG00000035735,-0.21017668977897197,0.0,0.0,-0.21643827137966604,-0.20389781792012304,Dagla
ENSMUSG00000109838,-0.21018400318860994,0.0,0.0,-0.21644556434987686,-0.20390515122315916,Gm45341
ENSMUSG00000035473,-0.21019924949403979,0.0,0.0,-0.21646076804287318,-0.2039204390027315,Galm
ENSMUSG00000023249,-0.21020036067209144,0.0,0.0,-0.2164618761151356,-0.20392155320361266,Parp3
ENSMUSG00000022661,-0.21023582572590951,0.0,0.0,-0.21649724203416776,-0.2039571147444933,Cd200
ENSMUSG00000020866,-0.21024280240943102,0.0,0.0,-0.21650419921396505,-0.20396411041089507,Cacna1g
ENSMUSG00000034484,-0.21026640111595818,0.0,0.0,-0.2165277319442232,-0.20398777333197024,Snx2
ENSMUSG00000047497,-0.21030289697511903,0.0,0.0,-0.21656412575547196,-0.2040243685146265,Adamts12
ENSMUSG00000018669,-0.21031091226146198,0.0,0.0,-0.21657211862753795,-0.20403240561692448,Cdk5rap3
ENSMUSG00000020021,-0.21033040761418853,0.0,0.0,-0.21659155945915323,-0.20405195403550996,Fgd6
ENSMUSG00000033182,-0.21033803053460934,0.0,0.0,-0.21659916105980492,-0.20405959770668977,Kbtbd12
ENSMUSG00000005237,-0.2103784512041314,0.0,0.0,-0.2166394686681903,-0.20410012842026762,Dnah2
ENSMUSG00000031827,-0.21040721887843558,0.0,0.0,-0.21666815586308721,-0.20412897442680955,Cotl1
ENSMUSG00000047261,-0.21044236304896724,0.0,0.0,-0.2167032017008828,-0.20416421430709913,Gap43
ENSMUSG00000011837,-0.21048784161748685,0.0,0.0,-0.21674855299726026,-0.20420981675367625,Snapc2
ENSMUSG00000042002,-0.21049265843108603,0.0,0.0,-0.21675335632938494,-0.20421464668928221,Foxn4
ENSMUSG00000025754,-0.21050611032081695,0.0,0.0,-0.21676677056786844,-0.20422813522639055,Agbl1
ENSMUSG00000029547,-0.21050687252072392,0.0,0.0,-0.21676753063434065,-0.20422889950285245,Ints1
ENSMUSG00000033021,-0.21051238357649837,0.0,0.0,-0.21677302626417488,-0.20423442557330132,Gmppa
ENSMUSG00000047495,-0.21051318678326605,0.0,0.0,-0.21677382722266153,-0.20423523096841054,Dlgap2
ENSMUSG00000058070,-0.2105259382811491,0.0,0.0,-0.2167865430263014,-0.20424801720896263,Eml1
ENSMUSG00000052512,-0.21054707041383122,0.0,0.0,-0.2168076160008253,-0.20426920692286704,Nav2
ENSMUSG00000020653,-0.21059349862841104,0.0,0.0,-0.21685391422186776,-0.20431576166655793,Klf11
ENSMUSG00000033542,-0.21060264317140925,0.0,0.0,-0.21686303315790187,-0.20432493113419134,Arhgef5
ENSMUSG00000075590,-0.21063456798103247,0.0,0.0,-0.21689486856166,-0.2043569429676505,Nrbp2
ENSMUSG00000002808,-0.21063639621454425,0.0,0.0,-0.21689669167477577,-0.20435877618515033,Epdr1
ENSMUSG00000066894,-0.21067761476418156,0.0,0.0,-0.21693779477062278,-0.20440010711328035,Vsig10
ENSMUSG00000018322,-0.2106780728712389,0.0,0.0,-0.2169382515943905,-0.20440056646944918,Tomm34
ENSMUSG00000058587,-0.210683717027777,0.0,0.0,-0.21694387993979783,-0.2044062260160247,Tmod3
ENSMUSG00000068748,-0.2106839362333081,0.0,0.0,-0.21694409853125407,-0.2044064458192765,Ptprz1
ENSMUSG00000001583,-0.21069736848843076,0.0,0.0,-0.21695749315651905,-0.2044199147021314,Tnk1
ENSMUSG00000073633,-0.21070202157413734,0.0,0.0,-0.2169621332062659,-0.20442458047665468,Fbxo36
ENSMUSG00000030706,-0.2107044559800165,0.0,0.0,-0.21696456079186632,-0.20442702152119488,Mrpl48
ENSMUSG00000036661,-0.21075144156920872,0.0,0.0,-0.21701141473015156,-0.20447413525608285,Dennd3
ENSMUSG00000026354,-0.21076409673092086,0.0,0.0,-0.21702403442790102,-0.20448682493770046,Lct
ENSMUSG00000026029,-0.21083910779045104,0.0,0.0,-0.2170988352385924,-0.204562040650708,Casp8
ENSMUSG00000039982,-0.21085597535492698,0.0,0.0,-0.21711565551477144,-0.20457895424534914,Dtx4
ENSMUSG00000078853,-0.2108580327406296,0.0,0.0,-0.21711770713232914,-0.20458101724574082,Igtp
ENSMUSG00000032392,-0.21086891350245113,0.0,0.0,-0.21712855738761855,-0.20459192770253018,Parp16
ENSMUSG00000079553,-0.21088697540650775,0.0,0.0,-0.21714656864786708,-0.20461003890323862,Kifc1
ENSMUSG00000067586,-0.21092091904853327,0.0,0.0,-0.21718041710371672,-0.20464407519983238,S1pr3
ENSMUSG00000039683,-0.21095026054531213,0.0,0.0,-0.217209676307717,-0.20467349680112357,Sdk1
ENSMUSG00000045658,-0.2109533159032877,0.0,0.0,-0.21721272309582063,-0.20467656050111022,Pid1
ENSMUSG00000037709,-0.2109546926226925,0.0,0.0,-0.2172140959536711,-0.20467794097939743,Fam13a
ENSMUSG00000049313,-0.21097390121995882,0.0,0.0,-0.21723325067024277,-0.2046972020248561,Sorl1
ENSMUSG00000072623,-0.21099462233524843,0.0,0.0,-0.21725391365677407,-0.20471797972364908,Zfp9
ENSMUSG00000106447,-0.21102125098642646,0.0,0.0,-0.21728046759859987,-0.2047446810984449,Gm42957
ENSMUSG00000028007,-0.21103217473053415,0.0,0.0,-0.21729136069236787,-0.20475563467831628,Snx7
ENSMUSG00000024346,-0.21113334264079459,0.0,0.0,-0.2173922446670097,-0.20485707898079283,Pfdn1
ENSMUSG00000022636,-0.21116462568415012,0.0,0.0,-0.21742343988500054,-0.2048884475171753,Alcam
ENSMUSG00000049321,-0.21122192561492897,0.0,0.0,-0.21748057891632538,-0.20494590407563276,Zfp2
ENSMUSG00000043556,-0.2112380554434332,0.0,0.0,-0.21749666344418256,-0.20496207800235142,Fbxl7
ENSMUSG00000033819,-0.21124822810987604,0.0,0.0,-0.21750680753892887,-0.2049722784821622,Ppp1r16a
ENSMUSG00000026735,-0.2112573431406795,0.0,0.0,-0.21751589696744034,-0.20498141843578088,Ptf1a
ENSMUSG00000000126,-0.2112608160013341,0.0,0.0,-0.2175193600732408,-0.20498490079240875,Wnt9a
ENSMUSG00000027660,-0.21126114031020168,0.0,0.0,-0.21751968347115516,-0.20498522598805438,Skil
ENSMUSG00000033306,-0.21127189570774785,0.0,0.0,-0.2175304086570187,-0.2049960107955419,Lpp
ENSMUSG00000024302,-0.21127707725494,0.0,0.0,-0.2175355756488157,-0.20500120651188483,Dtna
ENSMUSG00000033186,-0.21128567356695485,0.0,0.0,-0.21754414781230455,-0.2050098263316434,Mzt1
ENSMUSG00000042784,-0.2112860430600286,0.0,0.0,-0.21754451626738674,-0.2050101968351663,Muc1
ENSMUSG00000024524,-0.21132498725061472,0.0,0.0,-0.21758335104472892,-0.20504924753613915,Gnal
ENSMUSG00000002871,-0.211326495646378,0.0,0.0,-0.21758485520227352,-0.20505076005769032,Tpra1
ENSMUSG00000079546,-0.21134296530421653,0.0,0.0,-0.21760127858251624,-0.20506727476554695,Gm11146
ENSMUSG00000026834,-0.21135546991116377,0.0,0.0,-0.21761374805077802,-0.20507981357915966,Acvr1c
ENSMUSG00000038112,-0.21136937221469937,0.0,0.0,-0.21762761128561983,-0.20509375391521295,AW551984
ENSMUSG00000016619,-0.21137696469230596,0.0,0.0,-0.21763518242553925,-0.20510136716462782,Nup50
ENSMUSG00000002983,-0.21142814272126403,0.0,0.0,-0.21768621660554485,-0.20515268522832636,Relb
ENSMUSG00000028736,-0.21146506243249932,0.0,0.0,-0.21772303252323266,-0.205189705981723,Pax7
ENSMUSG00000062157,-0.21147808300622115,0.0,0.0,-0.21773601648755755,-0.2052027621945385,Ifnlr1
ENSMUSG00000025582,-0.21149667489577179,0.0,0.0,-0.2177545560992386,-0.20522140497650881,Nptx1
ENSMUSG00000039159,-0.21149684681696232,0.0,0.0,-0.21775472753698902,-0.20522157736832825,Ube2h
ENSMUSG00000037860,-0.21149760965316006,0.0,0.0,-0.21775548822809676,-0.20522234229277098,Aim2
ENSMUSG00000019828,-0.21154973150712564,0.0,0.0,-0.21780746349777094,-0.20527460684716362,Grm1
ENSMUSG00000026786,-0.21157926197436472,0.0,0.0,-0.21783691089959173,-0.20530421817948746,Apbb1ip
ENSMUSG00000038764,-0.21163169818234073,0.0,0.0,-0.2178891995831607,-0.2053567980050507,Ptpn3
ENSMUSG00000027977,-0.21164433463653784,0.0,0.0,-0.21790180048049454,-0.2053694690746625,Ndst3
ENSMUSG00000022707,-0.2116712840485493,0.0,0.0,-0.2179286740544104,-0.20539649231702672,Gbe1
ENSMUSG00000032033,-0.21167752499599302,0.0,0.0,-0.2179348974379075,-0.20540275036347516,Barx2
ENSMUSG00000035900,-0.21168723170965917,0.0,0.0,-0.21794457683288312,-0.20541248367270362,Gramd4
ENSMUSG00000032489,-0.21173931318746417,0.0,0.0,-0.21799651171093515,-0.20546470787048493,Kif9
ENSMUSG00000028753,-0.2117687989742664,0.0,0.0,-0.2180259144849755,-0.20549427447365556,Vwa5b1
ENSMUSG00000015053,-0.2118081451320768,0.0,0.0,-0.21806514985195286,-0.20553372849155543,Gata2
ENSMUSG00000041482,-0.21181908230055746,0.0,0.0,-0.21807605621998366,-0.20554469564584854,Piezo2
ENSMUSG00000016520,-0.211819333731878,0.0,0.0,-0.2180763069432234,-0.20554494776652257,Lnx2
ENSMUSG00000079710,-0.2118575681264964,0.0,0.0,-0.21811443365254352,-0.2055832869987157,Gm3448
ENSMUSG00000097248,-0.21188385139089835,0.0,0.0,-0.21814064288034232,-0.20560964234221824,Gm2694
ENSMUSG00000000805,-0.21192071985557065,0.0,0.0,-0.21817740747604303,-0.20564661193013145,Car4
ENSMUSG00000027947,-0.21197112359849704,0.0,0.0,-0.2182276691885266,-0.2056971539499885,Il6ra
ENSMUSG00000031963,-0.21198461462010737,0.0,0.0,-0.2182411221887622,-0.20571068198835893,Bmper
ENSMUSG00000037196,-0.21201492858942902,0.0,0.0,-0.21827135071638445,-0.20574107914211023,Pacrg
ENSMUSG00000030428,-0.21201818781827447,0.0,0.0,-0.21827460075818755,-0.20574434731531197,Ttyh1
ENSMUSG00000039725,-0.21202235226987134,0.0,0.0,-0.21827875347091824,-0.20574852319568676,Trp53rka
ENSMUSG00000035799,-0.21203534683601177,0.0,0.0,-0.2182917114061757,-0.20576155342513686,Twist1
ENSMUSG00000027624,-0.2120585259010547,0.0,0.0,-0.21831482512538217,-0.20578479611015266,Epb41l1
ENSMUSG00000035551,-0.21209959205407317,0.0,0.0,-0.21835577548850174,-0.20582597499551664,Igfbpl1
ENSMUSG00000054499,-0.21213145067275266,0.0,0.0,-0.21838754426361884,-0.20585792108587328,Dedd2
ENSMUSG00000021072,-0.21214140606034151,0.0,0.0,-0.2183974715735899,-0.20586790380992065,Tmx1
ENSMUSG00000029390,-0.21215613362838273,0.0,0.0,-0.21841215760244811,-0.20588267182072598,Tmed2
ENSMUSG00000052310,-0.21217348928442945,0.0,0.0,-0.21842946430313837,-0.2059000751400882,Slc39a1
ENSMUSG00000031073,-0.21217760518662152,0.0,0.0,-0.2184335685949668,-0.20590420234624066,Fgf15
ENSMUSG00000055978,-0.21217858053245905,0.0,0.0,-0.21843454118946262,-0.20590518037081176,Fut2
ENSMUSG00000034126,-0.21217909039776398,0.0,0.0,-0.2184350496164895,-0.20590569163643863,Pomt2
ENSMUSG00000020411,-0.21219130492543412,0.0,0.0,-0.218447229687207,-0.20591793971177877,Nipal4
ENSMUSG00000047911,-0.21225854647488968,0.0,0.0,-0.21851428151461644,-0.2059853659779297,Npm2
ENSMUSG00000029272,-0.21227337821901535,0.0,0.0,-0.21852907140302108,-0.2060002384737924,Sult1e1
ENSMUSG00000024160,-0.21230622399977722,0.0,0.0,-0.21856182448156602,-0.2060331745120187,Spsb3
ENSMUSG00000029703,-0.21231259674886765,0.0,0.0,-0.21856817924290944,-0.20603956477453814,Lrwd1
ENSMUSG00000098530,-0.21233040341201687,0.0,0.0,-0.2185859356420877,-0.20605742037634794,Gm28051
ENSMUSG00000070858,-0.2123614471281243,0.0,0.0,-0.21861689171926862,-0.2060885494209503,Gm1673
ENSMUSG00000028370,-0.21236825351928093,0.0,0.0,-0.2186236788937485,-0.20609537452223148,Pappa
ENSMUSG00000020656,-0.21237508120943163,0.0,0.0,-0.21863048730648033,-0.20610222098166886,Grhl1
ENSMUSG00000003623,-0.21238793178568713,0.0,0.0,-0.21864330159854387,-0.2061151068857611,Crot
ENSMUSG00000030630,-0.21239877688892156,0.0,0.0,-0.21865411607845275,-0.2061259818052296,Fah
ENSMUSG00000047369,-0.21239987011861716,0.0,0.0,-0.21865520622110965,-0.20612707804060657,Dnah14
ENSMUSG00000004105,-0.21242352351589205,0.0,0.0,-0.21867879282260194,-0.2061507964734283,Angptl2
ENSMUSG00000002897,-0.21244297262158507,0.0,0.0,-0.2186981869997048,-0.20617029906039613,Il17ra
ENSMUSG00000047554,-0.2124530662552941,0.0,0.0,-0.2187082521248046,-0.20618042045160775,Tmem41b
ENSMUSG00000017692,-0.21246345231193783,0.0,0.0,-0.21871860884552596,-0.20619083507131855,Rhbdl3
ENSMUSG00000024927,-0.2124809739278479,0.0,0.0,-0.21873608096758507,-0.20620840487727438,Rela
ENSMUSG00000054204,-0.2124864979318183,0.0,0.0,-0.2187415893668988,-0.20621394407486038,Fam150b
ENSMUSG00000053846,-0.21249831005069122,0.0,0.0,-0.2187533681165979,-0.2062257886839788,Lipg
ENSMUSG00000021496,-0.2125243096789914,0.0,0.0,-0.21877929428966267,-0.2062518598329612,Pcbd2
ENSMUSG00000034032,-0.21252675448182923,0.0,0.0,-0.2187817321848872,-0.20625431136150582,Rpap1
ENSMUSG00000029352,-0.2125694301395116,0.0,0.0,-0.21882428725301184,-0.20629710443355245,Crybb3
ENSMUSG00000109125,-0.21259498055836498,0.0,0.0,-0.2188497654620896,-0.20632272516125139,Gm45159
ENSMUSG00000034255,-0.21260082264376812,0.0,0.0,-0.21885559103558,-0.20632858332393098,Arhgap27
ENSMUSG00000009734,-0.21266192661362712,0.0,0.0,-0.21891652227610386,-0.20638985547737004,Pou6f2
ENSMUSG00000026097,-0.2126636053002851,0.0,0.0,-0.21891819621674458,-0.20639153878516728,Ormdl1
ENSMUSG00000040624,-0.2128317816018032,0.0,0.0,-0.21908589686017907,-0.20656017823564746,Plekhg1
ENSMUSG00000022366,-0.2128408115778984,0.0,0.0,-0.21909490128606887,-0.20656923309037725,Slc22a22
ENSMUSG00000045467,-0.21288233552927668,0.0,0.0,-0.21913630773222917,-0.20661087145890014,Ttll13
ENSMUSG00000027840,-0.21290004706393498,0.0,0.0,-0.2191539691396175,-0.20662863180370605,Wnt2b
ENSMUSG00000048076,-0.2129251576625812,0.0,0.0,-0.2191790086631034,-0.20665381161021623,Arf1
ENSMUSG00000040356,-0.21292844934451646,0.0,0.0,-0.21918229102737322,-0.2066571123650431,Skiv2l
ENSMUSG00000020669,-0.2130387830724836,0.0,0.0,-0.21929231235506919,-0.20676775028940964,Sh3yl1
ENSMUSG00000021638,-0.21304173351152503,0.0,0.0,-0.21929525443801792,-0.20677070886518198,Ocln
ENSMUSG00000032318,-0.21304567098976024,0.0,0.0,-0.21929918076453805,-0.20677465720238689,Isl2
ENSMUSG00000039148,-0.21304917821468178,0.0,0.0,-0.21930267805613615,-0.20677817409987648,Sart1
ENSMUSG00000058183,-0.2130860649557214,0.0,0.0,-0.21933946031512158,-0.20681516258059507,Mmel1
ENSMUSG00000030474,-0.2131097551919509,0.0,0.0,-0.21936308343915126,-0.20683891816783315,Siglece
ENSMUSG00000038712,-0.2131161191154676,0.0,0.0,-0.2193694293330248,-0.20684529964789355,Fam63a
ENSMUSG00000037279,-0.21317140527777784,0.0,0.0,-0.2194245588417448,-0.20690073835396175,Ovol2
ENSMUSG00000021765,-0.21319437327619414,0.0,0.0,-0.2194474617484933,-0.2069237697367624,Fst
ENSMUSG00000034485,-0.21320604397630202,0.0,0.0,-0.2194590993710133,-0.20693547264696066,Uaca
ENSMUSG00000037541,-0.21322774144940826,0.0,0.0,-0.2194807353435015,-0.2069572300079248,Shank2
ENSMUSG00000027884,-0.21323537147189003,0.0,0.0,-0.2194883437375286,-0.2069648810917386,Clcc1
ENSMUSG00000097414,-0.21324940030808753,0.0,0.0,-0.21950233280487966,-0.2069789486540669,B130046B21Rik
ENSMUSG00000061079,-0.21329874903654716,0.0,0.0,-0.21955154161947985,-0.20702843362863546,Zfp143
ENSMUSG00000063808,-0.2133148652161128,0.0,0.0,-0.21956761209944883,-0.2070445943100514,Gpatch1
ENSMUSG00000028656,-0.2133622122345592,0.0,0.0,-0.21961482483942274,-0.20709207208832925,Cap1
ENSMUSG00000050002,-0.21336900654835858,0.0,0.0,-0.21962159988181118,-0.2070988851686336,Idnk
ENSMUSG00000041782,-0.21342873927871386,0.0,0.0,-0.21968116316012248,-0.20715878291233233,Lad1
ENSMUSG00000096225,-0.2134305830141246,0.0,0.0,-0.219683001664414,-0.20716063174186172,Lhx8
ENSMUSG00000023931,-0.21348739843536252,0.0,0.0,-0.2197396558649163,-0.2072176041622945,Efhb
ENSMUSG00000024485,-0.2135459740005051,0.0,0.0,-0.21979806517054679,-0.2072763416349975,Slc4a9
ENSMUSG00000039656,-0.21358207195552192,0.0,0.0,-0.21983406064364958,-0.20731253939016986,Rxrb
ENSMUSG00000041375,-0.21359051121093098,0.0,0.0,-0.21984247593759948,-0.20732100198009687,Ccdc9
ENSMUSG00000027896,-0.2135934529838471,0.0,0.0,-0.21984540935776242,-0.20732395188722752,Slc16a4
ENSMUSG00000043441,-0.21363456097249006,0.0,0.0,-0.2198864006141869,-0.207365173554356,Gpr149
ENSMUSG00000022101,-0.2136550843364078,0.0,0.0,-0.21990686569071247,-0.2073857536811446,Fgf17
ENSMUSG00000009394,-0.21367820999567647,0.0,0.0,-0.21992992566534475,-0.20740894330727963,Syn2
ENSMUSG00000087211,-0.21367966261229449,0.0,0.0,-0.21993137415581068,-0.2074103999421516,Lhx1os
ENSMUSG00000028417,-0.2137538653373619,0.0,0.0,-0.22000536607164264,-0.20748480796509927,Tal2
ENSMUSG00000036931,-0.21380031100979902,0.0,0.0,-0.22005167975576273,-0.20753138217644296,Nfkbid
ENSMUSG00000024713,-0.2138187698254867,0.0,0.0,-0.22007008610775744,-0.20754989208499708,Pcsk5
ENSMUSG00000021569,-0.2138354784998202,0.0,0.0,-0.2200867472888159,-0.2075666470117842,Trip13
ENSMUSG00000061479,-0.21385064224775366,0.0,0.0,-0.22010186793166586,-0.20758185273873583,Snrpa
ENSMUSG00000033967,-0.2139022917215085,0.0,0.0,-0.2201533705619949,-0.20763364522059874,Rnf225
ENSMUSG00000028381,-0.21397579504287387,0.0,0.0,-0.22022666484767472,-0.20770735212004626,Ugcg
ENSMUSG00000053153,-0.21404865794437097,0.0,0.0,-0.22029932046510933,-0.20778041689614257,Spag16
ENSMUSG00000024247,-0.2140545249855372,0.0,0.0,-0.2203051708124032,-0.20778630019562777,Pkdcc
ENSMUSG00000022040,-0.21406562686809685,0.0,0.0,-0.2203162411048266,-0.20779743284416013,Ephx2
ENSMUSG00000034947,-0.21409158443203963,0.0,0.0,-0.22034212480086995,-0.20782346234905993,Tmem106a
ENSMUSG00000021732,-0.21412700359291975,0.0,0.0,-0.2203774431546164,-0.20785897968787623,Fgf10
ENSMUSG00000044345,-0.21413804255278335,0.0,0.0,-0.22038845069294064,-0.20787004924987518,Marveld1
ENSMUSG00000048647,-0.2141631823298124,0.0,0.0,-0.22041351890561156,-0.20789525872522802,Exd1
ENSMUSG00000057606,-0.2142100549213621,0.0,0.0,-0.22046025804485486,-0.2079422612900885,Colq
ENSMUSG00000037818,-0.2142459729268171,0.0,0.0,-0.22049607376769684,-0.20797827891240092,Abhd18
ENSMUSG00000026972,-0.21427541172240258,0.0,0.0,-0.22052542871875042,-0.20800779936774186,Arrdc1
ENSMUSG00000029314,-0.21427800807578617,0.0,0.0,-0.22052801767692562,-0.2080104029236522,Agpat9
ENSMUSG00000037251,-0.2142833421024769,0.0,0.0,-0.22053333651040086,-0.2080157517477097,Pomk
ENSMUSG00000061524,-0.21429848412724112,0.0,0.0,-0.22054843540323843,-0.20803093578069803,Zic2
ENSMUSG00000022094,-0.21432886972436982,0.0,0.0,-0.22057873443822,-0.2080614056851095,Slc39a14
ENSMUSG00000004633,-0.21434258823467423,0.0,0.0,-0.2205924138634344,-0.20807516226250963,Chn2
ENSMUSG00000005917,-0.21434412324114216,0.0,0.0,-0.22059394449639802,-0.20807670152857666,Otx1
ENSMUSG00000006764,-0.21446525887741877,0.0,0.0,-0.22071473489880325,-0.20819817341067187,Tph2
ENSMUSG00000020227,-0.21446569705116025,0.0,0.0,-0.22071517182341133,-0.20819861280103794,Irak3
ENSMUSG00000034906,-0.2144676301131837,0.0,0.0,-0.22071709937468592,-0.20820055123039372,Ncaph
ENSMUSG00000097698,-0.21450239798727708,0.0,0.0,-0.22075176812462688,-0.20823541564923317,Gm26906
ENSMUSG00000040998,-0.21450937167619566,0.0,0.0,-0.22075872192946766,-0.20824240870487212,Npnt
ENSMUSG00000044018,-0.2145232193927474,0.0,0.0,-0.22077253016014467,-0.2082562948799934,Mrpl50
ENSMUSG00000020132,-0.21453980811923615,0.0,0.0,-0.2207890715816467,-0.20827292968084724,Rab21
ENSMUSG00000031995,-0.21459623685436272,0.0,0.0,-0.2208453393757248,-0.20832951517112944,St14
ENSMUSG00000032649,-0.2146297217406259,0.0,0.0,-0.22087872873968986,-0.20836309309594314,Colgalt2
ENSMUSG00000028145,-0.2146508539591785,0.0,0.0,-0.2208998006668467,-0.20838428403846926,Them4
ENSMUSG00000066258,-0.2147219433304197,0.0,0.0,-0.2209706871733307,-0.20845557100197903,Trim12a
ENSMUSG00000000958,-0.2147916118684276,0.0,0.0,-0.22104015683709755,-0.20852543324766207,Slc7a7
ENSMUSG00000032564,-0.21481810227965245,0.0,0.0,-0.22106657161275148,-0.2085519973300903,Cpne4
ENSMUSG00000037411,-0.21484613340817374,0.0,0.0,-0.22109452269665422,-0.20858010642469715,Serpine1
ENSMUSG00000043456,-0.21487054584483214,0.0,0.0,-0.22111886541372933,-0.2086045867708061,Zfp536
ENSMUSG00000070056,-0.21487305858948524,0.0,0.0,-0.2211213709817822,-0.20860710650574826,Mfhas1
ENSMUSG00000029675,-0.21489967036910654,0.0,0.0,-0.22114790675096402,-0.20863379232268217,Eln
ENSMUSG00000086892,-0.21490018229100513,0.0,0.0,-0.2211484172105845,-0.20863430566890323,4933430M04Rik
ENSMUSG00000030802,-0.21500973900204887,0.0,0.0,-0.22125766089985419,-0.20874416727948739,Bckdk
ENSMUSG00000004233,-0.2150264173304539,0.0,0.0,-0.22127429156174414,-0.20876089203803896,Wars2
ENSMUSG00000020441,-0.21503793151375533,0.0,0.0,-0.22128577283549108,-0.2087724382773636,2310033P09Rik
ENSMUSG00000026023,-0.21504699499939503,0.0,0.0,-0.22129481041488164,-0.2087815269973986,Cdk15
ENSMUSG00000030431,-0.21506333742965994,0.0,0.0,-0.2213111061307071,-0.20879791493070188,Tmem238
ENSMUSG00000026273,-0.21506518442573033,0.0,0.0,-0.22131294784696467,-0.20879976706967626,Mterf4
ENSMUSG00000022139,-0.2151006337226459,0.0,0.0,-0.22134829580007914,-0.20883531508278302,Mbnl2
ENSMUSG00000019970,-0.21514788719898773,0.0,0.0,-0.22139541416085468,-0.2088827001723365,Sgk1
ENSMUSG00000029499,-0.2151750991660493,0.0,0.0,-0.22142254830537117,-0.2089099879451468,Pxmp2
ENSMUSG00000000093,-0.21523506541696685,0.0,0.0,-0.2214823430267744,-0.20897012128151135,Tbx2
ENSMUSG00000039395,-0.2152469888261217,0.0,0.0,-0.22149423232420298,-0.2089820779188025,Mreg
ENSMUSG00000053226,-0.21528458284213914,0.0,0.0,-0.22153171877519845,-0.2090197767140228,Dand5
ENSMUSG00000026848,-0.21529952370311323,0.0,0.0,-0.22154661688184732,-0.20903475922220716,Tor1b
ENSMUSG00000045991,-0.2153193705888338,0.0,0.0,-0.22156640696979774,-0.2090546614350859,Onecut2
ENSMUSG00000048965,-0.2153827601474195,0.0,0.0,-0.22162961508583112,-0.2091182277394858,Mrgpre
ENSMUSG00000004864,-0.21539338535189215,0.0,0.0,-0.22164020987220515,-0.2091288825748449,Mapk13
ENSMUSG00000022946,-0.21540139512390183,0.0,0.0,-0.22164819671266606,-0.20913691468497458,Dopey2
ENSMUSG00000049624,-0.21540654430283457,0.0,0.0,-0.2216533311493324,-0.2091420782246846,Slc17a5
ENSMUSG00000041439,-0.21542543084279217,0.0,0.0,-0.22167216361354797,-0.20916101744115562,Mfsd6
ENSMUSG00000059518,-0.21543737127094825,0.0,0.0,-0.22168406985159173,-0.20917299117482563,Znhit1
ENSMUSG00000039717,-0.21544772518531852,0.0,0.0,-0.22169439411715086,-0.20918337397095726,Ralyl
ENSMUSG00000075014,-0.21546258980007388,0.0,0.0,-0.22170921616409156,-0.20919828005233182,Gm10800
ENSMUSG00000071632,-0.2154635206704998,0.0,0.0,-0.22171014436868672,-0.2091992135196289,2510002D24Rik
ENSMUSG00000002324,-0.21546460888400054,0.0,0.0,-0.22171122946574257,-0.20920030476895896,Rec8
ENSMUSG00000003665,-0.21548234792261473,0.0,0.0,-0.22172891770080538,-0.2092180932970231,Has1
ENSMUSG00000071252,-0.21550532902480254,0.0,0.0,-0.22175183298037104,-0.20924113851945364,2210408I21Rik
ENSMUSG00000040265,-0.21550888444013486,0.0,0.0,-0.22175537821164337,-0.20924470385547536,Dnm3
ENSMUSG00000049939,-0.2155133700680703,0.0,0.0,-0.22175985099080103,-0.20924920199991373,Lrrc4
ENSMUSG00000021646,-0.2155707965773163,0.0,0.0,-0.2218171129824721,-0.20930678877303854,Mccc2
