,Mesenchyme_corr,Mesenchyme_pval,Mesenchyme_qval,Mesenchyme_ci_low,Mesenchyme_ci_high,gene_annotation
ENSMUSG00000079478,0.39559338715652825,0.0,0.0,0.3900455935169911,0.4011124612591999,Sssca1
ENSMUSG00000027428,0.3955577821721269,0.0,0.0,0.39000980456292067,0.40107704187037124,Rbbp9
ENSMUSG00000055652,0.3955349995328041,0.0,0.0,0.38998690421531707,0.4010543779798355,Klhl25
ENSMUSG00000001521,0.3955239610105888,0.0,0.0,0.3899758086641851,0.4010433969907157,Tulp3
ENSMUSG00000110375,0.395433714841294,0.0,0.0,0.38988509631163376,0.4009536211275571,Gm45323
ENSMUSG00000021428,0.3953286304814936,0.0,0.0,0.3897794692548622,0.40084908426758314,Riok1
ENSMUSG00000111669,0.39495162189260774,0.0,0.0,0.38940051484689037,0.40047403874741777,RP23-304K3.2
ENSMUSG00000055761,0.3948307044971054,0.0,0.0,0.3892789737698035,0.4003537505720901,Nkain3
ENSMUSG00000021902,0.39477181996107197,0.0,0.0,0.38921978558236325,0.40029517238573403,Phf7
ENSMUSG00000025484,0.394640755594988,0.0,0.0,0.3890880455178626,0.40016478972637626,Bet1l
ENSMUSG00000025402,0.3946149589399198,0.0,0.0,0.3890621158956623,0.40013912722143397,Nab2
ENSMUSG00000061898,0.39437535997355766,0.0,0.0,0.38882128235284175,0.3999007738256376,Rbak
ENSMUSG00000036223,0.3943727490148756,0.0,0.0,0.3888186579449096,0.3998981764360751,Ska1
ENSMUSG00000036989,0.3942873941318274,0.0,0.0,0.3887328634418941,0.3998132650924118,Trim3
ENSMUSG00000024099,0.39366048842338713,0.0,0.0,0.38810273181011223,0.39918961413968246,Ndufv2
ENSMUSG00000002602,0.3936538463680286,0.0,0.0,0.38809605560396926,0.3991830065410147,Axl
ENSMUSG00000037679,0.393586845632825,0.0,0.0,0.388028710410479,0.3991163533503841,Inf2
ENSMUSG00000028651,0.3933341932575505,0.0,0.0,0.38777475965492925,0.39886501100163574,Ppie
ENSMUSG00000040710,0.3932341681362151,0.0,0.0,0.387674220737812,0.3987655042904182,St8sia4
ENSMUSG00000036955,0.39320856155387135,0.0,0.0,0.3876484826442378,0.39874003040090855,Kif1bp
ENSMUSG00000032712,0.3930909166696527,0.0,0.0,0.38753023366649103,0.3986229950405963,2810474O19Rik
ENSMUSG00000039748,0.3930856269331964,0.0,0.0,0.3875249167721193,0.3986177327062907,Exo1
ENSMUSG00000021592,0.3930304412191819,0.0,0.0,0.38746944775245046,0.39856283284627914,Arsk
ENSMUSG00000020723,0.3927053259356702,0.0,0.0,0.3871426642493046,0.39823940080801684,Cacng4
ENSMUSG00000022706,0.39269312068928386,0.0,0.0,0.3871303964030218,0.39822725872602543,Mrpl40
ENSMUSG00000021311,0.39268790791592956,0.0,0.0,0.3871251568943001,0.398222072929141,Mtr
ENSMUSG00000029860,0.3926767197750504,0.0,0.0,0.38711391137269224,0.3982109426864859,Zyx
ENSMUSG00000032374,0.3926633948620458,0.0,0.0,0.3871005181222339,0.3981976867272975,Plod2
ENSMUSG00000004562,0.39263500521146716,0.0,0.0,0.38707198288180295,0.39816944397989407,Arhgef40
ENSMUSG00000020282,0.3925656157837769,0.0,0.0,0.3870022376511006,0.3981004135659019,Rhbdf1
ENSMUSG00000041390,0.3924464560792775,0.0,0.0,0.3868824670887636,0.39798187023510057,Mdfic
ENSMUSG00000036412,0.3923701723921713,0.0,0.0,0.38680579244110513,0.3979059810412024,Arsi
ENSMUSG00000033083,0.39231949897891466,0.0,0.0,0.38675485936471277,0.39785556963839125,Tbc1d4
ENSMUSG00000045569,0.39227781103185605,0.0,0.0,0.38671295782372866,0.3978140972167302,Mc2r
ENSMUSG00000045409,0.3921724131084228,0.0,0.0,0.38660701998203245,0.3977092440963918,Trim39
ENSMUSG00000061603,0.3920744808063539,0.0,0.0,0.38650858613721273,0.3976118178779157,Akap6
ENSMUSG00000024137,0.39201293119126035,0.0,0.0,0.3864467213716756,0.3975505862681401,E4f1
ENSMUSG00000002524,0.3918614777417494,0.0,0.0,0.38629449265337046,0.397399915115599,Puf60
ENSMUSG00000025161,0.39156582309902527,0.0,0.0,0.3859973254701794,0.3971057867465262,Slc16a3
ENSMUSG00000021217,0.3915424114158582,0.0,0.0,0.38597379406449267,0.39708249587410904,Tshz3
ENSMUSG00000020235,0.3913627465513096,0.0,0.0,0.3857932106720671,0.39690375789237115,Fzr1
ENSMUSG00000021038,0.39116855022970975,0.0,0.0,0.3855980220111619,0.39671056294810153,Vipas39
ENSMUSG00000007050,0.3910789855032458,0.0,0.0,0.38550799977874867,0.39662145989855535,Lsm2
ENSMUSG00000028019,0.390996881940381,0.0,0.0,0.3854254769155068,0.39653977946099794,Pdgfc
ENSMUSG00000061111,0.39087463066206296,0.0,0.0,0.385302601468807,0.3964181580488619,Fam195b
ENSMUSG00000027300,0.39084283695467803,0.0,0.0,0.3852706454672588,0.3963865281179529,Ubox5
ENSMUSG00000098206,0.39082483997202644,0.0,0.0,0.3852525566231305,0.39636862383593874,A430106G13Rik
ENSMUSG00000041577,0.3907877425230513,0.0,0.0,0.38521526983223303,0.39633171745886675,Prelp
ENSMUSG00000017176,0.3907761536959296,0.0,0.0,0.3852036218605474,0.39632018831679244,Nt5c3b
ENSMUSG00000104956,0.3907005594398985,0.0,0.0,0.3851276418463737,0.39624498334515873,4930429D17Rik
ENSMUSG00000045045,0.39065285519912296,0.0,0.0,0.38507969420932625,0.3961975247265142,Lrfn4
ENSMUSG00000022436,0.3906473654946001,0.0,0.0,0.38507417649719844,0.3961920632857729,Sh3bp1
ENSMUSG00000040690,0.39062441100474987,0.0,0.0,0.3850511049014847,0.3961692269730217,Col16a1
ENSMUSG00000047371,0.39058788399606037,0.0,0.0,0.3850143915589998,0.39613288800298185,Zfp768
ENSMUSG00000063894,0.3905034708123866,0.0,0.0,0.3849295478291513,0.3960489093063961,Zkscan8
ENSMUSG00000045969,0.3904625106895806,0.0,0.0,0.38488837882477134,0.3960081599779458,Ing1
ENSMUSG00000034371,0.3902865527131928,0.0,0.0,0.3847115237796743,0.39583310729111204,Tkfc
ENSMUSG00000035530,0.3899816942137162,0.0,0.0,0.384405112019974,0.3955298163097704,Eif1
ENSMUSG00000008384,0.38997416235566623,0.0,0.0,0.3843975418025082,0.3955223231636304,Sertad1
ENSMUSG00000025381,0.38995865215914716,0.0,0.0,0.38438195261561503,0.3955068926834049,Cnpy2
ENSMUSG00000022816,0.3899164858104352,0.0,0.0,0.3843395715380758,0.3954649430372654,Fstl1
ENSMUSG00000054302,0.3898412538587137,0.0,0.0,0.38426395653191703,0.395390097662368,Eapp
ENSMUSG00000019124,0.3898355744215781,0.0,0.0,0.3842582481801379,0.39538444740583545,Scrn1
ENSMUSG00000016984,0.3897215163639957,0.0,0.0,0.3841436095306273,0.39527097528272365,Etaa1
ENSMUSG00000019906,0.38965366587573297,0.0,0.0,0.38407541374330484,0.395203473272917,Lin7a
ENSMUSG00000031642,0.3896042646792487,0.0,0.0,0.3840257611766508,0.3951543257620689,Sh3rf1
ENSMUSG00000028487,0.3895925800328493,0.0,0.0,0.3840140170794957,0.39514270111416405,Bnc2
ENSMUSG00000021266,0.38957783891944686,0.0,0.0,0.38399920096679807,0.39512803569111216,Wars
ENSMUSG00000022247,0.3894683805611359,0.0,0.0,0.38388918580013764,0.3950191392738664,Brix1
ENSMUSG00000021681,0.38946152243143084,0.0,0.0,0.3838822927887958,0.3950123163474694,Aggf1
ENSMUSG00000046985,0.3894360009019902,0.0,0.0,0.38385664145789394,0.3949869258166259,Tapt1
ENSMUSG00000086490,0.38936736680028544,0.0,0.0,0.38378765832865536,0.39491864396251797,Gm12292
ENSMUSG00000026042,0.3892822827540917,0.0,0.0,0.38370214168787214,0.3948339965040631,Col5a2
ENSMUSG00000079235,0.3890648698566326,0.0,0.0,0.3834836238282197,0.39461769877899056,Ccdc13
ENSMUSG00000061479,0.3890572806126863,0.0,0.0,0.38347599602458504,0.394610148451312,Snrpa
ENSMUSG00000070436,0.38894405939817567,0.0,0.0,0.383362199642299,0.3944975077256303,Serpinh1
ENSMUSG00000052296,0.38874237672394607,0.0,0.0,0.3831594928327658,0.3942968586715555,Ppp6r1
ENSMUSG00000075270,0.3886904131452524,0.0,0.0,0.3831072654725442,0.39424516131948656,Pde11a
ENSMUSG00000039611,0.38867180161524667,0.0,0.0,0.3830885594739362,0.39422664513396277,Tmem246
ENSMUSG00000020137,0.38855853289178255,0.0,0.0,0.38297471591862065,0.3941139565744034,Thap2
ENSMUSG00000028898,0.38844921867163523,0.0,0.0,0.38286484709631896,0.3940052021047491,Trnau1ap
ENSMUSG00000056153,0.38838144374320205,0.0,0.0,0.38279672839331813,0.39393777414406256,Socs6
ENSMUSG00000021514,0.38835757210240457,0.0,0.0,0.3827727356829294,0.39391402469777514,Zfp369
ENSMUSG00000036820,0.38833506872576257,0.0,0.0,0.38275011818300786,0.3938916365049586,Amdhd2
ENSMUSG00000025173,0.38833373930019627,0.0,0.0,0.3827487820156225,0.3938903138838681,Wdr45b
ENSMUSG00000019837,0.38826598595398404,0.0,0.0,0.3826806851077409,0.3938229072930564,Gtf3c6
ENSMUSG00000041592,0.3880678850770025,0.0,0.0,0.3824815800548026,0.3936258199353136,Sdk2
ENSMUSG00000027663,0.38804355414629593,0.0,0.0,0.3824571258260611,0.39360161345073474,Zmat3
ENSMUSG00000026927,0.3880293040068947,0.0,0.0,0.38244280347710136,0.39358743619336206,Sdccag3
ENSMUSG00000048388,0.38802217860610355,0.0,0.0,0.38243564197086,0.393580347234287,Fam171b
ENSMUSG00000027204,0.38801923322488885,0.0,0.0,0.38243268166516303,0.3935774169165576,Fbn1
ENSMUSG00000044982,0.3879470439806986,0.0,0.0,0.3823601266681494,0.3935055968326023,Sft2d3
ENSMUSG00000041797,0.3879012689079832,0.0,0.0,0.38231411970790535,0.39346005580859006,Abca9
ENSMUSG00000021240,0.38786061979984826,0.0,0.0,0.3822732647025932,0.39341961451714696,Abcd4
ENSMUSG00000025979,0.3877115608466281,0.0,0.0,0.3821234509180589,0.3932713174368702,Mob4
ENSMUSG00000021068,0.3876588203910402,0.0,0.0,0.3820704434562954,0.3932188464800123,Nin
ENSMUSG00000034930,0.3875615569982728,0.0,0.0,0.3819726877499903,0.3931220799989856,Rtkn
ENSMUSG00000015133,0.38752359866399955,0.0,0.0,0.3819345373177307,0.39308431555772233,Lrrk1
ENSMUSG00000039395,0.3874920103872474,0.0,0.0,0.38190278919484005,0.39305288862111637,Mreg
ENSMUSG00000037060,0.38746571830375187,0.0,0.0,0.3818763640755888,0.39302673081704637,Prkcdbp
ENSMUSG00000051705,0.3873680130766459,0.0,0.0,0.3817781645482411,0.3929295245130529,Senp8
ENSMUSG00000033088,0.3873522368368684,0.0,0.0,0.3817623085067669,0.3929138288215956,Triobp
ENSMUSG00000047497,0.387247152699939,0.0,0.0,0.38165669290174836,0.39280928112721814,Adamts12
ENSMUSG00000024647,0.387071469750709,0.0,0.0,0.38148012175357493,0.39263449469832595,Cbln2
ENSMUSG00000074852,0.3870585153945511,0.0,0.0,0.38146710192033023,0.39262160643309485,Hpse2
ENSMUSG00000041406,0.3870130754316366,0.0,0.0,0.3814214323011399,0.3925763982798863,BC055324
ENSMUSG00000029610,0.3869319109413544,0.0,0.0,0.3813398576686175,0.3924956477793103,Aimp2
ENSMUSG00000062075,0.3868267605018626,0.0,0.0,0.3812341760100395,0.3923910335453416,Lmnb2
ENSMUSG00000061613,0.3866951680828842,0.0,0.0,0.3811019189932515,0.3922601119676508,U2af1
ENSMUSG00000028976,0.38669289602774987,0.0,0.0,0.38109963546528064,0.3922578514931824,Slc2a5
ENSMUSG00000032783,0.3866581784315801,0.0,0.0,0.3810647425696588,0.3922233108442534,Troap
ENSMUSG00000002396,0.3865199125803626,0.0,0.0,0.38092577873119476,0.3920857495451315,Ocel1
ENSMUSG00000072235,0.3864882682623186,0.0,0.0,0.3808939747033138,0.39205426643993024,Tuba1a
ENSMUSG00000049791,0.3864361655572193,0.0,0.0,0.3808416090631168,0.39200242914507905,Fzd4
ENSMUSG00000029723,0.38620512581346733,0.0,0.0,0.38060940381503244,0.391772565887779,Tsc22d4
ENSMUSG00000023830,0.38615931559272043,0.0,0.0,0.3805633625836295,0.39172698885647156,Igf2r
ENSMUSG00000037706,0.3861080388430812,0.0,0.0,0.3805118272897623,0.391675973090334,Cd81
ENSMUSG00000039958,0.3859577338559757,0.0,0.0,0.38036076464508317,0.39152643291394423,Etfbkmt
ENSMUSG00000029334,0.38593134202581414,0.0,0.0,0.38033423980977377,0.39150017534540493,Prkg2
ENSMUSG00000031027,0.38592314116043835,0.0,0.0,0.3803259976169184,0.39149201619796764,Stk33
ENSMUSG00000055782,0.3858929976636174,0.0,0.0,0.38029570222245723,0.39146202603409136,Abcd2
ENSMUSG00000038600,0.38584281931338876,0.0,0.0,0.3802452710425717,0.39141210290319983,Atp6v0a4
ENSMUSG00000059409,0.385812326076584,0.0,0.0,0.38021462417818297,0.3913817647464259,Ppp2r5d
ENSMUSG00000002043,0.38564586820367214,0.0,0.0,0.38004732789269824,0.39121615321803493,Trappc6a
ENSMUSG00000048826,0.38560203436035684,0.0,0.0,0.3800032733286519,0.39117254218511194,Dact2
ENSMUSG00000039883,0.38553808773512527,0.0,0.0,0.37993900475243636,0.39110892056003493,Lrrc17
ENSMUSG00000072214,0.38547439010424955,0.0,0.0,0.37987498647792567,0.3910455466109013,Sept5
ENSMUSG00000023909,0.3854532779469695,0.0,0.0,0.3798537680572743,0.3910245417241312,Paqr4
ENSMUSG00000020472,0.38543317829012064,0.0,0.0,0.37983356723872613,0.39100454418790226,Zkscan17
ENSMUSG00000086859,0.3853718379672522,0.0,0.0,0.37977191822264617,0.3909435154851854,Snhg20
ENSMUSG00000027894,0.3852459444665326,0.0,0.0,0.3796453913227145,0.39081826139320885,Slc6a17
ENSMUSG00000052949,0.3852241252210809,0.0,0.0,0.3796234623209141,0.3907965529459691,Rnf157
ENSMUSG00000066113,0.3851657272951762,0.0,0.0,0.37956477066956673,0.3907384515344583,Adamtsl1
ENSMUSG00000025036,0.3851629847754379,0.0,0.0,0.3795620143568198,0.3907357229387219,Sfxn2
ENSMUSG00000051504,0.3850930368010625,0.0,0.0,0.3794917146253217,0.3906661300629552,Siglech
ENSMUSG00000097772,0.38508740096323607,0.0,0.0,0.3794860504485882,0.39066052283330804,5430416N02Rik
ENSMUSG00000030340,0.385029542054098,0.0,0.0,0.3794279006294815,0.3906029575989178,Scnn1a
ENSMUSG00000043004,0.385028096060063,0.0,0.0,0.379426447365671,0.39060151894376344,Gng2
ENSMUSG00000031772,0.3849816502823488,0.0,0.0,0.3793797680952089,0.39055530887869666,Cntnap4
ENSMUSG00000022361,0.38486860271535184,0.0,0.0,0.3792661523333573,0.390442834911512,Zhx1
ENSMUSG00000092060,0.38485304657102765,0.0,0.0,0.37925051801462784,0.39042735768555237,Bend4
ENSMUSG00000042436,0.3848358757659876,0.0,0.0,0.37923326092473053,0.3904102739866044,Mfap4
ENSMUSG00000039089,0.3847350235560318,0.0,0.0,0.3791319020019196,0.39030993331418445,L3mbtl3
ENSMUSG00000034126,0.3846701842466347,0.0,0.0,0.37906673699068466,0.3902454228095477,Pomt2
ENSMUSG00000028445,0.38465085177397773,0.0,0.0,0.3790473074176028,0.39022618836264394,Enho
ENSMUSG00000026797,0.3846386314970513,0.0,0.0,0.3790350257649365,0.39021403004640626,Stxbp1
ENSMUSG00000103585,0.3845784719042432,0.0,0.0,0.37897456405231295,0.39015417545350967,Pcdhgb4
ENSMUSG00000017765,0.38453216798031153,0.0,0.0,0.37892802762393585,0.3901081062512789,Slc12a4
ENSMUSG00000071649,0.3844027712430208,0.0,0.0,0.37879798130112424,0.389979365297907,B3gat3
ENSMUSG00000017146,0.3843614579175196,0.0,0.0,0.37875646062490603,0.3899382613028251,Brca1
ENSMUSG00000028944,0.38427970031150266,0.0,0.0,0.37867429274567915,0.3898569178887772,Prkag2
ENSMUSG00000075012,0.38411320597397497,0.0,0.0,0.37850696318517685,0.3896912667586368,Fjx1
ENSMUSG00000028670,0.3841047864822821,0.0,0.0,0.37849850146662883,0.38968288989771077,Lypla2
ENSMUSG00000042254,0.3840923135354496,0.0,0.0,0.37848596596509154,0.38967048010397876,Cilp
ENSMUSG00000073988,0.38406169866276907,0.0,0.0,0.3784551975604831,0.38964002023212024,Ttpa
ENSMUSG00000029338,0.3840562696519172,0.0,0.0,0.3784497413247293,0.3896346187066723,Antxr2
ENSMUSG00000056494,0.38394459450920193,0.0,0.0,0.37833750625026535,0.3895235088555477,Cngb3
ENSMUSG00000028437,0.3837745937840981,0.0,0.0,0.37816665346931433,0.38935436835021264,Ubap1
ENSMUSG00000026705,0.38358811046881536,0.0,0.0,0.3779792359256474,0.389168828225364,Klhl20
ENSMUSG00000017144,0.38357916368108935,0.0,0.0,0.3779702443286154,0.38915992667708366,Rnd3
ENSMUSG00000026895,0.38357208970621876,0.0,0.0,0.3779631349250286,0.3891528884710398,Ndufa8
ENSMUSG00000021265,0.38349715482584434,0.0,0.0,0.3778878247875559,0.38907833245117623,Slc25a29
ENSMUSG00000038564,0.3834234317170073,0.0,0.0,0.37781373256233775,0.3890049820049473,Ift172
ENSMUSG00000028344,0.383392943507161,0.0,0.0,0.37778309172532065,0.3889746478891294,Invs
ENSMUSG00000039810,0.3832856574870755,0.0,0.0,0.3776752687178812,0.388867904019637,Zc3h10
ENSMUSG00000014601,0.38328287627839547,0.0,0.0,0.3776724735907352,0.38886513686330154,Strip1
ENSMUSG00000022769,0.38327310706549994,0.0,0.0,0.37766265548895034,0.38885541700956633,Sdf2l1
ENSMUSG00000022887,0.3832685101648627,0.0,0.0,0.3776580355840951,0.3888508433344395,Masp1
ENSMUSG00000025147,0.3830443408990432,0.0,0.0,0.3774327448494979,0.38862780633386457,Mob2
ENSMUSG00000030051,0.38302625873998697,0.0,0.0,0.3774145722583899,0.3886098154781684,Aplf
ENSMUSG00000042541,0.3829833424006656,0.0,0.0,0.377371441304224,0.38856711582192066,Shfm1
ENSMUSG00000037570,0.3829439940318564,0.0,0.0,0.37733189618457325,0.38852796610055423,Mcrs1
ENSMUSG00000026640,0.38284766707834755,0.0,0.0,0.37723508766064995,0.38843212536173516,Plxna2
ENSMUSG00000003282,0.38277818674752934,0.0,0.0,0.3771652600507377,0.388362995661051,Plag1
ENSMUSG00000026825,0.38272379354302277,0.0,0.0,0.37711059502068894,0.38830887690613974,Dnm1
ENSMUSG00000054733,0.3826102816047818,0.0,0.0,0.37699651594189143,0.3881959375864151,Msra
ENSMUSG00000035357,0.38256848785043474,0.0,0.0,0.3769545134159932,0.3881543546211806,Pdzrn3
ENSMUSG00000019975,0.3825490522911808,0.0,0.0,0.3769349807785227,0.38813501707849735,Ikbip
ENSMUSG00000050700,0.3825044408827726,0.0,0.0,0.3768901465605273,0.3880906306338099,Emilin3
ENSMUSG00000020262,0.38233303871319724,0.0,0.0,0.3767178885755659,0.38792009255970566,Adarb1
ENSMUSG00000022621,0.38228339840615705,0.0,0.0,0.3766680004857334,0.3878707024345618,Rabl2
ENSMUSG00000002274,0.38215111790267586,0.0,0.0,0.37653505985464303,0.3877390884541498,Metrn
ENSMUSG00000039062,0.3821033503775154,0.0,0.0,0.37648705400907906,0.38769156155969214,Anpep
ENSMUSG00000074219,0.38205005109689166,0.0,0.0,0.3764334888447746,0.3876385307411258,Gm10644
ENSMUSG00000029661,0.3819611508015206,0.0,0.0,0.3763441451534662,0.38755007814353104,Col1a2
ENSMUSG00000068134,0.3819595203690849,0.0,0.0,0.37634250659011953,0.3875484559209167,Zfp120
ENSMUSG00000022676,0.3819410992815178,0.0,0.0,0.3763239936396575,0.3875301275878322,Snai2
ENSMUSG00000024873,0.38193087511109586,0.0,0.0,0.3763137184849366,0.38751995489659186,Cnih2
ENSMUSG00000026135,0.3819134443952935,0.0,0.0,0.3762962008515444,0.38750261194212954,Zfp142
ENSMUSG00000032375,0.3818883354396322,0.0,0.0,0.3762709666981068,0.3874776293997723,Aph1b
ENSMUSG00000046798,0.3816873781706875,0.0,0.0,0.3760690077202731,0.3872776835725632,Cldn12
ENSMUSG00000029560,0.381645121478106,0.0,0.0,0.37602654045927275,0.38723563949600726,Snx8
ENSMUSG00000021760,0.38157735575178253,0.0,0.0,0.3759584371002882,0.38716821468676216,Gpx8
ENSMUSG00000022414,0.38145803881951496,0.0,0.0,0.3758385258366685,0.38704949787100723,Tab1
ENSMUSG00000045664,0.38125472436160845,0.0,0.0,0.3756341990796161,0.38684720557654295,Cdc42ep2
ENSMUSG00000040339,0.3812235789186327,0.0,0.0,0.3756028986122847,0.3868162166697388,Fam102b
ENSMUSG00000039115,0.3811850475952614,0.0,0.0,0.3755641755195769,0.3867778789862988,Itga9
ENSMUSG00000021576,0.3811741385342989,0.0,0.0,0.3755532121680827,0.3867670247455273,Pdcd6
ENSMUSG00000056755,0.3811595231094368,0.0,0.0,0.37553852400989435,0.3867524827636399,Grm7
ENSMUSG00000070699,0.3810267815168715,0.0,0.0,0.37540512196111975,0.3866204080744445,Sars2
ENSMUSG00000058290,0.3809611261245447,0.0,0.0,0.37533913998627255,0.38655508245475306,Espl1
ENSMUSG00000029726,0.3809551619058709,0.0,0.0,0.37533314610325375,0.3865491481902605,Mepce
ENSMUSG00000028833,0.3808922365617072,0.0,0.0,0.3752699078147884,0.3864865388487334,Ncdn
ENSMUSG00000040482,0.3807839144568085,0.0,0.0,0.375161047118145,0.3863787606021393,Dxo
ENSMUSG00000035212,0.3805837503627542,0.0,0.0,0.3749598881900018,0.38617960108010996,Leprot
ENSMUSG00000110317,0.38048936435618574,0.0,0.0,0.37486503325997983,0.3860856885915842,Gm45250
ENSMUSG00000023764,0.38042173603183915,0.0,0.0,0.37479706902066356,0.3860183994753433,Sfi1
ENSMUSG00000025013,0.3804098793976036,0.0,0.0,0.37478515349986324,0.3860066023051195,Tll2
ENSMUSG00000000120,0.3803625569568061,0.0,0.0,0.37473759604831397,0.38595951718006694,Ngfr
ENSMUSG00000097039,0.38017824138569895,0.0,0.0,0.3745523654189976,0.38577612564905,Pvt1
ENSMUSG00000024072,0.38016550476805255,0.0,0.0,0.3745395655853724,0.3857634528682969,Yipf4
ENSMUSG00000032252,0.38014632937539466,0.0,0.0,0.3745202950230438,0.38574437358017666,Glce
ENSMUSG00000048583,0.3800966373501177,0.0,0.0,0.3744703563931694,0.3856949305824918,Igf2
ENSMUSG00000057506,0.3800031621392756,0.0,0.0,0.3743764173851372,0.3856019237280259,Bloc1s2
ENSMUSG00000018166,0.37999646694609107,0.0,0.0,0.37436968897675654,0.38559526207665656,Erbb3
ENSMUSG00000090210,0.3799399100627544,0.0,0.0,0.3743128515354687,0.38553898851069923,Itga10
ENSMUSG00000022340,0.3798972231468648,0.0,0.0,0.37426995289344694,0.3854965154040655,Sybu
ENSMUSG00000033031,0.37988007312454797,0.0,0.0,0.37425271781419156,0.3854794512757098,C330027C09Rik
ENSMUSG00000026043,0.37987650652368343,0.0,0.0,0.37424913352496664,0.38547590253728414,Col3a1
ENSMUSG00000018974,0.37978317050677135,0.0,0.0,0.3741553346729982,0.3853830339118553,Sart3
ENSMUSG00000050212,0.37971326016806545,0.0,0.0,0.3740850777380193,0.3853134735833866,Eva1b
ENSMUSG00000032396,0.3796925243389333,0.0,0.0,0.3740642391187594,0.38529284155716875,Dis3l
ENSMUSG00000022967,0.37958119660926337,0.0,0.0,0.37395235962062007,0.3851820710349177,Ifnar1
ENSMUSG00000048379,0.37947717722417795,0.0,0.0,0.3738478248371175,0.38507857213234276,Socs4
ENSMUSG00000028465,0.379459395167149,0.0,0.0,0.373829954687325,0.38506087903741254,Tln1
ENSMUSG00000030177,0.3794390898566337,0.0,0.0,0.37380954878889533,0.3850406753075803,Ccdc77
ENSMUSG00000046561,0.37936350624664505,0.0,0.0,0.3737335908027022,0.38496546976994533,Arsj
ENSMUSG00000042350,0.37934487159679087,0.0,0.0,0.37371486386442127,0.3849469283199515,Arel1
ENSMUSG00000045136,0.37922786944333975,0.0,0.0,0.3735972823606574,0.3848305112410237,Tubb2b
ENSMUSG00000040631,0.37921575145074815,0.0,0.0,0.3735851043747008,0.38481845383481067,Dok4
ENSMUSG00000022754,0.37908214966829606,0.0,0.0,0.3734508412895389,0.38468551989499405,Tmem45a
ENSMUSG00000042078,0.3790796657733007,0.0,0.0,0.37344834510198277,0.38468304841418144,Svop
ENSMUSG00000086308,0.3790573026794691,0.0,0.0,0.3734258713389928,0.3846607970845537,G630016G05Rik
ENSMUSG00000028643,0.3788885243548724,0.0,0.0,0.37325625798739503,0.38449286205462246,Svbp
ENSMUSG00000000794,0.3788773431441622,0.0,0.0,0.3732450214711921,0.3844817366973174,Kcnn3
ENSMUSG00000023980,0.3788001087447466,0.0,0.0,0.3731674050932934,0.3844048880617665,Taf8
ENSMUSG00000003746,0.3787927029031949,0.0,0.0,0.3731599626287836,0.3843975192062062,Man1a
ENSMUSG00000008140,0.37870145483821316,0.0,0.0,0.3730682633884107,0.3843067267904651,Emc10
ENSMUSG00000050382,0.37866949563420527,0.0,0.0,0.37303614618837494,0.3842749271498148,Kif7
ENSMUSG00000030528,0.378574872936879,0.0,0.0,0.37294105578601744,0.384180776799137,Blm
ENSMUSG00000042121,0.37856587407733167,0.0,0.0,0.37293201245269275,0.38417182285488766,Ssh1
ENSMUSG00000034614,0.3784469583940179,0.0,0.0,0.3728125091699218,0.3840535006070062,Pik3ip1
ENSMUSG00000015966,0.3784039771563921,0.0,0.0,0.37276931559459137,0.38401073381713735,Il17rb
ENSMUSG00000038156,0.3782781809585657,0.0,0.0,0.37264289807345147,0.38388556512033606,Spon1
ENSMUSG00000042364,0.3781907326439186,0.0,0.0,0.37255501796377055,0.38379855289703396,Snx18
ENSMUSG00000020346,0.3776913204595275,0.0,0.0,0.3720531417602551,0.3833016292963559,Mgat1
ENSMUSG00000043090,0.3775959125720359,0.0,0.0,0.37195726352069236,0.3832066964592997,Zfp866
ENSMUSG00000054967,0.377580102808101,0.0,0.0,0.3719413758277021,0.3831909654031439,Zfp647
ENSMUSG00000067724,0.3775658522564739,0.0,0.0,0.3719270550354772,0.38317678579407966,Gbx1
ENSMUSG00000016344,0.3774477591232734,0.0,0.0,0.37180837992758586,0.38305928045422005,Ppdpf
ENSMUSG00000032264,0.3773987465354976,0.0,0.0,0.371759125855036,0.3830105117669503,Zw10
ENSMUSG00000028114,0.3773963463403885,0.0,0.0,0.37175671383499315,0.38300812351508773,Mettl14
ENSMUSG00000021127,0.37736519674153196,0.0,0.0,0.3717254107797095,0.3829771289082173,Zfp36l1
ENSMUSG00000057880,0.3773011496493105,0.0,0.0,0.3716610482040414,0.38291340045731925,Abat
ENSMUSG00000079679,0.3772915496020844,0.0,0.0,0.37165140087353316,0.38290384816677975,Vwde
ENSMUSG00000070348,0.3772126546764322,0.0,0.0,0.37157211741145085,0.38282534566876125,Ccnd1
ENSMUSG00000024844,0.37714846183702827,0.0,0.0,0.37150760850016534,0.38276147206821026,Banf1
ENSMUSG00000051768,0.37708622242337514,0.0,0.0,0.3714450626848873,0.382699542127547,Xrcc1
ENSMUSG00000039166,0.37707969461462726,0.0,0.0,0.3714385027430191,0.38269304677409477,Akap7
ENSMUSG00000005362,0.37696974228905517,0.0,0.0,0.3713280092620702,0.3825836410317645,Crbn
ENSMUSG00000029122,0.37696472215539695,0.0,0.0,0.37132296442449686,0.3825786458498997,Evc
ENSMUSG00000094942,0.3768616804260388,0.0,0.0,0.37121941570371114,0.3824761162009251,Gm3604
ENSMUSG00000073412,0.37684755153397625,0.0,0.0,0.3712052173048587,0.3824620575136018,Lst1
