,Neural Crest/Mid-HindBrain_corr,Neural Crest/Mid-HindBrain_pval,Neural Crest/Mid-HindBrain_qval,Neural Crest/Mid-HindBrain_ci_low,Neural Crest/Mid-HindBrain_ci_high,gene_annotation
ENSMUSG00000057667,0.016005693758998348,0.008600266301686733,0.009121899872084529,0.004066909938913537,0.02793991542488474,Bloc1s3
ENSMUSG00000027422,0.015990708845808346,0.008662663069122806,0.009187684291896113,0.0040519214364637905,0.027924938369966727,Rrbp1
ENSMUSG00000045514,0.0159836157779026,0.00869233924563144,0.009218760827591497,0.0040448266714622535,0.02791784901988425,Olfr460
ENSMUSG00000097146,0.015979856130661812,0.008708105774793714,0.009235083278594241,0.0040410661251712105,0.02791409134277137,Gm4211
ENSMUSG00000091831,0.01597332592942952,0.00873555170459509,0.009263789972841165,0.004034534363164417,0.027907564562689176,Gm4707
ENSMUSG00000056888,0.015932954289619303,0.00890695320440306,0.009445148148166714,0.0039941530968008974,0.02786721405085158,Glipr1
ENSMUSG00000057914,0.015862112369868314,0.009214990777455814,0.009769266961790023,0.0039232943790138705,0.027796409111298135,Cacnb2
ENSMUSG00000043897,0.015860969347921833,0.009220037898452023,0.009774195616700952,0.003922151087016836,0.02779526668503896,Vmn2r2
ENSMUSG00000039899,0.015849355546740863,0.009271459772018549,0.009827859438848088,0.003910534543726942,0.027783658934637245,Fgl2
ENSMUSG00000037348,0.015833782233545216,0.00934081457275509,0.009900521472555818,0.0038949575586080224,0.027768093730071258,Paqr7
ENSMUSG00000041654,0.01579908280711058,0.009497013399243623,0.010065645282893564,0.0038602499714734517,0.027733412349935916,Slc39a11
ENSMUSG00000016356,0.015794204917275737,0.009519156854653352,0.010088243583349123,0.003855370936749945,0.027728536994665598,Col20a1
ENSMUSG00000040940,0.01577202527405156,0.009620424258678076,0.010195125017224797,0.0038331860949138907,0.027706368868882808,Arhgef1
ENSMUSG00000062518,0.015770411375933345,0.009627830312865956,0.010202533119318267,0.0038315718189782058,0.027704755808371173,Zfp534
ENSMUSG00000034652,0.015745613567870128,0.009742266291350875,0.01032335442318717,0.0038067682135110694,0.027679970862455536,Cd300a
ENSMUSG00000020630,0.015742745080542592,0.009755581590545083,0.01033701778995567,0.0038038990565165583,0.027677103862010513,Rnaseh1
ENSMUSG00000031887,0.015737890170385894,0.009778154669773465,0.010360489101168569,0.0037990430133974656,0.0276722514679527,Tradd
ENSMUSG00000057977,0.015727699027301752,0.009825690211889622,0.01041040633851094,0.0037888494938965586,0.02766206560468649,Skint11
ENSMUSG00000025089,0.01570951429568634,0.00991102274729787,0.010499910700826636,0.003770660528046809,0.02764389028804339,Gfra1
ENSMUSG00000030987,0.015685974121557467,0.010022466033582485,0.010617517520560803,0.0037471148844245945,0.027620362289897473,Stim1
ENSMUSG00000030137,0.015646477018299677,0.010211961024842708,0.010816396336580594,0.0037076086338652587,0.02758088558652149,Tuba8
ENSMUSG00000101678,0.01562651502606308,0.010308940454253603,0.010918173843190167,0.0036876420327235293,0.02756093389030449,Gm29609
ENSMUSG00000004709,0.015612129222054344,0.010379336925474266,0.010992256403150765,0.003673252913164493,0.027546555500327058,Cd244
ENSMUSG00000062866,0.015611381225397963,0.01038300889377384,0.010995670909244967,0.003672504744249726,0.027545807889031666,Phactr2
ENSMUSG00000023991,0.015601145829593113,0.010433371424202146,0.011048528583438046,0.0036622669926477604,0.027535577765067175,Foxp4
ENSMUSG00000023206,0.015560356397529987,0.01063623839564017,0.01126238517659712,0.0036214681972753906,0.027494809317166476,Il15ra
ENSMUSG00000064247,0.015558367302353646,0.010646220288369378,0.0112724685406264,0.003619478646513977,0.027492821244266823,Plcxd1
ENSMUSG00000052426,0.015558100771122046,0.010647558456929067,0.01127339925113297,0.003619212054242882,0.02749255485000926,Gm9877
ENSMUSG00000108793,0.01553874955918101,0.010745115271199333,0.011376199660995515,0.003599856415129718,0.027473213578390714,Gm45213
ENSMUSG00000048960,0.015527739905004757,0.010800973071851577,0.011434845020055191,0.003588844246156326,0.02746220957566087,Prex2
ENSMUSG00000032198,0.015509072633528522,0.01089627203737887,0.011535239352437306,0.003570172717366632,0.02744355187980906,Dock6
ENSMUSG00000046949,0.015448420055157118,0.011211090485649056,0.011867495628337311,0.003509506363852164,0.02738293035658133,Nqo2
ENSMUSG00000002820,0.015440002707370408,0.011255413221230323,0.011913899780454705,0.0035010871112993143,0.02737451731168208,Atg4d
ENSMUSG00000022303,0.015434484693820631,0.011284553468106187,0.011943714995427991,0.00349556784999377,0.027369002117983557,Dcstamp
ENSMUSG00000070644,0.015412061184572914,0.011403660813982565,0.012069259432058796,0.003473139277734302,0.027346590060268215,Etnk2
ENSMUSG00000071074,0.015403337922261591,0.011450296974085198,0.012118095232886752,0.003464414049039952,0.027337871249625376,Yipf3
ENSMUSG00000101926,0.015401537490603369,0.011459943459019628,0.012127781543355599,0.0034626132117577856,0.027336071736540114,Gm28904
ENSMUSG00000020109,0.015392731172381779,0.011507230590364697,0.012177299489445887,0.003453804910653486,0.02732726991015204,Dnajb12
ENSMUSG00000031824,0.015346403341158311,0.01175885902466543,0.01244143532745467,0.0034074666784904835,0.02728096567886256,6430548M08Rik
ENSMUSG00000102805,0.01534072946290895,0.011790009580004944,0.01247385655469626,0.00340179152993786,0.027275294687432172,Gm37240
ENSMUSG00000024687,0.015298991574168922,0.012021415706324116,0.012715397140344207,0.003360044320295308,0.027233578010949604,Osbp
ENSMUSG00000078773,0.015248084701273505,0.012309100408574653,0.013018567813876319,0.003309126135213286,0.027182696953951636,Rad54b
ENSMUSG00000092260,0.015242670571017965,0.012340052654799519,0.01305074188156958,0.0033037108055079347,0.027177285565672046,Zfp963
ENSMUSG00000040963,0.01523520230839833,0.012382861377865316,0.0130948879075397,0.0032962408895138733,0.027169821084191886,Asgr2
ENSMUSG00000106519,0.015213522043890357,0.012507880568018494,0.013225956488478834,0.0032745558328307178,0.02714815178874024,Gm38509
ENSMUSG00000004231,0.015112345312375057,0.013106212036815277,0.013857444465263713,0.003173356885824504,0.027047026098939105,Pax2
ENSMUSG00000084918,0.015107125539674648,0.01313775568446038,0.013890197983156974,0.003168135973646093,0.0270418089528873,Gm12708
ENSMUSG00000098905,0.0150565584303595,0.013446830300623686,0.014216362121212278,0.0031175578592099636,0.02699126725585468,Zfp953
ENSMUSG00000020015,0.01505200848487926,0.01347495290216214,0.014244254010758841,0.003113006926502395,0.026986719593937752,Cdk17
ENSMUSG00000041679,0.015045369845235291,0.013516078670107632,0.014287112563330718,0.003106366847322529,0.026980084285261517,Lrrc29
ENSMUSG00000021972,0.015041320809761652,0.013541216485884248,0.014313068157457812,0.003102316934364827,0.026976037280893577,Hmbox1
ENSMUSG00000040372,0.015030127239892568,0.013610925099903016,0.014385511539079588,0.003091120940726528,0.02696484932398613,Gpr63
ENSMUSG00000097578,0.015027269699168446,0.013628771314151687,0.014403753316906385,0.003088262781732179,0.026961993215682958,Gm26798
ENSMUSG00000026504,0.015026536868633143,0.013633351393251869,0.014407973631504815,0.0030875297926698255,0.02696126075246774,Sdccag8
ENSMUSG00000060244,0.01500273907865943,0.013782824775244083,0.014564685972359161,0.00306372686169369,0.026937474883806642,Alyref2
