,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000087574,0.41331996964639933,0.0,0.0,0.4052276520710479,0.4213475236581767,C030037D09Rik
ENSMUSG00000049321,0.41330296820077567,0.0,0.0,0.40521051480914577,0.42133065959524146,Zfp2
ENSMUSG00000019055,0.4132688280785889,0.0,0.0,0.40517610197530707,0.42129679533057945,Plod1
ENSMUSG00000070462,0.41322923505930853,0.0,0.0,0.4051361927152949,0.42125752220105,Mesdc1
ENSMUSG00000074505,0.4131954195519116,0.0,0.0,0.40510210713822065,0.42122397988045696,Fat3
ENSMUSG00000001156,0.4131522109991684,0.0,0.0,0.40505855353039266,0.42118112036655914,Mxd1
ENSMUSG00000069743,0.41310586978585956,0.0,0.0,0.40501184228600623,0.421135153457887,Zfp820
ENSMUSG00000062542,0.4130376681963573,0.0,0.0,0.4049430961888289,0.42106750266739906,Syt9
ENSMUSG00000006057,0.4129954530714501,0.0,0.0,0.4049005440727709,0.4210256284289201,Atp5g1
ENSMUSG00000051951,0.4129762750539415,0.0,0.0,0.40488121297426954,0.4210066052622755,Xkr4
ENSMUSG00000036966,0.41288483357890526,0.0,0.0,0.4047890417030795,0.4209159020245706,Spryd3
ENSMUSG00000066060,0.4128273687461695,0.0,0.0,0.40473111832659686,0.42085890104229834,Gm12866
ENSMUSG00000059423,0.41280428581561956,0.0,0.0,0.4047078512228422,0.4208360044170324,Zfp933
ENSMUSG00000052949,0.41279589788983145,0.0,0.0,0.404699396374389,0.4208276841887308,Rnf157
ENSMUSG00000039323,0.4127674711596689,0.0,0.0,0.40467074285321314,0.42079948687570073,Igfbp2
ENSMUSG00000040913,0.41268075430231776,0.0,0.0,0.40458333425918963,0.420713469768438,Fbxw4
ENSMUSG00000060371,0.4126597462304673,0.0,0.0,0.404562158629109,0.42069263119668165,Caln1
ENSMUSG00000041789,0.4126155921866148,0.0,0.0,0.4045176524454271,0.4206488333746744,2700046A07Rik
ENSMUSG00000025255,0.4125166174102364,0.0,0.0,0.4044178884591678,0.4205506569616512,Zfhx4
ENSMUSG00000018040,0.4125121597361281,0.0,0.0,0.4044133952447768,0.42054623524019213,Rrp7a
ENSMUSG00000022035,0.41246988412875113,0.0,0.0,0.4043707826005584,0.42050430058091204,Ccdc25
ENSMUSG00000050088,0.412458767713354,0.0,0.0,0.40435957756680824,0.4204932738124754,1600012H06Rik
ENSMUSG00000075569,0.41244433780404,0.0,0.0,0.40434503262810395,0.4204789602678447,Rsph10b
ENSMUSG00000064307,0.4124425128509695,0.0,0.0,0.40434319312753886,0.42047715003115055,Lrrc51
ENSMUSG00000041779,0.4123687036524169,0.0,0.0,0.4042687956186804,0.4204039359745325,Tram2
ENSMUSG00000097345,0.41225712519126984,0.0,0.0,0.4041563280035972,0.4202932569996318,AA543186
ENSMUSG00000031074,0.4122190951329977,0.0,0.0,0.4041179949448124,0.42025553346483485,Fgf3
ENSMUSG00000033960,0.41216638020888824,0.0,0.0,0.4040648600671146,0.42020324337874504,9430020K01Rik
ENSMUSG00000031603,0.41206547067546523,0.0,0.0,0.40396314679011347,0.420103146942544,Fgf20
ENSMUSG00000074657,0.4119677870465348,0.0,0.0,0.4038646853027414,0.42000625023121085,Kif5a
ENSMUSG00000030917,0.41187074700313114,0.0,0.0,0.40376687271167483,0.4199099917393526,Tmem159
ENSMUSG00000026655,0.41186400653801775,0.0,0.0,0.403760078591775,0.41990330555460453,Fam107b
ENSMUSG00000036672,0.4118477608693517,0.0,0.0,0.403743703609611,0.4198871907072754,Cenpt
ENSMUSG00000021484,0.4118186605168053,0.0,0.0,0.40371437163486584,0.4198583246781801,Lman2
ENSMUSG00000035151,0.41181288892146334,0.0,0.0,0.40370855410289863,0.419852599555261,Elmod2
ENSMUSG00000029219,0.41168282434477005,0.0,0.0,0.4035774545048165,0.41972358207843785,Slc10a4
ENSMUSG00000040852,0.41164646458227416,0.0,0.0,0.40354080545994525,0.4196875149762886,Plekhh2
ENSMUSG00000022131,0.4116191888956899,0.0,0.0,0.40351331278199337,0.4196604588155003,Gpr180
ENSMUSG00000028228,0.4116073047138902,0.0,0.0,0.4035013340603189,0.4196486702779497,Cpne3
ENSMUSG00000048402,0.4116011508236011,0.0,0.0,0.4034951312162987,0.41964256591328697,Gli2
ENSMUSG00000092060,0.4115821746851357,0.0,0.0,0.4034760041287802,0.4196237424874822,Bend4
ENSMUSG00000021536,0.41154417080551936,0.0,0.0,0.40343769796187673,0.41958604442766917,Adcy2
ENSMUSG00000030990,0.4115439813461754,0.0,0.0,0.40343750699562225,0.41958585649284796,Pgap2
ENSMUSG00000039263,0.4115306813207453,0.0,0.0,0.4034241011870017,0.4195726634870253,Npepl1
ENSMUSG00000045991,0.41151158969130536,0.0,0.0,0.40340485771630613,0.4195537254738105,Onecut2
ENSMUSG00000050368,0.411502713115707,0.0,0.0,0.40339591054517454,0.4195449203190681,Hoxd10
ENSMUSG00000079710,0.4114683970904346,0.0,0.0,0.4033613216186406,0.41951088038602463,Gm3448
ENSMUSG00000028795,0.41140995206456477,0.0,0.0,0.4033024118568035,0.4194529055320538,Ccdc28b
ENSMUSG00000030619,0.41137772837120773,0.0,0.0,0.4032699319597861,0.41942094104014205,Eed
ENSMUSG00000000214,0.4113577627056502,0.0,0.0,0.40324980756176293,0.4194011359647083,Th
ENSMUSG00000030533,0.41127691484246326,0.0,0.0,0.40316831701627465,0.41932093830802114,Unc45a
ENSMUSG00000033021,0.4112450520426728,0.0,0.0,0.4031362009654946,0.41928933172540533,Gmppa
ENSMUSG00000052852,0.41117834702542255,0.0,0.0,0.4030689658300207,0.4192231630376428,Reep1
ENSMUSG00000029075,0.41116572052919,0.0,0.0,0.4030562389983299,0.41921063805282327,Tnfrsf4
ENSMUSG00000029245,0.4111623365362455,0.0,0.0,0.40305282811528487,0.41920728126515644,Epha5
ENSMUSG00000031962,0.411126531472142,0.0,0.0,0.40301673854850006,0.41917176403885975,Cdh15
ENSMUSG00000015092,0.41102362828886946,0.0,0.0,0.40291301784946554,0.4190696879597733,Edf1
ENSMUSG00000029130,0.41088911732819167,0.0,0.0,0.4027774385787401,0.41893625785019156,Rnf32
ENSMUSG00000033161,0.4108581256691672,0.0,0.0,0.4027462008288857,0.41890551517268054,Atp1a1
ENSMUSG00000045316,0.4108251348209022,0.0,0.0,0.40271294803589186,0.4188727893467899,Fahd1
ENSMUSG00000034450,0.41081198469841373,0.0,0.0,0.4026996935084383,0.4188597448561545,Gulo
ENSMUSG00000033486,0.41076746093806077,0.0,0.0,0.40265481627841365,0.4188155787200758,Catsper2
ENSMUSG00000062352,0.4107664584124354,0.0,0.0,0.40265380579428683,0.4188145842465103,Itgb1bp1
ENSMUSG00000021994,0.41076151812332445,0.0,0.0,0.4026488262872169,0.4188096836364059,Wnt5a
ENSMUSG00000109741,0.4107094629602046,0.0,0.0,0.4025963579189135,0.4187580465371573,Gm45455
ENSMUSG00000065968,0.41070580567859305,0.0,0.0,0.40259267160841616,0.41875441862583973,Ifitm7
ENSMUSG00000036112,0.4106914625246339,0.0,0.0,0.4025782146112986,0.4187401906540362,Metap2
ENSMUSG00000020523,0.4106682388272644,0.0,0.0,0.4025548065935229,0.41871715344531163,Fam114a2
ENSMUSG00000027809,0.4106566324154901,0.0,0.0,0.4025431080686733,0.41870564023031837,Etfdh
ENSMUSG00000020448,0.4106363915599646,0.0,0.0,0.40252270658005224,0.4186855618979537,Rnf185
ENSMUSG00000052889,0.41059181652685,0.0,0.0,0.4024777778242256,0.4186413447505831,Prkcb
