,Amnion_2_corr,Amnion_2_pval,Amnion_2_qval,Amnion_2_ci_low,Amnion_2_ci_high,gene_annotation
ENSMUSG00000037339,0.14360144622230253,7.084048392303286e-187,1.4103221963574132e-186,0.13406821713593572,0.1531080983171127,Fam53a
ENSMUSG00000036256,0.14357556694137208,8.275923085070409e-187,1.6472776841302567e-186,0.1340422679143883,0.15308229356477643,Igfbp7
ENSMUSG00000021003,0.14348947869353124,1.3879736588335955e-186,2.761587064929557e-186,0.13395594710094957,0.1529964531453697,Galc
ENSMUSG00000106447,0.14347831380721682,1.484208445936071e-186,2.9524735347843066e-186,0.13394475206352657,0.15298532038970744,Gm42957
ENSMUSG00000074211,0.14341412578224558,2.1818553674415245e-186,4.339410038666516e-186,0.13388039074408667,0.15292131704018794,Sdhaf1
ENSMUSG00000001143,0.14339000057629114,2.5217225178334376e-186,5.0143617375888595e-186,0.1338562004258318,0.15289726122427388,Lman2l
ENSMUSG00000030170,0.14338994723524628,2.522529728892353e-186,5.0149696399450355e-186,0.13385614694083564,0.15289720803663853,Wnt5b
ENSMUSG00000054920,0.14337290344293077,2.7941288155134396e-186,5.553823922706102e-186,0.13383905715534278,0.15288021325966278,Klhl5
ENSMUSG00000022432,0.14317255076563185,9.28705754366321e-186,1.8448664170963866e-185,0.13363816424553632,0.15268043634444317,Smc1b
ENSMUSG00000024335,0.14270929164697768,1.4827315600477057e-184,2.9384295680691744e-184,0.13317365899191097,0.15221850553781976,Brd2
ENSMUSG00000027831,0.14255890790216424,3.637130565500115e-184,7.20366521192338e-184,0.13302287162590595,0.1520685520980868,Veph1
ENSMUSG00000097507,0.14242903410457364,7.887852191266263e-184,1.5619509289636164e-183,0.13289264960986924,0.15193904956651536,Gm26538
ENSMUSG00000025384,0.142417746175851,8.436536743149841e-184,1.6702705886259831e-183,0.13288133143143255,0.15192779389080593,Faap100
ENSMUSG00000030669,0.14230367135156086,1.6640833502293084e-183,3.2932581639210537e-183,0.13276695104574163,0.151814044874238,Calca
