,Endothelial_corr,Endothelial_pval,Endothelial_qval,Endothelial_ci_low,Endothelial_ci_high,gene_annotation
ENSMUSG00000043262,-0.03412577054292072,5.84420982827711e-12,8.532938864472347e-12,-0.04383160036767798,-0.024413499440936758,Uevld
ENSMUSG00000022297,-0.03413380197912616,5.778036240828716e-12,8.437552921770906e-12,-0.04383962571925814,-0.024421535449360807,Fzd6
ENSMUSG00000109008,-0.03414421855198095,5.693303662849807e-12,8.315033829194985e-12,-0.04385003439863951,-0.024431957954138935,Gm44899
ENSMUSG00000003070,-0.03414932499297982,5.65221185805808e-12,8.256225325822496e-12,-0.043855136969308456,-0.024437067303872777,Efna2
ENSMUSG00000031841,-0.03416488981542656,5.528745994637254e-12,8.077057698520459e-12,-0.043870689991569733,-0.024452640995496346,Cdh13
ENSMUSG00000092544,-0.034168456825305026,5.500825652750519e-12,8.037442508402278e-12,-0.04387425429652226,-0.024456210038599126,Gm20422
ENSMUSG00000038570,-0.03417035827130488,5.4859988280858926e-12,8.016949916828719e-12,-0.043876154300521414,-0.024458112568539657,Saxo2
ENSMUSG00000044708,-0.03419729804710533,5.280093233715632e-12,7.717178067400807e-12,-0.043903073638444354,-0.02448506770922161,Kcnj10
ENSMUSG00000008140,-0.03423994327606011,4.969536456097525e-12,7.265404175581177e-12,-0.04394568648575651,-0.02452773728940602,Emc10
ENSMUSG00000024325,-0.03426383393265357,4.803456791700022e-12,7.023624494370555e-12,-0.04396955898611233,-0.0245516416034801,Ring1
ENSMUSG00000020883,-0.03427693360530915,4.714714587145054e-12,6.895882093235417e-12,-0.043982648698674354,-0.02456474876949,Fbxl20
ENSMUSG00000036768,-0.034328418029632116,4.381247177551e-12,6.410017816460863e-12,-0.044034093945482966,-0.024616262676596327,Kif15
ENSMUSG00000048763,-0.034355009802865114,4.218180530682254e-12,6.172344938077633e-12,-0.04406066546331881,-0.024642869697925496,Hoxb3
ENSMUSG00000044117,-0.0344151425565156,3.8710591538551716e-12,5.6668996543041594e-12,-0.04412075236221197,-0.02470303698327893,2900011O08Rik
ENSMUSG00000053347,-0.03448066523456323,3.524681259689886e-12,5.161343183028095e-12,-0.04418622499542556,-0.024768597368338974,Zfp943
ENSMUSG00000079020,-0.034492229541240656,3.4667861846438906e-12,5.078796051338838e-12,-0.04419778046087464,-0.02478016833872062,Slc45a4
ENSMUSG00000034850,-0.034504316880662106,3.4072692883503044e-12,4.99233595362682e-12,-0.044209858556419075,-0.024792262646015063,Tmem127
ENSMUSG00000026199,-0.0345214560881057,3.3245914725134007e-12,4.873338423502493e-12,-0.044226984651670624,-0.024809411738407283,Ankzf1
ENSMUSG00000020042,-0.03452448137603411,3.3102034536509027e-12,4.852959175562091e-12,-0.04423000762453817,-0.02481243877174826,Btbd11
ENSMUSG00000027274,-0.034527933405999266,3.2938604552573234e-12,4.829707412400767e-12,-0.04423345701266677,-0.0248158927935485,Mkks
ENSMUSG00000020151,-0.03453275322920839,3.2711741676116976e-12,4.797146454922566e-12,-0.04423827314688083,-0.024820715398202776,Ptprr
ENSMUSG00000107011,-0.034566396086212925,3.1170331906639524e-12,4.571770593522958e-12,-0.04427189024175975,-0.02485437768256737,Gm42906
ENSMUSG00000006418,-0.034576050743668686,3.074129428412252e-12,4.510166414924079e-12,-0.044281537502071755,-0.02486403791925601,Rnf114
ENSMUSG00000040389,-0.03458380661086887,3.0400834923332245e-12,4.4608708618242474e-12,-0.044289287425620036,-0.024871798269730044,Wdr47
ENSMUSG00000029778,-0.03458517662824688,3.0341080700086027e-12,4.452756193144412e-12,-0.04429065639297389,-0.02487316907916733,Adcyap1r1
ENSMUSG00000039981,-0.034619830125657725,2.8867365391410426e-12,4.237100453751714e-12,-0.044325283318739764,-0.024907842623231456,Zc3h12d
ENSMUSG00000029804,-0.034641241376681196,2.799213375732341e-12,4.1098419846312445e-12,-0.044346678140366164,-0.024929266272098773,Herc3
