,Cardiac_1_corr,Cardiac_1_pval,Cardiac_1_qval,Cardiac_1_ci_low,Cardiac_1_ci_high,gene_annotation
ENSMUSG00000071415,0.07753152575596375,2.6662393220969965e-55,6.474926591110333e-54,0.06786229973684688,0.08718618861468155,Rpl23
ENSMUSG00000050865,0.07749051326221713,3.0388351499082816e-55,7.365200454150851e-54,0.0678212292535636,0.08714524172097508,Olfr1494
ENSMUSG00000000435,0.07736517810903823,4.5302897794636746e-55,1.0936841166705225e-53,0.06769571708608717,0.08702010684088826,Myf5
ENSMUSG00000024008,0.07733731605381158,4.9503809087665844e-55,1.1939268376428013e-53,0.0676678157220908,0.08699228926505806,Cpne5
ENSMUSG00000042604,0.07728473958663165,5.851604064307532e-55,1.4098977721970414e-53,0.06761516511937557,0.08693979669071412,Kcna4
ENSMUSG00000020542,0.0772703970727714,6.124646078557343e-55,1.4742383384386264e-53,0.06760080239117937,0.08692547705295922,Myocd
ENSMUSG00000021135,0.07721013733933547,7.417460201745598e-55,1.7836775991504204e-53,0.06754045777148057,0.08686531338934432,Slc10a1
ENSMUSG00000050295,0.07720646285073116,7.504553647746745e-55,1.8028551972551673e-53,0.06753677810901165,0.08686164475656043,Foxc1
ENSMUSG00000090053,0.07716526463712632,8.553597927757682e-55,2.0488579153395766e-53,0.0674955219042605,0.08682051218024328,Palm2
ENSMUSG00000042312,0.07702668285468058,1.3276019308194184e-54,3.1769281291889245e-53,0.06735674529497666,0.08668215094567273,S100a13
ENSMUSG00000005505,0.07694885673867366,1.6987693246736087e-54,4.057216387099848e-53,0.06727880993026912,0.08660444852377418,Kbtbd4
ENSMUSG00000045034,0.0769339611773218,1.7807953699349245e-54,4.248988136311202e-53,0.06726389347267159,0.08658957662351303,Ankrd34b
ENSMUSG00000007039,0.0768769334449649,2.1329632395233803e-54,5.084321694832819e-53,0.06720678577888689,0.08653263943798589,Ddah2
ENSMUSG00000032454,0.07684776640310914,2.3390689688410048e-54,5.570205753926706e-53,0.06717757786495705,0.08650351868225623,Rbp2
ENSMUSG00000024866,0.07684404619525989,2.366745002436486e-54,5.630651482540756e-53,0.06717385244513431,0.08649980437693916,Acy3
ENSMUSG00000020658,0.07682870932503137,2.4843273297391307e-54,5.898955957423127e-53,0.06715849409095319,0.08648449183756238,Efr3b
ENSMUSG00000022176,0.076736026107743,3.329443784846714e-54,7.890396120227464e-53,0.06706568114014848,0.08639195555850358,Rem2
ENSMUSG00000022449,0.07671668761612806,3.539035398727999e-54,8.379016114712616e-53,0.0670463156005445,0.08637264770476105,Adamts20
ENSMUSG00000044681,0.07664274066065394,4.468941303908392e-54,1.0540004504664635e-52,0.06697226528556331,0.08629881783616997,Cnpy1
ENSMUSG00000097727,0.07657114227474977,5.600317563544062e-54,1.3195681076788274e-52,0.06690056692438127,0.08622733271738829,F630040K05Rik
ENSMUSG00000000093,0.07655168420713893,5.954318091278186e-54,1.401633919243164e-52,0.06688108170406362,0.0862079054148439,Tbx2
ENSMUSG00000047117,0.07647697260041779,7.533157157808865e-54,1.7698954501294093e-52,0.06680626590977151,0.08613331186609113,Ankdd1b
ENSMUSG00000005553,0.07630787665251003,1.2817175554549917e-53,3.0056093048262615e-52,0.06663693455410215,0.08596448272081894,Atp4a
ENSMUSG00000021737,0.07626879863392932,1.4489735588685986e-53,3.3816728913823035e-52,0.06659780221210856,0.08592546628134835,Psmd6
ENSMUSG00000022832,0.07622374290575863,1.6689480747810935e-53,3.887667280078312e-52,0.06655268388767453,0.08588048151519596,Ropn1
ENSMUSG00000011118,0.07615943027881963,2.0417230162658155e-53,4.751505544583725e-52,0.06648828197923383,0.0858162701113561,Panx3
ENSMUSG00000033961,0.07598221306305997,3.555263918107532e-53,8.234796199752466e-52,0.06631081916000839,0.08563933140668141,Zfp446
ENSMUSG00000046008,0.07590930347379955,4.464851703813531e-53,1.0322131735596026e-51,0.06623780870376267,0.08556653622383727,Pnlip
ENSMUSG00000020864,0.07589816593057025,4.622871123923711e-53,1.067739716223659e-51,0.06622665576138484,0.08555541614805695,Ankrd40
ENSMUSG00000035681,0.0758406081706447,5.532687064283771e-53,1.274282671691324e-51,0.06616901845864545,0.08549794861989447,Kcnc2
ENSMUSG00000020612,0.07583079756411765,5.7046532543564055e-53,1.3126583570848966e-51,0.06615919430064089,0.08548815338678364,Prkar1a
ENSMUSG00000051169,0.07581867812928432,5.924455134819423e-53,1.3619590118921953e-51,0.06614705812771407,0.08547605294076903,Rpusd3
ENSMUSG00000027420,0.07581542299415488,5.98491456767646e-53,1.3745708369091903e-51,0.06614379849742057,0.08547280290532365,Bfsp1
ENSMUSG00000079042,0.07579781320967106,6.322802130764228e-53,1.4508171767712458e-51,0.06612616439836401,0.0854552207057894,Apela
ENSMUSG00000020950,0.07575835989379642,7.150345418645708e-53,1.6376425440166924e-51,0.06608665662956092,0.08541582916995799,Foxg1
ENSMUSG00000020486,0.07572507408876433,7.9318086993478715e-53,1.8149279327715652e-51,0.06605332490749934,0.0853825954637683,Sept4
ENSMUSG00000025950,0.07567659861648476,9.22439194699648e-53,2.1048073520693083e-51,0.06600478260298877,0.0853341958267155,Idh1
ENSMUSG00000019737,0.07542361126384112,2.0250225108549407e-52,4.5823366531346086e-51,0.06575144720429582,0.085081603508885,Syne4
ENSMUSG00000020017,0.07539948627126233,2.1824011016166638e-52,4.933914534704634e-51,0.06572728908700362,0.08505751612217634,Hal
ENSMUSG00000097587,0.07536615971562867,2.4200244846468293e-52,5.466093941770833e-51,0.06569391679114187,0.08502424149717644,4930578M01Rik
ENSMUSG00000036504,0.07530319246259455,2.941517132794647e-52,6.631784081209749e-51,0.06563086317550225,0.08496137230317025,Phpt1
ENSMUSG00000073804,0.07516027576043675,4.577911899990788e-52,1.0283338789439509e-50,0.06548775074285393,0.0848186778801152,Nps
ENSMUSG00000108986,0.07514441420106031,4.808000397055342e-52,1.0782993578287283e-50,0.0654718674849305,0.0848028409658814,Gm45009
ENSMUSG00000055730,0.0751443381546117,4.809130811430668e-52,1.0782993578287283e-50,0.06547179133446247,0.08480276503757937,Ces2a
ENSMUSG00000030844,0.0751440425024223,4.813528133513181e-52,1.0783005723906536e-50,0.0654714952778691,0.08480246984471737,Rgs10
ENSMUSG00000008590,0.07512180985056645,5.1559319794021836e-52,1.1539511573225378e-50,0.06544923222024913,0.08478027172881338,Htr3b
ENSMUSG00000016942,0.07510549196283586,5.4225753190128766e-52,1.2125233992022234e-50,0.06543289202201705,0.08476397918300566,Tmprss6
ENSMUSG00000044674,0.07509274070071977,5.640457148078861e-52,1.2600955768847334e-50,0.06542012332945038,0.08475124772019488,Fzd1
ENSMUSG00000079355,0.07505386656717383,6.359965041094578e-52,1.4195441971723099e-50,0.06538119607611233,0.08471243392833523,Ackr4
ENSMUSG00000020664,0.075023859953198,6.977227683783733e-52,1.5544908719805647e-50,0.06535114847955244,0.08468247387155024,Dld
ENSMUSG00000075063,0.0750149657415203,7.171396747056425e-52,1.5963022024816803e-50,0.06534224212366384,0.08467359345645832,Olfr142
ENSMUSG00000001105,0.0749749546828431,8.113583692469344e-52,1.8043904603035085e-50,0.06530217645270314,0.0846336444434392,Ift20
ENSMUSG00000108795,0.07496625228331089,8.334294683593724e-52,1.8517973128650961e-50,0.06529346217913642,0.08462495553471742,Gm45121
ENSMUSG00000059022,0.07495776739995891,8.555242578624251e-52,1.8991710288461357e-50,0.06528496571996154,0.08461648380355923,Kcp
ENSMUSG00000110140,0.07495397338472078,8.655917075302744e-52,1.9180512277331496e-50,0.06528116652904846,0.08461269566887218,5430421F17Rik
ENSMUSG00000038760,0.07495051241317235,8.748782597022776e-52,1.9368810669260884e-50,0.06527770083639728,0.08460924006142877,Trhr
ENSMUSG00000037845,0.0749464380711141,8.859378199787081e-52,1.959598680731283e-50,0.06527362093683814,0.08460517203383101,Fdxacb1
ENSMUSG00000034566,0.07494520218096612,8.89320005168739e-52,1.965309159937253e-50,0.06527238336097009,0.08460393805901564,Atp5h
ENSMUSG00000005677,0.07486786397711023,1.1286440003002217e-51,2.4897095683172544e-50,0.0651949397291302,0.08452671965184855,Nr1i3
ENSMUSG00000029134,0.0748021950720718,1.381512641109242e-51,3.039327810440332e-50,0.06512918139525417,0.08446115237670604,Plb1
ENSMUSG00000038236,0.07475756852739374,1.5848031472769492e-51,3.483445557022709e-50,0.06508449412546519,0.08441659484880723,Hoxa7
ENSMUSG00000042451,0.07474758652208496,1.6342039246217136e-51,3.5856098978831377e-50,0.0650744985425552,0.08440662827579198,Mybph
ENSMUSG00000074596,0.0746150813265529,2.4552551632954607e-51,5.377468757290826e-50,0.06494181329633257,0.08427432775168935,Spint3
ENSMUSG00000075023,0.07459910412840935,2.5786495360871156e-51,5.642691926025924e-50,0.06492581441116302,0.0842583752093892,Accsl
ENSMUSG00000045539,0.07457487396286365,2.777662450127872e-51,6.072766560600134e-50,0.06490155136572132,0.08423418242613057,Sprr3
ENSMUSG00000024132,0.07451876873171714,3.2991360066470296e-51,7.2000344209064775e-50,0.0648453700446951,0.08417816371039338,Eci1
ENSMUSG00000086095,0.07451284709144837,3.359567244010413e-51,7.325408079479898e-50,0.0648394403770792,0.08417225119785232,Gm15328
ENSMUSG00000026834,0.07445979345207945,3.952594759365987e-51,8.60320093368384e-50,0.06478631484892827,0.08411927930601641,Acvr1c
ENSMUSG00000024053,0.07443864420977349,4.2170783642742465e-51,9.162629026518699e-50,0.06476513696424646,0.08409816263623378,Emilin2
ENSMUSG00000050840,0.07429693674266392,6.505506965659092e-51,1.4072529252939384e-49,0.06462323780779529,0.08395667319282922,Cdh20
ENSMUSG00000036216,0.07428630821263088,6.720280960134578e-51,1.4524325539896495e-49,0.06461259491619685,0.08394606099959438,Leap2
ENSMUSG00000111807,0.07427283731966074,7.0026626929751e-51,1.5121317013010085e-49,0.06459910582414363,0.08393261080918571,RP23-116C19.2
ENSMUSG00000101773,0.07424129475131373,7.710937935108321e-51,1.6606925279191185e-49,0.06456752065583533,0.08390111670284224,2210420H20Rik
ENSMUSG00000097677,0.07419283718268749,8.94037244233489e-51,1.9221017881279004e-49,0.06451899768037628,0.08385273354682969,Gm26611
ENSMUSG00000074211,0.0741669730528697,9.674550452763281e-51,2.078123908278601e-49,0.06449309865851686,0.08382690911595185,Sdhaf1
ENSMUSG00000000171,0.0741552943689488,1.0025440478153529e-50,2.1516137641575648e-49,0.06448140422372131,0.08381524835342992,Sdhd
ENSMUSG00000097697,0.0741312953980826,1.0786763178990752e-50,2.3129834896993972e-49,0.06445737289412501,0.0837912862016226,4833412C05Rik
ENSMUSG00000054258,0.07408021446824145,1.2604209028196858e-50,2.7003363007006044e-49,0.06440622312726917,0.08374028360260363,Gm5082
ENSMUSG00000046794,0.07396652321266324,1.7818026050469034e-50,3.810698393650834e-49,0.06429237884303762,0.08362676650691246,Ppp1r3b
ENSMUSG00000036602,0.07393390859158955,1.9676412193962436e-50,4.204484527294741e-49,0.06425972036909852,0.08359420180082329,Alx1
ENSMUSG00000041548,0.07392023681666765,2.0511699734901475e-50,4.37915871209827e-49,0.0642460302175881,0.08358055094370583,Hspb8
ENSMUSG00000019848,0.07375693662699068,3.3682608173921534e-50,7.172379842897845e-49,0.0640825108133694,0.08341750032290157,Popdc3
ENSMUSG00000018126,0.07372366788758114,3.7258957178580503e-50,7.927053003886557e-49,0.06404919747762758,0.08338428236410986,Baiap2l2
ENSMUSG00000020775,0.07365151275256039,4.636737161075597e-50,9.839340603174422e-49,0.06397694569363768,0.08331223729120649,Mrpl38
ENSMUSG00000036815,0.07364371282065331,4.747602572364528e-50,1.0057216424218627e-48,0.0639691353201027,0.08330444925090758,Dpp10
ENSMUSG00000035189,0.07363812631103339,4.828625271766156e-50,1.0220035144172643e-48,0.06396354133265174,0.08329887125763459,Ano4
ENSMUSG00000034532,0.07363553160195502,4.866723753823777e-50,1.0291800310411832e-48,0.0639609431506283,0.08329628050385102,Fbxo16
ENSMUSG00000053985,0.07359389802348318,5.520606118445858e-50,1.1654507430789571e-48,0.06391925386471925,0.08325471037246847,Zfp14
ENSMUSG00000027961,0.07356748164637236,5.980112637590433e-50,1.2613722120113429e-48,0.06389280215892093,0.08322833423490553,Lrrc39
ENSMUSG00000053565,0.07354326228802163,6.434771252996436e-50,1.3561073287859957e-48,0.06386855042207294,0.08320415175753312,Eif3k
ENSMUSG00000062372,0.07352256379007073,6.850498433351953e-50,1.442482311626562e-48,0.06384782426166619,0.08318348477001507,Otof
ENSMUSG00000037216,0.07347806567257259,7.836962903393622e-50,1.6445565231121387e-48,0.06380326670302804,0.08313905436624927,Lipt1
ENSMUSG00000100120,0.0733712907937949,1.0819250033750407e-49,2.266503641882594e-48,0.0636963493503632,0.08303244181242256,Gm553
ENSMUSG00000027358,0.07328926813237874,1.3856120255953298e-49,2.9002170888675653e-48,0.06361421739374416,0.08295054369610592,Bmp2
ENSMUSG00000034932,0.07318595441550789,1.891490265126787e-49,3.955695825331591e-48,0.06351076619784163,0.08284738666745504,Mrpl54
ENSMUSG00000036944,0.0731562339896402,2.068478511141023e-49,4.3221518643008e-48,0.06348100626166732,0.08281771127799666,Tmem71
ENSMUSG00000032537,0.07308603784265018,2.5546996335598245e-49,5.3335871941463275e-48,0.0634107168643,0.0827476214336787,Ephb1
ENSMUSG00000005836,0.07298510498247954,3.459563295479083e-49,7.216584369634872e-48,0.06330965009054514,0.08264684125529717,Gata6
ENSMUSG00000021919,0.07281893165834114,5.69403034042783e-49,1.182739703199527e-47,0.06314325672677347,0.08248091887212866,Chat
ENSMUSG00000015968,0.07279643118240149,6.0909188371605844e-49,1.2641102222313326e-47,0.06312072649801188,0.08245845233334032,Cacna1d
ENSMUSG00000028777,0.07273211210340458,7.383851941109367e-49,1.5298593490136472e-47,0.06305632242302187,0.08239423021174545,Gnat3
ENSMUSG00000001656,0.07267753185017396,8.692939035987205e-49,1.7980542477806052e-47,0.06300167010661248,0.08233973217224227,Hoxc11
ENSMUSG00000020027,0.07262160411243072,1.0274123796744743e-48,2.1233189179939137e-47,0.06294566858678335,0.08228388861798629,Socs2
ENSMUSG00000001445,0.07259778627585765,1.1031548151081702e-48,2.2779358301543983e-47,0.06292181934727725,0.08226010661404894,Mrpl10
ENSMUSG00000003234,0.07255638808893113,1.2482614822683755e-48,2.573242310046445e-47,0.06288036660467507,0.08221877068225081,Abcf3
ENSMUSG00000045777,0.07237870413657646,2.11986293426402e-48,4.366348553863273e-47,0.06270244887464778,0.0820413535557656,Ifitm10
ENSMUSG00000069372,0.07237672539478263,2.132386695908488e-48,4.38846254467269e-47,0.0627004675328983,0.08203937778197666,Ctxn3
ENSMUSG00000110923,0.07234184005389041,2.3656764570448746e-48,4.864496513682225e-47,0.06266553636715194,0.08200454475472217,RP23-433C10.1
ENSMUSG00000068327,0.07222366597796982,3.3615013636771523e-48,6.883367930025141e-47,0.06254720723573277,0.08188654771579301,Tlx2
ENSMUSG00000073154,0.07216799795665377,3.965710710887709e-48,8.113844114476253e-47,0.06249146626699662,0.08183096299707043,9330158H04Rik
ENSMUSG00000028072,0.07216518339745427,3.998978974300168e-48,8.175098399418629e-47,0.0624886480211997,0.08182815264802971,Ntrk1
ENSMUSG00000041361,0.072132142976398,4.410918613166398e-48,9.002233897793966e-47,0.06245556433430791,0.08179516163900169,Myzap
ENSMUSG00000070342,0.07212658267763035,4.484280793333481e-48,9.144357312119902e-47,0.062449996756519785,0.08178960965359235,Gm10287
ENSMUSG00000027305,0.07211434831306145,4.6500037718671026e-48,9.47443092173287e-47,0.062437746377991286,0.08177739357885278,Ndufaf1
ENSMUSG00000049760,0.07204503153051435,5.710808301685087e-48,1.1616550573568538e-46,0.062368338919500714,0.08170818036697647,2410015M20Rik
ENSMUSG00000090592,0.07174849861315577,1.3724791307000664e-47,2.7711437184990154e-46,0.06207141915269765,0.08141208946633575,Gm17571
ENSMUSG00000019893,0.07172432223677208,1.4739526818177887e-47,2.9711400857134935e-46,0.06204721131193533,0.08138794905244309,Ros1
ENSMUSG00000029269,0.07163437194833144,1.921529231601743e-47,3.8606698604162024e-46,0.061957144057553,0.08129813246597564,Sult1b1
ENSMUSG00000041399,0.07160071532402874,2.1217797099147325e-47,4.25604047694661e-46,0.061923443708720965,0.08126452582847818,1700013G24Rik
ENSMUSG00000022433,0.07158761804590484,2.205203826695875e-47,4.41620880450725e-46,0.061910329421416825,0.08125144799648734,Csnk1e
ENSMUSG00000047197,0.07158761456054581,2.2052264558186253e-47,4.41620880450725e-46,0.061910325931531875,0.08125144451630273,Gjd3
ENSMUSG00000062661,0.07156048899275891,2.388530817848772e-47,4.7755055895621375e-46,0.06188316514692652,0.08122435921251342,Ncs1
ENSMUSG00000012519,0.07152221656659985,2.673230043331892e-47,5.340369733432434e-46,0.06184484305648667,0.08118614357198085,Mlkl
ENSMUSG00000026679,0.0713718157060069,4.158798586492336e-47,8.281169740110287e-46,0.06169424730433464,0.08103596558916672,Enkur
ENSMUSG00000030376,0.0713065820473528,5.036033142260901e-47,1.0003615348607576e-45,0.06162892925198941,0.08097082846329075,Slc8a2
ENSMUSG00000046082,0.07126711389275128,5.653817965657457e-47,1.1212644482457341e-45,0.06158941007713575,0.08093141867358938,Tmem174
ENSMUSG00000021263,0.07124413088300725,6.047728809907136e-47,1.198416769498305e-45,0.06156639737136924,0.08090846963684524,Degs2
ENSMUSG00000036854,0.0712225467273295,6.442491392396732e-47,1.2756132956945531e-45,0.06154478533647762,0.08088691737708063,Hspb6
ENSMUSG00000030220,0.07110435664165833,9.104981156247563e-47,1.794105115154014e-45,0.061426442751266165,0.08076890178617761,Arhgdib
ENSMUSG00000000560,0.07105626793311999,1.0479254347156597e-46,2.0632450098748095e-45,0.06137829207220529,0.0807208839978144,Gabra2
ENSMUSG00000049593,0.07094657456130414,1.4435676010170966e-46,2.839941645847096e-45,0.06126845751029571,0.08061135223151024,Lce1h
ENSMUSG00000087388,0.0709146119337229,1.584636571446578e-46,3.114971745568966e-45,0.061236453786620335,0.08057943664888192,Gm12128
ENSMUSG00000020374,0.07083602298044683,1.9925714524556475e-46,3.904358683215567e-45,0.06115776387185806,0.08050096328435474,Rasgef1c
ENSMUSG00000036192,0.07073034921926115,2.710252191209864e-46,5.2853146782037e-45,0.0610519545435798,0.0803954447594293,Rorb
ENSMUSG00000014030,0.07072670197109182,2.739158010923331e-46,5.3374450384277476e-45,0.06104830262030043,0.0803918028652521,Pax5
ENSMUSG00000072662,0.07069485557861367,3.004947345667793e-46,5.850711120605524e-45,0.0610164154175375,0.08036000321084605,Mansc4
ENSMUSG00000019505,0.07067341972139024,3.1981485060032167e-46,6.221944700427178e-45,0.060994952101970736,0.08033859880201474,Ubb
ENSMUSG00000086439,0.07066578198186817,3.2699335119060817e-46,6.356564337634055e-45,0.06098730458101971,0.08033097226561162,Gm12069
ENSMUSG00000026785,0.07065652474882017,3.35909222935278e-46,6.524717754356761e-45,0.060978035494028186,0.0803217286096562,Pkn3
ENSMUSG00000046834,0.07051185895446185,5.1120662570645526e-46,9.890579254802906e-45,0.06083318467110867,0.08017727477296152,Krt1
ENSMUSG00000028677,0.07033364009481932,8.565531344185125e-46,1.6455471483758465e-44,0.060654738428748925,0.07999931647324046,Rnf220
ENSMUSG00000015932,0.07032417087011349,8.803359975280007e-46,1.6899147311421013e-44,0.06064525713992615,0.07998986107551236,Dstn
ENSMUSG00000045812,0.07027498001984897,1.0148701904813494e-45,1.94512825266964e-44,0.060596003646935265,0.07994074202582113,Olfr984
ENSMUSG00000058046,0.07017890208517163,1.33942061334257e-45,2.561172499905512e-44,0.060499803496499624,0.07984480419426043,4933430I17Rik
ENSMUSG00000038982,0.07013158749493531,1.535326931800249e-45,2.9334900256466706e-44,0.06045242878590404,0.0797975585334712,Bloc1s5
ENSMUSG00000062908,0.07009830969705673,1.6899467051571848e-45,3.2264052492238883e-44,0.06041910872965906,0.07976432918976645,Acadm
ENSMUSG00000049265,0.07008405594442609,1.760825048549628e-45,3.35650439378808e-44,0.06040483688326145,0.07975009618475633,Kcnk3
ENSMUSG00000000247,0.07005200801376199,1.9311735361453754e-45,3.675517260421803e-44,0.06037274828528612,0.07971809488834827,Lhx2
ENSMUSG00000052562,0.07003312460503261,2.039123672161103e-45,3.877967807815601e-44,0.060353840923769296,0.07969923894831141,Slc22a30
ENSMUSG00000002804,0.0700009336174958,2.237166263316277e-45,4.25130852143508e-44,0.06032160911936952,0.07966709477134822,Nudt14
ENSMUSG00000078931,0.06994512473231122,2.6268969506323227e-45,4.980353199376432e-44,0.06026572951861981,0.07961136699310253,Pdf
ENSMUSG00000019890,0.06986767784187546,3.2819844850105446e-45,6.207957093680963e-44,0.0601881845955653,0.07953403255597168,Nts
ENSMUSG00000025069,0.06978661563960398,4.1421771010182925e-45,7.829001707790694e-44,0.060107019909538206,0.07945308793182544,Gsto2
ENSMUSG00000040128,0.06978603543691331,4.1490799746554956e-45,7.833985358802702e-44,0.06010643897378142,0.0794525085702407,Pnrc1
ENSMUSG00000020354,0.06970848927831083,5.1826051435176026e-45,9.75792342665983e-44,0.06002879489728321,0.07937507476968092,Sgcd
ENSMUSG00000033007,0.06955153679840533,8.123219674176919e-45,1.523615656534696e-43,0.059871644591203775,0.07921834934408453,Asic4
ENSMUSG00000022199,0.0694833343805761,9.871986654870089e-45,1.847385795353433e-43,0.05980335635918312,0.0791502454418998,Slc22a17
ENSMUSG00000028520,0.06946885008438124,1.0289084555390162e-44,1.9225084018564633e-43,0.05978885385010552,0.07913578205607015,4921539E11Rik
ENSMUSG00000062944,0.06945823007663506,1.0606001871992907e-44,1.980217170807375e-43,0.05977822049111712,0.0791251773773935,9130023H24Rik
ENSMUSG00000045246,0.06941406199550046,1.203161812838963e-44,2.241276845889394e-43,0.059733996906401465,0.07908107302562015,Kcng4
ENSMUSG00000021255,0.06937059998048463,1.362030036045294e-44,2.533375867044247e-43,0.05969048031217109,0.07903767368425248,Esrrb
ENSMUSG00000028125,0.0693465650624658,1.4586756195130839e-44,2.7110828016869973e-43,0.059666415227114175,0.07901367340963625,Abca4
ENSMUSG00000021966,0.06931744763874863,1.5849391752883654e-44,2.9413020885623543e-43,0.05963726127220706,0.07898459794012166,Prss52
ENSMUSG00000059395,0.0691323150813385,2.684682098346608e-44,4.952240035958372e-43,0.05945189683079947,0.07879973174852155,Nkapl
ENSMUSG00000047085,0.06908296166422152,3.0889089309668386e-44,5.68933924029241e-43,0.059402481709776855,0.07875044922807087,Lrrc4b
ENSMUSG00000018042,0.06890132852465354,5.171326929290944e-44,9.468040176581005e-43,0.0592206218927272,0.0785690765993261,Cyb5r3
ENSMUSG00000026617,0.06884345669401677,6.092336967593336e-44,1.1137681104121489e-42,0.05916267797324988,0.07851128763802843,Bpnt1
ENSMUSG00000021807,0.06878065692495419,7.277116409402117e-44,1.3264124876291075e-42,0.05909980005059608,0.07844857772133913,2700060E02Rik
ENSMUSG00000059742,0.06873500832263485,8.279671981068066e-44,1.508030463495424e-42,0.05905409468732846,0.07840299438390333,Kcnh7
ENSMUSG00000000301,0.06857481019491507,1.301463094545332e-43,2.3581934979540216e-42,0.05889369768523039,0.0782430249753558,Pemt
ENSMUSG00000037214,0.06850919203597196,1.5658622985502807e-43,2.828922086387527e-42,0.058827998210401196,0.07817750035749002,Thap1
ENSMUSG00000055373,0.06846802705340639,1.7583420078598516e-43,3.1743244836011086e-42,0.05878678225782969,0.07813639401446876,Fut9
ENSMUSG00000100000,0.06843864653199402,1.909944532136538e-43,3.445478189053364e-42,0.0587573653779805,0.07810705532552317,1700023F02Rik
ENSMUSG00000020737,0.06836059212177104,2.378846746290398e-43,4.2725270896065737e-42,0.05867921445698234,0.07802911196910303,Hn1
ENSMUSG00000038417,0.06833536734218634,2.5536180720084916e-43,4.5730438296099555e-42,0.05865395851346139,0.07800392305341387,Fig4
ENSMUSG00000039410,0.06830410861996355,2.788012256900172e-43,4.985526360627314e-42,0.05862266118986708,0.0779727087568532,Prdm16
ENSMUSG00000044707,0.06827076015830033,3.0617083727215744e-43,5.466986470331643e-42,0.05858927156719754,0.07793940766994165,Ccnjl
ENSMUSG00000040794,0.0681794851224844,3.95524905019723e-43,7.042006865876896e-42,0.0584978839841209,0.07784826218890269,C1qtnf4
ENSMUSG00000025477,0.06803082896325034,5.997609273356766e-43,1.0609027584975166e-41,0.058349044870824734,0.0776998166846,Inpp5a
ENSMUSG00000003948,0.06800960864268642,6.364368418683448e-43,1.1249674111988194e-41,0.05832779846910113,0.07767862639956948,Mmd
ENSMUSG00000035885,0.06799726543728418,6.5878753532903335e-43,1.1636368034099588e-41,0.05831544009712802,0.07766630066089118,Cox8a
ENSMUSG00000021868,0.06794002823885739,7.730735006878354e-43,1.3625628563451353e-41,0.05825813260794105,0.0776091444195149,Ppif
ENSMUSG00000075520,0.06793779754188108,7.779062398264607e-43,1.369579833032238e-41,0.05825589917282508,0.0776069168763791,Malrd1
ENSMUSG00000096225,0.06793220532213173,7.901541269792962e-43,1.3896750806300632e-41,0.058250300089154564,0.0776013325626891,Lhx8
ENSMUSG00000019899,0.06787951734289403,9.15389905527756e-43,1.607628967132866e-41,0.05819754747030674,0.07754871904184865,Lama2
ENSMUSG00000041248,0.06781986370087277,1.0811542873545973e-42,1.896035718795005e-41,0.058137820708201046,0.07748914963705857,Kcnj1
ENSMUSG00000046229,0.06778090577005576,1.2051972535568837e-42,2.1120630242204575e-41,0.05809881506235339,0.07745024668168131,Scand1
ENSMUSG00000045917,0.06774274443100749,1.3404102706119123e-42,2.3456702041385367e-41,0.05806060701258764,0.07741213916541559,Tmem268
ENSMUSG00000097434,0.06773102311093195,1.3848944125660879e-42,2.421789716333518e-41,0.05804887135093002,0.07740043437142742,Gm16630
ENSMUSG00000022296,0.0677008535630643,1.506262003447131e-42,2.6284111377849297e-41,0.058018664901520765,0.07737030734785597,Baalc
ENSMUSG00000097558,0.067665436525764,1.6622998195958063e-42,2.898635310420187e-41,0.05798320456689323,0.07733494020871098,Gm26902
ENSMUSG00000028005,0.06758505115018083,2.0786840893169986e-42,3.6195639546745356e-41,0.05790272101084572,0.07725466799572303,Gucy1b3
ENSMUSG00000102096,0.0675663746665516,2.1894095164674162e-42,3.8042733509064406e-41,0.057884021734296,0.07723601778598604,1700101O22Rik
ENSMUSG00000038422,0.06752892321171347,2.4294282199078698e-42,4.2183395795741175e-41,0.05784652459389321,0.07719861899709293,Hdhd3
ENSMUSG00000029467,0.06747357260633234,2.8328700159489306e-42,4.908442105263101e-41,0.05779110651849774,0.07714334617843197,Atp2a2
ENSMUSG00000049280,0.06733044304303136,4.2121961584804495e-42,7.257392286527158e-41,0.05764780276305458,0.07700041748603675,Olfr509
ENSMUSG00000030324,0.06730991139515322,4.458533493777344e-42,7.676431580590558e-41,0.05762724616038801,0.07697991462009034,Rho
ENSMUSG00000042269,0.0672593318137897,5.1282286005339037e-42,8.8171056442793e-41,0.05757660513809243,0.07692940590793873,Fam92b
ENSMUSG00000044067,0.06724704370165724,5.3054912252155207e-42,9.109120318985417e-41,0.05756430210664831,0.07691713500571126,Gpr22
ENSMUSG00000036306,0.06722474648815085,5.642843731897716e-42,9.681558302274824e-41,0.05754197782903384,0.07689486901270481,Lzts1
ENSMUSG00000042429,0.06714749616083959,6.98528730743081e-42,1.1959747138915012e-40,0.05746463381103033,0.0768177267765024,Adora1
ENSMUSG00000031872,0.06714286731258258,7.07513375937215e-42,1.2105134777707668e-40,0.05745999935250751,0.0768131044014002,Bean1
ENSMUSG00000054477,0.06711473593992895,7.646422902264636e-42,1.3046210917053603e-40,0.05743183389298694,0.07678501235977211,Kcnn2
ENSMUSG00000003559,0.06709674184756909,8.035669437321659e-42,1.3691308537482398e-40,0.0574138180052153,0.07676704341725556,As3mt
