,Mixed_1_corr,Mixed_1_pval,Mixed_1_qval,Mixed_1_ci_low,Mixed_1_ci_high,gene_annotation
ENSMUSG00000028681,-0.016828942636594266,0.0006900236477728527,0.0008070452020735119,-0.02654496974479895,-0.007109736244102231,Ptch2
ENSMUSG00000098318,-0.016850885025062382,0.0006789577079310574,0.000794195470734656,-0.02656690287896252,-0.007131683743923481,Lockd
ENSMUSG00000038539,-0.01685633295961598,0.0006762358972625296,0.0007911042317062817,-0.02657234851437471,-0.0071371329489931384,Atf5
ENSMUSG00000042258,-0.016856918462114654,0.000675943982195181,0.0007908552500236118,-0.026572933769744872,-0.007137718588071554,Isl1
ENSMUSG00000020717,-0.01686590557250798,0.0006714779350787427,0.0007858138502969487,-0.026581917086028646,-0.007146707795718102,Pecam1
ENSMUSG00000046380,-0.016879299403944763,0.0006648728990374373,0.0007781752095475623,-0.026595305260047948,-0.007160104755685898,Jrk
ENSMUSG00000027834,-0.016893870451615337,0.0006577559650783804,0.0007699355789282224,-0.02660987014909844,-0.007174679210824053,Serpini1
ENSMUSG00000014980,-0.01689705379664566,0.0006562105824822084,0.0007682165564062379,-0.026613052148102483,-0.007177863300835346,Tsen15
ENSMUSG00000052525,-0.016919757088056576,0.0006452865926383233,0.0007555164414451743,-0.026635745834082167,-0.007200571911089439,Spdya
ENSMUSG00000061510,-0.016921750901922827,0.0006443353658503416,0.0007544910607146857,-0.026637738803916507,-0.007202566192537868,Gm10101
ENSMUSG00000023940,-0.01692785833642078,0.0006414296852802805,0.0007511765842373587,-0.026643843652502084,-0.007208675059810898,Sgol1
ENSMUSG00000050503,-0.016946745285027702,0.0006325209447577943,0.0007409171193133352,-0.026662722599712887,-0.0072275664437966075,Fbxl22
ENSMUSG00000050192,-0.016947604473699116,0.0006321184261575332,0.0007405323642895187,-0.026663581424226916,-0.007228425834403404,Eif5a2
ENSMUSG00000032415,-0.016961559408641427,0.0006256139965617625,0.0007331700416755684,-0.026677530442519876,-0.007242384051188706,Ube2cbp
ENSMUSG00000028883,-0.01697499540904126,0.0006194103281417768,0.0007260700130603409,-0.02669096074271434,-0.0072558232149701925,Sema3a
ENSMUSG00000022129,-0.016980978050526993,0.0006166664817309754,0.0007229384311031365,-0.026696940844943753,-0.0072618072661430775,Dct
ENSMUSG00000024999,-0.01698633883300929,0.0006142174526470271,0.0007201517793962095,-0.02670229935151915,-0.007267169312375496,Noc3l
ENSMUSG00000028678,-0.016996209966076897,0.0006097315658987778,0.000715059887297734,-0.02671216629236106,-0.007277042773924757,Kif2c
ENSMUSG00000054944,-0.016996997554531695,0.0006093749667461775,0.0007147255063877287,-0.02671295354624904,-0.007277830548243835,5330416C01Rik
ENSMUSG00000087085,-0.017000025720986547,0.0006080057001288943,0.0007132868373168633,-0.026715980426229455,-0.007280859429432983,Gm12068
ENSMUSG00000015533,-0.01704999365248639,0.0005858207806868175,0.0006874217093250617,-0.026765927103822557,-0.007330839180551384,Itga2
ENSMUSG00000087247,-0.017057498380332,0.0005825546467742504,0.0006836693425352076,-0.02677342863533503,-0.007338345687790208,Fam150a
ENSMUSG00000040181,-0.01705752765730554,0.0005825419383991237,0.0006836693425352076,-0.026773457899837094,-0.007338374971707549,Fmo1
ENSMUSG00000097380,-0.01706542751188267,0.0005791222312885691,0.0006798007175590669,-0.02678135438860624,-0.0073462767005514976,Gm26816
ENSMUSG00000085525,-0.017087852482677614,0.0005695164165968593,0.0006686819497438761,-0.026803769798423402,-0.007368706998358319,Gm13166
ENSMUSG00000051747,-0.017108497283815388,0.0005608045080873713,0.000658607760525392,-0.026824405788928075,-0.007389356712278363,Ttn
ENSMUSG00000055148,-0.017120931552907875,0.0005556174204938397,0.0006525926949657502,-0.026836834747420872,-0.007401793944316827,Klf2
ENSMUSG00000036923,-0.017122309835025433,0.0005550452147887861,0.0006519971981543359,-0.026838212440697697,-0.007403172555048586,Stox1
ENSMUSG00000053093,-0.01712855178691005,0.0005524606794694746,0.0006490374523842511,-0.026844451725383495,-0.007409415995620827,Myh7
ENSMUSG00000032419,-0.01717940852585305,0.0005318169246501421,0.0006248583299848927,-0.026895286704928092,-0.007460284891988186,Tbx18
ENSMUSG00000032312,-0.01717945457244377,0.0005317985634939699,0.0006248583299848927,-0.026895332731794706,-0.007460330949609245,Csk
ENSMUSG00000074682,-0.017202844775194803,0.0005225476584081331,0.0006142560931093606,-0.026918712909998123,-0.007483726760752552,Zcchc3
ENSMUSG00000002949,-0.017209243455458538,0.0005200432093088342,0.0006113839752043667,-0.02692510884607076,-0.007490126977115153,Timm44
ENSMUSG00000034800,-0.017213813788358793,0.0005182612305997676,0.0006093606473836185,-0.02692967721841311,-0.007494698407679649,Zfp661
ENSMUSG00000068921,-0.017221817465004834,0.0005151542893944193,0.000605778797500493,-0.026937677460705457,-0.007502704007560297,Dap3
ENSMUSG00000108616,-0.01723199819430372,0.0005112273242488052,0.0006012317114533755,-0.026947853819685404,-0.007512887185026509,Gm35040
ENSMUSG00000075020,-0.017244442777646994,0.000506465034537283,0.000595701052149239,-0.026960293058161573,-0.007525334763665741,Mir670hg
ENSMUSG00000075419,-0.017249685750651,0.0005044710638801854,0.0005934255544996888,-0.026965533778442095,-0.0075305789995065795,Dolk
ENSMUSG00000038583,-0.017264308583288843,0.000498948413189474,0.0005870671998934862,-0.026980150325334386,-0.007545205357064798,Pln
ENSMUSG00000013936,-0.017269477123841925,0.0004970099146868788,0.0005848551596691914,-0.026985316643153838,-0.007550375144519906,Myl2
ENSMUSG00000034422,-0.01729279889635341,0.000488349927689959,0.0005747321733434847,-0.027008628379669792,-0.007573702549832477,Parp14
ENSMUSG00000087361,-0.01729507773504498,0.00048751132450496786,0.0005738127642478435,-0.027010906237148104,-0.007575981939488855,0610043K17Rik
ENSMUSG00000024986,-0.017313201402214668,0.00048088954346218516,0.0005660853954822662,-0.027029022097109466,-0.0075941099920926475,Hhex
ENSMUSG00000027650,-0.0173134077331021,0.000480814642312702,0.0005660638595628702,-0.027029228339078133,-0.007594316372943315,Tti1
ENSMUSG00000008348,-0.0173203810632045,0.0004782896095252905,0.0005631574349762045,-0.0270361986635217,-0.007601291392131616,Ubc
ENSMUSG00000041616,-0.017328539021204972,0.000475351324342064,0.0005597636885799152,-0.027044353104063466,-0.0076094513273599375,Nppa
ENSMUSG00000074825,-0.01738352066983955,0.00045598326845915055,0.0005371460342315356,-0.02709931101259062,-0.00766444633554429,Itpripl1
ENSMUSG00000020811,-0.017401068009319995,0.00044995865979100664,0.0005301739834935863,-0.027116850763075365,-0.007681997951088122,Wscd1
ENSMUSG00000001864,-0.017407199264637283,0.0004478711590482605,0.0005277765249213533,-0.02712297936529426,-0.007688130701926106,Aif1l
ENSMUSG00000030921,-0.017415165728825892,0.000445172327043231,0.0005246580165506553,-0.02713094238116738,-0.007696099110367182,Trim30a
ENSMUSG00000029607,-0.017422351649618112,0.00044275095094635714,0.0005218658073389405,-0.027138125190447653,-0.007703286785975465,Ankrd61
ENSMUSG00000044986,-0.01744711447743215,0.0004345006847375374,0.0005122016795208504,-0.02716287728824327,-0.007728055668614377,Tst
ENSMUSG00000038132,-0.017452925475646308,0.000432585528553282,0.0005100041600486702,-0.027168685766759074,-0.007733868089418843,Rbm24
ENSMUSG00000027487,-0.01746774438679309,0.0004277372087831576,0.0005043476108750827,-0.02718349824932982,-0.007748690631355706,Cdk5rap1
ENSMUSG00000039488,-0.017482647051922453,0.0004229126887885343,0.0004987177933827055,-0.027198394445247066,-0.007763596952102997,Cntn5
ENSMUSG00000020027,-0.017487891251891586,0.00042122707636698287,0.0004968472238346106,-0.02720363636769487,-0.00776884243949976,Socs2
ENSMUSG00000019988,-0.017488747640927876,0.0004209524088784042,0.0004965818200759753,-0.027204492384756314,-0.00776969903882653,Nedd1
ENSMUSG00000032649,-0.017501002059826447,0.0004170403541844859,0.0004920249577447922,-0.02721674147935485,-0.007781956468419475,Colgalt2
ENSMUSG00000002396,-0.017501517166495516,0.00041687665938856713,0.0004918898635853299,-0.027217256362156463,-0.0077824717017051185,Ocel1
ENSMUSG00000022386,-0.01750353933311379,0.0004162346187665966,0.0004911902510816575,-0.02721927764988308,-0.00778449436543503,Trmu
ENSMUSG00000002205,-0.017504908746597,0.0004158003526931066,0.0004907356930167669,-0.027220646468134754,-0.0077858641156079555,Vrk3
ENSMUSG00000046718,-0.017552351818409823,0.0004010139553512022,0.0004733962405279214,-0.02726806889576654,-0.007833318874492472,Bst2
ENSMUSG00000036908,-0.017558583353074565,0.00039910871026658243,0.0004712027275874645,-0.027274297715617936,-0.007839551947478863,Unc93b1
ENSMUSG00000024411,-0.01758964179217566,0.0003897382904621069,0.00046024833545359813,-0.027305342612633437,-0.007870618064953717,Aqp4
ENSMUSG00000028370,-0.017599057110685032,0.00038693852347497645,0.00045699601213532116,-0.02731475382217826,-0.007880035714856118,Pappa
ENSMUSG00000031762,-0.01760127642297952,0.00038628132504738894,0.0004562737125530226,-0.027316972165685845,-0.007882255576941177,Mt2
ENSMUSG00000026849,-0.01760208274899503,0.0003860428085408419,0.00045604584588404236,-0.027317778139695614,-0.00788306210273168,Tor1a
ENSMUSG00000022321,-0.017604994526541122,0.00038518263110643884,0.0004550834488497623,-0.027320688645985147,-0.007885974601803816,Cdh10
ENSMUSG00000009566,-0.01762032844083589,0.0003806822672288022,0.0004498726863965992,-0.027336015862909475,-0.00790131231849777,Fpgs
ENSMUSG00000000120,-0.017634623428347235,0.0003765311240531781,0.00044501964785861967,-0.02735030460270634,-0.007915610854901086,Ngfr
ENSMUSG00000027744,-0.017677888629783697,0.00036422364076784726,0.0004306771204538811,-0.02739355087062112,-0.007958886821629367,Stoml3
ENSMUSG00000039206,-0.017693691414507558,0.0003598228336086793,0.00042552369159020733,-0.027409346730734002,-0.007974693547495531,Daglb
ENSMUSG00000038805,-0.01770968331598393,0.0003554200153328258,0.0004203666650890902,-0.027425331619791077,-0.007990689442223536,Six3
ENSMUSG00000054342,-0.017709913194981622,0.0003553570949630875,0.0004203419623410072,-0.02742556139795102,-0.007990919378659336,Kcnn4
ENSMUSG00000021061,-0.017729762834376165,0.00034996314746329804,0.0004140105849559896,-0.02744540232631541,-0.00801077398160762,Sptb
ENSMUSG00000008489,-0.017762526961275813,0.00034122701663809747,0.00040372339876727103,-0.027478152057905544,-0.008043546318190613,Elavl2
ENSMUSG00000036278,-0.017770236586381806,0.0003392012083668894,0.00040137404847578916,-0.027485858292664627,-0.008051257878126137,Macrod1
ENSMUSG00000032177,-0.017772702635219777,0.00033855559945868233,0.0004006575141522868,-0.027488323256801294,-0.008053724546094793,Pde4a
ENSMUSG00000026679,-0.017790669257104406,0.00033388654067321473,0.0003951787675147529,-0.0275062819724302,-0.008071695682281934,Enkur
ENSMUSG00000000028,-0.01779424916632884,0.00033296344296992976,0.0003941328633640267,-0.027509860305557545,-0.00807527649174627,Cdc45
ENSMUSG00000101755,-0.017828823633555493,0.0003241703200180352,0.00038376976443475227,-0.027544419538153918,-0.008109859666243658,Gm29507
ENSMUSG00000037336,-0.01783009792585333,0.00032385042719418696,0.0003834364518046258,-0.027545693268513513,-0.008111134279904864,Mfsd2b
ENSMUSG00000026514,-0.01786463041514173,0.0003152932015443604,0.0003733489657126825,-0.027580210517630734,-0.008145675489954981,Cnih3
ENSMUSG00000022053,-0.017872499250236228,0.000313373124819248,0.0003711192856694079,-0.02758807587674296,-0.008153546315473006,Ebf2
ENSMUSG00000062906,-0.017908167519922247,0.000304806169913006,0.00036105919203151623,-0.027623728375228283,-0.008189223622556642,Hdac10
ENSMUSG00000033726,-0.01792345195467529,0.00030120263531859833,0.00035683288155265766,-0.027639006044199454,-0.008204511937555125,Emx1
ENSMUSG00000084756,-0.017925473474481368,0.0003007290300926055,0.0003563140166973999,-0.027641026668823163,-0.008206533970902784,Gm13881
ENSMUSG00000035021,-0.01793632375216376,0.0002981989024306322,0.00035344186610244423,-0.027651872140359253,-0.008217387006319394,Baz1a
ENSMUSG00000029778,-0.01794736681402658,0.00029564430068171923,0.00035045554846102324,-0.02766291030833311,-0.008228432877266054,Adcyap1r1
ENSMUSG00000091794,-0.0179765997978329,0.00028898040644249456,0.0003426374276055188,-0.02769213032569183,-0.008257673308675354,Vmn2r18
ENSMUSG00000070883,-0.017978691481192452,0.000288509025306723,0.0003421190860983316,-0.02769422108063745,-0.008259765525564209,Ccdc173
ENSMUSG00000035890,-0.018006530146719057,0.0002823035124156282,0.0003348398913718755,-0.027722047381608363,-0.008287611300050214,Rnf126
ENSMUSG00000021131,-0.018018621839910886,0.0002796473025093633,0.00033172870997551994,-0.027734133699578934,-0.00829970608570586,Erh
ENSMUSG00000057596,-0.018032055694560317,0.0002767237268999157,0.00032833854639287573,-0.02774756157903377,-0.00831314337941299,Trim30d
ENSMUSG00000029345,-0.018040096511303592,0.00027498755269435315,0.00032631725726160336,-0.027755598817654447,-0.008321186256279091,Tfip11
ENSMUSG00000030247,-0.018073939752168946,0.00026779141310080874,0.00031781558640020025,-0.02778942698467957,-0.00835503818184325,Kcnj8
ENSMUSG00000100891,-0.018087771897140302,0.0002649013928529303,0.0003144230182230627,-0.027803252962382587,-0.008368873882769743,2810049E08Rik
ENSMUSG00000024518,-0.01809976466171181,0.0002624193738898974,0.0003115139766024423,-0.02781524037679232,-0.00838086973344198,Rax
ENSMUSG00000001946,-0.01810858160086299,0.0002606085473423815,0.00030940110096448,-0.02782405338078526,-0.008389688943242284,Esam
ENSMUSG00000035455,-0.018111533484655076,0.00026000491057041,0.00030872110017859185,-0.027827003946761134,-0.008392641587578464,Fignl1
ENSMUSG00000044734,-0.01812189753716345,0.00025789590928330133,0.0003062533063570851,-0.02783736337108128,-0.008403008311696263,Serpinb1a
ENSMUSG00000040133,-0.018165612856701274,0.000249175467971285,0.0002960031693647957,-0.027881059146068966,-0.008446734923007047,Gpr176
ENSMUSG00000040505,-0.01818254553903958,0.00024587261088174336,0.00029211430543155917,-0.02789798424804954,-0.008463671989084749,Abcg5
ENSMUSG00000101344,-0.018190228714593897,0.0002443875287693557,0.00029038442106624966,-0.027905663982192304,-0.008471357155592486,Gm29183
ENSMUSG00000056508,-0.01819243461414366,0.00024396270731650514,0.000289914090691034,-0.027907868893474085,-0.00847356362697262,1700001K19Rik
ENSMUSG00000045275,-0.018218234293086402,0.00023904525533895762,0.0002841379476274309,-0.027933657006849612,-0.008499370000934392,Lca5l
ENSMUSG00000033016,-0.0182540747386047,0.00023236818155752053,0.0002762341673294348,-0.027969481364231035,-0.008535219768535274,Nfatc1
ENSMUSG00000072693,-0.01827054999618965,0.00022935792063958176,0.000272752908359593,-0.02798594921799376,-0.008551699319708565,Gm10401
ENSMUSG00000028029,-0.018282627063894125,0.0002271745598870684,0.0002701885821682545,-0.027998020855030475,-0.008563779538150068,Aimp1
ENSMUSG00000043639,-0.018307696438246143,0.00022270450148428297,0.0002649351671238199,-0.02802307894744723,-0.008588855461805054,Rbm20
ENSMUSG00000033981,-0.01831675258783484,0.00022111012120794527,0.0002631010485577645,-0.028032131018507517,-0.008597913980292507,Gria2
ENSMUSG00000052921,-0.018318614991665892,0.00022078356690722183,0.0002627437426005258,-0.028033992583388664,-0.008599776871487086,Arhgef15
ENSMUSG00000033809,-0.01834557206735731,0.00021610732386180347,0.0002572399998354999,-0.028060937508282736,-0.008626741009001269,Alg3
ENSMUSG00000027581,-0.018352915136751632,0.00021484973142814548,0.00025580394264572626,-0.028068277265370287,-0.008634086004475485,Stmn3
ENSMUSG00000033762,-0.018359178870596075,0.0002137824227304815,0.00025456349455880154,-0.02807453817294597,-0.00864035138211999,Recql4
ENSMUSG00000089984,-0.018368547546766423,0.0002121953357793019,0.0002527037463133284,-0.028083902620439156,-0.008649722518348802,Fbxo24
ENSMUSG00000024168,-0.01839831613772432,0.00020722555056556185,0.000246814614775562,-0.028113657763628126,-0.008679498937373145,Tmem204
ENSMUSG00000020395,-0.01842335428447006,0.00020313035667224904,0.00024202353946413562,-0.028138684586222144,-0.008704543681593773,Itk
ENSMUSG00000036882,-0.018427260627495144,0.00020249833955222045,0.0002412992606675649,-0.02814258916140384,-0.008708451055027799,Arhgap33
ENSMUSG00000079614,-0.018456007136006022,0.0001979038685055003,0.00023585254261172722,-0.028171322651359066,-0.008737205155375084,Seh1l
ENSMUSG00000051098,-0.018459893295986254,0.0001972903236795661,0.00023514937268124685,-0.028175207050165296,-0.00874109234290766,Mblac2
ENSMUSG00000036356,-0.018466027144889968,0.0001963255502905199,0.00023402735759985683,-0.028181338118664846,-0.008747227814280232,Csgalnact1
ENSMUSG00000068732,-0.01846670887413298,0.00019621859743231316,0.0002339277508730486,-0.028182019538842588,-0.008747909723893131,Tmem167b
ENSMUSG00000078621,-0.01848957087398143,0.0001926634404958357,0.00022971675270756612,-0.02820487116886329,-0.008770777777735536,Hbb-bh2
ENSMUSG00000020723,-0.01849388847850128,0.0001919988630771995,0.00022895166119389399,-0.028209186813848663,-0.008775096526724027,Cacng4
ENSMUSG00000074783,-0.01851943677456763,0.00018811028042740107,0.0002243414197106751,-0.028234723507469774,-0.008800651602304513,AU019990
ENSMUSG00000028973,-0.018532337522904962,0.00018617496289073307,0.00022205983169219115,-0.028247618392272054,-0.008813555778817324,Abcb8
ENSMUSG00000038895,-0.018538712709269753,0.00018522550779998768,0.00022095372515804326,-0.02825399067984927,-0.008819932660484897,Zfp653
ENSMUSG00000031932,-0.01854235751345439,0.0001846847347743065,0.0002203349257627136,-0.028257633826392195,-0.008823578434258579,Gpr83
ENSMUSG00000039615,-0.018568941348405685,0.00018078519460488124,0.0002157083815832016,-0.028284205563320203,-0.00885016934884349,Stub1
ENSMUSG00000052760,-0.01858783069086391,0.00017806153520903508,0.00021248393223035212,-0.028303086301093537,-0.008869063730141381,A630001G21Rik
ENSMUSG00000019785,-0.01859066672428341,0.0001776559535511906,0.00021202524591382098,-0.028305921042012794,-0.00887190052068812,Clvs2
ENSMUSG00000087038,-0.01861843765822786,0.00017373006537583786,0.0002073646041726401,-0.028333679311312514,-0.008899678876820452,2900079G21Rik
ENSMUSG00000053046,-0.018622699156546057,0.00017313490077082628,0.00020667888357505824,-0.028337938864892807,-0.008903941515413825,Brsk2
ENSMUSG00000031626,-0.018662699274066656,0.0001676411589548742,0.00020019245158212824,-0.028377920711131637,-0.008943952353227964,Sorbs2
ENSMUSG00000033182,-0.01869450977672555,0.00016338970704519166,0.00019516209632727144,-0.028409716661176407,-0.008975771403524496,Kbtbd12
ENSMUSG00000027073,-0.01869469721564641,0.00016336495927924,0.00019515584670796798,-0.028409904014289774,-0.008975958892869437,Prg2
ENSMUSG00000048004,-0.018699826218201657,0.0001626891384497249,0.00019437173052535832,-0.028415030668578593,-0.008981089275473933,Tmem196
ENSMUSG00000079685,-0.01870726133777381,0.00016171412214313066,0.00019322992250344207,-0.028422462383142496,-0.008988526396505528,Ulbp1
ENSMUSG00000027379,-0.01871328482185683,0.0001609282570749387,0.00019231388273773745,-0.028428483107906313,-0.00899455150283827,Bub1
ENSMUSG00000029049,-0.018726429944304866,0.0001592257147225315,0.00019030203743579716,-0.02844162220621085,-0.009007700167991958,Morn1
ENSMUSG00000049090,-0.01876923243834043,0.00015379868652622142,0.00018388173903182857,-0.02848440506146747,-0.009050514220897352,Zadh2
ENSMUSG00000032303,-0.018779886186449993,0.00015247519439427981,0.00018232116990826236,-0.028495053915857535,-0.009061170851603954,Chrna3
ENSMUSG00000063904,-0.01878395948631216,0.00015197201597885534,0.00018174122934567726,-0.02849912534409715,-0.00906524525416698,Dpp3
ENSMUSG00000004328,-0.0187915447340334,0.00015103916637505656,0.00018064725077748662,-0.02850670710564739,-0.009072832556183864,Hif3a
ENSMUSG00000029838,-0.018792658803771477,0.00015090261059946437,0.00018050551507112962,-0.028507820663266167,-0.0090739469277372,Ptn
ENSMUSG00000046834,-0.018807682945529928,0.00014907235970987496,0.00017833755199171548,-0.028522837896321648,-0.009088975142079223,Krt1
ENSMUSG00000110862,-0.01880873251714731,0.00014894528432550513,0.00017820684891780946,-0.02852388698514002,-0.00909002499836731,RP23-442M18.4
ENSMUSG00000029622,-0.01881094100668508,0.0001486782275957624,0.00017790861265497474,-0.02852609445871099,-0.009092234086973983,Arpc1b
ENSMUSG00000003418,-0.018821881378208845,0.00014736192211159882,0.00017635462196218145,-0.028537029795961222,-0.00910317742755229,St8sia6
ENSMUSG00000042717,-0.018836765820035177,0.00014558869180135493,0.00017425337139599631,-0.028551907384893875,-0.009118065912533429,Ppp1r3a
ENSMUSG00000053519,-0.01887893224101658,0.00014067372760068227,0.00016839086377864768,-0.028594054368812665,-0.009160243810839963,Kcnip1
ENSMUSG00000018040,-0.018891555937136845,0.0001392329650699936,0.000166686178702255,-0.028606672239186427,-0.009172870949744344,Rrp7a
ENSMUSG00000025153,-0.0189010686758356,0.00013815645628497777,0.00016541721298488716,-0.028616180585777952,-0.009182386284842485,Fasn
ENSMUSG00000030161,-0.018908190646762465,0.00013735563593781738,0.00016447806961779115,-0.02862329926728327,-0.009189510200786588,Gabarapl1
ENSMUSG00000035105,-0.018909042285437574,0.00013726016781808636,0.00016438343451267827,-0.028624150512546437,-0.009190362072111094,Egln3
ENSMUSG00000033342,-0.01891646677788979,0.00013643053087365728,0.0001634094273250177,-0.028631571574679653,-0.009197788593372735,Plppr5
ENSMUSG00000059187,-0.018930346958955898,0.00013489216985956203,0.00016162493393189793,-0.02864544533984911,-0.009211672570199064,Fam19a1
ENSMUSG00000086096,-0.018954818049672487,0.00013221973087309063,0.0001584608471633397,-0.028669905110070015,-0.0092361503620583,Gm12688
ENSMUSG00000026163,-0.018963013652606237,0.00013133591310731193,0.00015742048796273754,-0.02867809691906053,-0.009244348211872543,Sphkap
ENSMUSG00000030450,-0.018964145351146516,0.00013121430851884393,0.00015729358489432262,-0.028679228093607585,-0.009245480220778354,Oca2
ENSMUSG00000062929,-0.018988272792124047,0.0001286468438701839,0.000154252810395904,-0.028703344357301666,-0.009269614284573732,Cfl2
ENSMUSG00000037725,-0.018988327544366513,0.00012864107175176412,0.000154252810395904,-0.028703399084166734,-0.00926966905185819,Ckap2
ENSMUSG00000052613,-0.01898974846745552,0.00012849135981165088,0.00015410333390699314,-0.028704819348644453,-0.009271090365335431,Pcdh15
ENSMUSG00000026401,-0.01899939619635616,0.00012747918546235243,0.00015292608620723659,-0.028714462604694187,-0.009280740745917572,Cd55b
ENSMUSG00000059857,-0.019003323459435985,0.00012706931957578334,0.00015245269295234955,-0.028718388046510293,-0.00928466908892542,Ntng1
ENSMUSG00000046671,-0.019006596663389545,0.00012672866334313628,0.00015206223103328087,-0.02872165973229035,-0.009287943193181485,Mtfr1l
ENSMUSG00000091183,-0.019024861548943908,0.0001248435070347908,0.0001498541676086794,-0.028739916142426155,-0.00930621310636159,Gm5141
ENSMUSG00000019772,-0.019041358474886545,0.00012316357314615301,0.00014785542994736256,-0.028756405407762354,-0.009322714578855012,Vip
ENSMUSG00000079061,-0.019048293249400616,0.00012246376455047288,0.0001470329746073633,-0.02876333696042659,-0.009329651266172325,Gm11042
ENSMUSG00000043090,-0.01905205081313287,0.00012208614519470168,0.0001465971964393632,-0.028767092778029593,-0.009333409866735642,Zfp866
ENSMUSG00000051431,-0.019088046219319366,0.00011852396243408583,0.0001423540264641915,-0.028803071443352455,-0.009369415219112364,Gpr87
ENSMUSG00000030102,-0.019105334498420147,0.00011684813089133029,0.00014035811518478113,-0.02882035167301428,-0.009386708284239789,Itpr1
ENSMUSG00000024764,-0.019129680609328285,0.0001145260068468166,0.0001376018344909487,-0.028844686438503866,-0.009411061144897488,Naa40
ENSMUSG00000045328,-0.019147118810985166,0.00011288958302594248,0.00013566828869840462,-0.028862116506786977,-0.009428504188231551,Cenpe
ENSMUSG00000022762,-0.019159457167248574,0.00011174508545511989,0.00013430899694124988,-0.028874449104733108,-0.009440845973784483,Ncam2
ENSMUSG00000033032,-0.01916374561174337,0.00011134986189361161,0.00013385005636928912,-0.028878735547115987,-0.00944513561089141,Afap1l1
ENSMUSG00000040016,-0.01916866887968884,0.00011089775881005843,0.00013332262420059923,-0.02888365651613403,-0.00945006024843382,Ptger3
ENSMUSG00000022032,-0.019195126525900413,0.00010849766586794706,0.00013045288669946744,-0.02891010179984239,-0.009476525262934772,Scara5
ENSMUSG00000080115,-0.01920737625232084,0.00010740311275525586,0.00012916790469663964,-0.028922345797894412,-0.009488778405438674,Mettl21b
ENSMUSG00000066643,-0.019229634342424144,0.00010544089417485824,0.00012682330307295915,-0.028944593471933525,-0.009511042710129168,Wdr35
ENSMUSG00000039126,-0.019231685426328766,0.00010526178805016632,0.00012662310603893457,-0.028946643595513064,-0.009513094367193138,Prune2
ENSMUSG00000001910,-0.019241607566273432,0.00010439940648851329,0.0001256159385013997,-0.028956561088721043,-0.009523019280957485,Nacc1
ENSMUSG00000068739,-0.01924450419625163,0.00010414890633322332,0.000125329610509294,-0.028959456361788767,-0.009525916721074638,Sars
ENSMUSG00000046338,-0.019251750575352354,0.00010352472260902354,0.00012459348009269893,-0.02896669934564884,-0.00953316512758118,Gpat2
ENSMUSG00000020922,-0.01925734621275333,0.00010304514679186083,0.00012403123109275496,-0.028972292360554694,-0.009538762331239122,Lsm12
ENSMUSG00000062580,-0.019284366059881337,0.00010075876296024124,0.00012130840712766823,-0.028999299535789547,-0.009565789749976348,Timm17a
ENSMUSG00000087687,-0.01929637670045106,9.975788736332003e-05,0.00012013233063983625,-0.029011304538999645,-0.009577803760774483,Pet100
ENSMUSG00000023015,-0.019309957565965465,9.863746869892399e-05,0.00011879738491981692,-0.029024879026771568,-0.009591388440507944,Racgap1
ENSMUSG00000001930,-0.019319462650865378,9.786037932227779e-05,0.00011787566769727509,-0.029034379645834437,-0.009600896197068009,Vwf
ENSMUSG00000006014,-0.019329935002611383,9.701090419953063e-05,0.00011686652716483634,-0.029044847075253725,-0.009611371494385127,Prg4
ENSMUSG00000026579,-0.019367469076043302,9.40231336254853e-05,0.00011332184358862878,-0.02908236348901585,-0.009648916142594666,F5
ENSMUSG00000042426,-0.019374189608081467,9.349742617393694e-05,0.00011270181554235407,-0.029089080856174628,-0.009655638570954935,Dhx29
ENSMUSG00000063887,-0.019385211833916203,9.264122771860077e-05,0.00011168321605617934,-0.0291000978894469,-0.009666663908815893,Nlgn1
ENSMUSG00000055546,-0.019398951078605474,9.158433917950905e-05,0.00011043571588027136,-0.029113830658283393,-0.009680407035965663,Timd4
ENSMUSG00000053070,-0.019424263955080366,8.966690345020708e-05,0.0001081366418839931,-0.02913913159418984,-0.00970572707501209,9230110C19Rik
ENSMUSG00000049422,-0.01942975213601968,8.925620919934643e-05,0.00010765433506132727,-0.029144617184607063,-0.009711216810539679,Chchd10
ENSMUSG00000028411,-0.019432245334650964,8.90702244805545e-05,0.00010744297283540954,-0.029147109206209557,-0.009713710715590716,Aptx
ENSMUSG00000040613,-0.01943537461238541,8.883730834767303e-05,0.0001071749407017409,-0.029150237006453982,-0.009716840880141872,Apobec1
ENSMUSG00000027326,-0.019436845215139508,8.872804834794598e-05,0.00010705604289086146,-0.02915170691479655,-0.00971831189972089,Knl1
ENSMUSG00000029771,-0.01944272779907118,8.829226368476197e-05,0.00010654309603567271,-0.029157586720580293,-0.009724196151421931,Irf5
ENSMUSG00000093904,-0.019443200385090433,8.825734216762619e-05,0.00010651380903647863,-0.029158059083383772,-0.00972466887145309,Tomm20
ENSMUSG00000043279,-0.0194460977037947,8.80435312441961e-05,0.00010626859534604237,-0.02916095503350747,-0.009727567011849214,Trim56
ENSMUSG00000024335,-0.01946072386985838,8.697162636952342e-05,0.00010498747751028902,-0.029175574288249965,-0.00974219732844806,Brd2
ENSMUSG00000021569,-0.019464363758557573,8.670679301809648e-05,0.00010468042136677107,-0.029179212456342,-0.00974583825070198,Trip13
