,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000030047,0.013227573976415724,0.007648391924808575,0.008583090477846006,0.0035076555516009096,0.022944993208499746,Arhgap25
ENSMUSG00000036398,0.013226495013685703,0.007653345433970209,0.008587685630576986,0.003506576413341949,0.022943914625084494,Ppp1r11
ENSMUSG00000028782,0.013219895828670595,0.007683704863819613,0.00862078409493954,0.0034999761552440218,0.022937317759553787,Adgrb2
ENSMUSG00000067430,0.013190642078040635,0.007819589906867914,0.008771273030698726,0.003470717657906928,0.022908074280854566,Zfp763
ENSMUSG00000007721,0.013074267639685597,0.008381719736212559,0.009397600332114092,0.003354324501443793,0.022791740540643653,Ccdc124
ENSMUSG00000022817,0.013044634258292782,0.008530514325848443,0.009562284862513667,0.0033246863957742756,0.02276211748051723,Itgb5
ENSMUSG00000079334,0.01300440733388039,0.008736278911151809,0.00979183917412218,0.0032844530855431885,0.022721904539783972,Nat6
ENSMUSG00000025020,0.012989839831073473,0.008811879905957137,0.009874143604126194,0.0032698832779808253,0.02270734209317552,Slit1
ENSMUSG00000078302,0.012949183353521125,0.009025976110630156,0.01010974026728288,0.0032292203899116243,0.02266669970516528,Foxd1
ENSMUSG00000108532,0.012948250943158466,0.00903094018053963,0.010114167522163322,0.0032282878329080488,0.022665767617553585,Gm44905
ENSMUSG00000030579,0.012842794364688236,0.009608357844270828,0.010757230009259771,0.0031228147782858496,0.022560347433546683,Tyrobp
ENSMUSG00000059900,0.012814211905397761,0.00977042472826626,0.010936226469964472,0.003094227890626772,0.022531774801218984,Tmem40
ENSMUSG00000042249,0.01271722884428838,0.010338641220231454,0.011567063347763988,0.002997229922037515,0.022434824965632292,Grk3
ENSMUSG00000003573,0.012698287993439463,0.010452986036721469,0.011691070391143574,0.002978286181097614,0.02241589058241513,Homer3
ENSMUSG00000041237,0.012652558702910162,0.010733700866359995,0.012002349174057916,0.002932549941715642,0.022370176878090925,Pklr
ENSMUSG00000028926,0.012617345455154078,0.010954408706287175,0.012247773598263836,0.0028973313707986725,0.022334975604597525,Cdk14
ENSMUSG00000003923,0.012615434953035812,0.010966497768974272,0.012259919249831495,0.0028954205805608044,0.022333065751456282,Tfam
ENSMUSG00000041378,0.012575341247930225,0.011222947866390918,0.012538205637795685,0.00285532084536579,0.022292985649388652,Cldn5
ENSMUSG00000010392,0.012568224407316352,0.011269021555196771,0.012588272514741702,0.0028482029376466008,0.02228587122012013,Gosr1
ENSMUSG00000063698,0.012564797590899799,0.011291266254183698,0.012611712559123979,0.002844775607761498,0.022282445564434858,Sfxn4
ENSMUSG00000097542,0.012541469614154132,0.011443735359931683,0.012777730415287722,0.0028214441416585375,0.022259125483277586,Gm26751
ENSMUSG00000038679,0.012522155059754788,0.01157135311031369,0.0129173399311383,0.002802126706230558,0.022239817458081255,Trps1
ENSMUSG00000053347,0.012510688209383747,0.011647714419809543,0.013001132291337808,0.0027906581488546206,0.02222835448060086,Zfp943
ENSMUSG00000020715,0.012487507134888545,0.011803451031357309,0.013173494454639853,0.0027674736313337803,0.02220518122763302,Ern1
ENSMUSG00000097457,0.01245823353850573,0.01200275558346041,0.013392943074604341,0.0027381957019486595,0.02217591749353651,2310031A07Rik
ENSMUSG00000022538,0.012443027355814063,0.012107457089708574,0.0135052505183587,0.002722987275053324,0.022160716427242325,Lsg1
ENSMUSG00000015745,0.012430089591772265,0.012197175965678136,0.013602292813291107,0.002710047605132636,0.022147783012809424,Plekho1
ENSMUSG00000027293,0.012413151629817374,0.01231552501541183,0.01373121308441502,0.0026931071529446363,0.02213085074039255,Ehd4
ENSMUSG00000040272,0.012391357184494517,0.012469303222288631,0.013901118419496802,0.0026713095115921456,0.022109063607720716,Accs
ENSMUSG00000030921,0.012383735515519146,0.012523480438229885,0.013959960359190598,0.002663686727122893,0.02210144449385191,Trim30a
ENSMUSG00000028777,0.012369826279675741,0.012622889109733014,0.014069203198543262,0.002649775458460344,0.022087539918064333,Gnat3
ENSMUSG00000006517,0.012310117664059704,0.013057603198462242,0.014548861502464894,0.002590058159235831,0.022027851264109374,Mvd
ENSMUSG00000038372,0.012276175386873929,0.013310581106962528,0.01482412418639328,0.002556110976626357,0.021993920303551254,Gmds
ENSMUSG00000096141,0.012252416173223268,0.013490231004232288,0.015019183928114327,0.0025323483425636574,0.0219701689980931,Dnah7a
ENSMUSG00000032403,0.012223251051324149,0.013713683115383726,0.015264562684086961,0.0025031790370176068,0.021941013568731946,2300009A05Rik
ENSMUSG00000038292,0.012217017941202375,0.01376186063779437,0.015314779254166895,0.0024969450349206536,0.021934782527935792,Ccdc155
ENSMUSG00000061981,0.012206169527482194,0.01384606770671196,0.015406773903095536,0.002486095070564401,0.02192393771397201,Flot2
ENSMUSG00000041135,0.01219681993998284,0.013919005307576233,0.015486209732505822,0.002476744148502298,0.0219145912270488,Ripk2
ENSMUSG00000039137,0.012178336792579935,0.014064193933170115,0.015646005043019374,0.002458258367811557,0.02189611420415933,Whrn
ENSMUSG00000032015,0.012175115346303689,0.014089635324213118,0.01567256432059301,0.0024550364632567644,0.021892893824651323,Pou2f3
ENSMUSG00000028890,0.012157137884502726,0.014232359522357884,0.015826041946355927,0.0024370564477120583,0.0218749223123076,Mtf1
ENSMUSG00000061474,0.012151568922595023,0.01427682986489551,0.015873726778847578,0.00243148669599424,0.021869355192116875,Mrps36
ENSMUSG00000013275,0.012149481545394553,0.01429352994531399,0.01589052801035463,0.0024293990229098503,0.021867268505079734,Slc41a1
ENSMUSG00000032006,0.012082598326284,0.014837831730561347,0.016490144177107518,0.0023625063680120825,0.021800407355190492,Pdgfd
ENSMUSG00000109097,0.012078569647608306,0.014871193080645476,0.01652538402116399,0.0023584771237539093,0.02179638000306809,Gm44536
ENSMUSG00000003283,0.012065965794521447,0.014975992356277328,0.01663999150697481,0.0023458715032619983,0.021783780298109817,Hck
ENSMUSG00000006675,0.012050274124711987,0.015107375190707307,0.0167841075332822,0.0023301776373680907,0.02176809378836459,P4htm
